Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;11.0;5;20.0;
3;1;7.55000019073;11.3000001907;4;17.0;1;8.0;10.0;6;20.0;
4;1;7.55000019073;10.3000001907;4;17.0;1;9.0;10.0;6;20.0;
5;1;7.55000019073;9.30000019073;4;17.0;1;9.0;10.0;6;20.0;
6;2;8.55000019073;8.89999961853;2;18.0;1;10.0;10.0;6;20.0;
7;2;9.05000019073;8.5;2;18.0449999571;1;11.0;10.0;6;20.0;
8;2;9.06012439728;8.5;2;18.0915547609;1;11.0;10.0;6;20.3999996185;
9;2;9.07059955597;8.5;2;18.4905910492;2;11.1199998856;10.3999996185;5;21.7264003754;
10;2;9.16038322449;8.67000007629;2;18.8399845362;2;11.5179204941;10.3632001877;5;21.9903717041;
11;2;9.23899650574;8.81392192841;1;19.145963192;2;11.597111702;10.4951858521;5;23.0619120598;
12;2;9.30784225464;8.93486309052;1;20.1549206972;2;11.9185733795;11.0209560394;5;23.9545464516;
13;2;9.53485679626;9.39324569702;2;21.0440818071;2;13.9185733795;11.4571752548;4;24.6819883585;
14;2;11.3505430222;9.78903102875;2;21.8171498775;2;15.9185733795;11.8107032776;4;25.2644146681;
15;2;13.3505439758;10.1240053177;2;22.4831271172;2;16.5793247223;12.0916318893;4;25.7245066166;
16;2;15.3505439758;10.4026165009;2;23.0542217493;2;16.7173519135;12.3113050461;4;26.0845712423;
17;2;16.4239711761;10.6309299469;2;23.5440071821;2;16.8253707886;12.4808797836;4;26.1438889503;
18;2;17.4510211945;10.8157100677;2;23.9660406113;2;16.8431663513;12.5;4;26.1651208401;
19;2;18.4793682098;10.9637317657;2;24.1702980995;2;18.8380641937;12.5;5;26.1864993572;
20;2;18.9500007629;11.8681192398;1;24.3076715469;2;19.8444766998;12.5;4;26.2080165148;
21;2;18.9500007629;11.9230690002;1;24.4505701065;2;20.488527298;12.8624048233;4;26.2296639681;
22;2;18.9500007629;12.2252845764;1;24.5988156796;2;21.488527298;12.8688993454;4;26.2514331341;
23;2;18.9500007629;12.299407959;3;24.7521765232;2;21.5;12.8754301071;4;26.2733153105;
24;2;18.9500007629;12.3760881424;3;24.9103667736;2;21.5;12.8819942474;4;26.2953014374;
25;2;17.6048336029;12.0;3;25.0730454922;2;21.5;12.8885908127;4;26.3173824549;
26;2;16.6414356232;13.0;3;25.2398183346;2;21.8952140808;12.5;5;26.3395489454;
27;2;15.6789598465;14.0;4;25.4102387428;3;21.9018650055;12.5;5;26.3617914915;
28;2;15.9500007629;13.0;5;25.5838117599;4;21.5;13.1808958054;4;26.3841004372;
29;2;14.8063573837;13.0;5;25.7599987984;4;21.5;13.1920499802;4;26.4064661264;
30;2;14.8459997177;14.0;5;25.9382228851;4;21.9219398499;12.5;5;26.428878665;
31;3;14.8860998154;15.0;3;41.1178760529;4;21.5;13.2144393921;5;26.4513280392;
32;3;15.9265222549;16.0;3;42.0483264923;4;21.5;13.2256641388;4;26.4738043547;
33;3;16.9671230316;17.0;5;42.8983025551;4;21.5;13.2369022369;4;26.4962974787;
34;3;18.0077590942;18.0;6;43.6663188934;4;21.9488887787;12.5;4;26.5187973976;
35;3;19.0482826233;19.0;6;44.3542504311;4;21.5;13.2593984604;4;26.5412938595;
36;3;20.0885467529;20.0;6;44.9664750099;4;21.5;13.270647049;4;26.5637768507;
37;4;21.128408432;21.0;4;60.5090088844;4;21.9691333771;12.5;4;26.5862361193;
38;4;21.1217956543;23.0;4;61.7387275696;4;21.9758701324;12.5;4;27.6086617708;
39;4;22.191078186;25.0;3;62.8321127892;4;22.9825992584;13.0;4;27.661043644;
40;4;23.2486209869;27.0;4;63.7015070915;4;23.9893131256;12.5;4;27.7139629126;
41;4;24.2749996185;29.0;6;64.3702540398;4;23.5;13.8569812775;4;27.7674027681;
42;4;25.2749996185;31.0;7;64.9602079391;4;24.3302211761;12.5;4;27.8213454485;
43;4;26.2749996185;32.4079933167;7;65.4776597023;4;23.8370552063;13.3489141464;4;28.8757718801;
44;4;26.3967952728;33.5427131653;7;65.9297862053;4;25.3627319336;17.3489151001;4;29.0606620312;
45;4;26.4660797119;34.672492981;7;66.3240175247;4;26.0225868225;21.3489151001;4;29.2614257336;
46;4;26.5236206055;35.7971305847;7;66.5738635063;4;26.3957977295;25.3489151001;5;29.4794716835;
47;4;27.5499992371;36.7971305847;7;66.7004852295;5;26.412525177;29.3489151001;4;29.7162322998;
48;4;28.5499992371;38.7971305847;8;66.8210616112;5;26.4293708801;32.5;3;29.9731311798;
49;4;30.5499992371;37.79712677;8;66.9355831146;5;25.8976516724;33.4144554138;3;30.251542449;
50;4;30.5499992371;39.79712677;10;67.044084549;5;26.4633865356;32.5;3;30.5527405739;
51;4;31.5;41.79712677;10;67.1466403008;5;26.4805450439;32.5;4;30.877840519;
52;4;31.5;41.79712677;10;67.2433600426;5;25.5;34.162979126;4;31.2277283669;
53;4;31.5;41.79712677;11;67.3343830109;5;26.0741043091;33.2350120544;5;31.6029869318;
54;4;31.5;41.79712677;11;67.4198737144;5;25.9521656036;33.4672317505;5;32.0038149357;
55;4;30.5;40.79712677;11;67.5;5;26.5499591827;32.5;6;32.4299479723;
56;4;30.5;39.79712677;11;67.5;6;25.9748153687;33.4877548218;5;32.8805845976;
57;4;31.5;39.79712677;13;67.5;6;25.5;34.3083610535;5;33.3385360241;
58;4;31.5;39.75;11;67.5;6;25.9978618622;33.5;5;33.813506484;
59;4;31.5;38.75;11;67.5;6;26.009513855;33.5;5;34.3070693016;
60;4;29.5;37.75;12;67.5;6;26.0212402344;33.5;5;34.8159197569;
61;5;28.5;37.75;11;67.5;6;26.033033371;33.5;5;35.3361887932;
62;5;27.5;37.75;12;67.5;6;26.044883728;33.5;8;36.8635464907;
63;5;26.5499992371;37.75;13;67.5;6;27.0567836761;34.5;8;37.5233383179;
64;5;26.5499992371;37.75;13;67.5;6;28.0687217712;35.5;8;38.1961846352;
65;5;26.5499992371;38.0;10;67.5;6;27.5;37.4678153992;8;38.878731966;
66;5;26.5499992371;39.0;10;67.5;7;28.0926761627;37.5;8;39.5678627491;
67;5;27.5499992371;38.0;10;68.5;7;28.104675293;38.5;8;41.4920368195;
68;6;30.5499992371;40.0;10;71.4724993706;7;27.7999992371;40.0;8;43.2101454735;
69;7;31.8064994812;41.0;9;73.7895337343;7;28.0340003967;40.4582176208;9;44.7517154217;
70;7;32.15259552;41.0;9;75.7525720596;7;28.2123565674;40.7860641479;11;46.1484816074;
71;7;33.4434967041;42.0;11;77.3994238377;8;29.0236034393;39.9097442627;10;47.2822537422;
72;7;34.6832962036;43.0;11;78.566388607;8;29.0963344574;40.0;10;48.2345798016;
73;7;35.874382019;42.0;8;79.2333470583;8;29.1149902344;40.0;9;49.1843464375;
74;7;36.9832344055;42.0;7;79.8028782606;8;30.1336975098;41.0;10;50.1304335594;
