Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.0;4;20.0;
2;2;7.0;12.6999998093;5;18.0;1;7.0;11.0;5;20.0;
3;2;7.7000002861;11.3000001907;5;18.0674999952;1;8.0;10.0;5;20.0;
4;2;7.71012496948;10.3000001907;3;18.1388356686;1;9.0;10.0;4;20.0;
5;2;7.72082567215;9.30000019073;3;18.2141259909;1;9.0;10.0;4;20.0;
6;2;8.82317829132;8.5;3;18.293479681;1;10.0;10.0;4;20.0;
7;2;9.1160326004;8.5;3;18.3769934177;1;11.0;10.0;4;20.0;
8;2;9.13482284546;8.5;3;18.8185193539;1;11.0;10.0;4;20.3999996185;
9;2;9.234167099;8.67000007629;3;19.2138732672;1;11.1199998856;10.1999998093;4;20.7264003754;
10;2;9.32312107086;8.81392192841;3;19.5693782568;1;11.2179203033;10.3632001877;4;20.9903717041;
11;2;9.40311050415;8.93486309052;3;20.6569644213;1;11.2971115112;10.4951858521;4;22.0419120789;
12;2;9.64781665802;9.39324569702;3;21.6333289146;1;11.6125736237;11.0209560394;5;22.9143505096;
13;2;9.86749839783;9.78903102875;3;22.502530098;1;13.2971115112;11.4571752548;5;23.6214065552;
14;2;11.7342271805;10.1240053177;3;23.273829937;1;14.2971115112;11.8107032776;5;24.1832637787;
15;2;13.7342271805;10.4026165009;3;23.959577322;1;15.2971115112;12.0916318893;5;24.6226100922;
16;2;15.7342271805;10.6309299469;3;24.5733425617;1;16.2971115112;12.3113050461;5;24.9617595673;
17;2;16.2269592285;11.8157100677;3;25.1285128593;2;18.2971115112;12.8808794022;4;26.0;
18;2;17.9471969604;10.9637317657;2;25.4747054577;2;20.2971115112;12.8999996185;4;26.0;
19;2;18.2269592285;12.0;2;25.7622475624;2;21.2971115112;12.5;5;26.0;
20;2;18.9500007629;12.504899025;3;26.062766552;2;21.5;12.5;6;26.0;
21;2;18.9500007629;13.0313835144;3;26.3750810623;2;21.5;12.5;7;26.0;
22;2;18.9500007629;13.1875400543;3;26.6977396011;2;21.5;12.5;7;26.0;
23;2;19.9500007629;11.1875400543;2;27.0290365219;2;21.5;12.5;7;26.0;
24;2;18.9500007629;12.1875400543;2;27.3670363426;2;21.5;12.5;7;26.0;
25;2;18.9500007629;13.1875400543;3;27.7096123695;2;21.5;12.5;7;26.0;
26;4;18.9500007629;13.8548059464;1;28.0544948578;2;21.5;12.5;7;26.0;
27;4;18.9500007629;14.0272474289;1;28.3993287086;2;21.5;12.5;7;26.0;
28;4;18.9500007629;14.1996641159;1;28.7417359352;3;21.5;12.5;5;26.0;
29;4;18.9500007629;14.3708677292;1;29.0793800354;3;21.5;12.5;5;26.0;
30;4;16.9500007629;16.3708686829;1;29.4100308418;3;19.5;13.5;5;26.0;
31;4;15.9500007629;18.3708686829;1;29.7316241264;3;18.5;14.5;5;26.0;
32;4;14.9500007629;20.3708686829;1;30.042309761;3;17.5;15.5;5;26.0;
33;4;14.0;22.238079071;1;30.3404941559;3;16.5;16.5;5;26.0;
34;4;14.0;23.506444931;2;30.6248636246;3;15.5;17.5;5;26.0;
35;4;14.0;24.7623767853;2;30.894402504;3;14.5;18.5;5;26.0;
36;4;14.0;26.0049629211;3;31.14839077;3;14.0;19.5;7;26.0;
37;4;14.0;27.2335510254;3;31.3863964081;3;14.0;20.5;7;26.0;
38;4;14.0;28.4477577209;3;31.608253479;3;14.0;21.5;7;26.0;
39;4;14.0;29.6474266052;4;31.8140382767;3;14.0;22.5;8;26.0;
40;4;14.0;30.8326339722;4;32.0040340424;3;14.0;23.5;8;26.0;
41;4;14.0;32.0036315918;4;33.1787014008;3;14.0;24.5;8;26.0;
42;4;16.0;31.0608310699;4;33.4461392164;3;15.0;22.5;9;26.0;
43;4;18.0;30.301525116;5;33.7099199295;3;14.0;23.5;10;26.0;
44;4;17.0;29.4076042175;5;33.9715613127;3;14.0;24.5;10;26.0;
45;4;18.0;29.5236740112;5;34.2326219082;3;15.0;22.5;11;26.0;
46;5;18.7523403168;28.304775238;5;34.3984457254;2;14.0;23.5;11;26.0;
47;5;17.4159374237;28.304775238;6;34.5649644136;2;14.0;24.5;12;26.0;
48;6;18.0;28.938243866;6;34.7452818155;2;15.0;22.5;12;26.0;
49;6;19.0;29.100528717;7;34.9399158955;2;14.0;23.5;10;26.0;
50;6;20.0;27.304775238;7;35.149273634;2;15.0;22.5;10;26.0;
51;6;19.5398368835;26.304775238;8;35.3736231327;2;16.0;22.5;10;26.0;
52;6;19.0;26.304775238;8;35.6130647659;2;17.0;22.5;12;26.0;
53;6;20.0;27.304775238;8;35.8675034046;2;18.0;22.5;10;26.0;
54;6;21.6514396667;29.304775238;8;36.1366217136;2;19.0;22.5;10;26.0;
55;7;21.7119903564;30.304775238;6;37.4198577404;1;18.0;17.5;11;25.0;
56;7;21.9500007629;32.304775238;7;37.7163875103;1;16.0;18.5;11;25.0;
57;7;22.9500007629;35.1047744751;7;38.0251159668;1;15.0;19.5;12;25.0;
58;7;22.9500007629;37.4000015259;6;38.3446760178;1;14.0;20.5;12;25.0;
59;7;22.9500007629;39.4000015259;7;38.6734399796;1;13.0;21.5;13;25.0;
60;7;22.9500007629;41.3387527466;7;39.0095415115;1;12.0;22.5;13;25.0;
61;7;22.9500007629;41.6076316833;7;39.3509097099;1;12.0;23.5;13;25.0;
62;7;22.9500007629;41.8807296753;9;39.6953148842;1;12.0;24.5;15;25.0;
63;7;22.9500007629;42.1562538147;13;40.0404214859;1;12.0;25.5;15;25.0;
64;7;22.9500007629;42.4323387146;13;40.383852005;1;12.0;26.5;15;25.0;
65;7;22.9500007629;42.7070808411;13;40.7232499123;1;12.0;27.5;15;25.0;
66;7;22.9500007629;42.9785995483;14;41.0563445091;1;12.0;28.5;15;25.0;
67;7;22.9500007629;43.2450752258;15;41.3810133934;1;12.0;29.5;16;25.0;
