Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;11.0;5;20.0;
3;1;7.55000019073;11.3000001907;4;17.0;1;8.0;10.0;5;20.0;
4;1;7.55000019073;10.3000001907;4;17.0;1;9.0;10.0;4;20.0;
5;1;7.55000019073;9.30000019073;4;17.0;1;9.0;10.0;4;20.0;
6;1;8.55000019073;8.5;4;17.0;1;10.0;10.0;4;20.0;
7;1;8.82499980927;8.5;4;17.0;1;11.0;10.0;4;20.0;
8;1;8.82499980927;8.5;4;17.0;1;11.0;10.0;4;20.3999996185;
9;1;8.82499980927;8.5;4;17.3400001526;2;11.1199998856;10.3999996185;3;21.7264003754;
10;1;8.9015007019;8.67000007629;4;17.6278438568;2;11.5179204941;10.3632001877;3;21.9903717041;
11;1;8.96626472473;8.81392192841;4;17.869726181;2;11.597111702;10.4951858521;3;23.0919120312;
12;1;9.02068901062;8.93486309052;3;18.786491394;2;11.927573204;11.0209560394;3;24.0163254738;
13;1;9.22696018219;9.39324569702;4;19.5780620575;2;13.9275741577;11.4571752548;4;24.7773565054;
14;1;11.0206890106;9.78903102875;4;20.2480106354;2;15.9275741577;11.8107032776;4;25.395208478;
15;1;12.0206890106;10.1240053177;4;20.8052330017;2;16.9761562347;12.0916318893;4;25.8925833702;
16;1;13.0206890106;10.4026165009;4;21.2618598938;2;17.9935646057;12.3113050461;4;26.2918028831;
17;1;14.0206890106;10.6309299469;4;21.6314201355;2;19.0115871429;12.4808797836;4;26.3921557665;
18;1;15.0206890106;10.8157100677;4;21.9274635315;2;20.0302200317;12.5;4;26.4563041925;
19;1;16.0206890106;10.9637317657;4;22.0;2;21.0494651794;12.5;4;26.5224741697;
20;1;16.9500007629;11.0;4;22.0;2;21.956741333;12.5;5;26.5906432867;
21;1;16.9500007629;11.0;4;22.0;2;21.5;12.9771928787;5;26.6607804298;
22;1;16.9500007629;11.0;5;22.0;2;21.5;12.9982337952;5;26.7328453064;
23;1;16.9500007629;11.0;6;22.0;2;22.0198535919;12.5;5;26.8067884445;
24;1;16.9500007629;11.0;6;22.0;2;22.0420360565;12.5;5;26.8825509548;
25;1;14.9500007629;12.0;6;22.0;2;21.5;13.0647649765;5;26.9600640535;
26;1;13.9500007629;13.0;6;22.0;3;21.5;13.088019371;5;27.0392494202;
27;1;12.9500007629;14.0;6;22.0;3;22.1117744446;12.5;5;27.120018959;
28;1;12.0;15.0;8;22.0;3;21.5;13.5;5;27.2022752762;
29;1;12.0;16.0;8;22.0;3;22.1606826782;12.5;5;27.2859115601;
30;1;12.0;17.0;9;22.0;3;20.1857738495;13.5;5;27.3708124161;
31;1;12.0;18.0;10;22.0;3;19.2112426758;14.5;5;27.4568536282;
32;1;12.0;19.0;10;22.0;3;18.2370567322;15.5;5;27.5439035892;
33;1;12.0;20.0;11;22.0;3;17.2631721497;16.5;5;27.6318233013;
34;1;12.0;21.0;11;22.0;3;16.2895469666;17.5;4;27.7204678059;
35;1;12.0;22.0;11;22.0;3;15.3161401749;18.5;4;27.8096864223;
36;1;12.0;23.0;11;22.0;3;14.8429059982;19.5;4;27.8993241787;
37;1;12.0;24.0;11;22.0;3;14.8697967529;20.5;4;27.989222765;
38;1;12.0;25.0;11;22.0;3;14.8967666626;21.5;5;28.079221487;
39;1;12.0;26.0;12;22.0;3;14.9237661362;22.5;6;28.1691586971;
40;1;12.0;27.0;11;22.0;3;14.9507474899;23.5;6;28.258872509;
41;1;12.0;28.0;12;22.0;3;14.9776620865;24.5;6;28.348202467;
42;1;12.0;29.0;13;22.0;3;16.0044612885;22.5;8;28.4369900227;
43;1;12.0;30.0;14;22.0;3;15.0310974121;23.5;9;28.5250804424;
44;1;13.0;28.0;16;22.0;3;15.0575237274;24.5;9;28.6123232841;
45;1;12.0;29.0;16;22.0;3;16.0836963654;22.5;10;28.6985738277;
46;1;12.0;30.0;17;22.0;3;15.1095724106;23.5;10;28.7836937904;
47;1;13.0;28.0;16;22.0;3;15.0;22.5;10;28.867552042;
48;2;12.0;29.0;14;37.0;4;17.0;23.5;10;29.9500255585;
49;2;13.0;30.0;15;37.75;4;19.0;24.5;10;30.1210001707;
50;2;15.0;28.0;15;38.4193744659;4;20.3269996643;25.5;10;30.2974896431;
51;2;14.0;29.0;16;39.0072898865;4;21.356136322;26.5;11;30.4797796011;
52;3;15.0;30.0;10;54.5162696838;4;22.0;28.5;12;30.668153286;
53;3;18.0;28.0;10;55.7013263702;4;23.4212684631;29.5;13;30.8628821373;
54;3;19.0;29.0;11;56.7384643555;4;23.5;30.4314422607;13;31.0642198324;
55;3;21.0;30.0;11;57.6343078613;4;24.9962501526;27.6689758301;14;31.2723914385;
56;3;23.191078186;28.0;12;58.3990325928;5;24.8440513611;28.396112442;13;31.4875841141;
57;4;24.2486209869;29.8999996185;11;59.9513263702;5;23.5;29.4696617126;13;31.7099359035;
58;4;26.2749996185;30.8999996185;12;60.4265898466;6;24.1286945343;29.5;12;31.9395239353;
59;5;28.2749996185;31.8999996185;13;60.8523836136;6;24.5;27.5;11;32.1763541698;
60;5;29.8631038666;33.9000015259;13;61.2370938063;6;23.5;28.5;11;32.4203500748;
61;5;30.9398288727;35.9000015259;13;61.4951226711;6;23.5;29.5;11;32.671340704;
62;5;31.9750003815;37.9000015259;14;61.6484457254;6;23.5;29.9286956787;11;33.929053545;
63;5;32.9250030518;39.9000015259;14;61.8149644136;6;25.5;28.9286956787;12;34.2331054211;
64;6;32.9250030518;39.6334686279;12;61.9952818155;6;25.5;30.9286956787;12;34.5265448093;
65;6;32.9250030518;38.795753479;12;62.1899158955;6;25.5;32.9286956787;11;34.7947454453;
66;6;32.9250030518;37.9709243774;13;62.399273634;6;25.5;34.0;11;35.0706421137;
67;6;32.9250030518;37.1593475342;13;62.6236231327;6;25.5;35.0;11;35.353353858;
68;7;32.9250030518;36.3612594604;12;62.8630647659;6;25.5;35.6059188843;11;35.6418902874;
69;7;32.9250030518;35.5767593384;12;63.1175034046;6;25.5;35.6288757324;12;35.9351656437;
70;7;33.6264419556;32.5767593384;10;64.3866217136;6;25.5;35.6524085999;13;36.2320144176;
71;7;34.6869888306;32.0;10;64.7198576927;6;25.5;35.6765136719;13;36.5312126875;
72;8;32.9250030518;34.0;9;70.1971991062;5;23.5;30.7011871338;14;31.4528282881;
73;8;33.2555923462;37.0999984741;9;70.8097366095;5;23.5;30.7264137268;14;31.7334189415;
74;8;33.2717857361;41.0999984741;9;71.4338575602;5;23.5;30.8667087555;15;33.0148444176;
75;9;33.3385848999;44.654548645;10;73.0667157173;5;23.7999992371;30.6987991333;15;34.0763406754;
76;9;34.5607910156;47.9117507935;10;73.7252607346;5;24.0340003967;31.1860198975;16;34.9516866207;
77;9;36.0252494812;51.1746292114;11;74.3864899874;5;24.2123565674;31.5785675049;16;35.676117301;
