Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;11.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;10.0;5;20.0;
4;2;7.55000019073;10.6999998093;4;18.0;1;9.0;10.0;5;20.0;
5;2;7.7000002861;9.30000019073;4;18.0449999571;1;9.0;10.0;5;20.0;
6;2;8.78512477875;8.5;4;18.0915547609;1;10.0;10.0;5;20.0;
7;2;9.07059955597;8.5;4;18.1396753788;1;11.0;10.0;5;20.0;
8;2;9.08142662048;8.5;4;18.1893689632;2;12.0;10.1999998093;4;21.3999996185;
9;2;9.09260749817;8.5;4;18.5925321579;2;13.1199998856;10.1999998093;4;21.7264003754;
10;2;9.18332004547;8.67000007629;3;18.9461020231;2;14.2179203033;10.3632001877;4;21.9903717041;
11;2;9.26287269592;8.81392192841;3;19.2562930584;2;14.597111702;10.4951858521;4;23.0819120407;
12;2;9.33266639709;8.93486309052;3;20.2716907263;2;14.9245738983;11.0209560394;4;23.99553442;
13;2;9.56113052368;9.39324569702;4;21.1674451828;2;16.9245738983;11.4571752548;5;24.7449600697;
14;2;11.3783006668;9.78903102875;4;21.9472299814;2;18.9245738983;11.8107032776;5;25.3503712416;
15;2;13.3782997131;10.8036928177;4;22.6200125217;2;19.9627056122;12.0916318893;5;25.8344515562;
16;2;15.3782997131;10.4026165009;4;23.1979614496;2;20.9761257172;12.3113050461;5;26.2195074558;
17;2;16.4563121796;10.6309299469;4;23.6946053505;2;21.9898986816;12.4808797836;5;26.3048160076;
18;2;17.4849052429;10.8157100677;4;24.1234521866;2;23.0040187836;12.5;5;26.3530313969;
19;2;18.5147857666;10.9637317657;4;24.3344240189;2;24.0184822083;12.5;5;26.4023760557;
20;2;19.4752464294;11.0;4;24.4783546925;2;24.5;12.920712471;6;26.4528282881;
21;2;19.5076313019;11.0;4;24.6275923252;2;24.5;12.9358482361;6;26.5043625832;
22;2;18.9500007629;12.0;4;24.7818951607;2;24.5;12.9513092041;6;26.5569496155;
23;2;18.9500007629;12.3909473419;6;24.9409668446;2;24.9670848846;12.5;6;26.6105561256;
24;2;18.9500007629;12.4704837799;6;25.1044561863;2;24.5;12.9831666946;7;26.6651450396;
25;2;18.9500007629;12.5522279739;6;25.2719585896;3;24.5;12.99954319;6;26.72067523;
26;2;18.9500007629;12.6359796524;5;25.4430179596;3;24.5;13.3603372574;6;26.7771017551;
27;2;18.9500007629;12.7215089798;5;25.6171307564;3;25.0331306458;12.5;6;26.8343759775;
28;2;18.9500007629;12.8085651398;7;25.7937505245;3;25.0503120422;12.5;6;26.8924454451;
29;2;18.9500007629;12.8968753815;7;25.9722938538;3;25.0677337646;12.5;6;26.9512542486;
30;2;18.9500007629;12.9861469269;7;26.1521477699;3;24.5;13.4756269455;6;27.0107431412;
31;3;17.8842334747;12.0;6;34.8326768875;3;24.5;13.5053710938;6;27.0708494186;
32;3;17.9248523712;13.0;6;35.3532338142;3;23.1212539673;13.5;6;27.1315076351;
33;4;17.9654788971;14.0;5;40.3845596313;3;23.5;13.5;6;27.1926498413;
34;4;19.0559616089;15.0;6;41.0261716843;3;24.5;13.5963249207;6;27.2542052269;
35;4;21.0961608887;16.0;6;41.6452240944;3;22.5;13.5;7;27.3161010742;
36;4;23.135931015;17.0;6;42.2400956154;3;21.5;14.5;7;27.3782629967;
37;4;24.6731300354;18.0;7;42.8095879555;3;20.5;15.5;6;27.4406147003;
38;4;25.3791503906;19.0;7;43.3528985977;3;19.5;16.5;6;27.5030794144;
39;4;24.3125610352;21.0;7;43.8695874214;3;18.5;17.5;6;27.5655794144;
40;4;24.4500274658;23.0;7;44.3595294952;3;17.5;18.5;6;27.628036499;
41;5;24.5780925751;25.0;7;44.8228759766;3;18.5;18.5;6;28.690372467;
42;7;24.6970405579;27.0;5;60.2600073814;3;20.5;20.5;6;28.7825100422;
43;7;24.0554618835;30.0;5;61.4214940071;3;22.5;22.5;7;28.874963522;
44;7;26.1194458008;32.6965942383;4;62.4730744362;3;23.5;24.5;7;28.9676504135;
45;8;27.0010318756;34.8202362061;3;83.3089208603;3;24.5;26.5;7;29.0604887009;
46;8;30.0359687805;37.8202362061;4;85.2548341751;4;25.5;27.5;6;29.1533969641;
47;8;34.0694046021;39.0;3;86.9333367348;4;26.5;27.5;6;29.2462950945;
48;8;35.1013336182;42.0;3;90.3562145233;4;26.5;27.5;6;29.3391041756;
49;8;39.1317443848;47.0;4;91.7562522888;4;26.5;27.5;6;29.4317467213;
50;9;42.301738739;52.0;3;92.993720293;4;26.5;27.5;6;29.5241472721;
51;9;42.8251724243;55.0;3;94.0123560429;4;26.5;27.5;6;29.6162321568;
52;9;43.2675666809;58.0;4;94.8479437828;4;26.5;27.5;7;29.7079302073;
53;9;43.399066925;61.0;3;95.4306917191;4;26.5;27.5;7;29.7991728783;
54;9;43.5485534668;61.6919708252;4;96.0336265564;4;26.5;27.5;7;29.8898937702;
55;10;43.7100868225;62.75;3;96.6089954376;4;26.5;27.5;7;29.980029583;
56;10;43.8826980591;63.75;4;97.272726059;4;26.5;27.5;7;30.0695198774;
57;10;45.081817627;62.75;4;98.030163765;4;26.5;27.5;7;31.1583067179;
58;10;44.309047699;64.75;4;98.8837742805;5;28.5;29.5;7;32.2663353682;
59;11;44.5651321411;66.75;4;99.832016468;6;30.5;31.5;6;32.4237500429;
60;12;44.5496063232;67.75;3;100.86829567;6;30.5;33.5;6;32.5824707747;
61;13;43.1604881287;68.75;3;105.8399508;6;30.8305931091;35.5;6;32.7424703836;
62;13;43.7033615112;69.75;5;109.529639959;6;30.8467845917;37.5;6;32.9037188292;
63;13;45.3550834656;72.345123291;5;112.911058187;6;30.5;38.6569213867;6;33.0661833286;
64;13;47.3449859619;75.5549621582;6;115.915085912;6;30.5;38.6963920593;7;33.2298269272;
65;13;48.4037094116;78.087638855;6;118.264540076;6;30.5;38.0719451904;7;35.4915639162;
66;13;49.0056228638;80.1962051392;6;120.982364893;6;31.7999992371;40.2786369324;7;36.6350359917;
67;13;50.5197067261;82.1999969482;7;123.641990066;6;33.0340003967;41.7114028931;8;37.6033036709;
68;14;50.9995956421;86.1999969482;7;126.253024459;7;33.2123565674;43.0525054932;8;38.4325125217;
69;15;54.7709121704;89.1999969482;6;127.852872014;7;31.2123565674;44.4825820923;9;39.0079628229;
70;15;56.5358657837;91.8000030518;8;129.307445049;7;30.2123565674;47.1433639526;9;39.4137774706;
71;16;57.1172332764;94.8000030518;7;130.627503276;7;29.2123565674;48.1903381348;9;39.8306287527;
72;16;57.1378707886;95.8000030518;7;131.83291769;7;28.2123565674;49.2383041382;9;40.2586313486;
73;16;58.9038162231;97.8000030518;9;132.948242188;7;27.2123565674;50.2872276306;10;40.6978411674;
74;17;60.1864242554;98.8000030518;9;133.99907434;7;26.2123565674;51.3370666504;10;42.1482402086;
