Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;11.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;10.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;9.0;10.0;6;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;9.0;10.0;6;20.0;
6;2;8.55000019073;9.10000038147;4;18.0;1;10.0;10.0;6;20.0;
7;2;8.82499980927;9.10000038147;4;18.0449999571;1;11.0;10.0;6;20.0;
8;2;8.82499980927;9.12699985504;4;18.0915547609;1;11.0;10.0;6;20.3999996185;
9;2;8.82499980927;9.15493297577;4;18.4905910492;2;11.1199998856;10.3999996185;5;21.7264003754;
10;2;8.9015007019;9.36035442352;4;18.8399845362;2;11.5179204941;10.3632001877;5;21.9903717041;
11;2;8.96626472473;9.54120635986;4;19.145963192;2;11.597111702;10.4951858521;5;23.0819120407;
12;2;9.02068901062;9.70060539246;4;20.1549206972;2;11.9245738983;11.0209560394;5;23.99553442;
13;2;9.22696018219;10.2143030167;5;21.0440818071;2;13.9245738983;11.4571752548;5;24.7449600697;
14;2;11.0206890106;10.6686429977;5;21.8171498775;2;15.9245738983;11.8107032776;5;25.3503712416;
15;2;13.0206890106;11.0654888153;5;22.4831271172;2;16.6051120758;12.0916318893;5;25.8344515562;
16;2;15.0206890106;11.4093532562;5;23.0542217493;2;16.7503356934;12.3113050461;5;26.2195074558;
17;2;16.0206890106;11.7063474655;5;23.5440071821;2;16.865852356;12.4808797836;5;26.3048160076;
18;2;17.0206890106;11.963262558;5;23.9660406113;2;16.8914451599;12.5;5;26.3530313969;
19;2;18.0206890106;12.1868782043;5;24.1702980995;2;18.8944358826;12.5;6;26.4023760557;
20;2;18.9500007629;12.3021793365;6;24.3076715469;2;19.9092407227;12.5;6;26.4528282881;
21;2;18.9500007629;12.3846025467;6;24.4505701065;2;20.488527298;12.9358482361;6;26.5043625832;
22;2;18.9500007629;12.7153987885;6;24.5988156796;2;21.488527298;12.9513092041;6;26.5569496155;
23;2;18.9500007629;12.8191709518;6;24.7521765232;2;21.9670848846;12.5;6;26.6105561256;
24;2;18.9500007629;12.9265232086;6;24.9103667736;2;21.9831676483;12.5;6;26.6651450396;
25;2;17.6048336029;12.0;7;25.0730454922;2;21.5;12.99954319;5;26.72067523;
26;3;16.6414356232;13.0;6;25.2398183346;2;21.5;13.0162029266;6;26.7771017551;
27;4;15.6789598465;14.0;5;25.4102387428;2;22.0331306458;12.5;6;26.8343759775;
28;4;14.7673034668;15.0;5;25.5838117599;2;21.5;13.4171876907;6;26.8924454451;
29;4;14.8063573837;16.0;5;25.7599987984;2;20.0677337646;13.5;6;26.9512542486;
30;4;14.8459997177;17.0;5;25.9382228851;2;20.5;13.4756269455;6;27.0107431412;
31;4;14.8860998154;18.0;5;26.1178760529;2;21.5;13.5053710938;5;27.0708494186;
32;4;14.9265222549;19.0;5;26.2983264923;2;20.1212539673;13.5;5;27.1315076351;
33;4;14.9671230316;20.0;5;26.4789280891;2;20.5;13.5;5;27.1926498413;
34;4;15.0077590942;21.0;6;26.659029007;2;21.5;13.5963249207;5;27.2542052269;
35;4;14.0;23.0;7;26.8379807472;2;21.5;13.6271028519;5;27.3161010742;
36;4;14.0;25.0;7;27.0151486397;2;20.1948299408;13.5;6;27.3782629967;
37;4;14.0;27.0;8;27.1899189949;2;19.2134780884;14.5;6;27.4406147003;
38;5;14.0;29.0;6;37.3617095947;2;19.5;13.5;7;27.5030794144;
39;5;16.0;29.0;7;37.9299750328;2;18.2509231567;13.5;7;27.5655794144;
40;5;18.0;30.0;8;38.4686169624;2;18.5;13.5;7;27.628036499;
41;5;19.0;30.2636394501;8;38.9759230614;2;19.5;13.8140182495;7;27.690372467;
42;5;20.0;30.4393825531;8;39.4509162903;2;20.5;13.8451862335;7;27.7525100708;
43;5;20.9500007629;30.6097698212;8;39.8932881355;2;21.5;13.8762550354;7;27.8143725395;
44;6;20.9500007629;30.7744274139;7;60.3033108711;2;21.5;13.9071865082;7;27.8758842945;
45;6;21.9500007629;30.9330444336;7;61.8817434311;2;20.3627662659;15.9071865082;7;27.936971426;
46;6;22.9500007629;31.0853805542;7;63.2473244667;2;19.3810920715;17.9071865082;7;27.9975619316;
47;6;23.9500007629;30.9503517151;7;64.4066410065;2;19.5;19.9071865082;8;28.0575861931;
48;6;24.9500007629;30.2242736816;8;65.3765711784;2;20.5;21.9071865082;8;28.1169772148;
49;6;25.9500007629;29.4765911102;7;66.1797761917;2;21.5;23.9071865082;8;28.1756706238;
50;6;26.9500007629;28.708524704;8;66.7367782593;2;21.5;24.0878353119;8;28.2336053848;
51;6;27.9500007629;32.7085266113;9;67.1466403008;2;21.5;24.1168022156;8;28.2907235622;
52;7;28.5750007629;36.7085266113;7;95.9933600426;2;21.5;24.145362854;8;28.346971035;
53;8;30.5750007629;42.7085266113;7;99.0968837738;2;21.5;24.1734848022;9;28.4022974968;
54;8;32.5750007629;48.7085266113;9;100.856653333;2;21.5;24.2011489868;9;28.4566559792;
55;8;33.8315010071;53.7085266113;9;102.210063815;2;20.5;23.5;9;28.5100040436;
56;8;34.5750007629;56.3499984741;11;103.169070959;2;20.5;23.5;9;28.5623030663;
57;8;35.9070663452;58.3499984741;14;103.900982261;2;21.5;24.2811508179;9;28.6135182381;
58;8;36.9519767761;58.3499984741;14;104.148700118;2;20.5;23.5;9;28.6636190414;
59;8;38.0022087097;58.3499984741;13;104.3974545;2;19.5990867615;24.5;8;28.7125790119;
60;8;39.058177948;58.3499984741;15;104.673457146;2;18.6137733459;25.5;8;28.7603754997;
61;8;40.1202774048;58.3499984741;15;104.978244305;2;18.5;24.5;7;28.8069901466;
62;8;40.5750007629;59.3499984741;16;105.313047886;2;17.5;24.5;9;28.8524079323;
63;8;42.2641868591;58.3499984741;18;105.678682327;2;16.6557216644;25.5;9;28.8966178894;
64;8;43.3464546204;58.3499984741;19;106.075426102;2;16.5;24.5;9;28.9396123886;
65;8;43.8607215881;58.3499984741;19;106.502901077;2;18.5;22.5;11;28.9813876152;
66;8;43.9569015503;58.3499984741;19;106.959964752;2;18.5;23.5;12;29.0;
67;8;44.0597419739;58.3499984741;19;107.444621563;2;20.5;22.5;13;29.0;
68;8;44.1687927246;58.3499984741;21;112.262241364;2;21.7000007629;22.5;13;29.0;
69;8;43.1833343506;59.6557502747;21;116.064580441;2;22.7000007629;22.5;13;29.0;
70;8;43.503780365;60.5285644531;20;119.050645828;3;21.8299999237;22.5;11;39.0;
71;8;44.9341011047;61.9897689819;21;121.382936954;3;21.75;24.5;10;39.3999996185;
72;8;46.6454620361;60.3807449341;21;122.556618214;3;22.75;26.3400001526;11;39.7743997574;
73;8;47.6261863708;60.5953598022;22;123.283298492;3;23.75;27.3400001526;11;40.1219387054;
