Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;11.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;10.0;6;20.0;
4;1;7.55000019073;10.3000001907;4;17.0;1;9.0;10.0;6;20.0;
5;2;7.55000019073;9.69999980927;3;18.0;2;9.0;10.1999998093;4;21.0;
6;2;8.7750005722;8.5;3;18.0674999952;2;10.3000001907;10.0;4;21.1200000048;
7;2;9.06518745422;8.5;3;18.1388356686;2;11.3360004425;10.0;4;21.2530560493;
8;2;9.08123779297;8.5;3;18.2141259909;2;11.375916481;10.0;3;21.8127820492;
9;2;9.09817790985;8.5;3;18.6456211805;2;11.5438346863;10.1999998093;3;22.3170127869;
10;2;9.19526576996;8.67000007629;3;19.0306602716;2;11.6951036453;10.3632001877;3;22.7783694267;
11;2;9.28189849854;8.81392192841;3;19.3756101131;2;11.8335103989;10.4951858521;3;24.1197800636;
12;2;9.35951328278;8.93486309052;3;20.4466397762;2;12.2359342575;11.0209560394;3;25.3230593204;
13;2;9.60049343109;9.39324569702;4;21.4057168961;2;14.2359342575;11.4571752548;3;26.4056642056;
14;2;11.4319114685;9.78903102875;4;22.257011652;2;16.2359333038;11.8107032776;3;27.3911669254;
15;2;13.4319114685;10.1240053177;4;23.0099308491;2;17.2173500061;12.0916318893;3;28.3050293922;
16;2;15.4319114685;10.4026165009;4;23.6770029068;2;17.4915084839;12.3113050461;3;29.1714119911;
17;2;16.5640964508;10.6309299469;4;24.2720131874;2;19.517873764;12.4808797836;3;29.790178299;
18;2;17.6148223877;10.8157100677;4;24.8085989952;2;20.6920318604;12.5;3;30.4229521751;
19;2;18.6689453125;10.9637317657;4;25.1366593838;2;21.8818645477;12.5;3;31.1049995422;
20;2;19.6557483673;11.0;4;25.4068305492;2;23.086479187;12.5;3;31.8311891556;
21;2;19.7165374756;11.0;5;25.6910681725;2;23.5493564606;12.5;3;32.5941519737;
22;2;18.9500007629;12.0;5;25.9885287285;2;23.7782459259;12.5;5;33.38438797;
23;2;18.9500007629;12.9942646027;5;26.2980971336;2;24.0153160095;12.5;5;34.1905984879;
24;2;19.9170722961;11.0;5;26.6183872223;2;24.2571792603;12.5;4;35.0002355576;
25;2;18.9500007629;12.0;5;26.9477529526;2;24.5000705719;12.5;4;35.8002309799;
26;2;18.9500007629;13.0;5;27.2843112946;2;24.740070343;12.5;4;36.5778226852;
27;3;18.9500007629;13.6421556473;5;27.6259784698;2;24.9733467102;12.5;4;37.3213710785;
28;3;18.9500007629;13.8129892349;6;27.9705147743;2;25.1964111328;12.5;4;38.0210561752;
29;3;18.9500007629;13.9852571487;7;28.3155798912;3;25.4063167572;12.5;3;38.6693668365;
30;3;18.9500007629;14.157790184;7;28.6587948799;3;25.6008110046;12.5;3;39.2613372803;
31;3;16.9500007629;16.1577911377;7;28.9978079796;3;25.7784004211;12.5;3;39.7945203781;
32;3;15.9500007629;18.1577911377;7;29.3303570747;3;25.9383563995;12.5;3;40.2687559128;
33;4;14.9500007629;20.1577911377;6;29.6543326378;3;26.0806274414;12.5;3;40.6857824326;
34;4;14.0;21.8888988495;5;29.9678287506;3;26.2057342529;12.5;3;41.0487861633;
35;4;14.0;23.1710453033;5;31.2691860199;3;26.3146362305;12.5;3;41.3619327545;
36;4;15.0;24.4422683716;5;31.6645210981;3;26.40858078;12.5;3;41.6299514771;
37;4;16.0;25.7013187408;5;32.0556106567;3;26.4889850616;12.5;3;41.8577899933;
38;4;16.2757072449;26.9472198486;6;32.4423969984;3;26.5573368073;12.5;3;42.0;
39;4;17.304725647;25.9472198486;6;32.825107336;3;26.6000003815;12.5;3;42.0;
40;4;16.3364028931;27.9472198486;6;33.2042175531;3;26.6000003815;14.5;4;42.0;
41;4;17.0;27.9472198486;6;33.5804120302;3;26.6000003815;16.5;4;42.0;
42;4;18.0;28.4223709106;7;33.9545294046;3;26.6000003815;18.5;4;42.0;
43;4;17.4489383698;25.7889022827;7;34.3275091648;3;26.6000003815;20.5;4;42.0;
44;4;17.0;25.7889022827;7;34.7003257275;3;26.6000003815;22.5;5;42.0;
45;4;18.5398368835;24.7889022827;8;35.0739319324;3;25.6000003815;24.5;4;43.0;
46;4;19.0;25.4052772522;8;35.4491949081;3;27.6000003815;24.5;4;43.0900000334;
47;4;20.0;25.5275173187;8;35.8268425465;3;28.9270000458;25.5;4;43.1871190071;
48;4;19.7014389038;22.5275173187;8;36.1366217136;3;26.9561367035;27.5;4;43.2917383909;
49;4;19.7619895935;22.5275173187;8;36.4198577404;3;25.6000003815;29.5;3;43.4042263031;
50;4;18.0;22.5275173187;9;36.7163875103;3;24.6000003815;30.5;3;43.5249304771;
51;4;19.8924369812;25.5275173187;11;37.0251159668;3;23.6000003815;32.2624664307;2;43.6541694403;
52;4;20.9619007111;28.5275173187;11;37.3446760178;3;24.6000003815;29.5;2;43.7922235727;
53;4;21.9838027954;30.5275173187;12;37.6734399796;3;23.5;30.5;2;43.9393253326;
54;4;22.0577754974;32.5275192261;13;38.0095415115;3;23.5;31.5;3;44.0956480503;
55;4;22.133398056;33.5275192261;14;38.3509097099;4;24.1286945343;32.5;2;44.261295557;
56;4;22.2102050781;34.5275192261;14;38.6953148842;4;23.5;34.5;2;44.4362905025;
57;4;22.2876968384;35.5275192261;14;39.0404214859;4;23.5;35.7181472778;2;44.6205644608;
58;4;22.3653450012;35.6749992371;16;39.383852005;4;23.5;36.8102836609;3;44.8139474392;
59;4;22.4426174164;35.6749992371;16;39.7232499123;4;24.5;34.9069747925;3;45.016159296;
60;4;22.5189819336;35.6749992371;18;40.0563445091;4;24.4048480988;34.5;5;45.2268030643;
61;4;22.5939292908;35.6749992371;17;40.3810133934;4;24.4680404663;35.5;5;45.445360899;
62;4;22.6669788361;35.6749992371;18;40.6953339577;4;25.5336074829;33.5;8;45.6711919308;
63;4;22.737701416;35.6749992371;18;40.9976272583;4;23.5;35.5;8;45.9035346508;
64;4;22.8057174683;35.6749992371;19;41.2864894867;4;24.5;35.5;8;47.8605480194;
65;4;22.8707103729;35.6749992371;20;41.5608100891;4;26.0541629791;34.0;8;49.5126142502;
66;4;22.932434082;35.6749992371;20;41.819776535;5;23.2306003571;36.3899993896;8;55.8981728554;
67;4;22.9906997681;35.6749992371;21;42.0628671646;5;25.3911209106;37.6872596741;8;57.2093234062;
68;4;23.0453948975;35.6749992371;21;42.2898340225;5;26.5112609863;37.9097442627;8;58.1852631569;
69;4;21.0453948975;36.6749992371;22;42.5006799698;5;28.5599994659;37.0;8;58.9171857834;
70;4;22.0453948975;35.6749992371;22;42.6956272125;5;30.0874519348;37.0;10;59.5387058258;
71;4;23.0453948975;35.6749992371;22;42.8750829697;5;31.1690597534;37.0;11;59.9741549492;
72;4;23.2281455994;35.6749992371;23;43.039607048;6;28.5599994659;39.0;10;60.4014930725;
