Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;11.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;10.0;4;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;9.0;10.0;4;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;2;9.0;10.1999998093;3;21.0;
6;1;8.55000019073;8.5;5;17.0;2;10.3000001907;10.0;3;21.0599999428;
7;1;8.82499980927;8.5;5;17.0;2;11.3179998398;10.0;3;21.1229639053;
8;1;8.82499980927;8.5;5;17.0;2;11.336889267;10.0;3;21.6001901627;
9;1;8.82499980927;8.5;5;17.3400001526;2;11.4800567627;10.1999998093;3;22.0082015991;
10;1;8.9015007019;8.67000007629;5;17.6278438568;2;11.6024608612;10.3632001877;3;22.3582868576;
11;1;8.96626472473;8.81392192841;5;17.869726181;2;11.7074861526;10.4951858521;3;23.5279067755;
12;1;9.02068901062;8.93486309052;5;18.786491394;2;12.0583724976;11.0209560394;3;24.5268628597;
13;1;9.22696018219;9.39324569702;5;19.5780620575;2;14.0583724976;11.4571752548;4;25.3691681623;
14;1;11.0206890106;9.78903102875;5;20.2480106354;2;16.0583724976;11.8107032776;4;26.0752547979;
15;1;12.0206890106;10.1240053177;5;20.8052330017;2;17.1801719666;12.0916318893;4;26.6680037975;
16;1;13.0206890106;10.4026165009;5;21.2618598938;2;18.2261924744;12.3113050461;4;27.1698563099;
17;1;14.0206890106;10.6309299469;5;21.6314201355;2;19.2750034332;12.4808797836;4;27.3801496029;
18;1;15.0206890106;10.8157100677;5;21.9274635315;2;20.3266181946;12.5;4;27.5615134239;
19;1;16.0206890106;10.9637317657;5;22.0;2;21.3810272217;12.5;3;27.7520513535;
20;1;16.9500007629;11.0;5;22.0;2;22.3256149292;12.5;3;27.9515185356;
21;1;16.9500007629;11.0;5;22.0;2;22.3854560852;12.5;3;28.1595556736;
22;1;16.9500007629;11.0;6;22.0;2;22.4478664398;12.5;5;28.3756833076;
23;1;16.9500007629;11.0;7;22.0;2;22.5127048492;12.5;5;28.5992991924;
24;1;16.9500007629;11.0;7;22.0;2;22.5797901154;12.5;6;28.8296794891;
25;1;16.9500007629;11.0;7;22.0;2;22.6489028931;12.5;6;29.0659828186;
26;1;16.9500007629;11.0;8;22.0;2;21.5;13.5;6;29.3072590828;
27;1;16.9500007629;11.0;8;22.0;3;22.5;12.5;5;29.5524601936;
28;1;16.9500007629;11.0;8;22.0;3;21.5;13.5;6;29.8004574776;
29;1;16.9500007629;11.0;8;22.0;4;21.75;12.5;4;42.8000593185;
30;1;16.9500007629;11.0;8;22.0;4;19.75;14.5;4;43.6875338554;
31;1;16.9500007629;11.0;7;22.0;4;19.75;16.5;4;44.5206637383;
32;1;16.9500007629;11.0;7;22.0;4;19.75;15.5;4;45.2955584526;
33;2;14.9500007629;12.0;5;36.4994401932;3;15.75;17.5;3;31.0397801399;
34;2;14.9500007629;13.0;5;36.9707527161;3;15.75;17.5;3;31.278968811;
35;2;14.9500007629;14.0;5;37.3868265152;3;15.883690834;18.5;4;32.5126113892;
36;2;14.0;15.0;5;37.7504434586;3;15.0;21.0;5;32.7897312641;
37;2;14.0;16.0;5;38.0653820038;3;16.0;23.0249996185;5;33.0614395142;
38;2;14.0;17.0;5;38.3360214233;3;16.0;25.0509872437;5;33.3270195723;
39;2;14.0;18.0;5;38.5670089722;3;16.0;26.6635093689;6;33.5858789682;
40;2;14.0;19.0;6;38.75;4;16.0;27.7929401398;5;33.8375520706;
41;2;14.0;20.0;7;38.75;4;17.0;26.8219547272;5;34.081697464;
42;2;14.0;21.0;8;38.75;4;17.3990135193;25.1869678497;5;34.3180938959;
43;3;14.0;22.0;7;38.75;4;17.0;24.8830451965;5;34.5466314554;
44;3;14.0;23.0;7;38.75;4;18.4368915558;24.5;5;34.7673004866;
45;3;14.0;24.0;7;38.75;4;17.456741333;23.5;5;34.980181098;
46;3;14.0;25.0;8;38.75;4;19.477191925;24.5;5;35.1854281425;
47;3;14.0;26.0;8;38.75;4;21.4982337952;25.5;5;35.3832616806;
48;3;14.0;27.0;9;38.75;4;23.1149787903;26.5;7;35.5739498138;
49;3;14.0;28.0;9;38.75;4;22.1371612549;27.5;7;35.7577970028;
50;3;14.0;29.0;9;38.75;4;23.5951251984;27.5;7;35.9351350069;
51;3;14.0;30.0;9;38.75;4;23.0;29.4800319672;8;36.0392494202;
52;3;16.0;28.0;9;38.75;4;24.1117744446;29.5;8;36.120018959;
53;3;16.0;29.0;8;39.75;4;23.5;31.5;8;36.2022752762;
54;3;18.0;30.0;8;39.8574999571;4;24.1606826782;31.5;9;36.2859115601;
55;3;21.0;28.0;9;39.9753656387;4;23.5;33.0;9;36.3708124161;
56;3;23.5514144897;29.0;9;40.1043308973;4;23.5;33.1854057312;9;36.4568536282;
57;4;25.0;30.0;8;68.9951226711;5;23.5;33.228427887;8;36.5439035892;
58;4;25.0;34.0;8;71.1609464884;5;24.2631721497;32.0;8;36.6318233013;
59;4;27.5375003815;35.0;8;72.8617440462;5;23.5;33.0;8;36.7204678059;
60;4;26.5375003815;39.0;9;74.1573415995;5;24.3161411285;32.0;9;36.8096864223;
61;4;27.5375003815;41.0;9;75.133130312;5;24.3429069519;32.0;9;36.8993241787;
62;4;28.5375003815;43.0;11;75.874802351;5;23.5;33.0;9;36.989222765;
63;4;29.5375003815;44.0;12;76.1236231327;5;23.5;30.0;10;38.079221487;
64;4;30.5375003815;45.0;12;76.3630647659;5;24.5;30.0;10;38.209158659;
65;4;31.5375003815;46.0;14;76.6175034046;5;25.5;32.0;10;38.3400564194;
66;4;32.5374984741;47.0;14;76.8866217136;5;25.5;34.0;11;38.4717559814;
67;5;34.5374984741;49.0;14;78.1698577404;5;26.5;36.0;11;38.6040974855;
68;5;36.5374984741;51.0;14;78.541387558;5;26.5310974121;37.0;12;38.7369219065;
69;5;37.5374984741;53.0;15;79.7189261913;5;26.5575237274;37.0;13;38.8700711727;
70;5;39.263999939;52.0;16;80.8388844728;5;25.5;38.0;13;39.0033898354;
71;5;38.5250396729;54.0;17;81.9039816856;5;25.5;38.8492889404;13;39.1367251873;
72;5;38.7477836609;55.0;17;82.9184269905;5;26.5;37.0;14;40.4769890308;
73;6;39.9354553223;53.0;16;83.8869035244;5;26.7999992371;35.5;14;41.5861669779;
74;6;39.0918655396;54.0;17;84.8137720823;5;26.0340003967;36.8899993896;14;42.4990200996;
75;6;39.2210273743;55.0;18;85.6706405878;5;27.2123565674;35.1872596741;15;43.2518244982;
76;6;40.3125;53.0;19;89.7101601362;5;29.3458442688;35.248752594;15;43.7300906181;
77;6;40.1640319824;54.0;19;92.0581367016;5;27.6564121246;36.3836593628;16;44.0182218552;
78;6;40.5170021057;55.0;19;93.7930965424;5;27.3999996185;35.929901123;16;44.2933499813;
