Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;11.0;3;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;10.0;3;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;9.0;10.0;3;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;9.0;10.0;3;20.0;
6;1;8.55000019073;8.5;5;17.0;1;10.0;10.0;3;20.0;
7;1;8.82499980927;8.5;5;17.0;1;11.0;10.0;3;20.0;
8;1;8.82499980927;8.5;5;17.0;2;11.0;10.1999998093;2;21.3999996185;
9;1;8.82499980927;8.5;5;17.3400001526;2;11.4200000763;10.1999998093;2;21.7264003754;
10;1;8.9015007019;8.67000007629;5;17.6278438568;2;11.5179204941;10.3632001877;2;21.9903717041;
11;1;8.96626472473;8.81392192841;5;17.869726181;2;11.597111702;10.4951858521;2;23.0619120598;
12;1;9.02068901062;8.93486309052;5;18.786491394;2;11.9185733795;11.0209560394;2;23.9545464516;
13;1;9.22696018219;9.39324569702;6;19.5780620575;2;13.9185733795;11.4571752548;2;24.6819883585;
14;1;11.0206890106;9.78903102875;6;20.2480106354;2;15.9185733795;11.8107032776;2;25.2644146681;
15;1;12.0206890106;10.1240053177;6;20.8052330017;2;16.9369182587;12.0916318893;2;25.7245066166;
16;1;13.0206890106;10.4026165009;6;21.2618598938;2;17.9431419373;12.3113050461;3;26.0845712423;
17;1;14.0206890106;10.6309299469;6;21.6314201355;3;18.9494171143;12.4808797836;2;26.1438889503;
18;1;15.0206890106;10.8157100677;6;21.9274635315;3;19.6125736237;12.5;3;26.1651208401;
19;1;16.0206890106;10.9637317657;6;22.0;3;20.9621105194;12.5;3;26.1864993572;
20;1;16.9500007629;11.0;7;22.0;3;21.8559494019;12.5;3;26.2080165148;
21;1;16.9500007629;11.0;7;22.0;3;21.8624038696;12.5;3;26.2296639681;
22;1;16.9500007629;11.0;7;22.0;3;21.8688983917;12.5;5;26.2514331341;
23;1;16.9500007629;11.0;7;22.0;3;21.8754291534;12.5;5;26.2733153105;
24;1;16.9500007629;11.0;7;22.0;3;21.8819942474;12.5;5;26.2953014374;
25;1;16.9500007629;11.0;8;22.0;3;21.888589859;12.5;6;26.3173824549;
26;1;16.9500007629;11.0;8;22.0;4;21.1056938171;12.5;4;36.9841631651;
27;1;16.9500007629;11.0;8;22.0;4;21.75;12.8750734329;4;37.5232428312;
28;1;16.9500007629;11.0;8;22.0;4;23.1176834106;12.5;4;38.0297970772;
29;1;16.9500007629;11.0;8;22.0;4;24.1237068176;12.5;4;38.5010229349;
30;1;16.9500007629;11.0;8;22.0;4;23.1297454834;13.5;4;38.9353083372;
31;1;16.9500007629;11.0;8;22.0;4;23.1357975006;14.5;4;39.3321464062;
32;1;16.9500007629;11.0;8;22.0;4;23.1418590546;15.5;4;39.6919945478;
33;1;14.9500007629;12.0;8;22.0;4;23.1479263306;16.5;4;40.0161014795;
34;1;13.9500007629;13.0;8;22.0;4;22.75;18.1882972717;4;40.3063197136;
35;1;12.9500007629;14.0;9;22.0;4;22.75;19.1986465454;4;40.5649240017;
36;1;12.0;15.0;9;22.0;4;23.1661491394;19.5;4;40.7944477797;
37;1;12.0;16.0;9;22.0;4;23.1722202301;20.5;4;40.9975415468;
38;1;12.0;17.0;9;22.0;4;23.75;19.2296676636;5;41.1086617708;
39;1;12.0;18.0;9;22.0;4;22.75;20.2399845123;5;41.1310436726;
40;1;12.0;19.0;8;22.0;4;22.75;21.2502803802;5;41.1533719301;
41;1;12.0;20.0;8;22.0;4;23.75;19.2605514526;6;41.1756366491;
42;1;12.0;21.0;9;22.0;5;25.2024230957;20.2605514526;5;41.1978281736;
43;1;12.0;22.0;9;22.0;5;25.75;21.2605514526;6;41.2199368477;
44;1;12.0;23.0;9;22.0;5;27.2143821716;22.8105506897;6;41.2419531345;
45;1;12.0;24.0;9;22.0;5;27.5703277588;24.8105506897;7;41.2638677359;
46;1;12.0;25.0;9;22.0;5;27.5762443542;26.0499992371;7;41.2856714725;
47;1;12.0;26.0;9;22.0;5;27.5821304321;26.0499992371;7;41.3073554039;
48;1;12.0;27.0;10;22.0;5;27.5879859924;26.0499992371;7;42.3289107084;
49;1;12.0;28.0;12;22.0;5;28.5938053131;27.0499992371;8;42.5028289557;
50;1;12.0;29.0;12;22.0;6;29.5995883942;28.0499992371;7;42.6981003284;
51;1;12.0;30.0;13;22.0;6;30.0032806396;29.0499992371;7;42.9171794653;
52;1;13.0;28.0;13;22.0;6;30.0683727264;30.0499992371;7;43.1626219749;
53;1;12.0;29.0;14;22.0;6;30.1413764954;30.8751049042;6;43.4370260239;
54;1;12.0;30.0;15;22.0;6;30.2230739594;30.8497428894;7;43.7429517508;
55;1;13.0;28.0;15;22.0;6;30.3142337799;30.8212127686;7;44.0828163624;
56;1;12.0;29.0;17;22.0;6;30.4155788422;30.7892684937;7;45.4587621689;
57;1;12.0;30.0;17;22.0;6;31.5277557373;31.753698349;8;45.9617102146;
58;1;13.0;28.0;17;22.0;6;29.1000003815;35.6736984253;7;46.509365201;
59;1;12.0;29.0;18;22.0;6;28.1000003815;38.6736984253;7;47.1069595814;
60;1;12.0;30.0;18;22.0;6;27.1000003815;41.527015686;7;47.7544727325;
61;1;12.0;31.0;18;22.0;6;26.75;43.8335571289;8;48.4506989717;
62;1;12.0;32.0;19;22.0;6;26.75;46.1404190063;9;49.1931041479;
63;1;12.0;33.0;20;22.0;6;26.75;47.5858650208;9;49.9777444601;
64;1;12.0;34.0;20;22.0;6;26.75;49.0566482544;9;52.3703503609;
65;1;12.0;35.0;21;22.0;6;27.5600013733;50.2547073364;10;54.5593166351;
66;1;13.0;33.0;22;22.0;6;27.7705993652;52.2994804382;11;56.5710651875;
67;1;12.0;34.0;22;22.0;6;28.9311218262;51.2813262939;10;58.4313414097;
68;1;12.0;35.0;23;22.0;6;30.0512619019;51.2098464966;10;60.0134730339;
69;1;13.0;33.0;24;22.0;6;31.0999984741;51.0181846619;11;61.3140966892;
70;1;12.0;34.0;25;22.0;6;30.0999984741;50.5484695435;12;62.5021798611;
71;2;12.0;35.0;24;22.0;6;29.0999984741;50.5484695435;12;63.6632781029;
72;2;13.0;33.0;25;22.0;6;30.0999984741;48.1751327515;12;64.7850432396;
73;2;12.0;34.0;25;22.0;6;31.487903595;48.1379241943;14;65.8579034805;
74;2;12.0;35.0;25;22.0;6;32.6041221619;48.0991859436;15;66.875213623;
75;2;13.0;33.0;26;22.0;6;33.7242469788;48.0591430664;15;67.8330812454;
76;2;12.0;34.0;26;22.0;6;34.6474609375;48.0180740356;16;68.7299547195;
77;3;12.0;35.0;25;22.0;6;34.7728424072;47.9762802124;17;69.566090107;
78;3;13.0;33.0;24;22.0;6;34.8993911743;48.7840957642;18;70.3430056572;
79;3;12.0;34.0;24;23.0;7;35.0260620117;49.7418746948;17;71.0629858971;
80;3;14.0;33.0;25;23.0299999714;7;35.1517791748;50.6999664307;17;71.7287049294;
81;3;16.0;33.0;25;23.0605909824;7;35.2754936218;51.6587295532;18;72.3206949234;
82;3;17.2386322021;33.0;25;23.091766119;7;36.3962097168;49.6184921265;18;72.7100458145;
83;3;18.2456474304;33.0;25;24.1235172749;7;35.5130119324;50.5795555115;19;73.0837030411;
84;3;20.2027931213;34.0;25;24.1958349943;7;35.6251106262;51.5421905518;19;73.439447403;
85;3;21.2100639343;34.0;26;24.2698928118;7;36.7318344116;49.5066146851;19;73.7755441666;
86;3;21.4607276917;34.0;25;24.3456804752;7;35.8326644897;50.4730072021;17;75.0907526016;
87;3;21.4777793884;34.0;25;24.4231835604;7;36.9272232056;52.4414825439;18;75.4243173599;
88;3;21.495218277;34.0;25;24.5023833513;7;39.015296936;51.4121284485;19;75.7371220589;
89;3;21.5130386353;33.0;26;24.5832564831;7;38.3400497437;53.3849639893;18;76.0292732716;
90;3;21.5312328339;32.0;26;24.6657751799;7;38.4245147705;55.3599891663;19;76.3012236357;
91;3;21.5497989655;31.0;26;24.7499067783;8;39.5028343201;54.3371505737;18;76.5537070036;
92;3;21.5687294006;30.0;26;24.8356138468;8;38.3025588989;56.3163757324;18;76.7876770496;
93;3;21.5880146027;29.0;29;24.9228538275;8;38.3589782715;58.2975692749;19;77.0042436123;
94;3;21.6076431274;28.0;29;25.0115793943;8;38.409828186;60.2806167603;21;77.2046186924;
95;3;21.6276054382;27.0;29;25.1017380953;8;38.4554748535;62.2654037476;21;77.3900688887;
96;3;21.6478919983;26.0;29;25.1932724714;8;34.4554748535;66.2654037476;21;77.4528282881;
97;3;21.6684875488;26.0;29;25.2861201763;8;32.4554748535;70.2654037476;22;77.5043625832;
98;3;21.6893768311;26.0;30;26.0897263288;8;30.8999996185;73.3184509277;22;77.5569496155;
99;3;19.7216892242;27.0;30;26.7676913738;8;30.0999984741;76.3552703857;23;77.6105561256;
100;3;20.7549266815;26.595123291;30;27.339114666;9;31.0999984741;76.392791748;22;77.6651450396;
