Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;11.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;10.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;9.0;10.0;6;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;9.0;10.0;6;20.0;
6;1;8.55000019073;8.5;4;17.0;1;10.0;10.0;5;20.0;
7;1;8.82499980927;8.5;4;17.0;1;11.0;10.0;5;20.0;
8;1;8.82499980927;8.5;4;17.0;1;11.0;10.0;5;20.3999996185;
9;2;8.82499980927;8.89999961853;3;18.3400001526;2;11.1199998856;10.3999996185;4;21.7264003754;
10;2;9.12650108337;8.67000007629;2;18.6603438854;2;11.5179204941;10.3632001877;4;22.0903717279;
11;2;9.19857692719;8.81392192841;2;18.9354468584;2;11.6271114349;10.4951858521;4;23.2838120461;
12;2;9.26047611237;8.93486309052;2;19.8968048096;2;11.9851436615;11.0209560394;4;24.3146933317;
13;2;9.47678089142;9.39324569702;3;20.7343389988;2;13.9851436615;11.4571752548;4;25.1981878281;
14;2;11.2808513641;9.78903102875;3;21.4516223669;2;15.9851436615;11.8107032776;4;25.9559320211;
15;2;13.2808513641;10.6054496765;3;22.0575475693;2;16.7867794037;12.0916318893;4;26.6120283604;
16;2;15.0206890106;10.9035425186;3;22.5642380714;2;16.9836082458;12.3113050461;4;27.1901185513;
17;2;16.0206890106;11.151881218;3;22.9852112532;2;17.1570358276;12.4808797836;3;27.4906733036;
18;2;17.3252925873;10.8157100677;3;23.3340011835;2;17.2472019196;12.5;3;27.7773330212;
19;2;18.3371601105;10.9637317657;3;23.4605973959;2;19.3217277527;12.5;3;28.0890238285;
20;2;19.278635025;11.0;3;23.5159453154;2;20.4152336121;12.5;3;28.4260663986;
21;2;19.2910881042;11.0;3;23.5725514889;2;21.5163478851;12.5;3;28.788336277;
22;2;18.9500007629;11.7862758636;3;23.6303812265;2;22.6250286102;12.5;1;29.1751885414;
23;2;19.3168373108;11.0;3;23.6893948317;2;22.7525558472;12.5;1;29.585392952;
24;2;18.9500007629;11.8446969986;3;23.7495474815;2;22.875617981;12.5;1;30.0170898438;
25;2;18.9500007629;11.8747739792;3;23.8107895851;2;23.0051269531;12.5;1;30.4677705765;
26;2;18.9500007629;11.9053945541;3;23.8730664253;2;23.1403312683;12.5;7;30.9342932701;
27;2;18.9500007629;11.9365329742;3;23.9363186359;3;22.3522586823;12.5;2;40.1374735832;
28;2;19.3856735229;11.0;3;24.0004820824;3;23.4814929962;13.5;2;41.0842866898;
29;2;18.9500007629;12.0;2;24.0654881001;3;24.6128616333;14.5;2;42.0164523125;
30;2;18.9500007629;12.0327444077;2;24.1312637329;3;24.7451343536;15.3881187439;2;42.9259214401;
31;2;17.4295349121;12.0;1;24.1977322102;3;24.8770256042;15.5144147873;2;43.805308342;
32;2;16.4444904327;13.0;10;24.2648129463;3;25.0072441101;15.6335430145;2;44.6481180191;
33;2;15.4595832825;14.0;10;24.3324217796;4;25.1345481873;15.7449359894;2;45.4489154816;
34;2;14.5247945786;15.0;11;24.4004719257;5;25.2577915192;15.8482398987;1;46.2034378052;
35;2;14.5401058197;16.0;11;24.4688739777;5;25.3759555817;15.9433031082;1;46.9086437225;
36;2;14.5554962158;17.0;10;24.5375363827;5;25.4881954193;16.0301551819;1;47.5626964569;
37;2;14.5709457397;18.0;10;24.6063661575;5;25.5938491821;16.1089763641;1;48.1648902893;
38;2;14.586432457;19.0;10;24.6752688885;5;25.6924514771;16.1800765991;1;48.7155447006;
39;2;14.6019353867;20.0;10;24.7441499233;5;25.7837276459;16.2438545227;1;49.2158536911;
40;2;14.617433548;21.0;10;24.8129141331;5;25.8675785065;16.3007793427;2;49.6677331924;
41;2;14.6329059601;22.0;10;24.8814673424;5;25.944065094;19.3007793427;2;50.0736503601;
42;2;14.6483306885;23.0;10;24.9497158527;5;26.013381958;22.3007793427;1;50.3178625107;
43;2;14.6636857986;24.0;12;25.0175676346;5;26.0758228302;25.3007793427;1;50.5250654221;
44;2;14.6789531708;25.0;12;25.0849328041;5;26.1317672729;28.3007793427;1;50.7098016739;
45;2;14.6941099167;26.0;13;25.1517236233;5;26.181646347;31.3007793427;1;51.8737831116;
46;2;14.7091379166;27.0;14;25.2178554535;5;27.2259216309;32.4000015259;1;52.2100000381;
47;2;14.7240180969;28.0;15;25.283246994;5;28.2600002289;33.4000015259;1;55.6215598583;
48;2;14.7387304306;29.0;16;25.347820282;5;29.7378997803;36.141998291;1;57.8860911131;
49;2;14.7532596588;30.0;14;25.4115018845;5;31.1307144165;38.7390289307;1;59.9112097025;
50;2;15.7675876617;28.0;14;25.4742221832;5;31.8105697632;41.2088088989;1;61.7529740334;
51;2;14.7817001343;29.0;13;25.5359165668;5;31.700553894;42.5726089478;2;63.46857512;
52;2;14.7955818176;30.0;14;25.5965251923;5;31.9007034302;43.8515090942;2;64.846626997;
53;2;15.0;29.0;14;25.6559927464;5;31.9873027802;44.8827857971;3;66.2470123768;
54;2;16.0;29.0;14;25.7142696381;6;32.0539283752;45.0791358948;2;67.6095235348;
55;2;17.0;29.0;15;25.7713108063;6;32.8464279175;44.0;2;68.9956245422;
56;2;18.0;29.0;16;25.8270766735;6;32.9902000427;44.0;3;70.3760452271;
57;2;19.8110923767;29.0;16;25.8815331459;6;32.1500015259;45.0;3;71.88920784;
58;2;18.9500007629;29.0;17;25.9346506596;6;32.1500015259;45.8496208191;3;73.5230097771;
59;2;18.9500007629;29.0;17;25.9864051342;6;32.1500015259;46.0896835327;3;75.2581195831;
60;2;18.9500007629;29.0;18;26.0367770195;6;33.1500015259;44.0896835327;4;77.0683755875;
61;2;18.9500007629;28.6330986023;18;26.0857520103;6;33.6933708191;45.0;5;79.9221386909;
62;3;18.9500007629;27.6771774292;18;26.1333203316;6;35.8675231934;45.0;8;81.8377432823;
63;4;18.9500007629;26.7199878693;17;26.1794762611;6;36.0960006714;46.9200019836;9;83.7745518684;
64;4;18.9500007629;25.7615280151;16;26.2242183685;7;38.0474014282;46.8479995728;8;85.6750233173;
65;4;18.9500007629;24.8017959595;17;26.25;7;40.0036582947;47.7831993103;8;87.488139987;
66;4;18.9500007629;24.8250007629;17;26.25;7;38.9514846802;49.7248764038;8;89.17423141;
67;4;18.9500007629;24.8250007629;16;26.25;7;40.2416648865;49.2783126831;9;90.7074739933;
68;4;18.9500007629;24.8250007629;16;26.25;7;39.4925765991;50.2540283203;9;92.0757844448;
69;4;18.9500007629;24.8250007629;16;27.25;7;36.478225708;51.2616157532;10;93.2787086964;
70;4;19.9500007629;25.8250007629;16;27.2799999714;7;33.478225708;53.2713775635;10;94.324238658;
71;4;20.9500007629;26.8250007629;16;27.3105909824;7;29.4782276154;57.2831344604;11;95.2255762815;
