Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.0;11.0;6;20.0;
5;2;8.55000019073;9.69999980927;4;18.0;1;8.0;10.0;6;20.0;
6;2;10.5500001907;8.5;4;18.0449999571;1;9.0;10.0;5;20.0;
7;2;11.8249998093;8.5;4;18.0915547609;1;9.5;10.0;5;20.0;
8;2;12.070599556;8.5;4;18.4905910492;1;9.5;10.0;5;20.3999996185;
9;2;12.1603832245;8.67000007629;4;18.8399845362;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;12.2389965057;8.81392192841;4;19.145963192;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;12.3078422546;8.93486309052;4;20.1549206972;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;12.5348567963;9.39324569702;4;21.0440818071;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;14.5348567963;9.78903102875;5;21.8171498775;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;16.5348567963;10.1240053177;5;22.4831271172;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;17.6044864655;10.4026165009;5;23.0542217493;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;18.2269592285;11.3478746414;5;23.5440071821;1;14.7228336334;12.3113050461;5;24.9617595673;
17;2;19.6572914124;10.8157100677;5;23.9660406113;1;15.7228336334;12.4808797836;5;25.0;
18;2;20.6856403351;10.9637317657;5;24.1702980995;1;16.7228336334;12.5;6;25.0;
19;2;21.2269592285;12.0;5;24.3076715469;1;17.625;12.5;6;25.0;
20;2;21.9500007629;12.1538352966;6;24.4505701065;1;17.625;12.5;6;25.0;
21;2;21.9500007629;12.2252845764;6;24.5988156796;1;17.625;12.5;6;25.0;
22;2;21.9500007629;12.299407959;6;24.7521765232;1;17.625;12.5;6;25.0;
23;2;21.9500007629;12.3760881424;6;24.9103667736;1;17.625;12.5;7;25.0;
24;2;21.9500007629;12.4551830292;6;25.0730454922;3;17.625;12.5;6;25.0;
25;2;21.9500007629;12.5365228653;6;25.2398183346;3;17.625;12.5;6;25.0;
26;3;21.9500007629;12.6199092865;5;25.4102387428;3;17.625;12.5;6;25.0;
27;3;20.7173042297;12.0;6;25.5838117599;3;17.625;12.5;6;25.0;
28;3;19.7563591003;13.0;6;25.7599987984;3;17.625;12.5;7;25.0;
29;3;18.7960014343;14.0;6;25.9382228851;3;17.625;12.5;7;25.0;
30;3;17.886100769;15.0;6;26.1178760529;3;17.625;12.5;7;25.0;
31;3;17.9265213013;16.0;6;26.2983264923;3;15.625;13.5;7;25.0;
32;3;17.9671230316;17.0;6;26.4789280891;3;14.625;14.5;7;25.0;
33;3;18.0077590942;18.0;7;26.659029007;3;13.625;15.5;7;25.0;
34;3;18.0482826233;19.0;7;26.8379807472;3;12.625;16.5;7;25.0;
35;3;18.0885467529;20.0;7;27.0151486397;3;12.0;17.5;7;25.0;
36;3;18.128408432;21.0;7;28.1899189949;3;12.0;18.5;7;25.0;
37;3;19.1677322388;22.0;8;28.4367096424;3;12.0;19.5;8;25.0;
38;3;20.2063846588;23.0;9;28.6847941875;3;12.0;20.5;8;25.0;
39;3;20.5040779114;24.0;10;28.9338594675;3;12.0;21.5;8;25.0;
40;3;19.27891922;26.0;10;29.1836290359;3;12.0;22.5;9;25.0;
41;3;19.2991695404;28.0;10;29.4338665009;3;12.0;23.5;9;25.0;
42;3;19.3206214905;30.0;11;29.6843726635;3;12.0;24.5;10;25.0;
43;3;19.3433055878;32.0;11;29.9349836111;3;12.0;25.5;11;25.0;
44;3;19.3672485352;34.0;10;30.1855670214;4;13.0;27.3999996185;10;26.0;
45;3;20.0;33.0;10;30.436016202;4;14.0;27.5;11;26.0499999523;
46;3;21.0;33.0;11;30.6862447262;4;14.0;28.5;11;26.1019749641;
47;4;22.0;33.0;11;30.9361782074;4;14.0;29.5;12;27.4059499502;
48;4;23.0;33.0;12;31.185747385;4;14.0;30.5;13;28.4463196993;
49;4;23.9500007629;33.0;12;31.4348804951;4;14.0;31.5;13;29.2575488091;
50;5;24.9500007629;32.0;12;41.6834948063;4;14.0;32.5;13;29.8808474541;
51;5;26.5579948425;32.0;12;42.3314905167;4;14.0;33.5;13;30.3567172289;
52;5;27.5797576904;32.0;12;42.9531443119;4;14.0;34.5;13;30.4563041925;
53;5;25.9500007629;32.0;11;44.5470407009;4;15.0;32.5;14;30.5224741697;
54;5;26.9500007629;33.0;11;45.2523933649;4;14.0;33.5;13;30.5906432867;
55;5;27.9500007629;34.0;11;45.8720496893;4;14.0;34.5;13;30.6607804298;
56;4;25.9500007629;29.0;11;42.9763991833;5;15.0;33.5;12;34.0721726418;
57;4;25.9500007629;30.0;12;43.415941596;5;17.0;34.5;12;34.3184475899;
58;4;25.9500007629;31.0;12;43.8545612097;5;19.0;35.5;12;34.5693836212;
59;4;25.9500007629;31.0;11;44.2956516743;5;20.0;36.5;14;34.8243502378;
60;4;25.9500007629;31.0;11;44.7426328659;5;21.0;37.5;14;35.0826730728;
61;4;25.9500007629;31.0;11;45.1987919807;5;22.0;37.5;14;35.3436408043;
62;4;25.9500007629;31.0;12;45.5630478859;5;22.5249996185;36.5;15;35.6065149307;
63;5;25.9500007629;31.0;12;45.9286823273;5;22.5249996185;35.5;15;35.8705382347;
64;5;25.9500007629;31.0;13;46.3254261017;5;22.5249996185;34.5;17;36.1349444389;
65;5;25.9500007629;31.0;13;46.7529010773;5;22.5249996185;33.5;17;36.3989675045;
66;5;25.9500007629;31.0;14;47.2099647522;5;22.5249996185;32.5;17;36.6618521214;
67;5;25.9500007629;31.0;14;47.694621563;5;22.5249996185;31.5;20;36.9228637218;
68;5;25.9500007629;32.0;12;48.2039737701;5;22.5249996185;30.5;20;37.1812956333;
69;5;25.9500007629;33.0;12;48.8482961655;5;22.5249996185;29.5;20;37.4364783764;
70;5;25.9500007629;34.0;13;51.5569982529;5;22.5249996185;29.5;20;37.687785387;
71;5;24.9500007629;37.0;13;53.2043195963;6;23.5249996185;30.5;19;38.9346401691;
72;5;26.9500007629;38.595123291;11;54.7285891771;6;24.5249996185;31.5;20;39.2765196562;
73;5;28.9500007629;40.282699585;10;56.1418354511;6;24.5249996185;32.5;20;41.1334421635;
74;4;28.3860778809;36.5183181763;10;47.3499516249;7;24.8512496948;34.2249984741;16;51.7919266224;
75;5;29.3999996185;37.5999984741;10;47.4577066898;7;26.0944690704;36.7654876709;16;53.5248936415;
76;6;29.3999996185;37.5999984741;10;47.5676511526;8;28.2696342468;39.1547393799;18;56.0111677647;
77;6;29.3999996185;37.5999984741;10;47.6841644049;9;29.3925285339;41.4278411865;17;57.0965291262;
78;6;29.3999996185;37.5999984741;8;47.8073750734;9;29.654499054;43.5;18;58.0149848461;
79;6;29.3999996185;37.5999984741;9;47.9373728037;9;29.6590423584;45.5;17;58.9080837965;
80;6;29.3999996185;37.5999984741;9;48.0742022991;9;29.6636314392;46.5;17;59.7740188837;
