Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;4;20.0;
3;1;7.55000019073;11.3000001907;4;17.0;1;8.0;12.0;4;20.0;
4;1;7.55000019073;10.3000001907;4;17.0;1;8.0;11.0;4;20.0;
5;1;7.55000019073;9.30000019073;4;17.0;2;8.0;10.3000001907;3;21.0;
6;1;8.55000019073;8.5;4;17.0;2;9.22500038147;10.0;3;21.0599999428;
7;1;8.82499980927;8.5;4;17.0;2;9.73849964142;10.0;3;21.1229639053;
8;1;8.82499980927;8.5;4;17.0;2;9.75266647339;10.0;3;21.6001901627;
9;1;8.82499980927;8.5;4;17.3400001526;2;9.86004257202;10.1999998093;2;22.0082015991;
10;1;8.9015007019;8.67000007629;4;17.6278438568;2;9.95184516907;10.3632001877;2;22.3582868576;
11;1;8.96626472473;8.81392192841;4;17.869726181;2;10.0306148529;10.4951858521;2;23.5279067755;
12;1;9.02068901062;8.93486309052;4;18.786491394;2;10.2937793732;11.0209560394;2;24.5268628597;
13;1;9.22696018219;9.39324569702;5;19.5780620575;2;12.0856485367;11.4571752548;2;25.3691681623;
14;1;11.0206890106;9.78903102875;5;20.2480106354;2;14.0856485367;11.8107032776;2;26.0752547979;
15;1;12.0206890106;10.1240053177;5;20.8052330017;2;16.0856494904;12.0916318893;2;26.6680037975;
16;1;13.0206890106;10.4026165009;5;21.2618598938;2;17.1830482483;12.3113050461;2;27.1698563099;
17;1;14.0206890106;10.6309299469;5;21.6314201355;2;18.2196559906;12.4808797836;4;27.3801496029;
18;1;15.0206890106;10.8157100677;5;21.9274635315;3;19.2583675385;12.5;3;27.5615134239;
19;1;16.0206890106;10.9637317657;5;22.0;3;19.625;12.5;3;27.7520513535;
20;1;16.9500007629;11.0;6;22.0;3;20.2442111969;12.5;4;27.9515185356;
21;1;16.9500007629;11.0;6;22.0;3;20.2890911102;12.5;4;28.1595556736;
22;1;16.9500007629;11.0;6;22.0;3;20.335899353;12.5;4;28.3756833076;
23;1;16.9500007629;11.0;6;22.0;3;20.3845291138;12.5;4;28.5992991924;
24;1;16.9500007629;11.0;6;22.0;3;20.4348430634;12.5;4;28.8296794891;
25;1;16.9500007629;11.0;7;22.0;3;20.4866771698;12.5;4;29.0659828186;
26;1;16.9500007629;11.0;7;22.0;3;20.5398464203;12.5;4;29.3072590828;
27;1;16.9500007629;11.0;7;22.0;3;20.5941333771;12.5;6;29.5524601936;
28;1;16.9500007629;11.0;7;22.0;4;19.625;13.5;5;29.8004574776;
29;1;16.9500007629;11.0;7;22.0;4;18.625;13.5;5;30.0500593185;
30;1;16.9500007629;11.0;7;22.0;4;17.7612628937;14.5;6;30.3000340462;
31;1;14.9500007629;12.0;7;22.0;4;16.8175086975;15.5;6;30.5491337776;
32;1;13.9500007629;13.0;7;22.0;5;15.8735551834;16.5;3;59.5461182594;
33;1;12.9500007629;14.0;7;22.0;5;16.3041267395;17.5;3;61.8022809029;
34;1;12.0;15.0;8;22.0;5;17.3589515686;18.5;3;63.5757484436;
35;1;12.0;16.0;8;22.0;5;18.4127674103;19.5;3;64.9246711731;
36;1;12.0;17.0;7;22.0;5;19.4653377533;20.5;3;65.9329457283;
37;2;13.0;19.0;6;23.0;5;20.5164394379;21.5;3;66.6849932671;
38;2;14.0;19.0;6;23.0750000477;5;21.5658798218;22.5;5;66.921069622;
39;2;14.2418746948;20.0;6;23.1548187733;5;21.0;24.5;6;67.123934269;
40;2;14.2598342896;21.0;6;23.2396422625;6;22.0;26.5;6;67.3175787926;
41;2;14.27891922;22.0;7;23.32964468;6;23.0;28.5;6;67.5016541481;
42;2;14.2991695404;23.0;8;23.4249849319;6;24.0;30.5;7;67.6759381294;
43;2;14.3206214905;24.0;9;23.5258028507;6;25.0;32.5;9;67.8403272629;
44;2;14.3433055878;25.0;9;23.6322153807;6;26.0;34.163230896;10;67.9948263168;
45;2;14.3672485352;26.0;10;23.7443124056;6;26.4249992371;35.2713775635;11;68.1395378113;
46;2;14.3924703598;27.0;10;23.8621526957;6;28.4249992371;33.5;12;68.2746477127;
47;2;14.4189844131;28.0;10;23.9857594967;6;28.4249992371;34.5;13;68.4004163742;
48;2;14.4467964172;29.0;10;24.1151165962;6;30.4249992371;33.5;14;68.5171613693;
