Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;4;20.0;
4;1;9.0;11.0;6;20.0;1;14.0;10.0;4;20.0;
5;1;10.0;10.0;6;20.0;1;15.0;10.0;4;20.0;
6;2;11.0;10.3000001907;5;21.0;1;16.0;10.0;4;20.3999996185;
7;2;12.0;10.0;5;21.0299999714;1;17.0;10.1999998093;4;20.7264003754;
8;2;13.0;10.0;5;22.2708917856;1;17.4358406067;10.3632001877;4;21.8194274902;
9;2;14.0;10.6000003815;5;23.3305673599;1;18.0916557312;10.9097137451;4;22.7316036224;
10;2;14.9979200363;11.1087999344;5;25.1362807751;2;20.0916557312;11.3658018112;3;24.4745616913;
11;2;15.7759981155;11.9733314514;5;26.6668698788;2;22.0916557312;11.7372808456;3;25.0673980713;
12;2;16.4283065796;12.6981172562;5;27.9215593338;2;23.6916561127;12.0336990356;4;25.5325260162;
13;2;18.7759971619;13.2827091217;5;28.9240701199;2;24.6916561127;12.2662630081;4;25.892534256;
14;2;20.7759971619;13.7389144897;5;29.7118903399;2;25.6916561127;12.446267128;4;26.0;
15;2;21.7759971619;14.0854330063;5;30.3267083168;2;26.6916561127;12.5;4;26.0;
16;2;22.7759971619;14.3430747986;5;30.7448891401;2;27.6916561127;12.5;4;26.0;
17;2;23.7759971619;14.5;6;30.854033947;2;28.6916561127;12.5;4;26.0;
18;2;24.7759971619;14.5;6;30.9679822922;2;29.6000003815;12.5;4;26.0;
19;2;25.7759971619;14.5;6;31.0866913795;2;29.6000003815;12.5;5;26.0;
20;2;26.7759971619;14.5;6;31.2100839615;2;29.6000003815;12.5;5;26.0;
21;2;27.0499992371;14.5;7;31.3380460739;2;29.6000003815;12.5;5;26.0;
22;4;27.0499992371;14.5;5;31.4704251289;2;29.6000003815;12.5;5;26.0;
23;4;27.0499992371;14.5;5;31.6070291996;2;29.6000003815;12.5;5;26.0;
24;4;27.0499992371;14.5;5;31.7476255894;3;29.6000003815;12.5;4;26.0;
25;4;25.0499992371;15.5;5;31.8919410706;3;29.6000003815;12.5;5;26.0;
26;4;24.0499992371;16.5;5;32.0396630764;4;29.6000003815;12.5;4;26.0;
27;4;23.0499992371;17.5;5;32.1904406548;4;29.6000003815;12.5;4;26.0;
28;4;22.0499992371;18.5;5;32.3438868523;4;29.6000003815;12.5;4;26.0;
29;4;21.0499992371;19.5;5;32.4995820522;4;29.6000003815;12.5;4;26.0;
30;4;20.0499992371;20.5;5;32.6570777893;4;29.6000003815;12.5;4;26.0;
31;4;19.0499992371;21.5;5;32.8159017563;4;29.6000003815;12.5;4;26.0;
32;4;18.0499992371;22.5;6;32.9755628109;4;29.6000003815;12.5;4;26.0;
33;4;19.0499992371;24.2000007629;4;34.1355566978;4;29.6000003815;14.5;4;26.0;
34;4;18.0499992371;24.5;4;33.9253733158;4;29.6000003815;16.5;4;26.0;
35;4;17.5135002136;25.5;5;34.5356916189;4;29.6000003815;18.5;4;26.0;
36;4;16.5365352631;26.5;5;34.7468075752;4;29.6000003815;20.5;4;26.0;
37;4;16.5104675293;27.5;6;34.9582509995;4;29.6000003815;22.5;5;26.0;
38;4;16.5353050232;28.5;6;36.1695656776;4;29.6000003815;22.5;6;26.0;
39;4;17.5610561371;29.5;6;36.4203131199;4;29.6000003815;22.5;6;26.0;
40;4;18.5877227783;30.5;7;38.2996116877;4;29.6000003815;22.5;7;26.0;
41;4;18.6270656586;31.5;8;39.8173602819;4;29.6000003815;22.5;8;26.0;
42;4;19.6684932709;32.5;8;41.0383819342;4;29.6000003815;22.5;8;26.0;
43;4;20.7120418549;34.5;8;42.0310608149;4;29.6000003815;22.5;9;26.0;
44;4;21.0;36.5;10;42.6240648031;5;30.6000003815;23.5;8;27.0;
45;5;22.0;38.5;9;43.0732218027;5;31.0;25.0;8;27.0299999714;
46;6;23.0;40.5;9;43.5212080479;5;31.6180000305;26.0;9;27.0605909824;
47;6;24.0;41.5;10;43.5126123428;5;31.6363544464;27.0;9;27.091766119;
