Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;4;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;4;20.0;
4;1;9.0;11.0;6;20.0;1;14.0;10.0;4;20.0;
5;1;10.0;10.0;6;20.0;1;15.0;10.0;4;20.0;
6;2;11.0;10.3000001907;4;21.0;1;16.0;10.0;5;20.3999996185;
7;2;12.4499998093;10.0;4;21.0900000334;2;17.0;10.1999998093;4;20.7264003754;
8;2;13.4905004501;10.0;4;21.5980186462;2;17.4358406067;10.3632001877;4;21.8194274902;
9;2;14.5391082764;10.1999998093;4;22.0418490171;2;18.0916557312;10.9097137451;4;22.7316036224;
10;2;14.9188308716;10.3632001877;4;23.3017349243;2;19.0916557312;11.3658018112;4;23.4745616913;
11;2;15.4857807159;10.9097137451;4;24.3994617462;2;20.0916557312;11.7372808456;4;24.0673980713;
12;2;15.9797582626;11.3658018112;4;25.3481024504;2;21.0916557312;12.0336990356;4;24.5325260162;
13;2;18.569278717;11.7372808456;4;26.1681330204;2;21.7195167542;12.2662630081;4;24.892534256;
14;2;20.569278717;12.0336990356;4;26.8832330704;2;21.9355201721;12.446267128;4;25.0;
15;2;21.8765602112;12.2662630081;3;27.5170819759;2;22.0;12.5;3;25.0;
16;2;22.9997901917;12.446267128;3;27.923101902;2;23.9355201721;12.5;3;25.0;
17;2;24.1341381073;12.5;3;28.2468910217;2;24.9355201721;12.5;5;25.0;
18;2;25.2798442841;12.5;4;28.5960328579;2;25.9355201721;12.5;5;25.0;
19;2;26.436958313;12.5;4;28.9701628685;2;26.9355201721;12.5;6;25.0;
20;2;27.03657341;12.5;4;29.3683638573;2;27.0;12.5;6;25.0;
21;2;27.215763092;12.5;4;29.7891087532;2;27.0;12.5;6;25.0;
22;2;27.4050979614;12.5;4;30.2302284241;2;27.0;12.5;6;25.0;
23;3;27.603603363;12.5;4;30.6889076233;2;27.0;12.5;6;25.0;
24;4;27.8100090027;12.5;3;31.1617178917;2;27.0;12.5;6;25.0;
