Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;6;20.0;
4;1;9.0;11.0;6;20.0;1;14.0;10.0;6;20.0;
5;2;10.0;10.3000001907;5;21.0;1;15.0;10.0;6;20.0;
6;2;11.0;10.0;5;21.0299999714;1;16.0;10.0;6;20.3999996185;
7;2;12.0;10.0;5;22.0605909824;1;17.0;10.1999998093;6;20.7264003754;
8;2;13.0;10.5;5;23.1523712873;1;17.4358406067;10.3632001877;6;21.8194274902;
9;2;14.0;11.0249996185;5;24.0663131475;1;18.0916557312;10.9097137451;6;22.7316036224;
10;2;15.0;11.4604873657;5;25.7674037218;1;19.0916557312;11.3658018112;6;23.4745616913;
11;2;16.0;12.2717781067;5;27.1895382404;1;20.0916557312;11.7372808456;6;24.0673980713;
12;2;16.6472434998;12.9413805008;5;28.3426585197;1;21.0916557312;12.0336990356;6;24.5325260162;
13;2;19.0;13.4742078781;5;29.2571121454;1;21.7195167542;12.2662630081;6;24.892534256;
14;2;21.0;13.8853845596;5;29.9730012417;1;21.9355201721;12.446267128;6;25.0;
15;2;22.0;14.1949214935;5;30.5317108631;1;22.0;12.5;6;25.0;
16;2;23.0;14.4234819412;5;30.7911430597;1;23.9355201721;12.5;6;25.0;
17;2;24.0;14.5;6;30.9023525715;1;24.9355201721;12.5;6;25.0;
18;2;25.0;14.5;6;31.0183513165;1;25.9355201721;12.5;7;25.0;
19;2;26.0;14.5;6;31.139081955;1;26.9355201721;12.5;7;25.0;
20;2;27.0;14.5;7;31.2644517422;1;27.0;12.5;7;25.0;
21;2;27.0499992371;14.5;7;31.3943305016;1;27.0;12.5;7;25.0;
22;3;27.0499992371;14.5;6;31.5285487175;1;27.0;12.5;7;25.0;
23;3;27.0499992371;14.5;7;31.6668970585;1;27.0;12.5;7;25.0;
24;3;27.0499992371;14.5;7;31.8091254234;1;27.0;12.5;6;25.0;
25;3;25.0499992371;15.5;7;31.9549436569;1;27.0;12.5;6;25.0;
26;3;24.0499992371;16.5;7;32.1040222645;1;27.0;12.5;6;25.0;
27;3;23.0499992371;17.5;7;32.2559945583;1;27.0;12.5;7;25.0;
28;3;22.0499992371;18.5;7;32.4104590416;1;27.0;12.5;7;25.0;
29;3;21.0499992371;19.5;7;33.5669834614;1;27.0;12.5;7;25.0;
30;3;21.0499992371;20.5;7;33.9351084232;1;27.0;12.5;7;25.0;
31;3;21.0499992371;21.5;7;34.3459117413;1;27.0;12.5;7;25.0;
32;3;20.7077007294;22.5;7;34.8059594631;1;27.0;12.5;7;25.0;
33;3;19.8427829742;23.5;8;35.3224854469;1;27.0;12.5;7;25.0;
34;3;19.0032272339;24.5;8;35.9032201767;1;27.0;12.5;7;25.0;
35;3;18.1927452087;25.5;8;36.5560855865;1;27.0;13.5;7;25.0;
36;3;17.4151306152;26.5;9;37.2887248993;1;27.0;14.5;8;25.0;
37;3;17.624048233;27.5;8;38.1078352928;1;27.0;15.5;8;25.0;
38;3;17.9227256775;28.5;9;39.0182991028;1;27.0;16.5;9;25.0;
39;3;18.2635726929;29.5;9;40.0221452713;1;27.0;17.5;9;25.0;
40;4;19.6476974487;29.5;10;41.1174287796;1;27.0;17.5;9;25.0;
41;4;21.0744075775;30.5;10;42.2971849442;1;27.0;17.5;9;25.0;
42;5;22.5407333374;31.5;10;43.5486917496;1;27.0;17.5;9;25.0;
43;5;24.0410995483;32.5;12;44.8532953262;1;27.0;17.5;9;25.0;
44;5;25.5672416687;33.5;12;46.1870288849;1;27.0;17.5;10;25.0;
45;5;27.1084861755;32.5;11;47.5221219063;1;27.0;17.5;10;25.0;
46;5;28.6524276733;31.5;13;48.8292946815;1;27.0;17.5;10;25.0;
47;5;30.185962677;30.5;14;50.0804800987;1;27.0;17.5;11;25.0;
48;5;31.696516037;29.5;14;51.2514767647;1;27.0;17.5;11;25.0;
49;5;33.1732330322;29.5;15;52.3239850998;1;27.0;17.5;12;25.0;
50;6;34.6078910828;29.5;14;53.2866802216;1;27.0;17.5;12;25.0;
