Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;2;13.3999996185;10.0;4;21.0;
3;1;8.0;12.0;6;20.0;2;13.3999996185;10.0;4;21.0900000334;
4;1;9.0;11.0;5;20.0;2;14.6540002823;10.0;4;21.1871190071;
5;1;10.0;10.0;5;20.0;2;15.7122716904;10.0;4;21.2917383909;
6;1;11.0;10.0;5;20.0;2;16.7750434875;10.0;4;21.817143321;
7;1;12.0;10.0;5;20.0;2;17.8502864838;10.1999998093;4;22.2793469429;
8;1;13.0;10.0;5;20.3999996185;2;18.367609024;10.3632001877;4;23.5656701326;
9;1;14.0;10.1999998093;5;20.7264003754;2;19.1394004822;10.9097137451;4;24.691826582;
10;1;14.3268795013;10.3632001877;5;21.8194274902;2;21.1394004822;11.3658018112;4;25.6707911491;
11;1;14.8187427521;10.9097137451;5;22.7316036224;2;23.1394004822;11.7372808456;4;26.5228655338;
12;1;15.2292222977;11.3658018112;5;23.4745616913;2;24.5649356842;12.0336990356;5;27.2714657784;
13;1;16.8187427521;11.7372808456;5;24.0673980713;2;24.0916557312;12.8140506744;5;27.9399077892;
14;2;18.8187427521;12.3336992264;4;25.5325260162;2;25.0916557312;13.0557422638;5;28.3811409473;
15;2;20.8187427521;12.2662630081;4;25.9125342369;2;27.0916557312;12.5;5;28.7401795387;
16;2;22.2777423859;12.446267128;4;26.0401959419;2;29.0916557312;12.5;5;29.1239151955;
17;2;23.2868309021;12.5;4;26.0605818033;2;30.5660057068;12.5;5;29.5311965942;
18;2;24.296005249;12.5;5;26.0811508894;2;31.7187175751;12.5;6;29.960246563;
19;2;25.3052597046;12.5;5;26.1018965244;2;31.976146698;12.5;6;30.4086403847;
20;2;25.7458534241;12.5;6;26.1228116751;2;32.2451858521;12.5;6;30.873316288;
21;2;25.7552642822;12.5;6;26.1438889503;2;30.2451839447;13.5;6;31.3506221771;
22;2;25.764749527;12.5;6;26.1651208401;3;29.2451839447;14.5;5;31.8364052773;
23;2;25.7743034363;12.5;6;26.1864993572;3;29.0;15.5;5;32.3261375427;
24;2;25.7839241028;12.5;6;26.2080165148;3;29.0;16.1630687714;6;32.815073967;
25;3;25.7936077118;12.5;6;26.2296639681;4;29.0;16.4075374603;5;33.2984304428;
26;3;25.8033485413;12.5;6;26.2514331341;4;29.0;16.6492156982;5;33.7715711594;
27;3;25.8131446838;12.5;6;26.2733153105;4;29.0;16.8857860565;5;34.2301864624;
28;3;25.25;13.3913211823;6;26.2953014374;4;29.0;17.1150932312;5;34.6704492569;
29;3;25.8328857422;12.5;6;26.3173824549;4;29.0;17.3352241516;5;35.0891361237;
30;3;23.8428230286;13.5;6;26.3395489454;4;29.0;17.5445671082;5;35.4837083817;
31;3;22.8527965546;14.5;6;26.3617914915;4;29.0;17.741853714;6;35.8523464203;
32;3;21.8628063202;15.5;6;26.3841004372;4;29.0;19.741853714;6;36.1939411163;
33;3;20.872844696;16.5;6;26.4064661264;4;29.0;21.741853714;6;36.5080499649;
34;3;19.8829097748;17.5;6;26.428878665;4;29.0;23.741853714;6;36.7948246002;
35;3;18.8929958344;18.5;7;26.4513280392;4;29.0;25.741853714;6;37.0549211502;
36;3;17.9030971527;19.5;6;26.4738043547;4;29.0;27.741853714;7;37.289399147;
