Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;4;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;4;20.0;2;13.3999996185;10.0;4;21.0;
4;1;9.0;11.0;4;20.0;2;14.6000003815;10.0;4;21.1200000048;
5;1;10.0;10.0;4;20.0;2;15.6719999313;10.0;4;21.2530560493;
6;1;11.0;10.0;4;20.0;2;16.751832962;10.0;4;21.8127820492;
7;1;12.0;10.0;4;20.0;2;17.8476696014;10.1999998093;4;22.3170127869;
8;1;13.0;10.0;4;20.3999996185;2;18.3902072906;10.3632001877;4;23.6710497141;
9;1;14.0;10.1999998093;4;20.7264003754;2;19.2026290894;10.9097137451;4;24.8822329044;
10;1;14.3268795013;10.3632001877;4;21.8194274902;2;21.2026290894;11.3658018112;4;25.9660522938;
11;1;14.8187427521;10.9097137451;4;22.7316036224;2;23.2026290894;11.7372808456;4;26.945281744;
12;1;15.2292222977;11.3658018112;4;23.4745616913;2;24.8183860779;12.0336990356;5;27.8456065655;
13;1;16.8187427521;11.7372808456;4;24.0673980713;2;26.0795040131;12.2662630081;5;28.692204237;
14;1;17.8187427521;12.0336990356;4;24.5325260162;2;27.3714580536;12.446267128;5;29.3392357826;
15;1;18.8187427521;12.2662630081;5;24.892534256;2;28.6951980591;12.5;5;29.9320087433;
16;2;19.8187427521;12.446267128;5;25.0;2;30.0508613586;12.5;5;30.576523304;
17;2;20.8187427521;12.5;6;25.0;2;31.4375686646;12.5;5;31.2693214417;
18;2;21.8187427521;12.5;6;25.0;2;32.761592865;12.5;5;32.004755497;
19;2;22.8187427521;12.5;6;25.0;2;33.2028541565;12.5;6;32.7749452591;
20;2;23.25;12.5;7;25.0;2;33.6649665833;12.5;6;33.569937706;
21;2;23.25;12.5;7;25.0;2;34.1419639587;12.5;6;34.3780879974;
22;2;23.25;12.5;7;25.0;2;34.6268539429;12.5;6;35.1866588593;
23;2;23.25;12.5;7;25.0;2;35.111995697;12.5;6;35.9825773239;
24;2;23.25;12.5;8;25.0;2;35.5895462036;12.5;6;36.7532711029;
25;2;23.25;12.5;7;25.0;2;36.0519638062;12.5;6;37.4874658585;
26;2;21.25;13.5;7;25.0;2;36.492477417;12.5;6;38.1758413315;
27;3;21.25;15.1999998093;6;26.0;2;36.9055023193;12.5;6;38.8114652634;
28;3;21.25;15.5;6;26.0499999523;2;37.2868804932;12.5;5;39.38996315;
29;3;20.7224998474;16.5;6;26.1019749641;2;37.6339797974;12.5;5;39.9094457626;
30;3;19.7458877563;17.5;6;26.1559499502;2;35.6339797974;14.5;5;40.3702306747;
31;3;18.7701778412;18.5;6;26.2119446993;2;34.6339797974;16.5;5;40.7744321823;
32;3;17.795375824;19.5;6;26.269973278;2;33.6339797974;18.5;5;41.12550354;
33;3;16.8214874268;20.5;6;26.3300433159;2;32.6339797974;20.5;6;41.4277763367;
34;3;15.8485193253;21.5;12;26.3921557665;2;31.63397789;22.5;6;41.6860580444;
35;4;14.8764705658;22.5;6;55.2063041925;2;30.63397789;23.5;8;41.9053039551;
36;4;16.25;22.5;5;57.2849749327;2;29.63397789;24.5;8;42.0;
37;4;18.9351139069;21.5;5;58.8874229193;2;29.0;25.5;7;42.0;
38;4;19.25;22.5;5;60.0728402138;3;29.0;26.5;8;42.0;
39;4;20.25;22.6625461578;5;60.9260597229;3;29.0;27.5;8;42.0;
40;4;22.0297813416;21.5;5;61.5323171616;3;29.0;28.5;9;42.0;
41;4;23.0630550385;21.5;6;61.6325509548;3;29.0;29.5;9;42.0;
42;5;23.25;22.5;7;61.7100640535;3;29.0;30.5;9;42.0;
43;5;25.1320285797;25.5;8;61.7892494202;3;29.0;31.0;10;42.0;
44;5;26.1676616669;28.5;8;61.870018959;3;29.0;31.0;10;43.0;
45;5;27.2040081024;31.5;9;61.9522752762;3;30.0;32.0;10;43.0299999714;
46;5;28.2410240173;33.5;9;62.0359115601;3;31.0;33.0;11;43.0605909824;
47;5;28.2786598206;34.5;10;62.1208124161;3;31.0;34.0;13;43.091766119;
48;5;28.316865921;35.5;10;63.2068536282;3;31.0;35.0;13;43.1235172749;
49;5;30.3555831909;34.5;10;63.4639035463;3;31.0;36.0;14;43.1558350325;
50;5;32.3947563171;34.5;12;63.7487342358;3;31.0;36.5779190063;14;44.8802675009;
51;5;34.0494308472;34.5;12;64.0647382736;3;31.5999984741;37.4401321411;14;46.292850256;
52;5;32.1916313171;36.5;13;64.4155086279;3;32.0680007935;38.1464233398;14;47.4333795309;
53;5;32.5143585205;35.5;10;64.8047535419;3;32.4247131348;38.7166900635;15;48.3454668522;
54;5;33.5546951294;34.5;10;65.2361707687;3;32.6916885376;39.1727333069;13;48.9231743813;
55;5;34.5951499939;33.5;11;65.7132725716;4;32.7999992371;39.4615859985;10;71.0097944736;
56;5;35.6356506348;32.5;11;66.2391614914;4;33.7999992371;40.6298980713;10;72.6004313231;
57;6;33.6761207581;33.5;11;66.8162515163;4;34.7999992371;41.7455291748;11;73.7829453945;
58;6;31.25;35.5;11;67.4459483624;5;35.7999992371;42.7716903687;10;74.7478064299;
59;6;31.25;35.5;11;68.1283013821;5;36.7999992371;43.7983627319;10;75.5186810493;
60;6;29.25;37.5;11;68.8616621494;5;37.7999992371;44.8255310059;8;76.1255717278;
61;6;30.25;37.5;13;69.642390728;5;38.7999992371;44.8531799316;8;76.5994042158;
62;6;29.25;39.5;13;70.4646608829;5;39.7999992371;46.8812789917;9;76.8196225166;
63;6;29.25;41.5;13;74.7027792931;6;40.7999992371;47.9098129272;8;76.8774933815;
64;6;30.25;44.1485862732;14;78.3722202778;6;41.7999992371;48.938747406;10;76.9361182451;
65;6;31.7000007629;46.7072868347;16;81.3454909325;6;42.7999992371;49.9680595398;11;76.9954385757;
66;6;33.0510025024;47.0972862244;16;83.748282671;6;42.9000015259;50.997718811;11;77.0553927422;
67;6;34.132484436;48.6872596741;17;85.4135016203;6;42.9000015259;53.9680595398;12;77.1159160137;
68;6;34.368434906;50.9097442627;17;86.7859233618;6;42.9000015259;52.9680595398;12;77.176940918;
69;6;34.4846191406;52.6059188843;18;87.9269235134;6;42.9000015259;53.0;11;77.2383973598;
70;7;34.5187644958;53.6288757324;15;88.9980065823;7;42.9000015259;54.0;8;92.3002130985;
71;7;34.5520782471;54.6524085999;16;89.9850876331;7;43.9000015259;56.0;6;93.4123132229;
72;7;34.5845222473;55.6765136719;18;90.8796371222;7;44.9000015259;58.0;6;94.4295988083;
73;8;32.5999984741;57.7011871338;17;91.6785582304;7;44.9000015259;60.0;9;95.341445446;
74;8;33.5999984741;57.0;15;92.3834609985;7;44.9000015259;62.0;11;96.1441190243;
75;8;33.5999984741;57.0;16;92.9995651245;7;44.9000015259;64.0;11;96.8398227692;
76;8;33.7052001953;58.0;15;93.5345053673;7;44.9000015259;66.0;12;97.4352324009;
77;8;33.7330284119;59.0;16;93.9972182512;8;44.9000015259;68.0;12;97.9399082661;
78;8;33.7599029541;60.0;16;94.3970344067;8;44.9000015259;70.0;12;98.3648416996;
79;8;33.7858276367;61.0;16;95.6899960041;8;44.9000015259;72.0;14;98.7213110924;
80;8;34.810798645;62.8885498047;17;95.8606783152;9;44.9000015259;76.0;14;98.9213631153;
81;8;35.8348350525;63.9171905518;17;96.0520968437;9;44.9000015259;79.0;14;98.9820876122;
82;8;35.8499984741;64.9645690918;17;96.2159177065;9;45.9000015259;79.0;16;99.0422635078;
83;8;35.8499984741;66.0134735107;18;96.3858101368;9;44.9000015259;81.1295852661;16;99.1018230915;
84;8;35.8499984741;67.0638809204;17;96.5617164373;9;44.9000015259;83.1712799072;16;99.1607012749;
85;8;35.8499984741;67.1157150269;17;96.7435470819;9;45.9000015259;82.2124938965;16;100.218836069;
86;8;36.25;67.1689147949;17;96.9311804771;9;45.9000015259;85.2531890869;17;100.476168871;
87;9;35.25;69.2234191895;16;99.1244603395;9;46.9000015259;88.2933197021;19;100.770244479;
88;9;37.25;73.2791137695;15;99.3831961155;9;47.9000015259;88.3328552246;20;101.240346313;
89;9;39.25;77.3359375;16;99.6483443975;9;46.9000015259;91.465057373;23;101.764682293;
90;9;39.25;81.3937530518;16;99.9196299314;10;46.9000015259;94.600112915;22;102.349526882;
91;10;39.25;85.4524688721;14;118.196741104;10;47.9000015259;93.7375411987;24;103.001218319;
92;10;40.25;90.5119476318;13;119.739329576;10;46.9000015259;95.8768615723;25;103.725790501;
93;10;41.25;95.5720672607;14;121.132535219;11;46.9000015259;98.0175476074;27;104.528461933;
94;11;42.25;100.632675171;13;122.368729591;11;47.9000015259;97.1590423584;27;105.412978649;
95;11;43.25;105.693649292;13;123.451767445;11;46.9000015259;99.3007965088;26;106.380831718;
96;12;43.25;110.754837036;11;124.393809795;11;46.9000015259;101.442214966;29;107.430413723;
97;12;43.25;115.542526245;13;125.211829424;11;47.9000015259;100.582748413;30;108.556215286;
98;13;44.25;119.48387146;12;125.92459631;11;46.9000015259;102.721824646;32;109.748222351;
99;13;43.25;121.618789673;12;126.550488472;11;46.9000015259;104.858901978;32;110.991687298;
100;13;44.0;123.753837585;15;126.88479948;11;48.9000015259;100.993469238;32;112.267447948;
101;13;44.2000007629;125.888763428;17;127.195972443;11;46.9000015259;103.125061035;30;113.552887917;
102;13;44.2000007629;128.023345947;17;127.507629395;11;46.9000015259;105.253227234;35;114.823506355;
103;13;44.2000007629;130.15737915;17;127.819196463;12;47.9000015259;104.377593994;35;116.05491066;
104;13;44.2000007629;132.290618896;17;128.130102873;12;47.9000015259;103.197814941;36;117.224901676;
105;13;44.2000007629;134.422912598;18;128.439785957;12;46.9000015259;105.313613892;37;118.315281868;
106;13;46.8439826965;137.554016113;20;128.747694969;12;47.9000015259;104.424758911;37;120.313066483;
107;13;48.8747711182;140.683807373;19;129.053295851;12;47.9000015259;107.531082153;36;121.410930872;
108;12;38.705329895;135.812103271;17;105.356075048;13;49.9000015259;106.632461548;32;146.444527507;
109;12;40.535610199;132.938735962;18;105.655541658;13;50.9000015259;106.728820801;31;148.422468066;
110;12;42.5655517578;131.063583374;19;106.528525352;13;51.9000015259;110.820144653;33;149.47727859;
111;13;42.6528511047;133.478820801;20;107.429018021;13;51.9000015259;113.906448364;33;150.517098665;
112;13;44.7429046631;132.907943726;20;108.354004383;13;52.9000015259;114.98777771;36;151.55932951;
113;12;45.8354034424;132.349853516;22;109.300151348;14;54.9000015259;119.064239502;35;152.621379495;
114;12;45.930015564;134.803344727;23;111.263861179;15;57.9000015259;122.135955811;35;153.618449211;
115;12;49.0263900757;135.267028809;23;112.281330109;16;57.9000015259;125.203048706;35;154.586028576;
116;12;50.124130249;135.739517212;24;113.309793472;17;59.9000015259;127.265701294;36;155.615174294;
117;12;49.3309822083;139.219329834;25;115.345224619;17;61.9000015259;129.300003052;33;156.697430134;
118;12;51.4345207214;140.70489502;27;116.443574309;17;63.9000015259;127.300003052;30;157.877740145;
119;12;52.5383605957;142.194656372;27;117.543792605;17;65.9000015259;128.300003052;30;159.147301674;
120;12;51.7543792725;146.686965942;28;118.642026067;17;67.9000015259;130.300003052;30;160.49227047;
121;13;52.864200592;148.180206299;29;119.734546423;17;69.9000015259;132.300003052;31;161.894016027;
122;13;52.9734535217;149.672698975;29;120.792630315;17;74.8999938965;132.300003052;32;163.330025434;
123;14;52.0792617798;153.162811279;29;121.862138748;17;75.8999938965;134.300003052;34;165.775426388;
124;14;53.1862106323;153.648864746;25;122.915859222;17;80.8999938965;138.300003052;31;168.2649436;
125;14;53.2915840149;154.129241943;25;123.950901628;17;87.5204925537;140.299987793;32;170.777934074;
126;14;52.3950920105;157.106719971;25;124.964633822;17;94.7717895508;145.300003052;32;173.917305827;
127;14;53.4964599609;156.623596191;25;126.954697371;17;98.7917251587;150.888000488;33;175.91392982;
128;14;54.5954704285;157.13117981;26;128.009013653;17;101.991386414;156.300003052;34;178.487681985;
129;14;54.6919021606;160.628051758;28;130.04291296;17;104.448768616;160.300003052;35;180.727066517;
130;14;57.9042892456;159.112854004;29;131.095277548;17;106.672706604;163.300003052;37;182.669311881;
131;14;59.0055274963;161.584396362;30;132.093376517;17;108.866928101;163.039642334;38;183.606507421;
132;14;60.2093391418;164.018432617;31;133.00576961;17;110.960655212;164.86567688;41;184.365345836;
133;14;61.3005752563;165.392425537;33;133.904959321;17;112.636543274;166.709106445;43;185.074524045;
