Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;2;7.0;13.3000001907;5;21.0;1;13.0;10.0;5;20.0;
3;2;8.30000019073;12.0;5;21.0599999428;1;13.0;10.0;6;20.0;
4;2;9.31799983978;11.0;5;21.1229639053;1;14.0;10.0;5;20.0;
5;2;10.336889267;10.0;5;21.1889609098;2;15.6000003815;10.0;4;21.0;
6;2;11.5350322723;10.0;4;21.2580518723;2;16.6000003815;10.0;4;21.4999996424;
7;2;12.5661230087;10.0;4;21.3302885294;2;17.6599998474;10.1999998093;4;21.9353003502;
8;2;13.5986299515;10.0;4;21.8190145493;2;18.1611804962;10.3632001877;4;23.1829590797;
9;2;14.6385564804;10.1999998093;4;22.2388005257;2;18.9097747803;10.9097137451;4;24.267437458;
10;2;15.0074596405;10.3632001877;4;23.4601941109;2;20.9097747803;11.3658018112;3;25.2018244267;
11;2;15.5570878983;10.9097137451;3;24.5095257759;2;22.9097747803;11.7372808456;3;26.0066431761;
12;2;16.0292873383;11.3658018112;3;25.3986660242;2;24.2552032471;12.0336990356;3;26.7056586742;
13;2;18.618806839;11.7372808456;3;26.1468911171;2;25.0233955383;12.2662630081;3;27.3226804733;
14;2;20.6188087463;12.0336990356;3;26.7767255306;2;25.3936080933;12.446267128;3;27.7113106251;
15;2;21.8286323547;12.2662630081;3;27.3107893467;2;25.6267852783;12.5;3;28.0173821449;
16;2;22.9069576263;12.446267128;3;27.6016011238;2;27.7459487915;12.5;3;28.3487696648;
17;2;23.9894638062;12.5;3;27.7940778732;2;28.9447822571;12.5;3;28.7054548264;
18;2;25.0760784149;12.5;4;27.9954168797;2;30.1587924957;12.5;4;29.0869145393;
19;2;26.1666793823;12.5;4;28.2052333355;2;31.3876686096;12.5;4;29.4920539856;
20;2;26.6923542023;12.5;4;28.4230215549;2;31.6952323914;12.5;4;29.9191560745;
21;2;26.7903594971;12.5;3;28.6481528282;2;31.9514942169;12.5;4;30.3658571243;
22;2;26.8916683197;12.5;3;28.8798778057;2;32.2195129395;12.5;4;30.8291530609;
23;3;26.9959449768;12.5;3;29.117331028;2;32.4974899292;12.5;4;31.3054442406;
24;4;27.1027984619;12.5;2;29.3595399857;3;32.7832679749;12.5;3;31.790620327;
25;4;25.25;13.5;3;29.6054382324;3;33.0743713379;12.5;3;32.2801818848;
26;4;24.25;13.5;3;29.8538813591;4;33.3681106567;12.5;2;32.7693967819;
27;4;24.25;14.5;3;30.1036677361;4;33.6616363525;12.5;3;33.2534770966;
28;4;23.5466499329;15.5;3;30.3535604477;4;33.9520874023;12.5;3;33.7277650833;
29;4;22.6591033936;16.5;3;30.6023101807;4;34.2366600037;12.5;3;34.187912941;
30;4;21.6591033936;15.5;3;30.8486824036;4;34.5127487183;12.5;3;34.6300430298;
31;4;22.25;15.5;3;32.0914797783;4;34.7780265808;14.5;3;35.0508718491;
32;4;22.25;14.5;3;32.4195665121;4;35.0305252075;16.5;3;35.4477939606;
33;4;23.25;14.2630004883;3;32.7490081787;4;35.2686767578;18.5;4;36.8189210892;
34;4;22.25;13.5;3;33.0792325735;4;36.4913520813;21.5;4;37.1980792284;
35;4;22.25;13.5;3;33.4097690582;4;37.697845459;24.5;4;37.5506296158;
36;4;21.25;13.5;4;33.7402510643;4;38.5303764343;25.5;5;37.8766680956;
37;4;21.25;13.5;4;34.0704134703;4;38.7260017395;26.5;5;38.1767998934;
38;4;22.25;14.5;6;34.4000850916;4;38.9060821533;27.5;5;38.4520441294;
39;4;23.25;17.5;7;34.729177475;5;39.0712280273;27.5;5;38.7037293911;
40;5;24.25;20.5;6;35.0576674938;5;38.4885406494;27.5;6;38.9334007502;
41;5;25.25;23.5;6;35.3855793476;5;39.3600387573;27.5;6;39.1427363157;
42;5;26.25;25.5;6;35.7129628658;5;39.4856414795;27.5;6;39.33347404;
43;5;27.25;27.5;6;36.0398712158;5;39.6000823975;27.5;6;39.3878990412;
44;5;27.25;27.5;6;36.3663375378;5;39.6327362061;27.5;7;39.4310919046;
45;5;27.25;27.5;5;36.6923544407;5;36.7999992371;29.2155456543;7;40.4750107527;
46;5;27.25;27.5;5;37.0178539753;5;36.7999992371;31.2375049591;7;40.6096297503;
47;5;27.25;27.5;7;37.3426911831;5;36.7999992371;33.2598152161;7;42.1529396772;
48;5;27.25;27.5;7;37.6666305065;5;36.3999977112;35.782459259;7;43.4457803965;
49;5;27.25;27.5;7;37.9035346508;5;35.8680000305;38.1954269409;8;44.5248163939;
50;6;28.25;28.5;6;39.141512394;5;35.2247123718;40.515953064;8;45.4287594557;
51;6;29.25;29.5;6;39.4241423607;5;34.6916885376;42.5523643494;8;46.0458846092;
52;6;29.25;30.5;7;39.7115335464;5;34.7999992371;43.0229415894;10;46.4635008574;
53;7;29.25;31.5;6;41.0025365353;6;34.7999992371;43.2317504883;9;46.8655152321;
54;7;30.25;33.5;6;41.4259440899;6;36.7999992371;39.3866119385;9;47.1443853378;
55;7;31.25;34.5;8;41.8659431934;6;39.1478805542;38.3866119385;11;47.3904157877;
56;7;31.25;35.5;7;42.3227088451;6;40.4342498779;37.3866119385;11;47.6491787434;
57;7;31.25;36.5;7;42.796453476;6;41.5895080566;36.3866119385;12;47.9205620289;
58;7;31.25;37.5;8;43.2874191999;6;42.7523345947;35.3866119385;12;48.204293251;
59;7;31.25;37.5;9;43.7958589792;6;40.9225769043;36.3866119385;12;49.4999244213;
60;7;31.25;37.5;9;45.3855403662;6;35.7999992371;41.3866119385;11;49.8668193817;
61;7;32.25;38.5;10;47.3087453842;6;36.7999992371;43.2900238037;11;50.2471110821;
62;7;33.7000007629;40.0;10;49.0325772762;6;33.7999992371;46.4486846924;12;50.6398409605;
63;7;34.0510025024;41.3899993896;11;50.5921145678;6;34.7999992371;47.6120529175;14;51.0438492298;
64;7;34.3185348511;42.6872596741;11;52.0235340595;6;37.7999992371;46.4623794556;16;51.4577869177;
65;7;34.5187683105;43.9097442627;11;53.2116723061;6;40.2402839661;48.0517578125;17;51.8801339865;
66;7;34.5999984741;44.0;14;54.2395191193;7;41.2705230713;49.0894699097;19;52.3092250824;
67;7;34.5999984741;44.0;14;55.2819004059;7;41.4949226379;50.1287879944;19;52.74328053;
68;7;32.5999984741;45.0;14;56.2441118956;7;41.7062339783;51.1697235107;19;53.1804454327;
69;7;31.5999984741;46.0;15;57.2271080017;7;41.9174690247;52.2122764587;19;53.6188293695;
70;7;30.5999984741;47.0;18;58.2252596617;7;36.3569869995;56.256439209;20;54.0565503836;
71;7;29.5999984741;48.0;18;59.2319575548;7;36.3569869995;57.6518058777;20;54.4917769432;
72;7;28.5999984741;49.0;18;60.2398173809;7;33.7999992371;59.3495178223;19;54.9227683544;
73;7;31.5999984741;49.9629058838;19;61.2409715652;7;35.7999992371;56.3866119385;20;55.3479087353;
74;7;31.5999984741;51.9162521362;19;62.2274255753;7;35.7999992371;56.3866119385;18;55.7657365799;
75;7;33.5999984741;53.0;18;63.1914539337;7;33.7999992371;58.3866119385;16;56.1749663353;
76;8;34.9376296997;55.1139030457;18;64.125977993;7;32.7999992371;60.3866119385;15;56.5745027065;
77;8;33.9148292542;57.0;15;64.9785137177;7;31.7999992371;62.3866119385;15;56.9634444714;
78;8;34.1950836182;59.0;15;65.7411339283;7;30.7999992371;65.3866119385;16;57.341083765;
79;8;32.1950836182;60.277179718;16;66.468537569;8;29.7999992371;67.9230957031;15;57.7068989277;
80;8;30.1950836182;62.3339576721;15;67.1579227448;9;28.7999992371;69.945022583;15;58.0605401993;
81;8;27.595085144;63.0;14;67.8078074455;9;27.7999992371;72.5985565186;15;58.401812315;
82;8;26.595085144;66.0;13;69.4178841114;9;27.7999992371;74.5985565186;16;58.7306551933;
83;8;26.595085144;69.6767883301;15;70.0888186693;9;26.7999992371;76.5985565186;16;59.0471231937;
84;8;28.595085144;70.7618103027;15;70.7309346199;9;25.7999992371;77.8813781738;16;59.3513636589;
85;8;27.595085144;70.7618103027;17;71.3467562199;9;24.7999992371;78.9667205811;18;59.6435983181;
86;9;28.4784469604;74.0;17;71.9391342402;9;23.7999992371;80.0523834229;21;59.9241030216;
87;9;28.5;76.0;18;72.5110638142;9;22.7999992371;81.138130188;22;60.1894516945;
88;10;29.5;79.0;17;73.0280073881;9;22.7999992371;83.4192276001;21;61.3478093147;
89;10;30.2850494385;79.0;18;73.4231734276;9;22.0;84.5300750732;22;61.9063700438;
90;10;29.3577098846;79.0;18;73.8270118237;9;23.0;86.8510742188;23;62.6173410416;
91;10;28.5;81.0;18;74.2393357754;9;24.0;90.2725219727;23;63.37205863;
92;10;30.0;84.585395813;17;75.6598846912;9;23.0;91.7179718018;24;64.1678534746;
93;10;31.2343006134;83.7238769531;18;76.1483068466;10;23.0;94.1851577759;25;66.0007886887;
94;10;27.2343006134;83.871055603;17;77.6471078396;11;25.0;93.599899292;24;66.9556796551;
95;10;28.0;87.0;19;78.215775609;11;27.0;94.306060791;23;67.943325758;
96;10;30.0;88.0;17;78.7966167927;11;25.0;96.7474365234;25;68.9568654299;
97;10;30.0;90.0;18;79.3888876438;11;26.0;100.194625854;21;69.9888002872;
98;11;30.0;94.0;17;79.9916709661;11;26.0;99.6420059204;22;71.0313541889;
99;11;32.0;94.431854248;18;80.6038724184;11;25.0;102.083869934;22;73.0768579245;
100;11;33.0;94.4350357056;18;81.2242221832;11;29.0;101.514671326;21;74.208122015;
101;11;34.5;96.5577163696;18;81.8512833118;11;30.0;102.92931366;25;75.335868597;
102;11;33.5;100.680473328;20;82.4834694862;11;31.0;105.323394775;26;76.4551042318;
103;11;33.5;103.803253174;20;83.1190649271;11;32.0;106.693389893;26;77.5619626045;
104;11;34.5;107.926010132;21;83.7562574148;11;34.0;106.036720276;27;78.6537058353;
105;12;34.5;107.048690796;21;84.3683882952;11;33.0;110.351821899;27;79.7286318541;
106;12;35.0;108.889442444;23;84.9443614483;11;36.0;109.638038635;27;80.7859061956;
107;12;36.0;108.945594788;24;85.5192625523;11;37.0;108.638038635;29;81.8253509998;
108;12;36.75;109.415863037;23;87.1090512276;11;36.0;113.638038635;29;82.8472261429;
109;12;36.75;113.862762451;24;88.7384192944;11;39.0;112.638038635;31;83.8520126343;
110;12;39.75;112.326599121;24;90.399810791;11;40.0;111.638038635;32;84.8402290344;
111;12;39.0827865601;110.805366516;21;92.0852251053;11;37.0;116.638038635;32;85.8122904301;
112;12;37.0827865601;111.296783447;21;94.7863729;11;38.0;117.638038635;28;86.7132108212;
113;12;37.0827865601;113.798431396;20;97.5548260212;11;39.0;119.638038635;28;87.4548108578;
114;12;40.0827865601;114.307723999;20;100.385113239;11;40.0;121.638038635;28;88.2030417919;
115;12;43.0827865601;117.821998596;21;102.291940212;11;42.0;121.638038635;28;88.9546186924;
116;12;47.0827865601;119.338546753;23;104.19284153;11;42.0;124.638038635;29;89.7062251568;
117;12;48.7215881348;120.854660034;26;106.080307841;11;43.0;127.228225708;31;90.4545662403;
118;12;46.8079414368;126.367614746;27;107.947122455;11;44.7999992371;126.403106689;31;91.1964187622;
119;12;47.8079414368;125.874755859;27;109.786412358;11;43.7999992371;128.577102661;33;91.9286789894;
