Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;5;20.0;
4;1;9.0;11.0;6;20.0;1;14.0;10.0;4;20.0;
5;1;10.0;10.0;6;20.0;2;15.6000003815;10.0;3;21.0;
6;1;11.0;10.0;6;20.0;2;16.6000003815;10.0;3;21.3999996185;
7;2;12.0;10.3000001907;5;21.0;2;17.6000003815;10.1999998093;3;21.7264003754;
8;2;13.4499998093;10.0;5;21.4999996424;2;18.0358409882;10.3632001877;3;22.8394274712;
9;2;14.4949998856;10.1999998093;5;21.9353003502;2;18.7036552429;10.9097137451;3;23.7717995644;
10;2;14.8708848953;10.3632001877;5;23.1829590797;2;20.7036552429;11.3658018112;3;24.5351434946;
11;2;15.4323320389;10.9097137451;5;24.267437458;2;22.7036552429;11.7372808456;3;25.1485489607;
12;2;15.9203472137;11.3658018112;5;25.2018244267;2;23.7403469086;12.0336990356;4;25.6344225407;
13;2;18.5098686218;11.7372808456;5;26.0066431761;2;24.7527942657;12.2662630081;4;26.0153459311;
14;2;20.5098686218;12.0336990356;5;26.7056586742;2;25.0916557312;12.6708297729;4;26.1438889503;
15;2;21.7966518402;12.2662630081;5;27.3226804733;2;26.7779884338;12.5;4;26.1651208401;
16;2;22.9123077393;12.446267128;5;27.7113106251;2;27.7907276154;12.5;4;26.1864993572;
17;2;24.0388336182;12.5;5;28.0173821449;2;28.8035545349;12.5;4;26.2080165148;
18;2;25.1765651703;12.5;6;28.3487696648;2;29.7248096466;12.5;4;26.2296639681;
19;2;26.3256893158;12.5;6;28.7054548264;2;29.7377986908;12.5;5;26.2514331341;
20;2;26.9174537659;12.5;6;29.0869145393;2;29.7508602142;12.5;5;26.2733153105;
21;2;27.0891113281;12.5;6;29.4920539856;2;29.7639884949;12.5;5;26.2953014374;
22;2;27.2714233398;12.5;7;29.9191560745;3;29.7771816254;12.5;4;26.3173824549;
23;2;27.4636192322;12.5;7;30.3658571243;3;29.0;12.5;4;26.3395489454;
24;2;27.6646347046;12.5;7;30.8291530609;3;29.803730011;12.5;4;26.3617914915;
25;2;25.8731193542;13.5;7;31.3054442406;3;29.817073822;12.5;4;26.3841004372;
26;2;25.0874500275;14.5;7;31.790620327;3;29.8304595947;12.5;4;26.4064661264;
27;2;24.3057785034;15.5;7;32.2801818848;3;29.8438796997;12.5;4;26.428878665;
28;2;23.5260810852;16.5;7;32.7693967819;3;29.8573265076;12.5;4;26.4513280392;
29;2;22.5260810852;15.5;7;33.2534770966;3;29.8707962036;12.5;5;26.4738043547;
30;2;22.5260810852;15.5;7;33.7277650833;3;29.0;13.2369022369;5;26.4962974787;
31;2;23.25;15.5;8;34.187912941;3;29.0;13.2481489182;5;26.5187973976;
32;2;24.25;16.5;8;34.6300430298;3;29.911277771;15.2481489182;5;26.5412938595;
33;2;25.25;17.5;8;35.0508718491;3;29.9247760773;17.2481479645;5;26.5637768507;
34;2;25.25;18.5;8;35.4477939606;3;29.9382667542;19.2481479645;5;26.5862361193;
35;2;25.25;19.5;8;35.8189210892;3;29.9517421722;21.2481498718;5;27.6086617708;
36;2;26.25;17.5;8;36.1630792618;3;30.9651966095;23.5;5;27.6710436344;
37;2;25.25;17.5;9;36.4797668457;3;31.9786262512;24.5;5;27.7345558405;
38;2;27.25;19.5;9;36.7690839767;3;32.6407318115;25.5;5;27.7991901636;
39;2;29.25;20.5;9;37.0316419601;3;32.6795120239;26.5;5;27.8649356365;
40;2;27.25;22.5;10;37.2684679031;3;32.7189598083;27.5;5;27.9317783117;
41;2;26.25;24.5;10;37.4809007645;3;32.7590675354;27.5;6;27.9997010231;
42;2;25.25;25.5;11;37.6704978943;3;32.7998199463;27.5;6;28.0686837435;
43;2;25.25;26.5;11;37.8389520645;3;32.8412094116;27.5;7;28.1387028694;
44;2;26.25;24.5;11;37.9880180359;3;32.8832206726;27.5;7;28.2097314596;
45;3;27.25;23.5;10;38.0;3;32.9258384705;27.5;7;28.2817389965;
46;3;28.25;22.5;10;38.0;3;31.8716964722;28.4144554138;9;28.3546915054;
