Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;2;8.0;12.3000001907;5;21.0;1;13.0;10.0;6;20.0;
4;2;9.30000019073;11.0;5;21.0599999428;2;14.6000003815;10.0;4;21.0;
5;2;10.3179998398;10.0;5;21.1229639053;2;15.6000003815;10.0;4;21.0900000334;
6;2;11.5053339005;10.0;5;21.1889609098;2;16.6539993286;10.0;4;21.5980186462;
7;2;12.5350322723;10.0;5;21.2580518723;2;17.7188110352;10.1999998093;4;22.0418490171;
8;2;13.5661230087;10.0;5;21.7428686619;2;18.2251091003;10.3632001877;4;23.2885804176;
9;2;14.6042909622;10.1999998093;5;22.1586660147;2;18.9731483459;10.9097137451;4;24.3701623678;
10;2;14.9713993073;10.3632001877;5;23.3744058609;2;20.9731483459;11.3658018112;4;25.299284339;
11;2;15.5184831619;10.9097137451;5;24.4179002047;2;22.9731483459;11.7372808456;3;26.0960385799;
12;2;15.9880561829;11.3658018112;5;25.3010519743;2;24.308839798;12.0336990356;3;26.7837359905;
13;2;18.5775756836;11.7372808456;5;26.0431767702;2;25.0702438354;12.2662630081;3;27.3857221603;
14;2;20.5775756836;12.0336990356;5;26.6668455601;2;25.431432724;12.446267128;3;27.7551424503;
15;2;21.7791862488;12.2662630081;5;27.194732666;2;25.6530857086;12.5;3;28.0374028683;
16;2;22.8547325134;12.446267128;5;27.4794170856;2;27.7579612732;12.5;3;28.3400070667;
17;2;23.9344806671;12.5;5;27.6658837795;2;28.9395256042;12.5;3;28.6626515388;
18;2;25.0183906555;12.5;6;27.86140275;2;30.1331100464;12.5;4;29.0046463013;
19;2;26.1063728333;12.5;6;28.0656666756;2;31.3383083344;12.5;4;29.3648781776;
20;2;26.6295509338;12.5;6;28.2782502174;2;31.618927002;12.5;4;29.7417907715;
21;2;26.7252120972;12.5;6;28.4986059666;3;29.618927002;13.5;3;30.133377552;
22;2;26.8243732452;12.5;5;28.7260642052;3;29.0;14.5;2;30.5372009277;
23;2;26.9267292023;12.5;6;28.9598350525;3;29.0;15.2686004639;2;30.9504308701;
24;3;27.0319252014;12.5;5;29.1990156174;3;29.0;15.4752159119;2;31.369910717;
25;3;25.1395568848;13.5;5;29.4425997734;3;30.0;13.4752159119;2;31.7922415733;
26;3;24.2491703033;14.5;5;29.6894927025;3;31.0;12.5;2;32.2138876915;
27;3;23.25;13.5;5;29.9385285378;3;32.0;12.5;2;32.6312913895;
28;3;24.25;14.5;5;30.1884908676;3;33.0;12.5;2;33.0409927368;
29;3;25.25;15.5;5;30.4381356239;3;33.824596405;12.5;3;33.439745903;
30;3;24.25;14.5;5;30.6862158775;3;34.0638465881;12.5;3;33.8246192932;
31;3;24.25;14.5;5;30.9315071106;3;34.2947731018;14.5;3;34.1930809021;
32;3;25.25;15.5;5;31.1728301048;3;34.5158500671;16.5;3;34.543053627;
33;3;25.25;16.5;6;31.4090747833;3;34.7258300781;18.5;3;34.8729515076;
34;3;24.25;15.5;6;31.6392197609;3;34.9237709045;20.5;3;36.1816835403;
35;3;24.25;15.5;6;31.8623495102;3;36.1090087891;23.5;3;36.7536355257;
36;3;24.25;15.5;6;32.0776662827;3;37.2811813354;24.5;4;37.381197691;
37;3;23.4349498749;16.5;6;32.2844991684;3;38.4287185669;25.5;4;38.0833473206;
38;3;22.4349498749;18.5;6;33.4823098183;3;38.8500099182;26.5;4;38.8824520111;
39;3;23.4349498749;20.5;6;33.7606910467;3;39.3294715881;27.5;5;39.8037643433;
40;3;25.25;22.5;7;34.0364842415;4;39.8822593689;27.5;4;40.8742017746;
41;4;26.7842025757;24.5;6;34.3099144697;5;40.524520874;27.5;3;42.1200928688;
42;4;28.8312835693;26.5;7;34.5813083649;5;41.2720565796;27.5;3;43.5636048317;
43;4;27.25;28.5;7;34.8510737419;5;42.1381607056;27.5;4;45.191942215;
44;4;28.25;28.5;7;35.1196807623;5;43.1151657104;27.5;4;46.9374856949;
45;4;27.9943771362;28.5;7;35.3876367807;5;41.1151657104;28.5;4;48.8815078735;
46;5;28.25;28.5;6;35.6554689407;5;40.1151657104;29.5;4;50.9748506546;
