Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;6;20.0;
4;1;9.0;11.0;5;20.0;1;14.0;10.0;6;20.0;
5;1;10.0;10.0;5;20.0;1;15.0;10.0;6;20.0;
6;1;11.0;10.0;5;20.0;2;16.6000003815;10.0;4;21.3999996185;
7;1;12.0;10.0;5;20.0;2;17.6000003815;10.1999998093;4;21.7264003754;
8;1;13.0;10.0;5;20.3999996185;2;18.0358409882;10.3632001877;4;22.8694274426;
9;1;14.0;10.1999998093;5;20.7264003754;2;18.721654892;10.9097137451;4;23.8335785866;
10;1;14.3268795013;10.3632001877;5;21.8194274902;2;20.721654892;11.3658018112;4;24.6305116415;
11;1;14.8187427521;10.9097137451;5;22.7316036224;2;22.7216567993;11.7372808456;4;25.2793427706;
12;1;15.2292222977;11.3658018112;5;23.4745616913;2;23.8188228607;12.0336990356;4;25.8024992943;
13;2;17.8187427521;12.0372810364;4;25.0673980713;2;24.4815006256;12.2662630081;4;26.2225775719;
14;2;19.8187427521;12.0336990356;4;25.5625259876;2;24.7335472107;12.446267128;4;26.3921557665;
15;2;21.2822418213;12.2662630081;4;25.9531252384;2;24.8352928162;12.5;4;26.4563041925;
16;2;22.2960090637;12.446267128;4;26.091766119;2;26.8093032837;12.5;4;26.5224741697;
17;2;23.3100376129;12.5;4;26.1235172749;2;27.8490047455;12.5;4;26.5906432867;
18;2;24.3243255615;12.5;5;26.1558350325;2;28.8899059296;12.5;5;26.6607804298;
19;2;25.3388690948;12.5;5;26.1887089014;2;29.9319877625;12.5;5;26.7328453064;
20;2;25.7849197388;12.5;6;26.2221269608;2;29.0;13.0198535919;5;26.8067884445;
21;2;25.7999572754;12.5;6;26.2560760975;2;29.0;13.4033946991;5;26.8825509548;
22;2;25.8152351379;12.5;6;26.2905418873;2;29.0;13.4412755966;5;26.9600640535;
23;2;25.8307437897;12.5;6;26.3255085945;2;30.0;12.5;5;27.0392494202;
24;3;25.8464794159;12.5;5;26.3609591722;2;30.2235488892;12.5;6;27.120018959;
25;3;25.25;12.5;5;26.3968753815;3;30.2720108032;12.5;5;27.2022752762;
26;3;23.8785934448;13.5;6;26.4332377911;3;30.3213653564;12.5;6;27.2859115601;
27;3;22.8949565887;14.5;6;26.4700255394;3;30.371547699;12.5;6;27.3708124161;
28;3;21.9115104675;15.5;6;26.5072168112;3;30.4224872589;12.5;6;27.4568536282;
29;3;20.9282474518;16.5;6;26.5447884798;3;30.474111557;12.5;6;27.5439035892;
30;3;19.9451541901;17.5;6;26.5827163458;3;30.526342392;12.5;6;27.6318233013;
31;3;18.962223053;18.5;6;26.6209751368;3;30.5790939331;12.5;6;27.7204678059;
32;3;17.9794387817;19.5;6;26.6595385075;3;30.6322803497;12.5;6;27.8096864223;
33;3;16.9967918396;20.5;6;26.6983793974;3;30.6858119965;14.5;6;27.8993241787;
34;3;16.0142707825;21.5;6;26.7374696732;3;30.7395935059;16.5;6;27.989222765;
35;3;15.0318613052;22.5;7;26.7767804861;3;30.7935333252;18.5;7;28.079221487;
36;3;14.7995510101;23.5;7;26.8162822723;3;30.8475322723;20.5;7;28.1691586971;
37;3;14.8173274994;24.5;7;26.8559447527;3;30.9014949799;22.5;7;28.258872509;
38;3;14.8351745605;25.5;8;26.8957372904;3;30.955324173;22.5;7;28.348202467;
39;3;14.8530817032;26.5;8;26.9356285334;3;31.0089225769;22.5;7;28.4369900227;
40;3;14.8710327148;27.5;9;26.9755871296;4;31.0621948242;22.5;7;28.5250804424;
41;3;14.8890142441;28.5;11;27.015581131;4;31.1150474548;22.5;7;28.6123232841;
42;3;14.9070110321;29.5;12;27.0555787086;4;31.1673927307;22.5;8;28.6985738277;
43;3;15.9250106812;28.5;12;27.0955479145;4;31.2191448212;22.5;8;28.7836937904;
44;4;17.0;29.5;11;28.135456562;4;31.2702159882;22.5;8;28.867552042;
45;4;19.9609565735;30.5;11;28.2052731514;4;29.2702159882;23.5;8;28.9500255585;
46;4;20.0;31.5;11;28.2755570412;4;29.0;24.4750137329;8;29.0310001373;
