Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;5;20.0;
4;1;9.0;11.0;6;20.0;1;14.0;10.0;4;20.0;
5;1;10.0;10.0;6;20.0;1;15.0;10.0;4;20.0;
6;1;11.0;10.0;6;20.0;1;16.0;10.0;4;20.3999996185;
7;1;12.0;10.0;6;20.0;1;17.0;10.1999998093;4;20.7264003754;
8;1;13.0;10.0;6;20.3999996185;1;17.4358406067;10.3632001877;4;21.8194274902;
9;1;14.0;10.1999998093;6;20.7264003754;1;18.0916557312;10.9097137451;4;22.7316036224;
10;1;14.3268795013;10.3632001877;6;21.8194274902;1;19.0916557312;11.3658018112;2;23.4745616913;
11;1;14.8187427521;10.9097137451;6;22.7316036224;1;20.0916557312;11.7372808456;2;24.0673980713;
12;2;15.2292222977;11.665802002;5;24.4745616913;1;21.0916557312;12.0336990356;3;24.5325260162;
13;2;17.8187427521;11.7372808456;5;25.0973980427;1;22.0916557312;12.2662630081;3;24.892534256;
14;2;19.8187427521;12.0336990356;5;25.5931169987;1;23.0916557312;12.446267128;3;25.0;
15;2;21.2960090637;12.2662630081;5;25.984300375;1;24.0916557312;12.5;3;25.0;
16;2;22.3100376129;12.446267128;5;26.1235172749;1;25.0916557312;12.5;3;25.0;
17;2;23.3243255615;12.5;5;26.1558350325;1;26.0916557312;12.5;2;25.0;
18;2;24.3388690948;12.5;6;26.1887089014;1;27.0;12.5;3;25.0;
19;2;25.3536624908;12.5;6;26.2221269608;1;27.0;12.5;3;25.0;
20;2;25.7999572754;12.5;6;26.2560760975;1;27.0;12.5;4;25.0;
21;2;25.8152351379;12.5;5;26.2905418873;1;27.0;12.5;4;25.0;
22;3;25.8307437897;12.5;4;26.3255085945;1;27.0;12.5;4;25.0;
23;3;25.8464794159;12.5;4;26.3609591722;1;27.0;12.5;4;25.0;
24;3;25.8624305725;12.5;5;26.3968753815;1;27.0;12.5;4;25.0;
25;3;25.25;13.477812767;5;26.4332377911;1;27.0;12.5;4;25.0;
26;3;25.8949565887;12.5;4;26.4700255394;1;27.0;12.5;4;25.0;
27;3;25.25;13.5;4;26.5072168112;1;27.0;12.5;4;25.0;
28;3;25.25;13.5550518036;4;26.5447884798;1;27.0;12.5;3;25.0;
29;3;25.25;13.5813522339;4;26.5827163458;1;27.0;12.5;3;25.0;
30;3;23.962223053;13.5;4;27.6209751368;1;27.0;12.5;4;25.0;
31;4;23.9794387817;14.5;4;27.6995384693;1;27.0;12.5;4;25.0;
32;4;23.25;15.5;4;27.7795633078;1;27.0;12.5;5;25.0;
33;4;23.5008029938;16.5;3;27.8610231876;1;27.0;12.5;5;25.0;
34;4;22.5374603271;17.5;3;27.943887949;1;27.0;12.5;5;25.0;
35;4;21.5747489929;18.5;3;28.0281237364;1;27.0;13.5;6;25.0;
36;4;20.6126556396;19.5;3;28.1136926413;1;27.0;14.5;6;25.0;
37;4;19.6511611938;20.5;3;28.200553298;1;27.0;15.5;6;25.0;
38;4;18.6902503967;21.5;3;28.2886599302;1;27.0;16.5;7;25.0;
39;4;16.8588638306;23.5;4;28.3779631853;1;27.0;17.5;7;25.0;
40;4;17.25;23.5;4;28.4684094191;1;27.0;17.5;7;25.0;
41;4;18.9037723541;24.5;4;28.5599412918;1;27.0;17.5;7;25.0;
42;4;20.1750106812;25.5;4;28.65249753;1;27.0;17.5;8;25.0;
43;4;20.9506263733;26.5;4;28.7460126877;1;27.0;17.5;9;25.0;
44;4;19.9357070923;28.5;5;28.8404182196;1;27.0;17.5;9;25.0;
45;5;19.25;29.5;4;29.9356412888;1;27.0;17.5;7;25.0;
46;5;22.0243034363;30.0504760742;4;30.0716056824;1;27.0;17.5;6;25.0;
47;5;24.25;30.5;5;30.2094160318;1;27.0;17.5;7;25.0;
48;5;24.25;32.7840652466;5;30.3489915133;1;27.0;17.5;8;25.0;
49;5;25.25;34.4578056335;4;30.4902453423;1;27.0;17.5;9;25.0;
50;5;26.7751979828;35.5261993408;4;30.6330853701;1;27.0;17.5;10;25.0;
