Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;4;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;4;20.0;
4;1;9.0;11.0;6;20.0;1;14.0;10.0;4;20.0;
5;1;10.0;10.0;5;20.0;1;15.0;10.0;4;20.0;
6;2;12.0;10.3000001907;4;21.0;1;16.0;10.0;4;20.3999996185;
7;2;14.0;10.0;4;21.0299999714;1;17.0;10.1999998093;4;20.7264003754;
8;2;16.0;10.0;4;21.4708906412;1;17.4358406067;10.3632001877;4;21.8194274902;
9;2;17.4819011688;10.1999998093;4;21.8393678665;1;18.0916557312;10.9097137451;4;22.7316036224;
10;2;17.82771492;10.3632001877;3;22.9867860079;1;19.0916557312;11.3658018112;4;23.4745616913;
11;2;18.3440551758;10.9097137451;3;23.9553763866;1;20.0916557312;11.7372808456;4;24.0673980713;
12;2;20.3440551758;11.3658018112;3;24.7567846775;1;21.0916557312;12.0336990356;5;24.5325260162;
13;2;22.3440551758;11.7372808456;2;25.4101134539;1;22.0916557312;12.2662630081;5;24.892534256;
14;2;23.4229640961;12.0336990356;2;25.9377754927;1;23.0916557312;12.446267128;5;25.0;
15;2;24.4511051178;12.2662630081;2;26.3623514175;1;24.0916557312;12.5;5;25.0;
16;2;25.4801597595;12.446267128;2;26.5364025831;1;25.0916557312;12.5;5;25.0;
17;2;26.5101242065;12.5;2;26.6049814224;1;26.0916557312;12.5;5;25.0;
18;2;27.5409851074;12.5;3;26.6755206585;1;27.0;12.5;6;25.0;
19;2;28.5727272034;12.5;3;26.7479782104;1;27.0;12.5;6;25.0;
20;2;29.0365905762;12.5;3;26.8223025799;1;27.0;12.5;6;25.0;
21;2;29.0700359344;12.5;3;26.8984328508;1;27.0;12.5;6;25.0;
22;2;29.1042938232;12.5;4;26.9762983322;1;27.0;12.5;6;25.0;
23;2;28.25;13.5;4;27.0558187962;1;27.0;12.5;6;25.0;
24;2;29.1751174927;12.5;4;27.1369040012;1;27.0;12.5;6;25.0;
