Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;4;20.0;
4;1;9.0;11.0;5;20.0;1;14.0;10.0;4;20.0;
5;1;10.0;10.0;5;20.0;1;15.0;10.0;4;20.0;
6;2;11.0;10.3000001907;4;21.0;1;16.0;10.0;4;20.3999996185;
7;2;12.4499998093;10.0;4;21.0900000334;1;17.0;10.1999998093;4;20.7264003754;
8;2;13.4905004501;10.0;4;21.5980186462;2;18.0358409882;10.3632001877;3;22.8194274902;
9;2;14.5391082764;10.1999998093;4;22.0418490171;2;18.6916561127;10.9097137451;3;23.7616035938;
10;2;14.9188308716;10.3632001877;4;23.3017349243;2;20.6916561127;11.3658018112;3;24.5351526737;
11;2;15.4857807159;10.9097137451;4;24.3994617462;2;22.6916561127;11.7372808456;3;25.1591641903;
12;2;15.9797582626;11.3658018112;4;25.3481024504;2;23.7467155457;12.0336990356;4;25.6560432911;
13;2;18.569278717;11.7372808456;4;26.1681330204;2;24.7657661438;12.2662630081;4;26.0483692884;
14;2;20.569278717;12.0336990356;4;26.8832330704;2;25.78515625;12.446267128;4;26.1887089014;
15;2;21.8765602112;12.2662630081;4;27.5170819759;2;26.8048820496;12.5;4;26.2221269608;
16;2;22.9997901917;12.446267128;4;27.923101902;2;27.8249320984;12.5;4;26.2560760975;
17;2;24.1341381073;12.5;4;28.2468910217;2;28.8453006744;12.5;4;26.2905418873;
18;2;25.2798442841;12.5;4;28.5960328579;2;29.7743244171;12.5;4;26.3255085945;
19;2;26.436958313;12.5;4;28.9701628685;2;29.7953052521;12.5;5;26.3609591722;
20;2;27.03657341;12.5;4;29.3683638573;2;29.816576004;12.5;6;26.3968753815;
21;2;27.215763092;12.5;4;29.7891087532;2;29.8381252289;12.5;6;26.4332377911;
22;2;27.4050979614;12.5;5;30.2302284241;2;29.8599433899;12.5;6;26.4700255394;
23;2;27.603603363;12.5;5;30.6889076233;2;29.8820152283;12.5;6;26.5072168112;
24;2;27.8100090027;12.5;5;31.1617178917;2;29.9043292999;12.5;6;26.5447884798;
25;2;26.0227737427;13.5;5;31.6446905136;2;29.9268722534;12.5;6;26.5827163458;
26;2;25.2401103973;14.5;5;32.1334280968;2;29.9496307373;12.5;6;26.6209751368;
27;2;24.4600429535;15.5;7;32.6232500076;2;29.9725856781;12.5;6;26.6595385075;
28;2;23.6804618835;16.5;7;33.1093654633;2;29.9957237244;12.5;6;26.6983793974;
29;2;22.8992137909;17.5;7;33.587059021;2;30.01902771;12.5;6;26.7374696732;
30;2;22.1141777039;18.5;8;34.0518712997;2;30.0424823761;12.5;6;26.7767804861;
31;2;21.3233413696;19.5;8;34.4997692108;2;30.0660686493;12.5;6;26.8162822723;
32;2;20.5248966217;20.5;8;34.927280426;2;30.0897693634;12.5;5;26.8559447527;
33;2;19.7172775269;21.5;8;35.3315906525;2;30.1135673523;14.5;4;26.8957372904;
34;2;18.7172775269;20.5;8;35.7105960846;2;30.1374416351;16.5;4;26.9356285334;
35;2;17.7172775269;20.5;9;36.0629110336;2;30.1613769531;18.5;5;26.9755871296;
36;2;16.7172775269;19.5;9;36.3878383636;2;30.1853523254;20.5;6;27.015581131;
37;2;16.4672775269;19.5;9;36.6853075027;2;30.2093486786;22.5;6;27.0555787086;
38;2;15.4672765732;18.5;10;36.955786705;2;30.2333469391;22.5;7;27.0955479145;
39;2;16.0;18.5;11;37.2001886368;2;30.2573280334;22.5;7;27.135456562;
40;2;17.0;20.5;11;37.4197692871;3;31.2812728882;23.5;6;28.17527318;
41;2;18.0;21.5;12;37.6160306931;3;32.3051643372;24.5;7;28.2549660206;
42;2;17.0;23.5;13;37.7906322479;3;32.3289794922;25.5;7;28.3356878757;
43;2;17.0;24.5;13;37.945318222;3;32.3527030945;26.5;7;28.4174096584;
44;3;17.0;25.5;7;53.0;3;32.3763122559;27.5;8;28.5001000166;
45;3;20.0;24.5;8;53.75;3;32.3997955322;27.5;9;28.5837250948;
46;3;23.0;24.5;8;54.4193744659;4;32.4231300354;27.5;9;28.6682486534;
