Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;4;20.0;
4;1;9.0;11.0;5;20.0;1;14.0;10.0;3;20.0;
5;1;10.0;10.0;5;20.0;2;15.6000003815;10.0;2;21.0;
6;1;11.0;10.0;5;20.0;2;16.6000003815;10.0;1;21.3999996185;
7;1;12.0;10.0;5;20.0;2;17.6000003815;10.1999998093;1;21.7264003754;
8;1;13.0;10.0;5;20.3999996185;2;18.0358409882;10.3632001877;1;22.8594274521;
9;1;14.0;10.1999998093;5;20.7264003754;2;18.7156562805;10.9097137451;1;23.8127875328;
10;1;14.3268795013;10.3632001877;5;21.8194274902;2;20.7156562805;11.3658018112;1;24.5981152058;
11;1;14.8187427521;10.9097137451;5;22.7316036224;2;22.7156562805;11.7372808456;1;25.2345055342;
12;1;15.2292222977;11.3658018112;5;23.4745616913;2;23.7919197083;12.0336990356;2;25.7443674803;
13;1;16.8187427521;11.7372808456;5;24.0673980713;2;24.8187599182;12.2662630081;2;26.1502821445;
14;1;17.8187427521;12.0336990356;5;24.5325260162;2;25.8463039398;12.446267128;2;26.3048160076;
15;1;18.8187427521;12.2662630081;5;24.892534256;2;26.874546051;12.5;2;26.3530313969;
16;1;19.8187427521;12.446267128;5;25.0;2;27.9034748077;12.5;2;26.4023760557;
17;1;20.8187427521;12.5;5;25.0;2;28.9330806732;12.5;2;26.4528282881;
18;1;21.8187427521;12.5;6;25.0;2;29.8716964722;12.5;3;26.5043625832;
19;1;22.8187427521;12.5;6;25.0;2;29.9026184082;12.5;3;26.5569496155;
20;1;23.25;12.5;6;25.0;2;29.9341697693;12.5;3;26.6105561256;
21;1;23.25;12.5;6;25.0;2;29.9663333893;12.5;2;26.6651450396;
22;1;23.25;12.5;6;25.0;2;29.99908638;12.5;2;26.72067523;
23;1;23.25;12.5;6;25.0;2;30.0324058533;12.5;2;26.7771017551;
24;1;23.25;12.5;7;25.0;2;30.0662612915;12.5;2;26.8343759775;
25;1;23.25;12.5;7;25.0;2;30.1006259918;12.5;3;26.8924454451;
26;1;23.25;12.5;7;25.0;3;30.1354675293;12.5;2;26.9512542486;
27;1;23.25;12.5;7;25.0;3;30.170753479;12.5;2;27.0107431412;
28;1;23.25;12.5;7;25.0;3;30.206445694;12.5;2;27.0708494186;
29;1;23.25;12.5;7;25.0;3;30.2425098419;12.5;2;27.1315076351;
30;1;23.25;12.5;7;25.0;3;29.0;13.5;2;27.1926498413;
31;1;23.25;12.5;7;25.0;3;29.0;13.5963249207;2;27.2542052269;
32;1;23.25;12.5;7;25.0;3;30.0;15.5963249207;2;27.3161010742;
33;1;23.25;12.5;7;25.0;3;30.3896598816;17.5963249207;3;27.3782629967;
34;1;23.25;12.5;7;25.0;3;30.4269580841;19.5963249207;3;27.4406147003;
35;1;23.25;12.5;8;25.0;3;30.4643688202;21.5;3;27.5030794144;
36;1;23.25;12.5;8;25.0;3;30.5018482208;22.5;5;27.5655794144;
37;1;23.25;12.5;8;25.0;3;30.5393486023;22.5;5;27.628036499;
38;1;23.25;12.5;8;25.0;3;30.5768222809;22.5;5;27.690372467;
39;1;23.25;12.5;8;25.0;4;30.6142234802;22.5;3;27.7525100708;
40;1;23.25;13.5;8;25.0;4;30.651506424;22.5;4;27.8143725395;
41;1;23.25;14.5;8;25.0;4;30.6886234283;22.5;4;27.8758842945;
42;1;23.25;15.5;9;25.0;4;30.7255306244;22.5;4;27.936971426;
43;1;23.25;16.5;9;25.0;4;30.7621822357;22.5;4;27.9975619316;
44;1;23.25;17.5;9;25.0;4;30.798538208;22.5;5;28.0575861931;
45;1;23.25;17.5;9;25.0;4;30.8345527649;22.5;5;28.1169772148;
46;1;23.25;17.5;9;25.0;4;30.8701858521;22.5;5;28.1756706238;
47;1;23.25;17.5;10;25.0;4;30.9054031372;22.5;5;28.2336053848;
48;2;23.25;17.5;11;25.0;4;30.9401626587;22.5;5;28.2907235622;
49;2;23.25;17.5;11;25.0;4;30.9744338989;22.5;5;29.346971035;
