Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;5;20.0;
4;1;9.0;11.0;6;20.0;1;14.0;10.0;5;20.0;
5;2;10.0;10.3000001907;5;21.0;1;15.0;10.0;4;20.0;
6;2;11.4499998093;10.0;5;21.1200000048;1;16.0;10.0;4;20.3999996185;
7;2;12.5039997101;10.0;5;21.2530560493;2;17.6000003815;10.1999998093;3;21.7264003754;
8;2;13.5638751984;10.0;5;21.8127820492;2;18.0358409882;10.3632001877;3;22.8594274521;
9;2;14.6357517242;10.1999998093;5;22.3170127869;2;18.7156562805;10.9097137451;3;23.8127875328;
10;2;15.0426549911;10.3632001877;5;23.6710497141;2;20.7156562805;11.3658018112;3;24.5981152058;
11;2;15.6519727707;10.9097137451;5;24.8822329044;2;22.7156562805;11.7372808456;3;25.2345055342;
12;2;16.1970062256;11.3658018112;5;25.9660522938;2;23.7919197083;12.0336990356;4;25.7443674803;
13;2;18.7865257263;11.7372808456;5;26.945281744;2;24.8187599182;12.2662630081;4;26.1502821445;
14;2;20.7865257263;12.0336990356;5;27.8456065655;2;25.8463039398;12.446267128;4;26.3048160076;
15;2;22.3096294403;12.2662630081;4;28.692204237;2;26.874546051;12.5;4;26.3530313969;
16;2;23.5285949707;12.446267128;4;29.3392357826;2;27.9034748077;12.5;4;26.4023760557;
17;2;24.7713985443;12.5;4;29.9320087433;2;28.9330806732;12.5;4;26.4528282881;
18;2;26.0381469727;12.5;5;30.576523304;2;29.8716964722;12.5;4;26.5043625832;
19;2;27.3281784058;12.5;5;31.2693214417;2;29.9026184082;12.5;5;26.5569496155;
20;2;28.0711936951;12.5;5;32.004755497;2;29.9341697693;12.5;6;26.6105561256;
21;2;28.4021396637;12.5;5;32.7749452591;2;29.9663333893;12.5;7;26.6651450396;
22;2;28.7487258911;12.5;5;33.569937706;2;29.99908638;12.5;7;26.72067523;
23;2;29.1064720154;12.5;6;34.3780879974;2;30.0324058533;12.5;7;26.7771017551;
24;3;29.4701385498;12.5;5;35.1866588593;2;30.0662612915;12.5;7;26.8343759775;
25;3;27.4701385498;13.5;5;35.9825773239;3;30.1006259918;12.5;6;26.8924454451;
26;3;26.4701385498;13.5;5;36.7532711029;3;30.1354675293;12.5;6;26.9512542486;
27;3;26.4701385498;14.5;5;37.4874658585;3;30.170753479;12.5;6;27.0107431412;
28;3;26.4701385498;15.5;5;38.1758413315;3;30.206445694;12.5;6;27.0708494186;
29;3;25.4701385498;14.5;5;38.8114652634;3;30.2425098419;12.5;6;27.1315076351;
30;3;25.4701385498;14.5;5;39.38996315;3;30.2789039612;12.5;6;27.1926498413;
31;3;25.4701385498;15.5;5;39.9094457626;3;30.3155899048;12.5;6;27.2542052269;
32;3;25.4701385498;16.5;5;40.3702306747;3;30.3525238037;14.5;6;27.3161010742;
33;3;24.4701385498;15.5;5;40.7744321823;3;30.3896598816;16.5;6;27.3782629967;
34;3;24.25;15.5;5;41.12550354;3;30.4269580841;18.5;6;27.4406147003;
35;3;23.25;14.5;5;41.4277763367;3;30.4643688202;20.5;7;27.5030794144;
36;3;23.25;14.5;6;41.6860580444;3;30.5018482208;22.5;7;27.5655794144;
37;3;25.25;16.5;6;41.9053039551;3;30.5393486023;22.5;8;27.628036499;
38;3;27.25;18.5;6;42.0;3;30.5768222809;22.5;8;27.690372467;
39;3;29.25;21.5;5;43.0;3;30.6142234802;22.5;8;27.7525100708;
40;3;31.25;23.5;5;43.1299999952;3;30.651506424;22.5;8;27.8143725395;
41;3;32.7584991455;25.5;6;43.2754310369;3;31.6886234283;23.5;8;28.8758842945;
42;4;33.8239440918;26.5;5;43.4377241135;3;32.7255325317;24.5;8;28.9669713974;
43;4;34.8969764709;27.5;6;43.6183350086;3;33.3801803589;25.5;9;29.058152914;
44;4;35.6282501221;27.5;6;43.8187118769;3;33.4348907471;26.5;9;29.1493523121;
45;4;35.718421936;27.5;7;44.0402543545;3;33.4896125793;27.5;10;29.2404944897;
46;4;35.8181152344;27.5;7;44.2842636108;3;33.5442962646;27.5;11;29.3315056562;
