Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
47;5;34.0999984741;25.5;9;71.4120597839;4;36.3836708069;32.5;11;30.7663139105;
48;5;35.0999984741;26.5;9;72.1932144165;4;36.4597892761;32.5;11;30.8943858147;
49;5;36.0999984741;27.5;10;72.725528717;4;36.5366287231;32.5;13;31.0235688686;
50;5;37.0999984741;27.5;10;72.75;4;36.6141395569;32.5;13;32.301559329;
51;5;38.0999984741;27.5;11;72.75;4;37.3809356689;33.0;14;33.3673141003;
52;5;39.0999984741;27.5;12;72.75;4;38.0203857422;33.3899993896;15;34.2550685406;
53;6;37.0999984741;28.5;11;72.75;4;38.5530433655;33.6872596741;16;35.0004208088;
54;6;36.0999984741;29.5;11;72.75;4;39.00025177;33.9097442627;17;35.4880737066;
55;6;35.0999984741;30.5;13;72.75;4;36.5263137817;35.5779190063;18;35.8015090227;
56;6;34.0999984741;31.5;13;72.75;5;36.3541488647;36.5943527222;17;36.1207251549;
57;6;33.0999984741;32.5;13;72.75;5;34.7999992371;37.6822242737;17;36.4451429844;
58;6;33.0999984741;33.5;12;76.3118753433;5;34.7999992371;38.2225723267;16;36.7741222382;
59;6;33.7255020142;35.0;12;78.9470767975;5;34.7999992371;38.3870620728;17;37.1069626808;
60;6;34.2337646484;36.3899993896;12;81.8406915665;5;34.7999992371;40.5187644958;18;37.4429091215;
61;6;35.6410598755;38.6872596741;12;83.2035155296;5;34.7999992371;41.6690139771;17;37.7811546326;
62;6;36.9645843506;40.9097442627;14;83.6870613098;5;34.7999992371;42.8201789856;15;38.1208472252;
63;7;37.153842926;43.0;15;83.9621847868;5;34.7999992371;43.9718437195;15;38.461098671;
64;7;37.2479476929;45.0;16;84.2125101089;5;35.7999992371;43.0919799805;17;38.8009933233;
65;7;36.2479476929;45.0;16;84.3302885294;5;34.7999992371;45.1430358887;17;39.139598012;
66;7;36.2479476929;45.665145874;16;84.4057120085;5;34.7999992371;47.1925811768;18;39.4759749174;
67;8;36.2479476929;45.7028579712;16;84.484351635;5;34.7999992371;48.5746688843;19;39.8091927767;
68;8;36.2479476929;45.7421760559;16;84.5662232637;6;34.7999992371;49.7221450806;13;55.1383402348;
69;8;36.2479476929;45.7831115723;17;84.6513283253;6;36.7999992371;49.0244407654;13;56.512537837;
70;9;36.5999984741;46.7831115723;16;85.7396525145;6;38.7999992371;49.4845809937;14;57.7859268188;
71;9;38.5999984741;48.7831115723;16;85.8611642122;6;39.7999992371;50.6024055481;15;58.9471796751;
72;9;40.5999984741;50.7831115723;16;85.9864051342;6;40.193321228;51.7186317444;15;59.9919257164;
73;9;41.5999984741;52.7831115723;16;87.1152997017;6;38.193321228;53.832901001;16;60.921805501;
74;9;43.5999984741;55.7831115723;16;87.2877511978;6;37.193321228;55.9448776245;16;61.743011117;
75;9;45.5999984741;58.0621185303;17;87.464825511;6;36.7999992371;57.9911003113;17;62.4647027254;
76;9;46.5999984741;60.9229888916;18;87.64638412;7;36.7999992371;59.1307029724;16;63.0947525501;
77;9;46.5999984741;62.9991569519;17;87.8322633505;7;36.7999992371;60.2642288208;14;63.5899643898;
78;9;46.5999984741;65.077003479;17;88.0222746134;7;36.7999992371;59.3644065857;15;63.9223270416;
79;9;46.5999984741;66.7623596191;19;88.2162044048;7;36.7999992371;59.4611663818;15;64.1087810993;
80;9;47.5999984741;64.8662109375;19;88.4138154984;7;36.7999992371;60.5543899536;16;64.2880263329;
81;10;46.5999984741;65.9720077515;17;94.6148475409;7;35.7999992371;55.9281921387;14;58.4599816799;
82;10;47.5999984741;68.0796203613;17;94.8190187216;7;34.7999992371;57.9560661316;13;58.6246287823;
83;10;47.5999984741;68.1888809204;18;95.0260270834;8;34.7999992371;59.9838485718;8;74.7820055485;
84;10;48.5999984741;69.299659729;18;95.2355527878;8;36.7999992371;60.0115280151;9;75.732199192;
85;10;50.5999984741;71.411781311;18;95.4472607374;8;36.7999992371;63.0390739441;11;76.5809445381;
86;12;52.5999984741;75.8145294189;15;96.6608022451;9;36.7999992371;66.0664672852;14;77.3289225101;
87;12;54.1999969482;76.8441314697;15;96.9558187723;9;36.7999992371;69.0936889648;14;77.9807665348;
88;12;55.1999969482;77.53956604;17;97.2574801445;9;37.7999992371;69.1207275391;16;78.528367281;
89;12;56.1999969482;79.6252059937;18;97.5656571388;9;36.7999992371;72.1475448608;16;78.9327659607;
90;12;58.1999969482;78.7105178833;18;97.8802069426;9;36.7999992371;75.1741333008;16;79.272592783;
91;12;57.8093719482;79.7952957153;19;98.4405676126;9;37.7999992371;75.2004776001;17;79.5570578575;
92;12;57.8559646606;81.0470581055;20;99.7415957451;9;36.7999992371;78.2265472412;18;80.4722275734;
93;12;59.2099189758;79.310546875;20;101.107198477;9;37.7999992371;78.3599319458;18;81.3937191963;
94;12;58.579460144;80.5843505859;20;102.534596443;9;36.7999992371;81.4995651245;16;82.3153898716;
95;12;58.9638633728;81.8667755127;19;104.020376682;9;37.7999992371;81.6451950073;15;83.2266130447;
96;12;58.3623428345;81.1558532715;20;106.560508013;9;38.7999992371;82.7964935303;17;85.1174764633;
97;12;57.7740783691;84.4493865967;21;109.210338593;9;40.7999992371;85.5196533203;17;86.9992806911;
98;12;59.198184967;88.7449951172;19;113.367534161;9;43.7999992371;89.6809234619;18;87.9051041603;
99;12;60.633682251;90.0401992798;19;116.695519805;9;45.7999992371;93.8463439941;18;88.7725673914;
100;12;59.0794181824;94.3325195312;19;119.445701241;9;46.7999992371;98.0152359009;18;89.5982062817;
101;12;58.5340118408;98.6195220947;20;121.477950215;10;47.7999992371;102.18687439;20;90.3802425861;
102;12;58.9957580566;98.8989257812;20;123.369113684;10;48.7999992371;106.360473633;20;91.1183571815;
103;12;57.4625244141;101.168685913;17;125.272399068;10;50.5689811707;108.360473633;20;91.8134034872;
104;14;56.931728363;103.427001953;15;138.67730391;10;49.7781257629;113.360473633;20;92.467099905;
105;14;56.0891685486;104.672424316;16;141.205007911;10;49.9609603882;118.360473633;22;93.0817373991;
106;14;56.2335929871;106.903823853;16;143.669202447;10;51.1196060181;120.360473633;22;93.659932971;
107;14;57.36536026;110.120422363;17;146.053431749;10;50.2563552856;125.360473633;24;95.2044267654;
108;14;57.4849624634;112.321784973;18;148.343482852;10;51.3735580444;131.360473633;27;95.7454166412;
109;14;58.1930389404;115.507781982;18;150.527772665;10;53.4000015259;134.360473633;29;96.2598375082;
110;14;59.6009597778;119.67855072;19;152.097592831;10;53.4000015259;137.360473633;30;96.7931491137;
111;14;60.9855232239;120.559799194;20;153.556749582;10;52.4000015259;143.360473633;32;97.3469308615;
112;14;60.3197746277;123.83846283;20;154.8628335;11;53.4000015259;146.360473633;31;97.9229061604;
113;14;60.5810699463;127.101020813;18;156.099227905;11;54.4000015259;143.360473633;30;98.5228687525;
114;14;61.5810699463;124.101020813;19;157.262906075;12;54.4000015259;146.360473633;29;99.1485846043;
115;14;60.5810699463;129.101013184;20;158.331455946;12;54.4000015259;147.360473633;31;99.8016651869;
116;14;61.5810699463;134.104171753;14;159.113919258;12;53.4000015259;151.360473633;31;100.483417869;
117;14;64.5810699463;134.104171753;14;159.816391706;12;54.4000015259;152.360473633;33;101.194671392;
118;14;63.581363678;140.104171753;14;160.487068653;12;56.4000015259;152.376403809;32;101.93559444;
119;14;64.6963577271;146.104171753;16;161.126050234;12;59.4000015259;152.39213562;32;102.705508351;
120;14;66.806350708;146.104171753;20;161.734111071;12;62.4000015259;152.128585815;32;104.50271821;
121;14;64.9112167358;151.237197876;21;162.31245327;12;66.4000015259;152.316497803;31;105.384386778;
122;14;65.010887146;156.431777954;22;162.710948229;12;70.4000015259;152.498809814;32;106.289425254;
123;14;67.1053390503;155.627258301;25;163.0972507;12;73.3999938965;152.675537109;29;107.2126472;
124;14;65.1945877075;160.823150635;24;163.479530334;12;76.3999938965;152.846801758;31;108.080625653;
125;14;65.6787033081;166.019012451;25;163.856299639;13;79.3999938965;152.965637207;27;108.935866237;
126;14;68.7577667236;165.214324951;27;164.226307631;14;82.3999938965;152.066940308;26;110.794988394;
127;14;67.8319168091;170.40864563;28;164.588506222;14;86.3999938965;152.167877197;31;111.68954742;
128;14;68.9012908936;175.601486206;28;164.942029476;14;90.3999938965;152.268249512;31;112.572473049;
129;14;73.9660644531;169.685531616;26;165.189198017;14;95.3999938965;149.367828369;33;113.436109543;
130;14;73.0;170.485534668;23;165.360839367;14;97.3999938965;150.466415405;30;114.273746014;
131;14;72.0;177.485534668;24;165.534614563;14;99.3999938965;148.481826782;30;115.079885602;
132;14;72.0;184.485534668;25;165.709456921;14;99.3999938965;149.497161865;33;116.850396156;
133;14;73.0;191.485534668;24;165.884398937;14;99.3999938965;154.512420654;34;117.662556291;
134;14;75.0;195.485534668;18;166.058567047;14;102.399993896;153.527618408;33;118.440526009;
135;14;75.1999969482;196.485534668;18;166.231174946;14;100.399993896;158.542694092;33;119.184373975;
136;14;77.1999969482;198.485534668;19;166.401529312;14;99.3999938965;163.297821045;36;119.89515996;
137;14;80.1999969482;198.885528564;20;166.569018841;14;99.3999938965;168.321228027;36;120.574706316;
138;14;82.1999969482;198.885528564;21;166.733114243;14;99.3999938965;172.344451904;36;121.225369573;
139;14;83.1999969482;201.885528564;23;166.893352032;14;100.399993896;174.367507935;40;121.849827647;
140;14;85.1999969482;204.885528564;23;167.049353123;14;99.3999938965;180.390380859;39;122.450898051;
141;14;88.1999969482;204.885528564;25;167.20079422;14;100.399993896;183.41305542;38;123.007179379;
142;12;75.0;196.885528564;25;155.347420692;16;102.399993896;184.830627441;33;135.423166513;
143;12;77.0;196.885528564;29;155.48903656;16;103.399993896;189.856933594;33;135.82875669;
144;12;81.0;194.885528564;31;155.625490665;16;106.399993896;191.862457275;35;136.235298991;
145;13;84.0;189.885528564;32;155.756682396;16;107.399993896;196.862457275;36;136.64660275;
146;13;85.0901107788;189.885528564;33;155.882557392;16;110.399993896;198.862457275;37;137.062161922;
147;13;87.2810974121;186.885528564;40;156.003100872;16;112.399993896;200.862457275;38;137.481404781;
148;13;88.2729949951;183.885528564;40;156.069915295;16;113.399993896;204.862457275;40;138.90369463;
149;13;88.2656936646;184.885528564;34;156.07390213;16;117.399993896;206.862457275;40;139.359921575;
150;13;88.2591247559;189.885528564;30;156.066513062;16;115.399993896;211.862457275;39;139.814118266;
151;14;89.2532119751;194.885528564;28;157.059860229;16;114.399993896;219.862457275;39;140.277818203;
152;14;93.2478942871;194.885528564;28;157.113874912;16;113.782531738;227.862457275;40;140.750284553;
153;14;94.2431030273;198.885528564;29;159.558491707;16;114.889579773;229.783950806;41;141.230712652;
154;14;96.2431030273;202.885528564;29;161.137092471;17;112.003471375;236.04057312;40;141.718238711;
155;14;100.243103027;200.885528564;32;162.10793972;17;112.124412537;240.04057312;40;142.211944461;
156;14;100.243103027;204.28553772;35;162.330288529;17;110.399993896;242.04057312;44;142.710863709;
157;14;102.199996948;206.28553772;38;163.405712008;17;109.399993896;245.04057312;45;143.213994145;
158;14;106.199996948;203.28553772;38;163.584351659;17;109.599990845;249.04057312;47;144.4670856;
159;14;106.199996948;206.28553772;39;166.475124002;17;107.96685791;255.651733398;48;145.747924805;
160;14;108.199996948;209.28553772;40;168.779680371;17;107.96685791;254.230392456;52;148.051772833;
161;14;108.199996948;211.28553772;41;170.244198442;17;106.96685791;257.820739746;52;149.463457704;
162;14;108.199996948;213.28553772;43;170.989740133;17;105.599990845;263.418579102;53;150.894571304;
163;14;110.199996948;212.28553772;42;171.741084218;17;105.599990845;267.01940918;53;152.339698434;
164;14;110.199996948;215.28553772;42;171.997229338;17;105.599990845;267.070892334;52;153.793239355;
165;14;110.800003052;218.28553772;43;172.307278395;17;104.599990845;268.122161865;49;155.249501944;
166;14;114.440002441;212.28553772;41;172.665422201;17;103.600006104;273.173156738;48;156.702791572;
167;14;112.115997314;215.28553772;42;173.066401243;17;103.600006104;278.223846436;50;158.147498488;
168;14;112.824401855;218.28553772;44;173.505424976;17;105.600006104;280.274169922;46;159.578173161;
169;14;114.561965942;218.28553772;42;173.978085279;18;106.600006104;282.324157715;45;160.989598274;
170;14;116.325759888;216.28553772;40;174.480283499;18;107.600006104;284.373687744;45;162.37684536;
171;14;115.113189697;220.28553772;40;174.508144379;18;107.404853821;289.422790527;47;163.735333681;
172;14;118.521865845;200.26550293;43;174.607951403;18;108.868522644;292.471435547;43;165.060874462;
173;14;111.989685059;209.014648438;43;174.771099091;19;109.333145142;293.51953125;42;166.349715948;
174;14;113.51071167;210.014648438;43;174.989539146;19;108.794799805;298.225219727;42;167.598579884;
175;14;113.079650879;216.014648438;44;175.255715847;19;111.24962616;296.535095215;44;169.752229691;
176;14;117.691680908;191.271591187;47;175.562491417;19;110.69393158;302.855285645;44;171.107542753;
