Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;4;20.0;1;13.0;10.0;5;20.0;
4;1;9.0;11.0;4;20.0;1;14.0;10.0;5;20.0;
5;1;10.0;10.0;4;20.0;2;15.6000003815;10.0;4;21.0;
6;1;11.0;10.0;4;20.0;2;16.6000003815;10.0;4;21.5899996758;
7;1;12.0;10.0;4;20.0;2;17.7140007019;10.1999998093;3;22.1402394772;
8;1;13.0;10.0;4;20.3999996185;2;18.2841434479;10.3632001877;3;23.5525985956;
9;1;14.0;10.1999998093;4;20.7264003754;2;19.1315574646;10.9097137451;3;24.8506970406;
10;1;14.3268795013;10.3632001877;4;21.8194274902;2;21.1315574646;11.3658018112;2;26.0573320389;
11;1;14.8187427521;10.9097137451;4;22.7316036224;2;23.1315574646;11.7372808456;2;27.2033262253;
12;2;15.2292222977;11.665802002;3;24.4745616913;2;24.9732131958;12.0336990356;3;28.3227365017;
13;2;17.8187427521;11.7372808456;3;25.1573981047;2;26.3657817841;12.2662630081;3;29.4487380981;
14;2;19.8187427521;12.0336990356;3;25.7196450233;2;27.825378418;12.446267128;3;30.4421029091;
15;2;21.3529472351;12.2662630081;3;26.1842726469;2;29.356918335;12.5;3;31.4520425797;
16;2;22.4000244141;12.446267128;3;26.4042263031;2;30.9628810883;12.5;3;32.5842442513;
17;2;23.4506454468;12.5;3;26.5249304771;2;32.6422042847;12.5;3;33.8292551041;
18;2;24.5049610138;12.5;4;26.6541694403;2;34.2975540161;12.5;3;35.1687192917;
19;2;25.563117981;12.5;4;26.7922235727;2;35.1012306213;12.5;4;36.5751838684;
20;2;26.0565013885;12.5;4;26.9393253326;2;35.945110321;12.5;4;38.013379097;
21;2;26.1226959229;12.5;4;27.0956480503;2;36.8080291748;12.5;4;39.4431095123;
22;2;26.1930408478;12.5;4;27.261295557;2;37.6658668518;12.5;4;40.8234214783;
23;2;26.2675819397;12.5;4;27.4362905025;2;38.494052887;12.5;4;42.1172351837;
24;3;26.3463306427;12.5;3;27.6205644608;2;39.2703399658;12.5;4;43.2953739166;
25;3;24.4292545319;13.5;3;27.8139474392;3;39.9772262573;12.5;4;44.339056015;
26;3;24.25;13.5;3;28.016159296;4;40.6034317017;12.5;3;45.2404384613;
27;3;23.25;13.5;3;28.2268030643;4;41.1442642212;12.5;3;46.0013904572;
28;3;23.25;13.5;2;28.445360899;4;41.6008338928;12.5;3;46.6311397552;
29;3;24.25;14.5;2;28.6711919308;4;41.9786834717;12.5;3;47.1435508728;
30;3;23.25;13.5;2;28.9035346508;4;42.2861289978;14.5;3;47.5546340942;
31;3;23.0065898895;14.5;2;29.141512394;4;42.5327796936;16.5;3;47.8806304932;
32;4;22.1136798859;15.5;1;29.3841423988;4;42.7283782959;18.5;3;48.0;
33;4;21.222864151;16.5;1;29.6303496361;4;42.7999992371;20.5;4;48.0;
34;4;20.333656311;17.5;1;29.8789830208;4;42.7999992371;22.5;4;48.0;
35;4;19.4455413818;18.5;1;30.1288366318;4;42.7999992371;22.5;4;48.0;
36;4;18.557975769;19.5;2;30.3786706924;4;40.7999992371;23.5;4;48.0;
37;4;18.6704025269;21.2000007629;1;31.6272368431;4;39.7999992371;24.5;3;48.0;
38;0;0;0;0;0;4;38.7999992371;25.5;3;48.0;
