Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;6;20.0;
4;1;9.0;11.0;5;20.0;1;14.0;10.0;6;20.0;
5;1;10.0;10.0;5;20.0;1;15.0;10.0;6;20.0;
6;1;11.0;10.0;5;20.0;2;17.0;10.0;5;21.3999996185;
7;2;12.0;10.3000001907;4;21.0;2;19.0;10.1999998093;5;21.7264003754;
8;2;13.0;10.0;4;21.4199995995;2;20.4358406067;10.3632001877;5;22.8594274521;
9;2;14.0;10.1999998093;4;22.582596302;2;21.7156562805;10.9097137451;5;23.8127875328;
10;2;14.6940803528;10.7712001801;4;24.4353539944;2;23.7156562805;11.3658018112;5;24.5981152058;
11;2;15.5139665604;11.682185173;4;26.0170964003;2;25.7156562805;11.7372808456;5;25.2345055342;
12;2;16.2116355896;12.4573717117;4;27.3160178661;2;26.7919197083;12.0336990356;5;25.7443674803;
13;2;18.5139656067;13.0908613205;4;28.3482143879;2;27.4466209412;12.2662630081;5;26.1502821445;
14;2;20.5139656067;13.5907068253;4;29.1474045515;2;27.6901683807;12.446267128;5;26.3048160076;
15;2;21.5139656067;13.9737730026;4;29.754612565;2;27.7828903198;12.5;5;26.3530313969;
16;2;22.5139656067;14.2605781555;4;30.2105201483;2;29.7473392487;12.5;5;26.4023760557;
17;2;23.5139656067;14.4714698792;5;30.302216053;2;30.7769470215;12.5;5;26.4528282881;
18;2;24.5139656067;14.5;5;30.3373470306;2;31.8072166443;12.5;6;26.5043625832;
19;2;25.5139656067;14.5;5;30.3729559183;2;32.8381385803;12.5;6;26.5569496155;
20;2;26.5139656067;14.5;5;30.4090241194;2;32.9341697693;12.5;6;26.6105561256;
21;2;27.0499992371;14.5;5;30.4455316067;2;32.9663314819;12.5;6;26.6651450396;
22;2;27.0499992371;14.5;6;30.4824572802;2;32.9990882874;12.5;6;26.72067523;
23;4;27.0499992371;14.5;3;30.5197787285;2;33.0324058533;12.5;6;26.7771017551;
24;4;27.0499992371;14.5;3;30.5574725866;2;33.0662612915;12.5;6;26.8343759775;
25;4;27.0499992371;14.5;3;30.5955142975;2;33.1006240845;12.5;6;26.8924454451;
26;4;27.0499992371;14.5;3;30.633878231;2;33.1354675293;12.5;6;26.9512542486;
27;4;27.0499992371;14.5;3;30.6725378036;2;33.170753479;12.5;6;27.0107431412;
28;4;25.0499992371;15.5;3;30.7114654779;2;33.2064437866;12.5;6;27.0708494186;
29;4;24.0499992371;16.5;3;30.7506330013;2;33.2425079346;12.5;6;27.1315076351;
30;4;23.0499992371;17.5;3;30.7900111675;2;33.2789039612;14.5;6;27.1926498413;
31;4;22.0499992371;18.5;3;30.8295701742;2;33.3155899048;16.5;6;27.2542052269;
32;4;21.0499992371;19.5;3;30.8692797422;2;33.3525238037;18.5;6;27.3161010742;
33;4;20.0499992371;20.5;3;30.9091088772;2;33.3896598816;20.5;7;27.3782629967;
34;4;19.0499992371;21.5;4;30.949026227;2;33.4269561768;22.5;8;27.4406147003;
35;4;18.0499992371;22.5;4;30.9890002012;2;33.4643707275;22.5;8;27.5030794144;
36;4;17.0499992371;23.5;5;31.0289990902;2;33.5018463135;22.5;9;27.5655794144;
37;4;16.0499992371;24.5;5;31.0689907074;2;33.5393486023;22.5;9;27.628036499;
38;4;16.0499992371;26.2000007629;4;32.108943224;2;33.5768203735;22.5;9;27.690372467;
39;4;16.0499992371;26.5;4;33.2188245058;2;33.6142234802;22.5;11;27.7525100708;
40;4;17.4815006256;27.5;4;33.3627539873;3;33.6515045166;22.5;11;27.8143725395;
41;4;19.5148677826;28.5;5;33.5114305019;3;33.688621521;22.5;11;27.8758842945;
42;5;20.4772663116;30.5;4;33.664944768;3;33.7255325317;22.5;12;27.936971426;
43;5;22.078748703;32.5;5;33.8233733177;3;33.7621841431;22.5;12;27.9975619316;
44;5;23.1323642731;34.5;5;33.9867761135;3;33.798538208;22.5;12;28.0575861931;
45;5;24.1883201599;36.5;7;34.1551938057;3;30.0;24.5;12;28.1169772148;
