Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;5;20.0;
4;1;9.0;11.0;6;20.0;1;14.0;10.0;5;20.0;
5;1;10.0;10.0;6;20.0;1;15.0;10.0;5;20.0;
6;2;11.0;10.3000001907;5;21.0;1;16.0;10.0;5;20.3999996185;
7;2;12.4499998093;10.0;5;21.1200000048;1;17.0;10.1999998093;5;20.7264003754;
8;2;13.5039997101;10.0;5;21.664255619;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;14.5689153671;10.1999998093;5;22.151668787;2;18.6916561127;10.9097137451;4;23.7316036224;
10;2;14.9682502747;10.3632001877;5;23.4809303284;2;20.6916561127;11.3658018112;4;24.5245616436;
11;2;15.5664186478;10.9097137451;5;24.6645710468;2;22.6916561127;11.7372808456;4;25.1693730354;
12;2;16.0990581512;11.3658018112;5;25.7180995941;2;23.7528400421;12.0336990356;5;25.6884759665;
13;2;18.688577652;11.7372808456;5;26.6644382477;2;24.7852249146;12.2662630081;5;26.1044789553;
14;2;20.688577652;12.0336990356;5;27.5295872688;2;25.8188228607;12.446267128;5;26.269973278;
15;2;22.1674194336;12.2662630081;5;28.3392426968;2;26.8536396027;12.5;5;26.3300433159;
16;2;23.3697624207;12.446267128;5;28.9483180046;2;27.8896827698;12.5;5;26.3921557665;
17;2;24.5954856873;12.5;5;29.5031232834;2;28.9269485474;12.5;5;26.4563041925;
18;2;25.8451480865;12.5;6;30.1109042168;2;29.8737831116;12.5;5;26.5224741697;
19;2;27.1186485291;12.5;6;30.7696533203;2;29.9134845734;12.5;6;26.5906432867;
20;2;27.8463439941;12.5;6;31.4753017426;2;29.9543857574;12.5;6;26.6607804298;
21;2;28.1638870239;12.5;6;32.221560955;2;29.9964675903;12.5;6;26.7328453064;
22;2;28.4997024536;12.5;7;32.9999322891;2;30.0397071838;12.5;6;26.8067884445;
23;2;28.8499698639;12.5;7;33.7999305725;2;30.084072113;12.5;6;26.8825509548;
24;3;29.2099685669;12.5;6;34.6095304489;2;30.129529953;12.5;6;26.9600640535;
25;3;27.2099685669;13.5;6;35.4158153534;2;30.1760387421;12.5;7;27.0392494202;
26;3;26.2099685669;13.5;6;36.2057704926;3;30.2235488892;12.5;6;27.120018959;
27;3;26.2099685669;14.5;6;36.9671163559;3;30.2720108032;12.5;6;27.2022752762;
28;3;25.2099685669;13.5;6;37.689078331;3;30.3213653564;12.5;6;27.2859115601;
29;3;25.2099685669;14.5;6;38.362985611;3;30.371547699;12.5;6;27.3708124161;
30;3;25.25;15.5;6;38.9826288223;4;29.0;13.5;5;27.4568536282;
31;3;24.25;14.5;6;39.5443630219;4;29.0;13.7284269333;5;27.5439035892;
32;3;24.25;14.5;7;40.0469636917;4;29.0;13.7719516754;5;27.6318233013;
33;3;23.25;13.5;7;40.4913063049;4;30.0;15.7719516754;5;27.7204678059;
34;3;24.25;14.5;7;40.8799352646;4;29.0;17.7719516754;6;27.8096864223;
35;3;25.25;15.5;8;41.2166004181;4;29.0;19.7719516754;6;27.8993241787;
36;3;24.25;14.5;8;41.5058078766;4;29.0;21.7719516754;7;27.989222765;
37;3;24.25;14.5;9;41.7524356842;4;29.0;23.7719516754;8;28.079221487;
38;3;23.25;16.5;9;41.9614334106;4;29.0;24.0396118164;8;28.1691586971;
39;3;24.25;18.5;9;42.0;4;29.0;24.0845794678;7;28.258872509;
40;3;25.25;20.5;9;42.0;4;29.0;24.1294364929;7;28.348202467;
41;3;25.25;21.5;11;42.0;4;29.0;24.1741008759;6;28.4369900227;
42;3;25.25;22.5;10;42.0;4;29.0;24.2184944153;7;28.5250804424;
43;3;25.25;23.5;9;42.0;4;29.0;24.2625408173;7;28.6123232841;
44;3;25.25;24.5;11;42.0;4;29.0;24.3061618805;8;28.6985738277;
45;3;25.25;25.5;11;42.0;4;29.0;24.3492870331;9;28.7836937904;
46;3;25.25;26.5;11;42.0;5;29.0;24.3918457031;10;28.867552042;
47;3;25.25;27.5;11;42.0;5;29.0;24.4337768555;11;28.9500255585;
