Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;5;20.0;
4;1;9.0;11.0;6;20.0;1;14.0;10.0;4;20.0;
5;1;10.0;10.0;5;20.0;1;15.0;10.0;4;20.0;
6;1;11.0;10.0;5;20.0;1;16.0;10.0;4;20.3999996185;
7;1;12.0;10.0;5;20.0;1;17.0;10.1999998093;3;20.7264003754;
8;1;13.0;10.0;5;20.3999996185;2;18.0358409882;10.3632001877;2;22.8194274902;
9;2;14.0;10.5;4;21.7264003754;2;18.6916561127;10.9097137451;2;23.7316036224;
10;2;14.7768793106;10.3632001877;4;22.9494274855;2;20.6916561127;11.3658018112;2;24.4745616913;
11;2;15.3272428513;10.9097137451;4;24.0070346594;2;22.6916561127;11.7372808456;2;25.0673980713;
12;2;15.8031663895;11.3658018112;4;24.9122858047;2;23.6916561127;12.0336990356;3;25.5325260162;
13;2;18.3926868439;11.7372808456;4;25.6857330799;2;24.0916557312;12.4662628174;3;25.892534256;
14;2;20.3926868439;12.0336990356;4;26.3512378931;2;25.0916557312;12.6462669373;3;26.0;
15;2;21.6371631622;12.2662630081;4;26.9327886105;2;26.6916561127;12.5;3;26.0;
16;2;22.7368564606;12.446267128;4;27.2842636108;2;27.6916561127;12.5;3;26.0;
17;2;23.846660614;12.5;4;27.5518820286;2;28.6916561127;12.5;2;26.0;
18;2;24.9670906067;12.5;5;27.8440244198;2;29.6000003815;12.5;3;26.0;
19;2;26.0985527039;12.5;5;28.1613030434;2;29.6000003815;12.5;3;26.0;
20;2;26.672586441;12.5;5;28.5039470196;2;29.6000003815;12.5;5;26.0;
21;2;26.8267765045;12.5;5;28.871723175;2;29.6000003815;12.5;5;26.0;
22;2;26.992275238;12.5;3;29.263862133;2;29.6000003815;12.5;5;26.0;
23;2;27.1687374115;12.5;4;29.6789975166;2;29.6000003815;12.5;5;26.0;
24;3;27.3555488586;12.5;3;30.1151270866;2;29.6000003815;12.5;5;26.0;
25;3;25.5518074036;13.5;4;30.5695996284;2;29.6000003815;12.5;5;26.0;
26;3;24.7563209534;14.5;4;31.0391392708;2;29.6000003815;12.5;5;26.0;
27;3;23.7563209534;13.5;4;31.5199065208;2;29.6000003815;12.5;5;26.0;
28;3;22.7563209534;13.5;4;32.007601738;2;29.6000003815;12.5;5;26.0;
29;3;22.7563209534;14.5;4;32.4976010323;2;29.6000003815;12.5;5;26.0;
30;3;22.6239204407;15.5;4;32.9851250648;2;29.0;13.0;5;26.0;
31;3;21.8433074951;16.5;4;33.465420723;2;29.0;13.0;6;26.0;
32;3;21.0594387054;17.5;4;34.9339466095;2;29.0;13.0;6;26.0;
33;3;21.270275116;18.5;4;35.4065451622;2;29.0;15.0;6;26.0;
34;3;21.270275116;17.5;4;35.8597855568;2;29.0;17.0;6;26.0;
35;3;21.270275116;18.22813797;4;36.2906709909;2;29.0;19.0;7;26.0;
36;3;21.270275116;18.2424068451;4;36.6969050169;2;29.0;21.0;7;26.0;
37;3;22.25;18.2568054199;4;37.076914072;2;29.0;23.0;7;26.0;
38;3;23.25;18.2713279724;4;37.429821372;2;29.0;23.0;7;26.0;
39;3;22.7552642822;16.5;4;37.7553954124;3;29.0;23.0;6;26.0;
40;3;24.764749527;19.5;5;38.0539672375;3;29.0;23.0;6;26.0;
41;3;26.25;22.5;6;38.3263375759;3;29.0;23.0;6;26.0;
42;3;28.25;24.5;7;38.5736752748;3;29.0;23.0;7;26.0;
43;3;30.7936077118;26.5;7;38.7974196672;3;29.0;23.0;7;26.0;
44;3;32.4588394165;27.5;7;38.9991900921;3;29.0;23.0;8;26.0;
45;3;32.986492157;28.3760032654;7;39.1807049513;3;29.0;23.0;8;26.0;
46;4;34.0583267212;29.3913211823;6;40.2953014374;3;29.0;23.0;8;26.0;
47;4;35.6828842163;29.5;6;40.4473824501;3;29.0;23.0;9;26.0;
48;5;35.6084976196;31.4221687317;5;40.6149799824;3;29.0;23.0;10;26.0;
49;5;35.6739425659;31.5;6;40.799515605;3;29.0;23.0;10;26.0;
