Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;5;20.0;
4;1;9.0;11.0;6;20.0;2;14.6000003815;10.0;4;21.0;
5;1;10.0;10.0;6;20.0;2;15.6000003815;10.0;4;21.0599999428;
6;1;11.0;10.0;6;20.0;2;16.6359996796;10.0;4;21.5335636139;
7;2;12.0;10.3000001907;5;21.0;2;17.6801376343;10.1999998093;4;21.9377998114;
8;2;13.4499998093;10.0;5;21.3999996185;2;18.1626796722;10.3632001877;4;23.1372920275;
9;2;14.4499998093;10.1999998093;5;21.7264003754;2;18.8823738098;10.9097137451;4;24.1638869047;
10;2;14.7768793106;10.3632001877;5;22.8494274616;2;20.8823738098;11.3658018112;4;25.029558897;
11;2;15.282242775;10.9097137451;5;23.7921946049;2;22.8823738098;11.7372808456;4;25.7537147999;
12;2;15.7064886093;11.3658018112;4;24.5663278103;2;24.1034450531;12.0336990356;5;26.3590377569;
13;2;18.2960090637;11.7372808456;4;25.1909153461;2;25.1875629425;12.2662630081;5;26.8683357239;
14;2;20.2960090637;12.0336990356;4;25.6883610487;2;26.277135849;12.446267128;5;27.1343436241;
15;2;21.3388690948;12.2662630081;4;26.0812431574;2;27.3722610474;12.5;5;27.3022236824;
16;2;22.3536624908;12.446267128;4;26.2221269608;2;28.472990036;12.5;5;27.4794437885;
17;2;23.3687000275;12.5;4;26.2560760975;2;29.5793228149;12.5;5;27.6659116745;
18;2;24.3839759827;12.5;5;26.2905418873;2;30.5995464325;12.5;5;27.8614320755;
19;2;25.3994865417;12.5;5;26.3255085945;2;30.7168598175;12.5;6;28.0656974316;
20;2;25.8464794159;12.5;5;26.3609591722;2;30.8394184113;12.5;6;28.2782821655;
21;2;25.8624305725;12.5;5;26.3968753815;2;30.9669685364;12.5;6;28.4986391068;
22;2;25.8785934448;12.5;5;26.4332377911;2;31.0991840363;12.5;6;28.726098299;
23;3;25.8949565887;12.5;5;26.4700255394;2;31.2356586456;12.5;6;28.9598701;
24;4;25.9115104675;12.5;4;26.5072168112;3;31.3759231567;12.5;5;29.1990513802;
25;4;23.9282474518;13.5;5;26.5447884798;3;31.5194320679;12.5;5;29.442636013;
26;4;22.9451541901;14.5;5;26.5827163458;3;31.6655807495;12.5;5;29.6895294189;
27;4;21.962223053;15.5;5;26.6209751368;3;31.8137168884;12.5;5;29.938565731;
28;4;20.9794387817;16.5;5;26.6595385075;3;31.9631385803;12.5;5;30.1885280609;
29;4;19.9967918396;17.5;5;26.6983793974;3;32.113117218;12.5;5;30.4381728172;
30;4;19.0142707825;18.5;5;26.7374696732;3;32.2629051208;12.5;6;30.6862530708;
31;4;18.0318603516;19.5;5;26.7767804861;3;32.4117507935;14.5;6;30.9315438271;
32;4;17.0495510101;20.5;6;26.8162822723;3;32.5589256287;16.5;5;31.1728658676;
33;4;16.0673274994;21.5;7;26.8559447527;3;32.7037200928;18.5;5;31.4091095924;
34;4;15.0851745605;22.5;7;26.8957372904;3;32.8454666138;20.5;7;31.6392536163;
35;4;14.8530817032;23.5;8;26.9356285334;3;32.9835510254;22.5;7;31.8623819351;
36;4;14.8710327148;24.5;8;26.9755871296;3;33.1174278259;22.5;7;32.0776972771;
37;4;14.8890142441;25.5;9;27.015581131;3;33.2466201782;22.5;9;32.2845292091;
38;5;14.9070110321;26.5;9;27.0555787086;3;33.370716095;22.5;9;32.4823384285;
39;5;14.9250106812;27.5;10;27.0955479145;3;33.489402771;22.5;10;32.6707181931;
40;5;14.9429969788;28.5;10;27.135456562;3;33.602432251;22.5;11;32.8493909836;
41;5;14.9609556198;29.5;10;27.17527318;3;33.7096328735;22.5;11;33.0182008743;
42;5;15.9788722992;27.5;10;27.2149660587;3;33.8109207153;22.5;13;33.1771059036;
43;6;14.9967346191;28.5;7;42.2545039654;3;33.9062652588;22.5;13;33.326166153;
44;6;17.0145263672;28.5;7;43.043856144;3;33.9957008362;22.5;13;33.4655323029;
45;6;18.0;29.5;7;43.7523670197;3;34.0793190002;22.5;15;33.5954332352;
