Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;4;20.0;
4;1;9.0;11.0;6;20.0;1;14.0;10.0;4;20.0;
5;1;10.0;10.0;6;20.0;1;15.0;10.0;4;20.0;
6;1;11.0;10.0;6;20.0;1;16.0;10.0;4;20.3999996185;
7;2;12.0;10.3000001907;5;21.0;1;17.0;10.1999998093;4;20.7264003754;
8;2;13.4499998093;10.0;5;21.3999996185;1;17.4358406067;10.3632001877;4;21.8194274902;
9;2;14.4499998093;10.1999998093;5;21.7264003754;1;18.0916557312;10.9097137451;4;22.7316036224;
10;2;14.7768793106;10.3632001877;5;22.8594274521;1;19.0916557312;11.3658018112;4;23.4745616913;
11;2;15.2867431641;10.9097137451;5;23.8127875328;1;20.0916557312;11.7372808456;4;24.0673980713;
12;2;15.7157554626;11.3658018112;5;24.5981152058;1;21.0916557312;12.0336990356;5;24.5325260162;
13;2;18.3052749634;11.7372808456;5;25.2345055342;1;22.0916557312;12.2662630081;5;24.892534256;
14;2;20.3052749634;12.0336990356;5;25.7443674803;1;23.0916557312;12.446267128;5;25.0;
15;2;21.3640708923;12.2662630081;5;26.1502821445;1;24.0916557312;12.5;5;25.0;
16;2;22.3847293854;12.446267128;5;26.3048160076;1;25.0916557312;12.5;5;25.0;
17;2;23.4059104919;12.5;5;26.3530313969;1;26.0916557312;12.5;5;25.0;
18;2;24.4276065826;12.5;6;26.4023760557;1;27.0;12.5;6;25.0;
19;2;25.4498119354;12.5;6;26.4528282881;1;27.0;12.5;6;25.0;
20;2;25.9037723541;12.5;6;26.5043625832;1;27.0;12.5;6;25.0;
21;2;25.9269638062;12.5;6;26.5569496155;1;27.0;12.5;6;25.0;
22;2;25.9506263733;12.5;7;26.6105561256;1;27.0;12.5;6;25.0;
23;2;25.9747505188;12.5;7;26.6651450396;1;27.0;12.5;6;25.0;
24;2;25.9993152618;12.5;7;26.72067523;1;27.0;12.5;6;25.0;
25;2;24.0243034363;13.5;7;26.7771017551;1;27.0;12.5;6;25.0;
26;2;24.25;13.5;7;26.8343759775;1;27.0;12.5;6;25.0;
27;2;23.0754699707;13.5;7;26.8924454451;1;27.0;12.5;6;25.0;
28;2;23.25;13.5;7;26.9512542486;1;27.0;12.5;6;25.0;
29;2;24.25;13.8658781052;7;27.0107431412;1;27.0;12.5;7;25.0;
30;2;23.1548347473;13.5;7;27.0708494186;1;27.0;12.5;8;25.0;
31;2;23.25;13.5;7;27.1315076351;1;27.0;12.5;8;25.0;
32;2;24.25;13.9920558929;6;27.1926498413;1;27.0;12.5;8;25.0;
33;2;25.25;14.0348548889;4;27.2542052269;2;27.0;12.5;7;25.0;
34;2;24.25;13.5;4;27.3161010742;2;27.0;12.5;7;25.0;
35;2;24.25;13.5;4;27.3782629967;2;27.0;13.5;7;25.0;
36;2;25.25;14.1647844315;5;27.4406147003;3;28.0;15.5;6;26.0;
37;2;25.25;14.2084302902;5;27.5030794144;3;29.0;17.5;7;26.0299999714;
38;2;25.25;14.252155304;5;27.5655794144;3;29.6180000305;19.5;7;26.0605909824;
39;2;25.25;16.252155304;5;27.628036499;3;29.6363544464;21.5;7;26.091766119;
40;2;26.25;18.252155304;6;27.690372467;3;29.6550598145;22.5;7;26.1235172749;
41;2;25.25;20.252155304;6;27.7525100708;3;29.6741104126;22.5;7;26.1558350325;
42;2;26.25;21.5;6;27.8143725395;3;29.6935005188;22.5;8;26.1887089014;
43;2;25.25;23.5;6;27.8758842945;3;29.7132263184;22.5;8;26.2221269608;
44;2;26.25;22.5;6;27.936971426;3;29.7332763672;22.5;8;26.2560760975;
45;2;25.25;23.5;6;27.9975619316;3;29.7536449432;22.5;8;26.2905418873;
46;2;25.25;24.5;6;28.0575861931;3;29.7743244171;22.5;8;26.3255085945;
47;2;25.25;24.6403102875;6;28.1169772148;3;29.7953052521;22.5;9;26.3609591722;
48;2;26.25;22.6403102875;7;28.1756706238;3;29.816576004;22.5;9;26.3968753815;
49;2;26.6790523529;22.5;8;28.2336053848;3;29.8381252289;22.5;9;26.4332377911;
