Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;4;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;4;20.0;
4;1;9.0;11.0;6;20.0;1;14.0;10.0;4;20.0;
5;2;10.0;10.3000001907;5;21.0;1;15.0;10.0;4;20.0;
6;2;11.4499998093;10.0;5;21.0900000334;1;16.0;10.0;4;20.3999996185;
7;2;12.4905004501;10.0;5;21.1871190071;1;17.0;10.1999998093;4;20.7264003754;
8;2;13.5342035294;10.0;5;21.7036092281;1;17.4358406067;10.3632001877;4;21.8194274902;
9;2;14.5866241455;10.1999998093;5;22.1564130783;1;18.0916557312;10.9097137451;4;22.7316036224;
10;2;14.9703855515;10.3632001877;5;23.4291926622;1;19.0916557312;11.3658018112;4;23.4745616913;
11;2;15.5431365967;10.9097137451;5;24.540822506;1;20.0916557312;11.7372808456;4;24.0673980713;
12;2;16.0433712006;11.3658018112;5;25.5043385029;1;21.0916557312;12.0336990356;4;24.5325260162;
13;2;18.6328907013;11.7372808456;5;26.3401436806;1;22.0916557312;12.2662630081;4;24.892534256;
14;2;20.6328907013;12.0336990356;5;27.0718023777;1;23.0916557312;12.446267128;4;25.0;
15;2;21.9614181519;12.2662630081;5;27.7228300571;1;24.0916557312;12.5;5;25.0;
16;2;23.092376709;12.446267128;5;28.1464314461;2;25.0916557312;12.5;4;25.0;
17;2;24.2346363068;12.5;4;28.4879314899;2;26.0916557312;12.5;5;25.0;
18;2;25.3883113861;12.5;5;28.8545851707;2;27.0;12.5;5;25.0;
19;2;26.5533065796;12.5;5;29.2456488609;2;27.0;12.5;5;25.0;
20;2;27.1605415344;12.5;5;29.659784317;2;27.0;12.5;6;25.0;
21;2;27.3469028473;12.5;5;30.0950183868;2;27.0;12.5;7;25.0;
22;2;27.5427589417;12.5;5;30.5487289429;3;28.0;12.5;7;26.0;
23;2;27.7469291687;12.5;6;31.0176672935;3;29.0;12.5;7;26.0599999428;
