Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;5;20.0;
4;1;9.0;11.0;6;20.0;1;14.0;10.0;5;20.0;
5;2;11.0;10.3000001907;5;21.0;1;15.0;10.0;5;20.0;
6;2;13.0;10.0;5;21.0599999428;1;16.0;10.0;4;20.3999996185;
7;2;15.0;10.0;5;21.1229639053;1;17.0;10.1999998093;4;20.7264003754;
8;2;16.5053329468;10.0;5;21.6001901627;1;17.4358406067;10.3632001877;4;21.8194274902;
9;2;17.5400848389;10.1999998093;5;22.0082015991;1;18.0916557312;10.9097137451;4;22.7316036224;
10;2;17.9036903381;10.3632001877;5;23.2129787207;2;20.0916557312;11.3658018112;3;24.4745616913;
11;2;18.4458408356;10.9097137451;5;24.245090127;2;22.0916557312;11.7372808456;3;25.1573981047;
12;2;20.4458408356;11.3658018112;5;25.1164904833;2;23.7456550598;12.0336990356;4;25.7196450233;
13;2;22.4458408356;11.7372808456;5;25.8465604782;2;24.8039264679;12.2662630081;4;26.1842726469;
14;2;23.6193656921;12.0336990356;5;26.4579504728;2;25.8666992188;12.446267128;4;26.4042263031;
15;2;24.6851844788;12.2662630081;5;26.9734284878;2;26.9341907501;12.5;4;26.5249304771;
16;2;25.7551460266;12.446267128;5;27.245682478;2;28.0066146851;12.5;4;26.6541694403;
17;2;26.8292999268;12.5;5;27.4198198318;2;29.0841579437;12.5;4;26.7922235727;
18;2;27.907661438;12.5;6;27.6032464504;2;30.075334549;12.5;4;26.9393253326;
19;2;28.9902038574;12.5;6;27.7958021164;2;30.1635951996;12.5;5;27.0956480503;
20;2;29.5081100464;12.5;6;27.9972171783;2;30.2573890686;12.5;5;27.261295557;
21;2;29.5987472534;12.5;6;28.207105875;2;30.3567771912;12.5;6;27.4362905025;
22;2;29.6931972504;12.5;7;28.4249610901;2;30.461774826;12.5;5;27.6205644608;
23;2;27.7912330627;13.5;7;28.6501536369;2;30.5723381042;12.5;5;27.8139474392;
24;2;26.8925685883;14.5;7;28.8819327354;2;30.6883678436;12.5;5;28.016159296;
25;2;25.9968700409;15.5;7;29.1194319725;2;30.8096961975;12.5;5;28.2268030643;
26;2;25.1037445068;16.5;9;29.3616781235;2;30.9360809326;12.5;5;28.445360899;
27;2;24.2127552032;17.5;9;29.60760355;2;31.0672168732;12.5;5;28.6711919308;
28;2;23.3234214783;18.5;9;29.8560638428;2;31.20271492;12.5;5;28.9035346508;
29;2;22.4352283478;19.5;10;30.1058568954;3;31.3421211243;12.5;4;29.141512394;
30;2;21.5476360321;20.5;8;30.3557448387;3;29.3421211243;13.5;4;29.3841423988;
31;2;20.6600856781;21.5;8;30.6044793129;3;29.0;14.5;4;29.6303496361;
32;2;19.7720146179;22.5;8;30.8508253098;3;29.0;14.8151750565;4;29.8789830208;
33;2;19.6328716278;23.5;8;31.0935864449;3;30.0;16.8151741028;5;30.1288366318;
34;2;19.7421150208;24.5;8;31.3316273689;3;31.0;18.8151741028;5;30.3786706924;
35;2;19.84923172;25.5;8;31.5638952255;3;32.0;20.5;5;30.6272368431;
36;3;19.9537525177;26.5;5;48.7894377708;3;32.3763427734;21.5;5;30.8733024597;
37;3;21.0552482605;29.5;6;50.0274171829;3;32.523979187;22.5;5;31.1156759262;
38;3;22.1533374786;32.5;6;51.1345162392;3;32.6694068909;22.5;6;31.353228569;
39;3;22.1533374786;32.5;6;52.1076817513;3;32.8119354248;22.5;6;32.5849161148;
40;3;23.1533374786;33.5;8;52.9510011673;3;33.9509506226;23.5;6;32.8497962952;
41;3;23.1533374786;36.5;10;53.6736855507;3;35.0858764648;24.5;7;33.1082267761;
42;3;24.0;35.5;10;54.2879943848;3;35.8649368286;25.5;8;33.3595073223;
43;4;27.0;36.5;11;55.8074626923;3;36.0157051086;26.5;9;33.6030663252;
44;4;30.0;37.5;11;56.2755739689;3;36.1618385315;27.5;10;33.8384612799;
45;4;30.0;37.5;11;56.4811050892;3;36.3030776978;27.5;10;34.0653765202;
46;4;31.0;38.5;11;56.6452805996;3;36.4392280579;27.5;10;34.2836167812;
