Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;4;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;4;20.0;
4;2;9.0;11.3000001907;5;21.0;1;14.0;10.0;4;20.0;
5;2;10.3000001907;10.0;5;21.0599999428;1;15.0;10.0;4;20.0;
6;2;11.4770002365;10.0;5;21.1229639053;1;16.0;10.0;4;20.3999996185;
7;2;12.5053339005;10.0;5;21.1889609098;1;17.0;10.1999998093;4;20.7264003754;
8;2;13.5350322723;10.0;5;21.6699410677;1;17.4358406067;10.3632001877;4;21.8194274902;
9;2;14.5714740753;10.1999998093;5;22.0818096399;1;18.0916557312;10.9097137451;4;22.7316036224;
10;2;14.9368133545;10.3632001877;5;23.2920063734;1;19.0916557312;11.3658018112;4;23.4745616913;
11;2;15.4814033508;10.9097137451;5;24.3297555447;1;20.0916557312;11.7372808456;4;24.0673980713;
12;2;15.9483909607;11.3658018112;5;25.2069878578;1;21.0916557312;12.0336990356;5;24.5325260162;
13;2;18.5379104614;11.7372808456;5;25.9430538416;1;22.0916557312;12.2662630081;5;24.892534256;
14;2;20.5379104614;12.0336990356;5;26.5605664253;1;23.0916557312;12.446267128;5;25.0;
15;2;21.7313613892;12.2662630081;5;27.0822491646;1;24.0916557312;12.5;5;25.0;
16;2;22.8041152954;12.446267128;5;27.3607378006;2;26.0916557312;12.5;4;26.0;
17;2;23.8810749054;12.5;5;27.5410807133;2;28.0916557312;12.5;4;26.0299999714;
18;2;24.962228775;12.5;6;27.7306177616;2;29.6180000305;12.5;5;26.0605909824;
19;2;26.0475196838;12.5;6;27.9291167259;2;29.6363544464;12.5;5;26.091766119;
20;2;26.5681018829;12.5;6;28.136231184;2;29.6550598145;12.5;5;26.1235172749;
21;2;26.6613044739;12.5;6;28.3514947891;2;29.6741104126;12.5;5;26.1558350325;
22;2;26.7581729889;12.5;6;28.5743191242;2;29.0;13.3090848923;4;26.1887089014;
23;2;26.8584442139;12.5;6;28.8039934635;2;29.0;13.3320960999;4;26.2221269608;
