Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;11.0;4;20.0;
3;2;7.55000019073;11.9000005722;2;18.0;1;8.0;10.0;4;20.0;
4;2;7.7000002861;10.3000001907;2;18.0249999762;1;8.0;10.0;4;20.0;
5;2;7.70375013351;9.30000019073;2;18.0503686666;1;8.0;10.0;4;20.0;
6;2;8.55000019073;9.13022136688;2;18.0760987997;1;9.0;10.0;4;20.0;
7;2;8.82499980927;9.14565944672;2;18.1021823883;1;9.5;10.0;4;20.0;
8;2;8.82499980927;9.16130924225;2;18.1286107302;1;9.5;10.0;4;20.3999996185;
9;2;8.82499980927;9.17716598511;2;18.5066606998;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;8.9015007019;9.36999607086;2;18.8333932161;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;8.96626472473;9.53725147247;2;19.1149917841;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;9.02068901062;9.68202209473;2;20.0971924067;1;9.95943069458;11.0209560394;4;22.9143505096;
13;2;9.22696018219;10.1796665192;3;20.9567792416;1;11.7228336334;11.4571752548;4;23.6214065552;
14;2;11.0206890106;10.6162614822;3;21.6973358393;1;12.7228336334;11.8107032776;4;24.1832637787;
15;2;13.0206890106;10.9936008453;3;22.3277589083;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;15.0206890106;11.3161315918;3;22.8601691723;2;14.7228336334;12.3113050461;4;24.9617595673;
17;2;16.0206890106;11.5899152756;3;23.3080736399;2;15.7228336334;12.4808797836;5;25.0;
18;2;17.0206890106;11.8217020035;3;23.6849879026;2;16.7228336334;12.5;5;25.0;
19;2;18.0206890106;12.0182466507;3;23.8408745527;3;18.625;12.6999998093;3;26.0;
20;2;18.9500007629;12.1045246124;4;23.9266432524;3;19.625;12.5;3;26.0499999523;
21;2;18.9500007629;12.1559858322;5;24.0147554874;3;19.625;12.5;3;26.1019749641;
22;2;18.9500007629;11.0;6;24.1051220894;3;19.625;12.5;5;26.1559499502;
23;3;18.9500007629;11.0;5;24.1976397038;3;19.625;12.5;4;26.2119446993;
24;3;18.9500007629;11.0;5;24.2921900749;3;19.625;12.8635835648;4;26.269973278;
25;3;16.9500007629;12.0;5;24.388641119;3;19.625;12.8809919357;4;26.3300433159;
26;3;17.9500007629;12.0;4;24.4868466854;3;19.625;12.8990125656;4;26.3921557665;
