Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;13.3000001907;4;17.0;2;6.0;12.1999998093;3;21.0;
2;1;7.0;12.3000001907;5;17.0;2;7.15000009537;11.0;3;21.0900000334;
3;1;7.55000019073;11.3000001907;5;17.0;2;8.16349983215;10.0;3;21.1871190071;
4;1;7.55000019073;10.3000001907;5;17.0;2;8.17806816101;10.0;3;21.2917383909;
5;1;7.55000019073;9.30000019073;5;17.0;2;8.19376087189;10.0;3;21.4042263031;
6;1;8.55000019073;8.5;5;17.0;2;9.31595134735;10.0;3;21.5249304771;
7;1;8.82499980927;8.5;5;17.0;2;9.84310913086;10.0;3;21.6541694403;
8;1;8.82499980927;8.5;4;17.0;2;9.87218856812;10.0;3;22.2087649107;
9;1;8.82499980927;8.5;4;17.3400001526;2;9.99697208405;10.1999998093;3;22.7014135122;
10;1;8.9015007019;8.67000007629;4;17.6278438568;2;10.1078176498;10.3632001877;3;23.1436295509;
11;1;8.96626472473;8.81392192841;4;17.869726181;2;10.2073163986;10.4951858521;3;24.4502608776;
12;1;9.02068901062;8.93486309052;4;18.786491394;2;10.5013093948;11.0209560394;2;25.6018667221;
13;1;9.22696018219;9.39324569702;5;19.5780620575;2;12.3275251389;11.4571752548;1;26.6129477024;
14;1;11.0206890106;9.78903102875;5;20.2480106354;2;14.3275251389;11.8107032776;1;27.5041275024;
15;1;12.0206890106;10.1240053177;5;20.8052330017;2;16.3275241852;12.0916318893;1;28.2981133461;
16;1;13.0206890106;10.4026165009;5;21.2618598938;2;17.5498218536;12.3113050461;1;29.0167398453;
17;1;14.0206890106;10.6309299469;5;21.6314201355;2;18.6352043152;12.4808797836;1;29.4582490921;
18;1;15.0206890106;10.8157100677;5;21.9274635315;2;19.7259407043;12.5;2;29.883644104;
19;1;16.0206890106;10.9637317657;5;22.0;2;20.7238197327;12.5;3;30.3288545609;
20;1;16.9500007629;11.0;5;22.0;3;20.8239917755;12.5;3;30.7909274101;
21;1;16.9500007629;11.0;5;22.0;3;20.9279594421;12.5;4;31.2663087845;
22;1;16.9500007629;11.0;6;22.0;3;21.0349197388;12.5;4;31.7509255409;
23;1;16.9500007629;11.0;7;22.0;3;21.1439590454;12.5;4;32.2403049469;
24;1;16.9500007629;11.0;7;22.0;3;21.2540683746;12.5;3;32.7297272682;
25;1;16.9500007629;11.0;7;22.0;3;21.3641891479;12.5;3;33.2144021988;
26;1;16.9500007629;11.0;7;22.0;3;21.4732398987;12.5;3;33.6896543503;
27;1;16.9500007629;11.0;7;22.0;3;21.5801715851;12.5;3;34.1511049271;
28;1;16.9500007629;11.0;8;22.0;3;21.6839981079;12.5;3;34.5948324203;
29;1;16.9500007629;11.0;9;22.0;3;21.7838363647;12.5;2;35.0175008774;
30;1;16.9500007629;11.0;9;22.0;3;19.8789367676;13.5;2;35.4164476395;
31;1;16.9500007629;11.0;9;22.0;3;18.9687004089;14.5;2;35.7897262573;
32;1;16.9500007629;11.0;9;22.0;3;18.0526885986;15.5;2;36.1361055374;
33;1;14.9500007629;12.0;10;22.0;3;17.1306228638;16.5;2;36.455031395;
34;1;13.9500007629;13.0;10;22.0;3;16.577381134;17.5;2;36.7465581894;
35;1;12.9500007629;14.0;11;22.0;3;16.6429748535;18.5;3;37.0112600327;
36;2;12.0;15.0;8;37.0;3;16.7025337219;19.5;2;37.2501325607;
37;2;13.0;16.0;8;37.75;3;17.7562789917;21.0;2;38.4644937515;
38;2;14.0;17.0;8;38.4193744659;3;17.7562789917;20.0;3;38.7458866835;
39;2;15.0;18.0;8;39.0072898865;3;18.0;20.0450000763;4;39.013115406;
40;2;16.0;19.0;8;39.5162696838;3;19.0;20.0935592651;4;39.268312335;
41;2;17.0;20.0;8;39.9513263702;3;18.2906417847;18.5;4;39.4042263031;
42;3;18.0;21.0;7;40.3190898895;3;18.3159503937;18.5;5;39.5249304771;
43;3;19.0;22.0;8;40.6270179749;3;19.2681083679;19.5;7;39.6541694403;
44;3;19.588104248;23.0;8;40.8827629089;4;19.2971878052;20.5;6;39.7922235727;
45;3;19.6648292542;24.0;8;41.0;4;18.9249992371;21.5;5;39.9393253326;
46;3;19.7000007629;25.0;9;41.0;4;19.9249992371;21.5;6;40.0956480503;
47;4;19.7000007629;26.0;8;41.0;4;21.3965206146;22.5;5;40.261295557;
48;4;19.7000007629;27.0;8;41.0;4;21.9249992371;23.5;4;40.4362905025;
49;4;19.7000007629;28.0;8;41.0;4;22.9249992371;25.5;4;40.6205644608;
50;4;19.7000007629;29.0;8;41.0;4;24.5146255493;27.5;4;40.8139474392;
51;4;19.7000007629;30.0;8;42.0;4;24.5499992371;28.5;3;41.016159296;
52;4;21.7000007629;28.0;9;42.0599999428;4;25.228635788;27.5;3;42.2268030643;
53;4;23.7000007629;29.0;9;43.1229639053;4;26.2760295868;28.5;3;42.5353609324;
54;4;26.0368881226;31.0;9;43.2189608812;4;26.5499992371;30.5;2;42.8583109379;
55;4;28.0566883087;33.0;10;43.3186428547;4;27.643119812;30.5;1;43.1952730417;
56;4;29.3455924988;35.0;10;43.4220546484;4;27.4282951355;31.5;2;43.5457386971;
57;4;29.3766174316;37.0;11;43.5292292833;4;27.4818401337;32.5;2;43.909072876;
58;4;29.4087696075;37.0;11;43.6401866674;4;27.5364303589;33.2624664307;1;44.2845190763;
59;4;29.4420566559;36.0;12;43.7549321651;4;26.9221878052;33.5;1;44.6712065935;
60;4;29.476480484;35.0;12;43.873455286;4;27.5499992371;33.3961105347;1;45.0681619644;
61;4;29.5120372772;34.0;12;43.9957286119;4;27.7039871216;33.4696617126;2;45.4743187428;
62;5;29.5487194061;33.0;10;44.1217061281;4;28.2317218781;32.5;3;45.8885324001;
63;5;28.6500015259;32.0;10;44.2513227463;5;29.3249187469;33.5;2;47.3095929623;
64;5;29.6253967285;31.0;10;44.3844927549;5;30.4196586609;34.5;3;47.7862403393;
65;5;29.0582885742;31.0;10;44.5211093426;5;30.5156517029;35.5;6;48.2691509724;
66;5;29.0690631866;31.0;10;44.6610443592;5;30.8605575562;36.5;6;48.7570253611;
67;5;29.0799713135;31.0;10;44.8041472435;5;30.9703292847;37.5;6;49.2485440969;
68;5;29.0910072327;31.0;10;44.950245738;5;30.8082332611;38.10597229;6;49.7423770428;
69;5;29.1021652222;31.0;10;46.0991455317;5;30.9062900543;38.1349868774;5;50.2716426849;
70;5;30.1134376526;32.0;9;46.2906309366;6;32.0118598938;39.1650238037;6;53.2664231062;
71;5;31.1248149872;33.0;9;46.4856499434;7;33.7599449158;40.0;5;55.0514901876;
72;5;31.3795585632;34.0;10;46.6839489937;7;34.1503372192;41.3899993896;5;56.6126903296;
73;5;31.4006614685;35.0;12;46.8852541447;7;32.6679763794;43.6872596741;6;57.9860203266;
74;5;31.4221134186;36.0;12;47.0892721415;7;30.2093467712;47.7050666809;6;59.0571233034;
75;5;31.4439048767;36.0;12;48.692902565;7;27.6330604553;48.9097442627;6;59.9107999802;
76;5;29.647693634;37.0;12;50.0873632431;7;27.2593841553;51.7761688232;5;61.7286076546;
77;7;30.8241081238;36.595123291;11;62.8017053604;7;27.6659126282;52.9097442627;6;62.5508568287;
78;7;32.9763412476;37.8049659729;11;64.4978150129;7;26.5181350708;55.851020813;7;63.3367235661;
79;7;34.5438766479;38.9690628052;10;65.8215163946;8;25.556558609;58.0591659546;7;64.1324870586;
80;7;33.6534347534;40.9690628052;11;66.8041437864;8;26.0;61.2464904785;8;64.9391535521;
81;7;31.3127613068;43.8093948364;11;67.7467236519;8;24.0;65.2987213135;9;65.7579587698;
82;7;30.3310050964;45.854095459;11;68.6467403173;8;24.0;68.6046600342;9;66.5903022289;
83;7;28.6860771179;48.9003829956;14;69.5030995607;8;24.0;71.9220581055;11;67.4376599789;
