Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.0;4;20.0;
2;2;7.0;12.6999998093;5;18.0;1;7.0;11.0;5;20.0;
3;2;7.7000002861;11.3000001907;5;18.0674999952;1;8.0;10.0;5;20.0;
4;2;7.71012496948;10.3000001907;4;18.1388356686;1;8.0;10.0;5;20.0;
5;2;7.72082567215;9.30000019073;4;18.2141259909;1;8.0;10.0;5;20.0;
6;2;8.82317829132;8.5;4;18.293479681;1;9.0;10.0;5;20.0;
7;2;9.1160326004;8.5;4;18.3769934177;1;9.5;10.0;5;20.0;
8;2;9.13482284546;8.5;4;18.8185193539;1;9.5;10.0;5;20.3999996185;
9;2;9.234167099;8.67000007629;4;19.2138732672;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;9.32312107086;8.81392192841;3;19.5693782568;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;9.40311050415;8.93486309052;3;20.6569644213;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;9.64781665802;9.39324569702;3;21.6333289146;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;9.86749839783;9.78903102875;3;22.502530098;1;11.7228336334;11.4571752548;6;23.6214065552;
14;2;11.7342271805;10.1240053177;3;23.273829937;2;13.7228336334;12.0107030869;4;25.1832637787;
15;2;13.7342271805;10.4026165009;2;23.959577322;2;15.7228336334;12.0916318893;4;25.7526100874;
16;2;15.7342271805;10.6309299469;2;24.5733425617;2;16.9770832062;12.3113050461;4;26.2371906042;
17;2;16.8888931274;10.8157100677;2;25.1285128593;2;18.0098056793;12.4808797836;4;26.4377241135;
18;2;17.2269592285;10.9637317657;2;25.4747054577;2;18.7228336334;12.5;4;26.6183350086;
19;2;18.2269592285;11.0;2;25.7622475624;2;19.625;12.5;5;26.8187118769;
20;2;18.9500007629;11.0;3;26.062766552;2;19.625;12.5;6;27.0402543545;
21;2;18.9500007629;11.0;3;26.3750810623;2;19.625;12.5;7;27.2842636108;
22;2;18.9500007629;11.0;4;26.6977396011;2;19.625;12.5;7;27.5518820286;
23;2;18.9500007629;11.0;4;27.0290365219;2;19.625;12.5;7;27.8440244198;
24;2;18.9500007629;11.0;5;27.3670363426;2;19.625;12.5;5;28.1613030434;
25;2;16.9500007629;12.0;5;27.7096123695;2;19.625;12.5;4;28.5039470196;
26;2;15.9500007629;13.0;5;28.0544948578;2;19.625;12.5;4;28.871723175;
27;2;15.9500007629;14.0;5;28.3993287086;2;19.625;12.5;5;29.263862133;
28;2;15.4398488998;15.0;5;28.7417359352;3;19.625;12.5;4;29.6789975166;
29;2;15.0;14.0;4;29.0793800354;3;19.625;12.5;4;30.1151270866;
30;2;16.0;14.0;4;29.4100308418;3;17.625;13.5;4;30.5695996284;
31;2;14.0;16.0;4;29.7316241264;3;16.625;14.5;4;31.0391392708;
32;2;14.0;18.0;5;30.042309761;3;15.625;15.5;4;31.5199065208;
33;2;14.0;20.0;5;30.3404941559;3;14.625;16.5;4;32.007601738;
34;2;14.0;22.0;5;30.6248636246;3;14.0;17.5;4;32.4976010323;
35;2;14.0;24.0;5;30.894402504;3;14.0;18.5;4;32.9851250648;
36;2;14.0;26.0;5;31.14839077;3;15.0;19.5;4;33.465420723;
37;2;14.0;27.2335510254;5;31.3863964081;3;15.0;18.5;4;33.9339466095;
38;3;14.0;28.4477577209;4;40.5422000885;2;12.0;18.5;5;25.0;
39;3;15.0;29.6474266052;5;41.2005834579;2;12.0;19.5;7;25.0;
40;3;16.0;30.8326339722;6;41.8236236572;2;12.0;20.5;7;25.0;
41;3;16.0;32.0036315918;6;42.4087905884;2;12.0;21.5;8;25.0;
42;3;16.0;33.1608314514;7;42.9543933868;2;12.0;22.5;8;25.0;
43;3;17.0;31.304775238;9;43.4595718384;2;12.0;23.5;9;25.0;
44;3;17.0;30.304775238;9;43.9242401123;2;12.0;24.5;9;25.0;
45;3;18.0;30.304775238;10;44.3490056992;2;13.0;22.5;9;25.0;
46;3;18.4159374237;30.304775238;11;44.6388463974;2;12.0;23.5;12;25.0;
47;3;17.4159374237;29.304775238;11;44.8898382187;3;13.0;21.5;11;25.0;
48;3;16.0;28.304775238;12;45.1156587601;3;12.0;22.5;11;25.0;
49;3;17.0;27.304775238;11;45.3177556992;3;12.0;23.5;13;25.0;
50;3;16.0;26.304775238;12;45.497756958;3;12.0;24.5;13;25.0;
51;3;17.0;25.304775238;11;45.6573896408;3;13.0;22.5;13;25.0;
52;3;16.0;24.304775238;12;45.75;3;12.0;23.5;14;25.0;
53;3;17.0;24.304775238;13;45.75;3;12.0;24.5;15;25.0;
54;3;18.0;25.304775238;13;45.75;3;13.0;22.5;15;25.0;
55;3;20.0;26.304775238;13;45.75;3;14.0;21.5;15;25.0;
56;3;20.0;27.304775238;14;45.75;3;15.0;20.5;16;25.0;
57;3;20.9500007629;28.304775238;14;45.75;3;16.0;19.5;16;25.0;
58;3;20.9500007629;29.304775238;14;45.75;3;17.0;18.5;15;25.0;
59;4;20.9500007629;30.304775238;14;45.75;3;17.625;17.5;16;25.0;
60;4;20.9500007629;31.304775238;13;45.75;3;17.625;17.5;17;25.0;
61;4;20.9500007629;32.304775238;14;45.75;3;17.625;17.5;16;25.0;
62;5;22.9500007629;34.304775238;13;46.75;3;17.625;17.5;15;25.0;
63;5;24.9500007629;36.304775238;14;46.8574999571;3;17.625;17.5;15;25.0;
64;6;25.875;38.304775238;12;46.9753656387;2;17.625;17.5;15;25.0;
65;6;23.875;39.6749992371;14;47.1043308973;2;17.625;17.5;15;25.0;
66;6;22.9500007629;40.6749992371;14;47.2451226711;2;17.625;17.5;16;25.0;
67;6;22.9500007629;40.6749992371;15;47.3984457254;2;17.625;17.5;16;25.0;
68;6;22.9500007629;40.6749992371;15;47.5649644136;2;17.625;17.5;16;25.0;
69;6;22.9500007629;40.6749992371;16;47.7452818155;2;17.625;17.5;17;25.0;
