Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.0;4;20.0;
2;1;7.0;12.3000001907;4;17.0;1;7.0;11.0;5;20.0;
3;2;7.55000019073;11.6999998093;3;18.0;1;8.0;10.0;5;20.0;
4;2;7.7000002861;10.3000001907;3;18.0449999571;1;8.0;10.0;5;20.0;
5;2;7.70675039291;9.30000019073;3;18.0915547609;1;8.0;10.0;5;20.0;
6;2;8.79559993744;8.5;3;18.1396753788;1;9.0;10.0;5;20.0;
7;2;9.08142662048;8.5;3;18.1893689632;1;9.5;10.0;5;20.0;
8;2;9.09260749817;8.5;3;18.2406382561;1;9.5;10.0;5;20.3999996185;
9;2;9.1041431427;8.5;3;18.6458880901;2;9.59000015259;10.3999996185;4;21.7264003754;
10;2;9.19532585144;8.67000007629;3;19.0015610456;2;9.88844013214;10.3632001877;4;22.0903717279;
11;2;9.27535152435;8.81392192841;3;19.3138639927;2;9.97033405304;10.4951858521;4;23.2838120461;
12;2;9.34562015533;8.93486309052;3;20.3325256109;2;10.238858223;11.0209560394;5;24.3146933317;
13;2;9.57481765747;9.39324569702;3;21.2316069603;2;12.0379104614;11.4571752548;5;25.1981878281;
14;2;11.3927364349;9.78903102875;3;22.0147647858;2;14.0379104614;11.8107032776;5;25.9559320211;
15;2;13.3927364349;10.8307065964;3;22.6909470558;2;16.0379104614;12.0916318893;5;26.6120283604;
16;2;15.3927364349;10.4026165009;3;23.2723004818;2;17.1704521179;12.3113050461;5;27.1901185513;
17;2;16.4730377197;10.6309299469;4;23.7723295689;2;18.2242145538;12.4808797836;4;27.4906733036;
18;3;17.5023937225;10.8157100677;4;24.2045152187;2;19.2832355499;12.5;4;27.7773330212;
19;3;18.0206890106;10.9637317657;4;24.4187514782;2;20.2499008179;12.5;5;28.0890238285;
20;3;19.4942207336;11.0;5;24.5658416748;2;20.3200302124;12.5;6;28.4260663986;
21;3;19.5273151398;11.0;5;24.7181026936;2;20.3958644867;12.5;6;28.788336277;
22;3;19.5615730286;11.0;5;24.8752605915;2;20.4773750305;12.5;6;29.1751885414;
23;3;18.9500007629;12.0;5;25.0369865894;2;20.5644168854;12.5;6;29.585392952;
24;3;18.9500007629;12.5184936523;5;25.2028975487;2;20.6567134857;12.5;6;30.0170898438;
25;3;18.9500007629;12.6014490128;5;25.3725583553;2;20.7538452148;12.5;6;30.4677705765;
26;3;19.7088260651;11.0;5;25.5454843044;2;20.8552474976;12.5;6;30.9342932701;
27;3;18.9500007629;12.0;7;25.7211458683;2;20.9602165222;12.5;6;31.4129357338;
28;4;18.9500007629;12.8605728149;6;25.8989739418;2;21.0679111481;12.5;6;31.8994894028;
29;4;18.9500007629;12.9494867325;6;26.0783667564;2;21.1773853302;12.5;6;32.3893885612;
30;4;18.9500007629;13.0391836166;7;26.2586970329;2;19.287612915;13.5;6;32.877872467;
31;4;17.9082069397;12.0391836166;7;26.4393210411;2;18.3975219727;14.5;6;33.360165596;
32;4;16.9488487244;13.0;7;26.6195874214;2;17.625;13.5;6;33.8316650391;
33;4;15.989408493;14.0;7;26.7988462448;2;18.625;14.5;6;34.2881155014;
34;4;15.0797405243;15.0;7;26.9764590263;2;17.625;13.5;6;34.7257604599;
35;4;15.1197032928;16.0;7;27.1518068314;2;17.625;14.5;7;35.141462326;
36;4;15.1591567993;17.0;7;27.3242993355;2;16.625;13.5;7;35.5327749252;
37;4;15.1979675293;18.0;7;28.4933829308;2;15.625;13.5;7;35.8979701996;
38;4;16.2360115051;19.0;7;28.7660478354;2;16.0;14.5;7;36.2360286713;
39;4;16.0;21.0;7;29.0446982384;2;16.5281066895;15.5;7;36.5465888977;
40;4;16.2757072449;23.0;8;29.3296602964;2;15.5281066895;14.5;7;36.8298740387;
41;4;16.304725647;25.0;8;29.6213095188;2;15.5281066895;14.5;7;37.0865974426;
42;4;16.3364028931;27.0;9;29.9200569391;2;15.0;13.5;8;37.3178625107;
43;4;16.3708992004;29.0;9;30.2263313532;3;16.0;14.0;7;38.5250654221;
44;4;16.408367157;30.7702293396;9;30.5405584574;3;17.0;14.0;7;38.8398016691;
