Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;2;6.0;13.9000005722;3;18.0;1;6.0;12.0;4;20.0;
2;2;7.15000009537;12.3000001907;3;18.0249999762;1;7.0;11.0;5;20.0;
3;2;7.70375013351;11.3000001907;2;18.0503686666;1;8.0;10.0;5;20.0;
4;2;7.70755529404;10.3000001907;2;18.0760987997;1;8.0;10.0;5;20.0;
5;2;7.711414814;9.30000019073;2;18.1021823883;1;8.0;10.0;5;20.0;
6;2;8.55000019073;9.16130924225;2;18.1286107302;1;9.0;10.0;4;20.0;
7;2;8.82499980927;9.17716598511;2;18.155374527;1;9.5;10.0;4;20.0;
8;2;8.82499980927;9.19322490692;2;18.5340176821;1;9.5;10.0;4;20.3999996185;
9;2;8.9015007019;9.3864107132;1;18.8613353968;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;8.96626472473;9.55401706696;1;19.1435098648;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;9.02068901062;9.69913291931;1;20.1268457174;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;9.22696018219;10.1974582672;1;20.9875738621;1;9.95943069458;11.0209560394;4;22.9143505096;
13;2;9.40506362915;10.6347379684;1;21.7292734385;1;11.7228336334;11.4571752548;4;23.6214065552;
14;2;11.2269601822;11.0127630234;1;22.3608365059;1;12.7228336334;11.8107032776;4;24.1832637787;
15;2;13.2269601822;11.335978508;1;22.8943786621;1;13.7228336334;12.0916318893;4;24.6226100922;
16;2;15.2269601822;11.6104412079;2;23.343401432;1;14.7228336334;12.3113050461;3;24.9617595673;
17;3;16.2269592285;11.8428993225;1;23.7214148045;1;15.7228336334;12.4808797836;3;25.0;
18;3;17.2269592285;12.040102005;1;23.8783755302;1;16.7228336334;12.5;3;25.0;
19;3;18.2269592285;12.1270256042;1;23.9651869535;1;17.625;12.5;4;25.0;
20;3;18.9500007629;12.1791124344;1;24.0543045998;1;17.625;12.5;4;25.0;
21;3;18.9500007629;12.232583046;1;24.1456327438;1;17.625;12.5;4;25.0;
22;3;18.9500007629;12.5019426346;2;24.2390613556;1;17.625;12.5;5;25.0;
23;3;18.9500007629;12.5673427582;2;24.3344664574;1;17.625;12.5;5;25.0;
24;3;18.9500007629;12.6341266632;2;24.431709528;1;17.625;12.5;4;25.0;
25;3;18.9500007629;12.7021970749;2;24.5306384563;1;17.625;12.5;4;25.0;
26;3;18.9500007629;12.7714471817;2;24.6310887337;1;17.625;12.5;5;25.0;
27;3;18.9500007629;12.8417625427;2;24.732883215;1;17.625;12.5;5;25.0;
28;3;18.9500007629;12.9130182266;3;24.8358340263;1;17.625;12.5;5;25.0;
29;3;18.9500007629;12.98508358;3;24.9397437572;1;17.625;12.5;5;25.0;
30;3;18.9500007629;13.0578203201;3;25.0444061756;1;17.625;12.5;5;25.0;
31;3;17.6349925995;12.0578203201;3;25.1496083736;1;17.625;12.5;5;25.0;
32;3;16.658662796;13.0;3;25.2551326752;1;17.625;12.5;5;25.0;
33;3;15.6824054718;14.0;3;25.3607573509;1;17.625;12.5;5;25.0;
34;3;14.7561702728;15.0;3;25.4662597179;1;17.625;12.5;5;25.0;
35;3;14.7799081802;16.0;3;25.5714170933;1;17.625;12.5;5;25.0;
36;3;14.80356884;17.0;3;25.6760089397;1;17.625;12.5;5;25.0;
37;3;14.8271017075;18.0;3;25.7798190117;1;17.625;12.5;5;25.0;
38;3;14.8504590988;19.0;3;25.8826370239;1;17.625;12.5;5;25.0;
39;3;14.8735933304;20.0;4;25.9842598438;1;17.625;12.5;6;25.0;
40;3;14.8964586258;21.0;4;26.0844936371;1;17.625;12.5;6;25.0;
41;3;14.919011116;22.0;6;26.1831550598;1;17.625;12.5;6;25.0;
42;3;14.9412097931;23.0;6;26.2800722122;1;17.625;12.5;6;25.0;
43;3;14.96301651;24.0;7;26.3750867844;1;17.625;12.5;7;25.0;
44;3;14.9843940735;25.0;7;26.4680538177;1;17.625;12.5;8;25.0;
45;3;15.0053119659;26.0;7;26.5588421822;1;17.625;12.5;8;25.0;
46;3;14.0;28.0;8;26.647336483;1;17.625;12.5;9;25.0;
47;3;14.0;30.0;8;26.7334361076;1;17.625;12.5;9;25.0;
48;3;14.0;32.0;9;26.8170552254;1;17.625;12.5;9;25.0;
49;3;14.0;34.0;9;26.8981237411;1;17.625;12.5;9;25.0;
50;3;15.0;33.0;10;26.9765853882;1;17.625;12.5;10;25.0;
