Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;11.0;4;20.0;
3;1;7.55000019073;11.3000001907;4;17.0;1;8.0;10.0;4;20.0;
4;1;7.55000019073;10.3000001907;4;17.0;1;8.0;10.0;4;20.0;
5;1;7.55000019073;9.30000019073;4;17.0;1;8.0;10.0;4;20.0;
6;1;8.55000019073;8.5;4;17.0;1;9.0;10.0;4;20.0;
7;1;8.82499980927;8.5;4;17.0;1;9.5;10.0;4;20.0;
8;1;8.82499980927;8.5;4;17.0;2;9.5;10.1999998093;3;21.3999996185;
9;1;8.82499980927;8.5;4;17.3400001526;2;9.81500053406;10.1999998093;3;21.7664003372;
10;1;8.9015007019;8.67000007629;4;17.6278438568;2;9.89743995667;10.3632001877;3;22.0715556145;
11;1;8.96626472473;8.81392192841;4;17.869726181;2;9.96609973907;10.4951858521;3;23.1762773991;
12;1;9.02068901062;8.93486309052;4;18.786491394;2;10.2146625519;11.0209560394;3;24.1039098501;
13;1;9.22696018219;9.39324569702;5;19.5780620575;2;11.9904842377;11.4571752548;3;24.8681889772;
14;1;11.0206890106;9.78903102875;5;20.2480106354;2;13.9904842377;11.8107032776;3;25.4893084764;
15;1;12.0206890106;10.1240053177;5;20.8052330017;2;15.9904842377;12.0916318893;3;25.9899599552;
16;1;13.0206890106;10.4026165009;5;21.2618598938;2;17.0304870605;12.3113050461;4;26.3924539089;
17;1;14.0206890106;10.6309299469;5;21.6314201355;3;18.0447406769;12.4808797836;4;26.4960671663;
18;1;15.0206890106;10.8157100677;5;21.9274635315;3;18.7228336334;12.5;5;26.5634490252;
19;1;16.0206890106;10.9637317657;5;22.0;3;19.976776123;12.5;5;26.6328122616;
20;2;17.9500007629;11.3999996185;4;23.0;3;19.9923820496;12.5;5;26.7041202784;
21;2;18.9500007629;11.3999996185;4;23.0750000477;3;19.625;12.5;5;26.7773271799;
22;2;18.9500007629;11.0;5;23.1548187733;3;19.625;12.5;5;26.8523778915;
23;2;18.9500007629;11.0;6;23.2396422625;3;19.625;12.5;5;26.9292075634;
24;2;18.9500007629;11.0;6;23.32964468;3;19.625;12.5;6;27.0077416897;
25;2;17.2491703033;12.0;6;23.4249849319;3;20.0767421722;12.5;5;27.0878958702;
26;2;16.2706222534;13.0;6;23.5258028507;3;19.625;12.5;4;27.1695766449;
