Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;11.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;10.0;5;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.0;10.0;5;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;2;8.0;10.1999998093;4;21.0;
6;1;8.55000019073;8.5;5;17.0;2;9.22500038147;10.0;4;21.0599999428;
7;2;8.82499980927;8.89999961853;4;18.0;2;9.73849964142;10.0;4;21.1229639053;
8;2;9.05000019073;8.5;4;18.0674999952;2;9.75266647339;10.0;4;21.6001901627;
9;2;9.06518745422;8.5;4;18.4895108938;2;9.86004257202;10.1999998093;4;22.0082015991;
10;2;9.16014099121;8.67000007629;4;18.8647230864;2;9.95184516907;10.3632001877;4;22.3582868576;
11;2;9.24456214905;8.81392192841;4;19.1995335817;2;10.0306148529;10.4951858521;4;23.5279067755;
12;2;9.31989574432;8.93486309052;4;20.2548673153;2;10.2937793732;11.0209560394;5;24.5268628597;
13;2;9.55734443665;9.39324569702;5;21.1974108219;2;12.0856485367;11.4571752548;5;25.3691681623;
14;2;11.3850421906;9.78903102875;5;22.0314099789;2;14.0856485367;11.8107032776;5;26.0752547979;
15;2;13.3850421906;10.1240053177;5;22.7663766146;2;16.0856494904;12.0916318893;5;26.6680037975;
16;2;15.0206890106;11.1870737076;5;23.4149770737;2;17.1830482483;12.3113050461;5;27.1698563099;
17;2;16.0206890106;11.4921770096;5;23.9911694527;2;18.2196559906;12.4808797836;5;27.3801496029;
18;2;17.0206890106;11.7596101761;5;24.5087993145;2;19.2583675385;12.5;5;27.5615134239;
19;2;18.0206890106;11.9962663651;5;24.8180098534;2;20.2013397217;12.5;6;27.7520513535;
20;2;18.9500007629;12.1272039413;5;25.0697143078;2;20.2442111969;12.5;6;27.9515185356;
21;2;18.9500007629;12.2278862;5;25.3361742496;2;19.625;13.3854551315;6;28.1595556736;
22;2;18.9500007629;12.6680870056;6;25.616874218;2;20.335899353;12.5;6;28.3756833076;
23;2;18.9500007629;12.8084373474;7;25.911039114;3;19.625;13.5;5;28.5992991924;
24;2;18.9500007629;12.9555196762;6;26.2176237106;3;19.625;12.5;5;28.8296794891;
25;2;18.9500007629;13.1088123322;6;26.5353112221;3;19.625;13.5;5;29.0659828186;
26;2;18.9500007629;13.2676553726;6;26.8625197411;3;20.5398464203;12.5;7;29.3072590828;
27;2;18.9500007629;13.4312601089;8;27.1974248886;4;20.5941333771;12.5;6;29.5524601936;
28;2;18.9500007629;13.5987129211;8;27.5379900932;4;19.625;13.5;6;29.8004574776;
29;2;19.9500007629;11.5987129211;8;27.8820104599;4;19.625;14.5;6;30.0500593185;
30;2;18.2734527588;12.0;8;28.2271661758;4;18.625;13.5;6;30.3000340462;
31;2;15.9500007629;14.0;9;28.5710821152;4;17.8175086975;14.5;6;30.5491337776;
32;2;14.9500007629;16.0;9;28.9113931656;4;16.8735542297;15.5;7;31.7961182594;
33;2;14.0;18.0;9;29.2458081245;4;16.9291267395;17.0;7;32.1697801352;
34;2;14.0;20.0;9;29.5721731186;4;17.3589515686;17.5;7;32.554399848;
35;2;14.0;22.0;9;29.888525486;4;17.6997394562;18.5;7;32.9503355026;
36;2;14.0;24.0;9;30.1931390762;4;17.7888259888;19.5;7;33.3580663204;
37;2;14.0;26.0;10;30.4845581055;4;17.5164394379;21.3091678619;7;33.7781764269;
38;2;14.0;27.6361026764;10;30.7616167068;4;17.9750900269;21.5;8;34.2113239765;
39;2;14.0;28.8854560852;12;31.0234470367;4;18.0725479126;22.5;9;34.6581978798;
40;2;14.0;30.1211013794;13;31.2694759369;5;18.1730957031;23.5;8;35.1194608212;
41;2;14.0;31.3425292969;13;31.4994077682;5;17.7027053833;25.5;9;35.5956785679;
42;2;14.0;32.5494689941;14;31.7132005692;5;17.6399059296;23.5;10;36.0872411728;
43;2;14.0;33.7418823242;14;31.9110393524;5;17.7112922668;23.5;10;36.5942742825;
44;3;14.0;34.9199371338;11;56.0932998657;5;17.8203239441;25.5;12;37.1165494919;
45;3;15.0;36.0839691162;10;57.460515976;5;18.8550853729;24.4358615875;12;37.6533999443;
46;3;16.0;37.234462738;10;58.5709447861;5;17.8876457214;25.6319313049;12;38.2036452293;
47;3;17.0;38.3720092773;12;59.4536390305;6;17.9180450439;26.8394985199;8;53.7655434608;
48;3;18.0;39.4972839355;13;60.1446285248;6;18.0;27.8394985199;8;55.0867609978;
49;3;20.0;37.6110076904;13;60.63712883;6;21.0;29.8394985199;9;56.3337597847;
50;3;20.0;38.6749992371;14;60.75;6;22.0;31.8394985199;9;57.5022673607;
51;4;21.0;39.6749992371;13;60.75;6;25.0;33.8395004272;10;58.5238714218;
52;4;23.0;39.6749992371;13;60.75;7;28.0;35.8395004272;10;59.4489274025;
53;5;25.0;40.6749992371;13;60.75;7;30.6499996185;32.8395004272;10;60.3042149544;
54;5;27.0;41.6749992371;13;60.75;7;32.4466552734;32.5;11;61.0924386978;
55;5;29.0;42.6749992371;13;60.75;7;33.1428260803;32.5;11;61.8167095184;
56;5;30.9500007629;43.6749992371;13;60.75;7;33.3249664307;32.5;12;62.3865451813;
57;5;31.9500007629;42.6749992371;13;60.75;8;33.4619750977;32.5;11;62.8195896149;
58;5;32.9500007629;41.6749992371;13;61.75;8;33.5594100952;32.5;11;64.2300891876;
59;5;34.5499992371;41.6749992371;13;61.8899999857;8;34.6517715454;33.5;11;64.6457540989;
60;5;35.5499992371;41.6749992371;14;62.0480040312;8;35.7385444641;34.5;11;65.03560853;
61;5;35.5499992371;41.6749992371;15;62.2258565426;8;34.0567207336;36.5;11;65.398775816;
62;6;35.882068634;41.6749992371;16;62.4254535437;8;33.6775283813;38.5;12;65.735023737;
63;6;35.5499992371;41.6749992371;17;62.6487001181;8;33.6870574951;40.5;12;67.0446814299;
64;6;35.9772071838;40.6749992371;17;62.8974545002;8;34.6967506409;42.5;12;67.3585470915;
65;6;36.0331764221;40.6749992371;17;63.1734571457;8;35.7066116333;44.5;13;67.6483767033;
66;6;34.0952758789;41.6749992371;19;63.4782443047;9;33.0348129272;45.5;13;67.9155979156;
67;6;34.5499992371;41.6749992371;19;63.8130478859;9;32.3250007629;47.5;13;68.1618161201;
68;6;33.2391853333;41.6749992371;19;64.1786823273;9;33.0492172241;45.5;15;68.3887332678;
69;6;32.3214530945;42.6749992371;20;65.5754261017;9;34.3250007629;46.5;15;70.631046772;
70;6;32.4607200623;44.6749992371;20;66.0429010391;9;35.5615005493;48.0;15;72.5075113773;
71;6;33.5569000244;46.6749992371;20;66.5411486626;9;34.1046676636;50.3899993896;15;74.0650850534;
72;7;33.9030075073;48.6749992371;20;68.9258731604;9;36.1207504272;49.6872596741;15;76.3536225557;
73;8;34.1679840088;50.8926887512;19;70.9862240553;9;37.4863967896;50.9097442627;16;77.2976802588;
