Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;11.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;10.0;4;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.0;10.0;4;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;8.0;10.0;4;20.0;
6;1;8.55000019073;8.5;5;17.0;1;9.0;10.0;4;20.0;
7;1;8.82499980927;8.5;5;17.0;1;9.5;10.0;3;20.0;
8;1;8.82499980927;8.5;5;17.0;1;9.5;10.0;2;20.3999996185;
9;1;8.82499980927;8.5;5;17.3400001526;1;9.59000015259;10.1999998093;2;20.7264003754;
10;2;8.9015007019;9.06999969482;3;18.6278438568;1;9.66343975067;10.3632001877;2;20.9903717041;
11;2;9.1912651062;8.81392192841;3;18.9247261286;1;9.72283363342;10.4951858521;2;22.0419120789;
12;2;9.25806427002;8.93486309052;3;19.9200360775;1;9.95943069458;11.0209560394;3;22.9143505096;
13;2;9.48200798035;9.39324569702;4;20.7951087952;1;11.7228336334;11.4571752548;3;23.6214065552;
14;2;11.2945241928;9.78903102875;4;21.5536943674;1;12.7228336334;11.8107032776;3;24.1832637787;
15;2;13.2945241928;10.1240053177;4;22.2048517466;1;13.7228336334;12.0916318893;3;24.6226100922;
16;2;15.0206890106;10.9624643326;4;22.7608568668;1;14.7228336334;12.3113050461;3;24.9617595673;
17;2;16.357963562;10.6309299469;4;23.2353619337;1;15.7228336334;12.4808797836;3;25.0;
18;2;17.0206890106;11.4572868347;4;23.6420141459;1;16.7228336334;12.5;3;25.0;
19;2;18.406463623;10.9637317657;3;23.8308905363;1;17.625;12.5;4;25.0;
20;2;18.9500007629;11.7323560715;4;23.952994585;1;17.625;12.5;4;25.0;
21;2;18.9500007629;11.7811975479;4;24.0808572769;1;17.625;12.5;4;25.0;
22;2;18.9500007629;12.0404281616;4;24.2144305706;1;17.625;12.5;4;25.0;
23;2;18.9500007629;12.1072149277;4;24.3536200523;1;17.625;12.5;4;25.0;
24;2;18.9500007629;12.1768102646;5;24.4982824326;1;17.625;12.5;4;25.0;
25;2;18.9500007629;12.2491416931;5;24.648222208;1;17.625;12.5;4;25.0;
26;2;18.9500007629;12.3241109848;6;24.8031902313;1;17.625;12.5;4;25.0;
27;2;18.9500007629;12.4015951157;6;24.9628827572;1;17.625;12.5;4;25.0;
28;2;18.9500007629;12.4814414978;6;25.1269409657;1;17.625;12.5;4;25.0;
29;2;16.9500007629;13.5634708405;6;25.2949533463;1;17.625;12.5;4;25.0;
30;2;15.9500007629;14.6474761963;6;25.4664571285;1;15.625;13.5;4;25.0;
31;2;15.7299537659;14.0;6;25.640942812;1;14.625;14.5;5;25.0;
32;2;14.8192119598;15.0;6;25.8178582191;1;13.625;15.5;5;25.0;
33;2;14.8590183258;16.0;6;25.9966156483;1;12.625;16.5;6;25.0;
34;2;14.8992385864;17.0;7;26.1765985489;1;12.0;17.5;7;25.0;
35;2;14.9397344589;18.0;7;26.3571696281;1;12.0;18.5;7;25.0;
36;2;14.9803628922;19.0;7;26.5376796722;2;13.0;20.0;6;26.0;
37;2;15.0209779739;20.0;7;26.7174768448;2;14.0;21.0;6;26.1699999571;
38;2;15.0614318848;21.0;7;26.8959164619;2;14.0;21.5;6;26.3669109344;
39;2;15.1015815735;22.0;7;27.0723695755;2;14.0;22.5;7;26.5942704678;
40;2;15.1412830353;23.0;8;27.2462315559;2;14.0;23.5;7;26.8558222055;
41;2;15.1804018021;24.0;8;27.4169316292;2;14.0;24.5;7;27.1554293633;
42;2;15.2188091278;25.0;9;27.5839395523;2;15.0;22.5;7;27.4969480038;
43;2;14.0;27.0;9;27.7467703819;2;14.0;23.5;7;27.8840510845;
44;2;14.0;29.0;9;27.9049921036;2;14.0;24.5;7;28.3200027943;
45;2;14.0;28.0;9;28.0582270622;2;15.0;22.5;7;28.8073790073;
46;2;14.0;29.0;9;28.2061553001;2;14.0;24.5;7;29.3477458954;
47;2;14.0;30.0;9;28.3485150337;2;14.0;26.5;8;29.9413113594;
48;2;15.0;28.0;11;28.4851021767;2;15.0;22.5;8;30.586581707;
49;2;14.0;29.0;10;28.61577034;2;14.0;23.5;9;31.2800674438;
50;2;14.0;30.0;10;28.7404265404;2;14.0;24.5;8;32.0160870552;
51;2;15.0;28.0;11;28.8590292931;2;15.0;22.5;8;32.7867279053;
52;2;14.0;29.0;12;28.9715838432;2;14.0;23.5;10;33.5820074081;
53;2;14.0;30.0;11;29.0781388283;2;14.0;24.5;9;34.3902606964;
54;2;15.0;29.0;11;29.1787800789;2;15.0;22.5;9;35.1987380981;
55;3;17.0;30.0;12;30.273627758;2;16.0;22.5;10;35.9943685532;
56;3;19.0;31.0;12;30.4703296423;2;17.0;22.5;10;36.7645931244;
57;3;20.0;32.0;13;30.6719231606;2;18.0;22.5;10;37.4981632233;
58;3;20.9500007629;33.0;13;30.8543308973;2;19.0;22.5;12;38.1857919693;
59;3;20.9500007629;33.0;13;30.9951226711;2;19.625;22.5;12;38.8205833435;
60;3;20.9500007629;32.0;14;31.1484457254;2;19.625;22.5;13;39.3982028961;
61;3;20.9500007629;31.0;14;31.3149644136;2;19.625;22.5;14;39.9167966843;
62;3;20.9500007629;30.0;14;31.4952818155;2;19.625;22.5;14;40.3767118454;
63;3;20.9500007629;29.0;15;31.6899158955;3;19.625;22.5;15;40.780087471;
64;4;20.9500007629;28.0;14;31.899273634;3;19.625;22.5;15;41.1303920746;
65;4;20.9500007629;27.0;14;32.1236231327;3;19.625;22.5;16;41.4319667816;
66;5;20.9500007629;26.0;12;32.3630647659;3;19.625;22.5;16;41.6896247864;
67;5;21.9500007629;27.0;11;33.6175034046;3;19.625;22.5;16;41.9083213806;
68;5;22.9500007629;28.0;12;33.9941216707;3;19.625;22.5;15;42.0;
69;5;24.1991882324;29.0;12;34.3952233791;3;19.625;22.5;15;42.0;
70;5;24.9132080078;30.0;12;34.8207184076;3;19.625;22.5;15;42.0;
71;5;24.9422245026;31.0;12;35.2702386379;3;19.625;22.5;16;43.0;
72;5;24.973903656;31.0;12;35.7431217432;4;20.625;23.5;15;43.0299999714;
73;5;24.6375007629;32.0;13;37.2384043932;4;21.625;24.5;16;43.0605909824;
74;5;26.0458679199;32.0;13;37.8048232794;4;21.8636322021;25.5;16;43.091766119;
75;5;27.0864391327;33.0;13;38.3928005695;4;21.8706474304;26.5;16;43.1235172749;
76;5;27.1302318573;34.0;14;39.0005384684;4;21.8777923584;27.5;15;43.1558350325;
77;6;27.1773376465;35.0;12;39.6259893179;4;21.8850631714;27.5;14;43.1887089014;
78;6;27.2278156281;36.0;12;40.266890049;4;21.625;28.0943546295;15;43.2221269608;
79;6;27.2816905975;36.0;14;40.9207966328;4;21.8999786377;27.5;15;44.2560760975;
