Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;11.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;10.0;5;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.0;10.0;5;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;2;9.0;10.1999998093;4;21.0;
6;1;8.55000019073;8.5;5;17.0;2;11.0;10.0;4;21.1200000048;
7;1;8.82499980927;8.5;5;17.0;2;12.5;10.0;4;21.2530560493;
8;2;8.82499980927;8.89999961853;4;18.0;2;12.7819375992;10.0;4;21.8127820492;
9;2;9.05000019073;8.5;4;18.3950001001;2;12.9078760147;10.1999998093;3;22.3170127869;
10;2;9.1388759613;8.67000007629;4;18.740288496;2;13.0213279724;10.3632001877;3;23.6710497141;
11;2;9.21656513214;8.81392192841;4;19.0421043634;2;13.3259868622;10.9097137451;3;24.8822329044;
12;2;9.28447437286;8.93486309052;4;20.0447770357;2;13.5985021591;11.3658018112;4;25.9660522938;
13;2;9.51007461548;9.39324569702;5;20.9274691343;2;16.3932628632;11.7372808456;4;26.945281744;
14;2;11.3243055344;9.78903102875;5;21.6939083338;2;18.3932628632;12.0336990356;4;27.8456065655;
15;2;13.3243055344;10.1240053177;5;22.3531258106;2;19.6548156738;12.2662630081;4;28.692204237;
16;2;15.0206890106;11.0217733383;5;22.9173638821;2;20.7642974854;12.446267128;4;29.3392357826;
17;2;16.3931770325;10.6309299469;5;23.4002350569;2;21.8857002258;12.5;4;29.9320087433;
18;2;17.0206890106;11.5232362747;5;23.8153406382;2;23.0190734863;12.5;3;30.576523304;
19;2;18.0206890106;11.7188825607;5;24.0127058029;2;23.8797187805;12.5;4;31.2693214417;
20;2;19.4028587341;11.0;5;24.1432759762;2;22.625;13.5;5;32.004755497;
21;2;18.9500007629;11.8573102951;4;24.2795181274;2;22.625;14.5;5;32.7749452591;
22;2;18.9500007629;12.1397590637;5;24.4213151932;2;23.625;12.5;5;33.569937706;
23;2;18.9500007629;12.2106571198;6;24.5684993267;2;24.5532360077;12.5;5;34.3780879974;
24;2;18.9500007629;12.2842493057;6;24.7208499908;3;22.625;13.5;5;35.1866588593;
25;2;17.5621910095;12.0;7;24.8780920506;3;22.625;14.5;5;35.9825773239;
26;2;16.5975723267;13.0;7;25.0398957729;3;22.625;15.5;5;36.7532711029;
27;2;15.63397789;14.0;7;25.2058773041;3;22.625;16.5;5;37.4874658585;
28;3;14.7213230133;15.0;6;25.375600338;3;21.625;15.5;5;38.1758413315;
29;3;14.0;16.0;6;25.5485796928;3;21.625;15.5;5;38.8114652634;
30;3;14.0;18.0;6;25.7242848873;3;18.625;17.5;5;39.38996315;
31;3;14.0;19.8621425629;6;25.902146101;3;17.625;19.5;5;39.9094457626;
32;3;14.8779830933;19.0;6;26.0815610886;3;17.0;21.5;6;40.3702306747;
33;3;14.9183511734;20.0;6;26.2619023323;3;17.0;23.5;6;40.7744321823;
34;3;14.9589281082;21.0;6;26.4425258636;3;17.0;25.5;5;41.12550354;
35;3;14.9995679855;22.0;6;26.622780323;3;17.0;27.5;7;41.4277763367;
36;3;15.0401258469;23.0;7;26.8020157814;3;18.0;26.5;7;41.6860580444;
37;3;15.0804538727;24.0;7;26.9795937538;3;19.0;26.5;7;41.9053039551;
38;3;15.1204090118;25.0;7;27.1548957825;3;20.0;26.5;7;42.0;
39;3;15.1598510742;26.0;7;27.3273324966;3;20.8250007629;26.5;8;43.0;
40;3;15.1986503601;27.0;7;27.4963512421;3;20.8250007629;26.0;8;43.1299999952;
41;3;15.2366790771;28.0;7;28.6614422798;3;19.8250007629;28.0650005341;10;43.2754310369;
42;3;15.0;30.0;8;28.9296454191;3;19.0;30.137714386;11;43.4377241135;
43;3;16.0;32.0;8;29.2034196854;3;20.3234882355;30.137714386;11;43.6183350086;
44;3;17.2757072449;31.0;8;29.4831484556;3;21.0;31.137714386;11;43.8187118769;
45;4;16.3047237396;33.0;7;29.7692658901;3;22.0;32.137714386;12;44.0402543545;
46;4;16.3364028931;35.0;8;30.0622421503;3;23.4590568542;33.137714386;13;44.2842636108;
47;4;17.3708992004;33.7724151611;9;30.3625656366;3;24.5139598846;33.5;15;44.5518820286;
48;4;16.408367157;34.8928413391;10;30.6707183123;3;25.1991729736;33.5;15;44.8440244198;
49;4;16.4489383698;36.0078926086;10;30.9871499538;3;24.625;35.5;16;45.1613030434;
50;4;17.4927310944;34.1175117493;10;31.3122484684;3;25.3362922668;35.5;16;45.5039470196;
51;4;16.5398368835;35.2216758728;11;31.6463086605;3;25.625;34.5;17;45.871723175;
52;4;16.5903148651;36.3204154968;12;31.9894976616;4;24.625;36.4358596802;17;46.263862133;
53;4;17.6441898346;34.4137878418;13;32.3418228626;4;24.625;37.6319313049;16;46.6789975166;
54;4;19.7014389038;33.0;13;32.7031004429;4;26.625;33.6319313049;15;47.1151270866;
55;4;21.408197403;33.0;14;33.0729286671;4;24.625;35.6319313049;16;47.5695996284;
56;4;22.4914093018;33.0;14;33.4506647587;4;25.625;35.5;16;48.0391392708;
57;4;23.5263996124;33.0;14;33.7751159668;4;25.625;34.5;17;48.5199065208;
58;5;23.599401474;33.0;13;34.0946760178;3;24.625;36.5;17;49.007601738;
59;5;23.6713027954;32.0;13;34.4234399796;3;24.625;38.5;18;49.4976010323;
60;5;23.7452754974;31.0;13;34.7595415115;4;26.625;34.5;19;49.9851250648;
61;5;23.820898056;30.0;13;35.1009097099;4;26.4216537476;34.5;19;50.465420723;
62;6;23.8977050781;29.0;12;35.4453148842;4;26.5297203064;35.5;20;50.9339466095;
63;6;23.9751968384;28.0;13;35.7904214859;4;27.635137558;33.5;20;51.3865451813;
64;6;24.0528450012;27.0;13;36.133852005;4;26.7369728088;34.5;20;51.8195896149;
65;6;24.1301174164;26.0;13;36.4732499123;4;26.8344078064;35.5;21;52.2300891876;
66;6;24.2064819336;26.0;13;36.8063445091;4;27.9267692566;33.5;21;52.6157541275;
67;6;24.2814292908;26.0;13;37.1310133934;4;27.0135440826;34.5;20;52.9750175476;
68;6;24.3544788361;26.0;13;38.4453339577;4;25.0135440826;36.5;20;55.2065105438;
69;6;25.425201416;27.0;13;38.7776272297;4;25.8500003815;36.0;20;57.0891237259;
70;6;26.4932174683;28.0;13;39.0970804691;4;25.0255012512;38.3899993896;21;58.659491539;
71;6;26.7968425751;29.0;14;39.4025762081;4;25.1592674255;40.6872596741;21;60.9594640732;
72;6;26.8655815125;30.0;14;39.6932938099;4;26.1592674255;38.6872596741;22;61.9426369667;
73;6;26.9309921265;31.0;15;39.9687021971;4;28.1592674255;38.6872596741;23;62.6459226608;
74;6;26.9929580688;31.0;16;40.2285429239;4;29.4119338989;38.6872596741;23;63.2066839933;
75;7;25.0003547668;32.0;15;40.4728069305;5;29.3132553101;39.6872596741;22;63.553645134;
