Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
76;5;24.1312503815;37.0;15;41.25;5;23.5;41.0;22;55.0;
77;5;24.1312503815;38.0;15;41.25;5;23.5;42.0;22;56.0;
78;5;24.1312503815;39.0;15;41.25;5;25.5;41.0;23;56.0399999619;
79;6;24.1312503815;40.0;15;42.3349997997;5;25.5;43.0;23;56.0811839104;
80;6;22.1323757172;42.0;15;43.2453715801;5;25.5;45.0;23;58.1451772451;
81;6;23.1341972351;42.595123291;15;44.00258708;5;25.7999992371;47.0;24;59.7722266912;
82;6;24.1366539001;43.8049659729;15;44.6287429333;5;26.0340003967;49.0;24;61.0314210653;
83;6;24.5757751465;44.9690628052;16;44.9525078535;5;27.2123565674;47.6411933899;25;61.9946775436;
84;6;24.5932769775;46.0;16;45.1820298433;6;26.3458442688;48.6778526306;23;62.4322282076;
85;6;24.5973529816;47.0;16;45.3417005539;6;26.3999996185;49.7161140442;23;62.5119713545;
86;6;24.6018829346;48.0;16;45.363692522;6;26.3999996185;50.75598526;24;62.5949487686;
87;6;23.6826171875;50.0;16;46.387396574;6;27.3999996185;48.7974739075;24;62.6811565161;
88;6;25.690372467;50.0;17;46.4526777267;6;26.3999996185;49.8405761719;25;62.7705745697;
89;6;25.6982383728;53.0;17;46.5205951929;6;26.3999996185;50.8852882385;25;62.8631654978;
90;6;25.9494819641;55.6706085205;18;46.5910356045;6;27.3999996185;48.9315834045;25;62.9588732719;
91;6;26.9670963287;54.6635437012;19;46.6638914347;6;26.3999996185;49.9794387817;26;63.0576226711;
92;6;25.9850769043;57.6635437012;19;46.7390583754;7;26.3999996185;51.0288124084;24;64.1593182087;
93;6;26.0034198761;59.6635437012;20;46.8164368868;7;26.3999996185;50.0;24;64.323843956;
94;6;27.0221176147;58.6635437012;21;46.8959292173;7;27.3999996185;52.0;25;64.4940271378;
95;6;26.0411605835;60.6635437012;15;46.9774399996;7;28.3999996185;54.1855316162;25;64.6697791815;
96;7;27.0605430603;63.6375236511;14;48.0608744621;7;29.3999996185;55.2404098511;26;64.8509829044;
97;7;29.0802536011;62.633769989;15;48.2661378384;8;28.3999996185;58.2964668274;25;65.0374919176;
98;8;28.3522815704;64.6303939819;12;48.4861921072;8;28.3999996185;61.0187454224;27;65.2291301489;
99;8;27.3999996185;66.6273498535;14;48.7220258713;8;29.3999996185;60.114566803;27;65.4256920815;
100;8;29.4562988281;65.6246185303;16;48.9746332169;8;28.3999996185;62.2128448486;26;65.6269427538;
101;8;28.513753891;66.6221618652;16;49.244990468;9;28.3999996185;68.1145629883;21;78.5826182365;
102;8;28.1833209991;67.6199417114;16;49.5340250731;9;28.3999996185;71.1145629883;22;79.5893017054;
103;8;29.2047386169;65.6179504395;18;49.8425825834;10;27.3999996185;77.1145629883;22;80.5416520834;
104;8;28.2263889313;66.6161499023;18;51.171384573;10;27.3999996185;83.1145629883;21;81.4322257042;
105;8;29.2482509613;68.6145324707;19;51.610984087;10;28.3999996185;85.1145629883;22;82.2569072247;
106;8;30.8445072174;67.6130828857;20;52.1759500504;11;27.3999996185;90.1145629883;21;83.0146503448;
107;8;29.8668403625;69.6117706299;19;52.7748702765;11;27.3999996185;94.1145629883;23;83.7069818974;
108;8;29.8898334503;71.6105957031;19;53.4077284336;11;28.3999996185;95.1145629883;22;84.3373718262;
109;8;31.4065132141;70.6095428467;20;54.0740795135;11;28.0;99.1145629883;22;84.9105939865;
110;8;30.4544487;71.608581543;21;54.7730020285;11;29.0;102.298568726;21;85.4321417809;
111;9;30.5035400391;72.6077270508;20;56.5030580759;11;31.0;101.413337708;22;85.9077484608;
112;9;31.3999996185;71.6069488525;21;57.2922737598;11;31.0;103.528381348;22;86.2869451046;
113;9;32.604888916;73.606262207;21;58.1087269783;11;33.0;102.643478394;22;87.5167417526;
114;9;32.6569595337;75.6056365967;21;58.9493813515;11;35.0;102.758369446;22;88.8056998253;
115;9;33.7098236084;74.6050720215;22;59.8107273579;11;37.0;106.87285614;23;89.1363284588;
116;9;32.0932922363;76.6045608521;22;60.688852191;11;40.0;107.986679077;24;90.869432807;
117;10;32.1204605103;78.6041107178;21;61.5795315504;11;40.0999984741;109.099647522;24;92.2630403042;
118;10;33.1478271484;77.6036987305;23;62.4783368111;11;39.0999984741;115.896125793;20;93.3741118908;
