Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;11.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;10.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.0;10.0;6;20.0;
5;2;7.55000019073;9.69999980927;4;18.0;2;8.0;10.1999998093;5;21.0;
6;2;8.7750005722;8.5;4;18.0674999952;2;9.22500038147;10.0;5;21.0900000334;
7;2;9.06518745422;8.5;4;18.1388356686;2;9.74524974823;10.0;5;21.1871190071;
8;2;9.08123779297;8.5;4;18.2141259909;2;9.76710128784;10.0;5;21.7036092281;
9;2;9.09817790985;8.5;4;18.6456211805;2;9.88331222534;10.1999998093;5;22.1564130783;
10;2;9.19526576996;8.67000007629;4;19.0306602716;2;9.98519229889;10.3632001877;5;22.557236433;
11;2;9.28189849854;8.81392192841;4;19.3756101131;2;10.075378418;10.4951858521;5;23.8035871983;
12;2;9.35951328278;8.93486309052;4;20.4466397762;2;10.3558073044;11.0209560394;3;24.8916251659;
13;2;9.60049343109;9.39324569702;5;21.4057168961;2;10.6006164551;11.4571752548;3;25.8364036083;
14;2;11.4319114685;9.78903102875;5;22.257011652;2;12.6006164551;11.8107032776;3;26.6592981815;
15;2;13.4319114685;10.1240053177;5;23.0099308491;2;14.6006164551;12.0916318893;3;27.3839819431;
16;2;15.0206890106;11.2844953537;5;23.6770029068;2;15.7770376205;12.3113050461;3;28.0334718227;
17;2;16.5640964508;10.6309299469;5;24.2720131874;2;16.8468647003;12.4808797836;3;28.407397747;
18;2;17.0206890106;11.8157100677;5;24.8085989952;2;17.9223937988;12.5;3;28.7683298588;
19;2;18.0206890106;12.116186142;4;25.1366593838;2;19.0036029816;12.5;4;29.1538929939;
20;2;18.9500007629;12.2546634674;5;25.4068305492;2;20.0903549194;12.5;5;29.562889576;
21;2;18.9500007629;12.3627319336;4;25.6910681725;2;20.6516494751;12.5;5;29.9934945107;
22;2;18.9500007629;12.8455343246;4;25.9885287285;2;19.625;13.5;5;30.4432339668;
23;2;18.9500007629;12.9942646027;4;26.2980971336;2;19.625;14.1329698563;5;30.9089989662;
24;2;19.9170722961;11.0;5;26.6183872223;2;19.625;14.2726993561;5;31.3870959282;
25;3;17.9891376495;12.0;4;26.9477529526;2;20.625;12.5;5;31.8733391762;
26;3;17.0632457733;13.0;4;27.2843112946;2;19.625;13.5;6;32.36317873;
27;3;16.1389713287;14.0;4;27.6259784698;2;19.625;14.5;7;32.8518595695;
28;3;15.2658452988;15.0;4;27.9705147743;2;19.625;14.8555583954;7;33.3346033096;
29;3;14.0;17.0;4;28.3155798912;2;19.625;15.0003814697;7;33.8067913055;
30;3;14.0;19.0;4;28.6587948799;2;20.625;13.0003814697;7;34.2641468048;
31;3;14.0;21.0;4;28.9978079796;2;21.625;12.5;7;34.7028827667;
32;3;14.0;23.0;4;29.3303570747;2;19.625;13.5;6;35.1198272705;
33;3;14.0;25.0;4;29.6543326378;2;20.625;12.5;5;35.5124940872;
34;3;14.0;27.0;5;29.9678287506;3;19.625;13.5;4;35.8791179657;
35;3;14.0;29.0;5;30.2691860199;3;20.625;12.5;4;36.2186422348;
36;3;14.0;30.4422683716;5;30.5570211411;3;21.625;12.5;4;36.530673027;
37;3;14.0;31.7013187408;5;30.830245018;3;19.625;13.5;4;36.8154029846;
38;3;14.0;32.9472198486;5;31.0880661011;3;19.625;14.5;4;37.0735216141;
39;3;15.0;35.0792617798;5;32.3299846649;3;19.625;15.5;4;37.3061151505;
40;3;17.0;33.2969894409;5;32.6632717848;3;20.625;13.5;5;37.5145664215;
41;3;18.0;32.5969467163;6;32.9908132553;3;21.625;12.5;5;37.7004623413;
42;3;19.0;31.8917312622;7;33.3135784864;3;22.4826049805;12.5;5;37.8655099869;
43;3;18.3047237396;29.7889022827;7;33.6327159405;3;22.519739151;12.5;4;38.0;
44;3;16.3364028931;31.7889022827;9;33.9494978189;3;22.5499992371;12.5;4;38.0;
45;4;17.0;31.7889022827;8;34.2652732134;3;20.5499992371;13.5;4;38.0;
46;4;18.0;32.0387458801;9;34.5814119577;3;21.5499992371;15.5;4;38.0;
47;4;19.0;31.3232707977;10;34.8992550373;3;22.5499992371;17.5;4;38.0;
48;5;20.0;30.6093292236;10;50.149273634;3;22.5499992371;19.5;4;38.0;
49;5;20.5398368835;27.6384048462;10;51.1236231327;3;22.5499992371;21.5;5;38.0;
50;5;21.0;28.6384048462;11;52.0324392319;3;22.5499992371;22.5;5;38.0;
51;5;19.6441898346;29.6384048462;12;52.8747932911;3;22.5499992371;22.5;5;38.0;
52;5;21.7014389038;30.6384048462;10;53.6528913975;3;22.5499992371;22.5;6;38.0;
53;5;23.7619895935;32.6384048462;11;54.3711841106;3;22.5499992371;22.5;6;38.0;
54;5;25.825717926;34.6384048462;11;55.0354773998;3;22.5499992371;22.5;6;38.0;
55;5;27.8924369812;36.6384048462;12;55.6521339417;3;22.5499992371;22.5;6;38.0;
56;5;29.911901474;38.6384048462;12;56.2274389267;3;22.5499992371;22.5;7;38.0;
57;5;30.9838027954;39.6384048462;12;56.6734399796;3;20.5499992371;23.5;7;38.0;
58;5;32.0577735901;40.6384048462;12;57.0095415115;3;19.5499992371;24.5;7;38.0;
59;5;32.6833953857;40.6749992371;13;57.3509097099;3;18.5499992371;25.5;7;38.0;
60;5;32.7602043152;40.6749992371;13;57.6953148842;4;17.5499992371;26.5;6;45.25;
61;5;32.8376960754;40.6749992371;13;58.0404214859;4;17.9249992371;28.5;8;45.4675002098;
62;5;32.9153442383;40.6749992371;14;58.383852005;4;18.9249992371;30.5;11;45.675283432;
63;5;32.9926147461;40.6749992371;15;58.7232499123;5;19.9249992371;29.5;10;45.8729000092;
64;5;33.0689811707;40.6749992371;13;59.0563445091;5;20.9249992371;29.5;11;46.0600471497;
65;5;33.1439285278;40.6749992371;13;59.3810133934;5;19.9249992371;31.5;11;46.2365579605;
66;6;33.2169799805;40.6749992371;15;59.6953339577;5;20.9249992371;32.5;11;46.4023962021;
67;7;31.5;40.6749992371;11;79.9976272583;5;21.4457168579;33.5;11;46.557639122;
68;7;32.5;41.6749992371;12;81.4864902496;5;21.4922904968;34.5;11;46.7024650574;
69;7;33.5;42.6749992371;12;82.7784099579;5;21.5357398987;35.5;11;46.8371391296;
70;7;32.5;44.6749992371;13;83.8777351379;5;21.5761413574;36.5;12;47.9619960785;
71;7;32.5;46.6749992371;14;84.7992010117;5;22.6135978699;38.5;12;48.1074268818;
72;7;32.5;48.6749992371;15;85.5634794235;5;23.6482276917;40.5;12;48.2444574833;
73;7;32.5499992371;49.6749992371;16;88.5127067566;5;23.6801586151;42.5;12;48.341766119;
74;7;33.8064994812;50.8926887512;16;90.9580078125;5;24.6999988556;41.5;12;49.7494356632;
75;7;35.0205001831;52.0913467407;16;92.9598846436;5;23.7802505493;43.5;12;50.9002673626;
