Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;11.0;4;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;10.0;4;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.0;10.0;3;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;8.0;10.0;3;20.0;
6;1;8.55000019073;8.5;5;17.0;1;9.0;10.0;4;20.0;
7;1;8.82499980927;8.5;5;17.0;2;9.5;10.0;3;20.0;
8;1;8.82499980927;8.5;5;17.0;2;9.5;10.0;4;20.3999996185;
9;1;8.82499980927;8.5;4;17.3400001526;2;9.59000015259;10.1999998093;4;20.7264003754;
10;1;8.9015007019;8.67000007629;4;17.6278438568;2;9.66343975067;10.3632001877;4;20.9903717041;
11;2;8.96626472473;9.21392154694;3;18.869726181;2;9.72283363342;10.4951858521;4;22.0419120789;
12;2;9.24568939209;8.93486309052;3;19.8939913511;2;9.95943069458;11.0209560394;4;22.9143505096;
13;2;9.47614765167;9.39324569702;4;20.8034276962;2;10.1557292938;11.4571752548;4;23.6214065552;
14;2;11.2963962555;9.78903102875;4;21.6023415327;2;10.3148164749;11.8107032776;4;24.1832637787;
15;2;13.2963962555;10.1240053177;4;22.3003556728;2;11.3148164749;12.0916318893;4;24.6226100922;
16;2;15.2963962555;10.4026165009;4;22.9103056192;2;12.3148164749;12.3113050461;4;24.9617595673;
17;2;16.3915901184;10.6309299469;4;23.4463845491;2;12.6163959503;12.4808797836;3;25.0;
18;2;17.4290561676;10.8157100677;4;23.922745347;2;14.3148164749;12.5;4;25.0;
19;2;18.4696273804;10.9637317657;4;24.1899158955;2;15.3148164749;12.5;5;25.0;
20;2;19.4427318573;11.0;4;24.399273634;2;16.3148155212;12.5;6;25.0;
21;2;19.4898376465;11.0;6;24.6236231327;2;17.3148155212;12.5;6;25.0;
22;3;18.9500007629;12.0;4;39.0323143005;2;17.625;12.5;6;25.0;
23;3;19.9500007629;12.4315319061;4;40.1129267216;2;17.625;12.5;6;25.0;
24;3;21.6514396667;11.0;4;41.1325027943;2;17.625;12.5;8;25.0;
25;3;22.7119903564;11.0;5;42.0855872631;2;17.625;12.5;8;25.0;
26;3;22.9500007629;12.0;6;42.9705016613;2;17.625;12.5;8;25.0;
27;3;23.9500007629;12.9831933975;6;43.7886543274;2;17.625;12.5;9;25.0;
