Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;11.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;10.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.0;10.0;6;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;8.0;10.0;6;20.0;
6;1;8.55000019073;8.5;5;17.0;1;9.0;10.0;6;20.0;
7;1;8.82499980927;8.5;5;17.0;1;9.5;10.0;5;20.0;
8;2;8.82499980927;8.89999961853;4;18.0;1;9.5;10.0;3;20.3999996185;
9;2;9.05000019073;8.5;4;18.4400001764;1;9.59000015259;10.1999998093;3;20.7264003754;
10;2;9.14900112152;8.67000007629;4;18.8367438316;1;9.66343975067;10.3632001877;3;20.9903717041;
11;2;9.23826694489;8.81392192841;4;19.1969907284;1;9.72283363342;10.4951858521;3;22.0419120789;
12;2;9.31932353973;8.93486309052;4;20.2952293158;1;9.95943069458;11.0209560394;3;22.9143505096;
13;2;9.56642627716;9.39324569702;5;21.2903478146;1;10.1557292938;11.4571752548;3;23.6214065552;
14;2;11.4059534073;9.78903102875;4;22.1878200769;1;10.3148164749;11.8107032776;3;24.1832637787;
15;2;13.4059534073;10.1240053177;4;22.998385191;1;11.3148164749;12.0916318893;3;24.6226100922;
16;2;15.4059534073;10.4026165009;4;23.7358858585;1;12.3148164749;12.3113050461;3;24.9617595673;
17;2;16.5773448944;10.6309299469;3;24.4153418541;1;12.6163959503;12.4808797836;3;25.0;
18;2;17.6470718384;10.8157100677;3;25.0514712334;1;14.3148164749;12.5;3;25.0;
19;2;18.7235908508;10.9637317657;3;25.4950146675;1;15.3148164749;12.5;4;25.0;
20;2;19.7363796234;11.0;3;25.8971157074;1;16.3148155212;12.5;5;25.0;
21;2;19.8268508911;11.0;4;26.3298077583;1;17.3148155212;12.5;6;25.0;
22;2;18.9500007629;12.0;4;26.7918066978;1;17.625;12.5;6;25.0;
23;2;18.9500007629;13.0;4;27.2809634209;2;17.625;12.5;5;25.0;
24;2;18.9500007629;13.6404819489;5;27.7942223549;2;17.625;12.5;5;25.0;
25;2;18.9500007629;13.897110939;5;28.3276257515;3;18.625;12.8000001907;4;26.0;
26;2;18.9500007629;14.1638126373;5;28.8763809204;3;19.625;12.5;4;26.1299999952;
27;2;18.9500007629;14.4381904602;5;29.4349918365;3;19.8792495728;12.5;5;26.2754310369;
28;2;18.9500007629;14.7174959183;6;29.997449398;3;19.9119720459;12.5;5;26.4377241135;
29;2;18.9500007629;14.9987249374;7;30.55747509;3;19.9484882355;12.5;5;26.6183350086;
30;2;18.9500007629;15.2787380219;7;31.108792305;3;19.9891242981;12.5;5;26.8187118769;
31;2;16.9500007629;17.2787380219;7;31.6454105377;3;20.0342102051;12.5;5;27.0402543545;
32;2;15.9500007629;19.2787380219;7;32.1618824005;3;20.0840568542;12.5;5;27.2842636108;
33;2;14.9500007629;21.2787380219;7;32.6535263062;3;20.1389598846;12.5;5;27.5518820286;
34;2;15.9500007629;20.2787380219;7;33.1165790558;3;19.625;13.5;5;27.8440244198;
35;2;16.9500007629;20.2787380219;7;33.5482826233;3;19.625;13.9220123291;5;28.1613030434;
36;2;17.9500007629;21.2787380219;8;33.946896553;3;20.3362922668;12.5;4;28.5039470196;
37;2;18.9500007629;21.7522068024;8;34.3116474152;3;19.625;13.5;4;28.871723175;
38;2;18.9500007629;22.0804824829;8;34.6426277161;3;19.625;14.4358615875;4;29.263862133;
39;2;18.9500007629;22.378364563;8;34.9406614304;3;19.625;14.6319313049;4;29.6789975166;
40;2;18.9500007629;22.6465950012;8;35.2071533203;3;19.625;14.8394985199;4;30.1151270866;
41;2;18.9500007629;22.8864364624;9;35.4439373016;3;20.625;12.8394985199;5;30.5695996284;
42;2;19.9500007629;20.8864364624;10;35.6531333923;3;20.8781604767;12.5;5;31.0391392708;
43;2;18.9500007629;21.8864364624;11;35.8370227814;3;20.9838066101;12.5;6;31.5199065208;
44;2;18.9500007629;22.8864364624;11;35.9979438782;3;21.0919799805;12.5;7;32.007601738;
45;2;19.9500007629;20.8864364624;11;36.0;3;19.2017097473;13.5;6;32.4976010323;
46;2;18.9500007629;21.8864364624;11;36.0;3;18.625;13.5;6;32.9851250648;
47;2;18.9500007629;22.8864364624;11;36.0;3;17.625;13.5;6;33.465420723;
48;2;19.9500007629;20.8864364624;11;36.0;3;17.625;13.5;6;33.9339466095;
49;2;18.9500007629;21.8864364624;11;36.0;3;19.625;15.5;5;34.3865451813;
50;2;19.9500007629;20.8864364624;12;36.0;3;21.625;17.5;5;34.8195896149;
51;2;20.9500007629;20.8864364624;12;36.0;3;21.8344078064;19.5;5;35.2300891876;
52;2;21.9500007629;20.8864364624;13;36.0;3;21.9267692566;21.5;6;35.6157541275;
53;2;22.1000003815;20.8864364624;13;36.0;3;22.0135440826;22.5;6;35.9750175476;
54;2;22.1000003815;21.0;13;36.0;3;22.094379425;22.5;6;36.307009697;
55;2;22.1000003815;21.0;14;36.0;3;22.1690769196;22.5;6;36.6115064621;
56;2;22.1000003815;21.0;15;36.0;3;22.2375888824;22.5;6;36.8888463974;
57;2;22.1000003815;21.0;15;36.0;3;22.2999916077;22.5;6;37.1398382187;
58;2;22.1000003815;21.0;15;36.0;3;22.356464386;22.5;6;37.3656587601;
59;3;22.1000003815;21.0;15;36.0;3;22.4072723389;22.5;7;37.5677556992;
60;4;22.1000003815;21.0;14;36.0;3;22.4527454376;22.5;7;37.747756958;
61;4;22.1000003815;21.0;14;36.0;3;22.4932441711;22.5;7;37.9073896408;
62;4;22.1000003815;21.0;15;36.0;3;22.5291633606;22.5;9;38.0;
63;4;22.1000003815;21.0;15;36.0;3;22.5499992371;22.5;9;38.0;
64;4;22.1000003815;21.0;15;36.0;3;22.5499992371;22.5;9;38.0;
65;4;22.1000003815;21.0;15;36.0;3;22.5499992371;22.5;10;38.0;
66;4;22.1000003815;21.0;15;36.0;3;22.5499992371;22.5;10;38.0;
67;4;22.1000003815;21.0;15;36.0;3;22.5499992371;22.5;10;38.0;
68;4;22.1000003815;21.0;15;37.0;3;22.5499992371;22.5;12;38.0;
69;4;23.1000003815;22.0;15;37.0499999523;3;22.5499992371;22.5;12;38.0;
70;4;24.1000003815;23.0;14;37.1019749641;3;22.5499992371;22.5;13;38.0;
71;4;24.3479442596;24.0;14;38.1559499502;3;22.5499992371;22.5;13;38.0;
72;4;25.3600883484;26.0;14;38.2419446707;4;22.5499992371;22.5;12;38.0;
73;4;26.3726882935;28.0;15;38.3305642605;4;22.5499992371;22.5;12;38.0;
74;4;26.624376297;29.0;15;38.4218094349;4;22.5499992371;22.5;12;38.0;
75;4;26.6449069977;30.0;15;38.5156730413;4;22.5499992371;22.5;11;38.0;
76;4;26.6660270691;31.0;15;38.612139225;4;22.5499992371;22.5;12;39.3900003433;
