Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;13.3000001907;4;17.0;1;6.0;12.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;11.0;5;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;10.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.0;10.0;6;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;8.0;10.0;6;20.0;
6;1;8.55000019073;8.5;5;17.0;1;9.0;10.0;6;20.0;
7;2;8.82499980927;8.89999961853;4;18.0;1;9.5;10.0;6;20.0;
8;2;9.05000019073;8.5;4;18.0449999571;1;9.5;10.0;6;20.3999996185;
9;2;9.06012439728;8.5;4;18.4420047998;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;9.14945220947;8.67000007629;3;18.7893346548;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;9.22760009766;8.81392192841;3;19.0932232141;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;9.29597568512;8.93486309052;3;20.0990161896;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;9.52227783203;9.39324569702;4;20.9849241972;1;10.1557292938;11.4571752548;6;23.6214065552;
14;2;11.3372325897;9.78903102875;4;21.7546634674;1;10.3148164749;11.8107032776;5;24.1832637787;
15;2;13.3372325897;10.1240053177;4;22.4172513485;1;11.3148164749;12.0916318893;5;24.6226100922;
16;2;15.0206890106;11.0474243164;4;22.984913826;1;12.3148164749;12.3113050461;4;24.9617595673;
17;2;16.4083766937;10.6309299469;4;23.4712444544;1;12.6163959503;12.4808797836;4;25.0;
18;2;17.4346504211;10.8157100677;2;23.8898234367;1;14.3148164749;12.5;4;25.0;
19;2;18.4622192383;10.9637317657;2;24.090651989;2;16.3148155212;12.6999998093;4;26.0;
20;2;19.4203968048;11.0;2;24.2246491909;2;18.3148155212;12.5;4;26.1299999952;
21;2;19.4505462646;11.0;2;24.3642537594;2;19.3148155212;12.5;4;26.2754310369;
22;2;18.9500007629;12.0;2;24.5093183517;2;19.625;12.5;3;26.4377241135;
23;2;18.9500007629;12.2546596527;4;24.6596436501;2;19.625;12.5;3;26.6183350086;
24;2;18.9500007629;12.3298215866;4;24.8149762154;2;19.625;12.5;3;26.8187118769;
25;2;18.9500007629;12.4074878693;3;24.9750082493;2;19.625;12.5;4;27.0402543545;
26;2;17.6193771362;12.0;4;25.1393771172;3;19.625;12.5;3;27.2842636108;
27;2;16.6563606262;13.0;4;25.3076672554;3;19.625;12.5;4;27.5518820286;
28;2;15.6942253113;14.0;4;25.4794123173;3;19.625;12.5;4;27.8440244198;
29;2;14.7828674316;15.0;3;25.654099226;3;19.625;12.5;4;28.1613030434;
30;2;14.8221721649;16.0;3;25.8311731815;3;19.625;12.5;4;28.5039470196;
31;2;14.8620138168;17.0;3;26.0100440979;3;19.625;12.5;4;28.871723175;
32;2;14.9022598267;18.0;3;26.1900935173;3;19.625;12.5;4;29.263862133;
33;2;14.9427709579;19.0;3;26.3706827164;3;19.625;12.5;4;29.6789975166;
34;2;14.9834041595;20.0;2;26.5511622429;3;19.625;12.5;4;30.1151270866;
35;2;15.0240116119;21.0;2;26.7308802605;3;19.625;12.5;4;30.5695996284;
36;2;15.0644483566;22.0;3;26.9091930389;3;19.625;12.5;4;31.0391392708;
37;2;15.1045684814;23.0;3;27.0854725838;3;19.625;12.5;5;31.5199065208;
38;2;15.1442317963;24.0;3;27.2591176033;3;19.625;12.5;5;32.007601738;
39;2;15.1833019257;25.0;3;27.4295592308;3;19.625;12.5;5;32.4976010323;
40;2;15.2216510773;26.0;3;27.5962705612;3;19.625;12.5;5;32.9851250648;
41;2;14.0;28.0;3;27.7587709427;3;19.625;12.5;5;33.465420723;
42;2;14.0;30.0;3;27.9166321754;3;19.625;12.5;6;33.9339466095;
43;2;14.0;32.0;3;28.0694804192;3;19.625;12.5;6;34.3865451813;
44;2;14.0;34.0;4;28.2170004845;3;19.625;12.5;6;34.8195896149;
45;2;15.0;33.0;5;28.3589344025;3;17.625;13.5;6;35.2300891876;
46;2;14.0;34.7230415344;6;28.4950833321;3;16.625;14.5;6;35.6157541275;
47;2;14.0;35.8455734253;6;28.6253042221;3;15.625;15.5;5;35.9750175476;
48;2;15.0;33.9627723694;5;28.7495083809;3;14.625;16.5;5;36.307009697;
49;3;14.0;35.0745582581;4;40.3676581383;3;15.625;18.5;4;36.6115064621;
50;3;17.0;32.0745582581;4;40.9397616386;3;16.625;19.5;4;36.8888463974;
51;3;18.0;33.0745582581;4;41.4692544937;3;17.625;20.5;5;37.1398382187;
52;3;19.0;34.0745582581;4;41.9554004669;3;18.625;21.5;6;37.3656587601;
53;3;20.0;34.4674682617;4;42.3985090256;3;19.625;22.5;6;37.5677556992;
54;3;21.9500007629;33.0;6;42.7997646332;3;19.625;22.5;6;37.747756958;
55;3;22.608089447;33.0;7;43.1610360146;3;19.625;22.5;6;37.9073896408;
56;3;20.9500007629;34.0;8;43.4540262222;3;19.625;22.5;6;38.0;
57;3;21.9500007629;33.0;9;43.669752121;3;19.625;22.5;6;38.0;
58;3;22.6375007629;33.0;10;43.8582448959;3;19.625;22.5;7;38.0;
59;4;22.6375007629;33.0;9;59.0;3;19.625;22.5;8;38.0;
60;4;23.6375007629;34.0;8;59.75;3;19.625;22.5;9;38.0;
61;4;24.6375007629;35.0;8;60.4193744659;3;19.625;22.5;9;38.0;
62;4;25.6375007629;37.0;8;61.0072898865;3;19.625;22.5;9;38.0;
63;4;26.6375007629;39.0;9;61.5162696838;3;19.625;22.5;9;38.0;
64;4;27.6375007629;41.0;10;61.9513263702;3;19.625;22.5;9;38.0;
65;5;28.6375007629;42.0;6;62.3190898895;3;19.625;22.5;9;38.0;
66;5;28.7592964172;43.0;7;62.6270179749;3;19.625;22.5;11;38.0;
67;5;28.828578949;44.0;7;62.8827629089;3;19.625;22.5;10;38.0;
68;5;28.8861217499;44.0499992371;8;63.0;3;19.625;22.5;10;38.0;
69;5;28.9125003815;44.0499992371;8;63.0;3;19.625;22.5;11;38.0;
70;5;28.9125003815;44.0499992371;9;63.0;3;19.625;22.5;9;38.0;
71;5;28.9125003815;44.0499992371;9;64.0;3;19.625;22.5;8;38.0;
72;5;29.9125003815;45.0499992371;8;64.0399999619;3;19.625;22.5;8;38.0;
73;5;30.9125003815;46.0499992371;9;64.0811839104;3;19.625;22.5;8;38.0;
74;5;31.1557674408;47.0499992371;10;64.1235535145;3;19.625;22.5;7;38.0;
75;4;24.8903007507;43.0499992371;9;45.1671074629;4;19.625;22.5;5;57.0;
76;4;24.900100708;44.0499992371;9;45.211841464;4;18.625;24.5;6;57.0;
77;4;24.9101657867;44.0499992371;8;45.3944849968;4;18.625;26.5;7;57.0;
78;4;24.951259613;44.0499992371;9;46.5959123373;4;18.625;28.5;8;57.9600000381;
79;4;22.9915180206;45.3762512207;9;47.6192823648;4;18.625;30.5;10;59.785030365;
