Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;1;11.3999996185;16.0;6;31.7439994812;1;7.0;11.0;5;20.0;
3;1;11.3487997055;15.8719997406;6;31.3087997437;1;8.0;10.0;5;20.0;
4;1;11.261759758;15.6543998718;6;30.5173492432;1;8.0;10.0;5;20.0;
5;1;12.261759758;15.2586746216;6;29.8050441742;1;8.0;10.0;5;20.0;
6;1;13.261759758;14.9025220871;6;29.1639709473;1;9.0;10.0;5;20.0;
7;2;14.0491914749;14.5819854736;5;29.6601104736;1;9.5;10.0;5;20.0;
8;2;13.8980331421;14.3300552368;4;29.2207335234;2;9.5;10.1999998093;3;21.3999996185;
9;2;13.7662200928;14.1033182144;4;29.1334844828;2;9.81500053406;10.1999998093;3;21.8264003992;
10;2;15.9107971191;14.0454692841;4;29.0574322939;2;9.91094017029;10.3632001877;2;22.1992716789;
11;2;17.9107971191;13.9934053421;4;28.9922497272;2;9.99483585358;10.4951858521;2;23.4054436684;
12;2;19.9107971191;13.9465484619;4;28.9368847609;2;10.2662248611;11.0209560394;3;24.4501843452;
13;2;20.9364738464;13.9043769836;4;28.8903911114;2;12.0683965683;11.4571752548;3;25.3486692905;
14;2;21.9452972412;13.8664226532;4;28.8519152403;2;14.0683965683;11.8107032776;3;26.1225088835;
15;2;22.6555747986;13.8322639465;4;28.8206845522;2;16.0683956146;12.0916318893;3;26.7957427502;
16;2;22.2809123993;14.1668138504;4;28.7960057259;2;17.2117881775;12.3113050461;3;27.3919057846;
17;2;22.6388015747;13.7738513947;4;28.7772493362;2;18.2696170807;12.4808797836;3;27.7113106251;
18;2;22.249370575;14.1327543259;4;28.7638499737;2;19.3328781128;12.5;3;28.0173821449;
19;2;22.2359237671;14.11977005;4;28.7552927732;2;20.3039112091;12.5;4;28.3487696648;
20;2;22.6265869141;13.7063674927;4;28.7511136532;2;20.3784732819;12.5;4;28.7054548264;
21;2;22.212928772;14.1006202698;4;28.7508913279;2;20.4587268829;12.5;4;29.0869145393;
22;2;22.6252670288;13.6718759537;4;28.7542458773;2;19.625;13.5;4;29.4920539856;
23;2;22.6262722015;13.6571712494;4;28.7608326674;2;19.625;13.8476161957;5;29.9191560745;
24;2;22.6282501221;13.6439371109;13;28.7703387737;3;19.625;13.9757471085;4;30.3658571243;
25;2;22.6311016083;13.6320266724;14;28.782479167;3;19.625;12.5;5;30.8291530609;
26;2;22.6347446442;13.621307373;14;28.7969949245;3;19.625;13.5;5;31.3054442406;
27;2;22.1669960022;14.3984975815;14;28.8136492968;3;20.625;12.5;5;31.790620327;
28;2;22.1617851257;14.4068250656;14;28.8322298527;3;21.1528892517;12.5;5;32.2801818848;
29;2;22.6496677399;13.5951623917;14;28.8525387049;3;21.2630405426;12.5;5;32.7693967819;
30;2;20.6599807739;14.5951623917;14;28.8743987083;3;19.3731136322;13.5;5;33.2534770966;
31;2;19.670337677;15.5951623917;14;28.8976454735;3;18.625;13.5;4;33.7277650833;
32;2;18.6807289124;16.595161438;14;28.9221276045;3;19.625;14.5;4;34.187912941;
33;2;17.6911487579;17.595161438;14;28.9477069378;3;19.625;15.5;4;34.6300430298;
