Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.3999996185;16.0;4;32.0;1;6.0;12.0;4;20.0;
2;1;11.3999996185;16.0;4;32.0;1;7.0;11.0;5;20.0;
3;1;11.3999996185;16.0;4;32.0;1;8.0;10.0;6;20.0;
4;1;11.3999996185;16.0;4;32.0;1;8.0;10.0;6;20.0;
5;2;12.6999998093;16.0;3;33.0;2;8.0;10.1999998093;5;21.0;
6;2;13.6999998093;16.0;3;33.0199999809;2;9.22500038147;10.0;5;21.0599999428;
7;2;14.7059993744;16.0;3;33.6801953316;2;9.73849964142;10.0;5;21.1229639053;
8;2;15.1040582657;16.3199996948;3;34.0605818033;2;9.75266647339;10.0;5;21.6001901627;
9;2;15.2181739807;16.5;3;35.7523640394;2;9.86004257202;10.1999998093;5;22.0082015991;
10;2;17.1227092743;17.3250007629;4;36.9561043978;2;9.95184516907;10.3632001877;5;22.3582868576;
11;3;19.1227092743;17.9053878784;3;37.7842305899;2;10.0306148529;10.4951858521;5;23.5279067755;
12;3;21.1227092743;18.2973766327;5;38.2348026037;2;10.2937793732;11.0209560394;5;24.5268628597;
13;3;22.1624412537;18.5;6;38.2812954187;2;10.5185441971;11.4571752548;5;25.3691681623;
14;3;23.1763877869;18.5;6;38.3289430141;2;12.5185441971;11.8107032776;5;26.0752547979;
15;3;24.1906833649;18.5;6;38.3777292967;2;14.5185451508;12.0916318893;5;26.6680037975;
16;3;25.2053184509;18.5;6;38.4276343584;2;15.615942955;12.3113050461;5;27.1698563099;
17;3;25.5282897949;18.5;7;38.4740662575;2;16.652551651;12.4808797836;5;27.3801496029;
18;3;25.5422210693;18.5;7;38.5213238001;2;17.6912631989;12.5;5;27.5615134239;
19;3;25.5563964844;18.5;7;38.5693775415;2;18.7320690155;12.5;6;27.7520513535;
20;3;25.5708141327;18.5;7;38.6181949377;2;19.7749404907;12.5;6;27.9515185356;
21;3;25.5854587555;18.5;7;38.667740941;2;20.2890911102;12.5;6;28.1595556736;
22;3;25.6003227234;18.5;7;38.717977643;2;20.335899353;12.5;6;28.3756833076;
23;3;25.6153945923;18.5;7;38.7688645124;3;20.3845291138;12.5;5;28.5992991924;
24;4;25.6306591034;18.5;6;38.8203585148;3;20.4348430634;12.5;6;28.8296794891;
25;4;23.6461086273;19.5;6;38.8724142313;4;19.625;13.5;5;29.0659828186;
26;4;24.1000003815;19.4362068176;6;38.9249838591;4;19.625;12.5;5;29.3072590828;
27;4;25.1000003815;19.4624919891;6;38.9780174494;4;20.5941333771;12.5;5;29.5524601936;
28;4;25.1000003815;19.4890079498;6;39.0314631462;4;19.625;13.5;5;29.8004574776;
29;4;25.1000003815;19.5157318115;7;39.0852673054;4;19.625;13.9401369095;5;30.0500593185;
30;4;25.7255802155;18.5;7;39.1393744946;4;20.625;12.5;5;31.3000340462;
31;4;25.1000003815;19.5;7;39.1937279701;4;21.8175086975;13.0;5;31.6791337729;
32;4;25.1000003815;19.5968647003;7;39.2482700348;4;22.8735542297;12.5;5;32.0715492964;
33;4;25.1000003815;19.6241340637;7;39.3029417992;4;23.2160987854;12.5;5;32.4775042534;
34;4;25.7908821106;18.5;8;39.3576841354;4;23.3074398041;12.5;5;32.8973038197;
35;5;26.1000003815;19.5;7;40.4124369621;4;21.625;14.3091678619;5;33.331323266;
36;5;27.1000003815;22.5;9;40.6695404053;4;22.0342102051;14.5;5;33.7799856663;
37;5;27.8401412964;25.5;9;40.9650667906;4;23.0840568542;12.5;5;34.2437281609;
38;5;28.2895202637;28.5;9;41.3052241802;4;23.7048397064;12.5;5;34.7229516506;
39;5;28.3915672302;31.5;11;41.6967790127;4;21.625;14.5;5;35.2179586887;
40;5;27.1000003815;34.5;11;42.1468987465;4;22.625;13.9220123291;5;35.7288818359;
41;5;27.1000003815;35.8421363831;12;42.6628861427;4;24.0389976501;12.5;5;36.2556011677;
42;5;27.1000003815;36.3314437866;13;43.2517800331;4;21.625;14.5;6;36.7976613045;
43;5;28.1000003815;34.8955078125;13;43.9197990894;4;22.625;14.4358615875;6;37.3541893959;
44;5;27.1000003815;35.9218673706;14;44.6716301441;4;23.4453239441;14.6319313049;6;37.9238238335;
45;5;27.1000003815;36.9479789734;14;45.5095777512;4;22.625;17.6319313049;6;38.5046648979;
46;5;28.984287262;33.5;15;46.4326477051;4;22.625;20.6319313049;6;39.0942473412;
47;5;27.9996070862;34.5;16;47.4356799126;4;24.5430450439;23.5;6;39.689555645;
48;5;28.1000003815;34.5;17;48.508701086;4;21.625;26.5;6;40.2870678902;
49;5;29.1000003815;35.0494155884;17;49.6366965771;4;21.625;29.5;7;40.8828477859;
50;5;27.1000003815;36.0739135742;18;50.7999761105;4;21.625;31.5;7;41.4726719856;
51;5;27.1000003815;37.0980300903;19;51.9752447605;4;23.625;28.5;7;41.9851250648;
52;5;28.0730457306;36.5;19;53.1373221874;4;25.4216537476;27.5;8;42.465420723;
53;5;28.1000003815;39.5;19;55.2612891197;4;25.5547199249;27.5;9;42.9339466095;
54;5;31.1000003815;37.5;20;56.3615111113;4;25.6601371765;27.5;10;43.3865451813;
55;5;32.1141967773;37.5;20;57.3840786219;4;25.7619724274;27.5;10;43.8195896149;
56;5;30.1273727417;39.5;21;58.3164634705;4;25.8594074249;27.5;10;44.2300891876;
57;5;30.1402702332;41.5;22;59.1520553827;4;25.9517707825;27.5;11;44.6157541275;
58;5;29.1000003815;44.3071174622;22;61.7773507833;5;26.0385437012;27.5;10;44.9750175476;
59;5;30.5439987183;43.8980636597;22;63.7683707476;5;24.0385437012;28.5;10;45.307009697;
60;5;32.8349075317;41.6203994751;23;65.216460824;5;23.6499996185;29.5;10;45.6115064621;
61;5;33.0;41.9424819946;23;65.9974676371;5;23.6499996185;30.5;10;45.8888463974;
62;5;34.0;42.9550056458;24;66.6726499796;5;23.6499996185;31.5;12;46.1398382187;
63;5;35.0;43.0565109253;24;67.2551350594;5;23.6499996185;32.5;12;47.3656587601;
64;5;33.0;44.1591110229;25;67.7586011887;5;25.6499996185;31.5;12;47.5877556801;
65;5;33.0;43.2133483887;26;68.1260769367;5;27.6499996185;31.5;13;47.7879528999;
66;5;34.2975921631;41.204536438;26;68.3035877943;5;28.7522888184;31.5;14;47.9679714441;
67;5;35.3260726929;41.2623443604;26;68.4814599752;5;28.7927932739;31.5;11;48.0811508894;
68;5;36.3539161682;41.3218841553;27;68.6594980955;5;28.5750007629;32.5;11;48.1018965244;
69;5;37.3810882568;41.3831100464;27;68.8375067711;5;28.8229255676;32.5;11;48.1228116751;
70;5;36.6512527466;41.0;27;69.0152921677;5;28.8276329041;32.5;11;49.7138895988;
71;5;35.7045898438;42.0;28;69.192661047;5;29.1856269836;33.0;11;52.0316770077;
72;5;34.7577972412;43.0;28;69.3694207668;5;30.2199764252;34.9725608826;12;53.1726562977;
73;5;33.8108291626;44.0;28;69.545378685;5;31.4583873749;36.2805099487;12;54.1184464693;
74;5;32.8636131287;45.0;29;69.7203433514;5;31.9048461914;37.5137519836;12;54.7574491501;
75;5;31.916103363;46.0;29;69.8941242695;5;29.7356204987;39.5245742798;13;55.17720294;
76;5;30.9682388306;47.0;29;70.0665311813;6;29.0926818848;41.5354576111;12;55.5580620766;
77;5;30.0199584961;48.0;31;70.2373752594;6;25.8503990173;43.574886322;12;55.7010134459;
78;5;29.0712127686;49.0;31;70.4064691067;6;24.9258270264;45.6125984192;11;55.8017340899;
79;5;28.1219406128;50.0;31;70.5736274719;6;23.6343841553;48.3106079102;12;55.9057722092;
80;6;26.2548789978;51.0;26;88.7386672497;6;23.9357833862;46.6125984192;12;56.0131198168;
81;6;27.4438838959;51.0;26;90.1349203587;6;24.940788269;46.6125984192;13;56.1237529516;
82;6;29.4519996643;52.0;26;91.3467183113;7;20.2593841553;51.304649353;14;56.2376303673;
83;6;30.4519996643;52.231590271;27;92.3966836929;7;20.0;47.3158302307;13;56.3546928167;
84;6;31.4519996643;51.1706962585;29;93.2755029202;7;20.0;42.6125984192;14;56.4748616219;
85;6;32.4519996643;51.2316589355;29;94.0087153912;7;20.0;46.3382644653;14;56.5980383158;
86;6;33.4519996643;49.1492385864;29;94.6023581028;7;21.0;47.6125984192;15;56.7241040468;
87;6;32.4519996643;48.0977973938;29;95.0867621899;7;20.0;45.6125984192;15;56.8529191017;
88;7;32.4519996643;48.0977973938;30;95.4807462692;7;20.0;46.6125984192;16;56.9843227863;
89;7;33.4519996643;49.0977973938;31;95.5800664425;8;20.0;47.9097442627;15;57.1181339025;
90;7;34.4519996643;47.0180587769;32;95.6536474228;8;20.0;49.9097442627;16;57.2541507483;
91;7;35.4519996643;47.0798683167;33;95.7256059647;8;20.0;51.9097442627;12;57.392152667;
92;7;36.4519996643;48.1403121948;36;95.7958731651;8;20.0;53.9097442627;12;57.5319006443;
93;7;37.4519996643;46.1993408203;36;95.8643889427;9;20.0;55.9097442627;11;57.6731392145;
94;8;36.4519996643;45.1245346069;35;95.9311013222;9;20.0;57.9097442627;11;57.8155976534;
95;8;35.6213989258;45.1245346069;32;95.9959683418;9;20.0;59.7475624084;11;57.9589928389;
96;9;31.9616012573;48.1245346069;27;96.0589551926;9;20.0;60.7586593628;14;58.1030311584;
97;9;31.9616012573;50.1245346069;24;96.1200361252;9;20.0;61.7697143555;13;58.2474107742;
98;9;31.4519996643;53.1245346069;23;96.179192543;9;20.0;62.7807197571;12;58.3918250799;
99;9;30.4519996643;55.446521759;23;96.2364144325;9;21.0;62.7916793823;14;58.5359652042;
100;9;29.4519996643;57.4945907593;24;96.2916984558;9;22.0;63.8025817871;14;58.6795227528;
101;9;28.4519996643;59.5410270691;25;96.3450479507;9;23.0;64.8134231567;14;58.8221930265;
102;9;27.4519996643;61.5858383179;25;97.3964724541;9;24.0;65.8242034912;17;58.9636778831;
103;9;28.4519996643;64.6290359497;25;97.4975457191;9;25.0;66.8349075317;18;59.1036887169;
104;9;29.4519996643;67.6561889648;25;98.0813364983;9;26.0;67.8455429077;18;59.2419481277;
105;9;29.5217514038;70.827331543;26;98.6730458736;9;26.2999992371;68.8561096191;18;59.3781940937;
106;9;29.5907363892;73.9970779419;26;99.2715085745;9;26.2999992371;69.8665847778;19;59.51218009;
107;9;29.6586074829;77.1647567749;27;99.8756558895;9;26.2999992371;70.8769760132;19;59.6436775923;
108;9;29.7250423431;79.3297119141;27;101.484527946;9;26.2999992371;71.8872833252;20;59.7724788189;
109;9;30.7897377014;82.4913482666;27;103.117276192;9;26.2999992371;72.8974990845;20;59.8983962536;
110;9;33.3933410645;85.8490905762;27;104.768630624;9;24.2999992371;75.9076156616;20;60.0054745674;
111;9;35.5103378296;90.0024414062;28;105.482728958;9;23.2999992371;78.4124755859;22;60.1053099632;
112;9;36.9078292847;94.1509552002;29;106.201925755;9;24.2999992371;78.8834609985;23;60.2020397186;
113;10;37.0334014893;98.2942352295;29;106.92570138;9;25.2999992371;79.0414276123;23;60.2955703735;
114;11;37.1611251831;102.431991577;29;107.653505325;9;26.2999992371;80.1069030762;23;60.3858294487;
115;11;38.000087738;103.563964844;29;108.384708166;9;26.2999992371;81.1700820923;26;60.4727659225;
