Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.3999996185;16.0;4;32.0;1;9.0;10.0;4;20.0;
2;1;11.3999996185;16.0;6;31.7439994812;1;9.0;10.0;4;20.0;
3;1;11.3487997055;15.8719997406;6;31.5135993958;1;9.0;10.0;4;20.0;
4;1;11.3027200699;15.7567996979;6;31.3062400818;1;9.0;10.0;4;20.0;
5;1;12.3027200699;15.6531200409;6;31.1196155548;1;10.0;10.0;3;20.0;
6;1;13.3027200699;15.5598077774;6;30.9516544342;1;11.0;10.0;3;20.0;
7;1;14.2854967117;15.4758272171;6;30.8924884796;1;11.0;10.0;2;20.3999996185;
8;1;14.2677469254;15.4462442398;6;30.6280403137;1;11.1199998856;10.1999998093;2;20.7264003754;
9;1;14.1884117126;15.3140201569;6;31.2540645599;1;11.2179203033;10.3632001877;2;20.9903717041;
10;2;16.5677452087;15.62703228;5;32.672000885;1;11.2971115112;10.4951858521;2;22.0419120789;
11;2;18.5677452087;15.8360004425;5;32.8744008541;1;11.6125736237;11.0209560394;2;22.9143505096;
12;2;20.5677452087;15.8360004425;5;33.1153329611;1;11.8743057251;11.4571752548;2;23.6214065552;
13;2;21.7007446289;15.8360004425;6;33.4010646343;1;13.6125736237;11.8107032776;2;24.1832637787;
14;2;22.7864646912;15.8360004425;6;33.7140760422;1;14.6125736237;12.0916318893;2;24.6226100922;
15;2;23.8803691864;15.8360004425;6;34.0773596764;1;15.6125736237;12.3113050461;3;24.9617595673;
16;2;24.2232074738;15.8360004425;6;34.496532917;2;16.6125736237;12.4808797836;2;25.0;
17;2;24.3489608765;15.8360004425;6;34.9769144058;2;17.6125736237;12.5;2;25.0;
18;2;24.4930744171;15.8360004425;6;35.5231204033;2;18.6125736237;12.5;2;25.0;
19;2;24.6569366455;15.8360004425;6;36.1385631561;2;19.5;12.5;3;25.0;
20;2;24.8415679932;15.8360004425;6;36.8248701096;2;19.5;12.5;3;25.0;
21;2;25.047460556;15.8360004425;6;37.5812664032;2;19.5;12.5;5;25.0;
22;2;25.2743797302;15.8360004425;6;38.4039978981;2;19.5;12.5;5;25.0;
23;2;25.5211982727;15.8360004425;7;39.2858896255;2;19.5;12.5;5;25.0;
24;2;25.7857666016;15.8360004425;7;40.2161626816;2;19.5;12.5;4;25.0;
25;2;24.0648498535;16.8360004425;7;41.1806135178;2;19.5;12.5;4;25.0;
26;2;23.354183197;17.8360004425;7;42.1622247696;2;19.5;12.5;4;25.0;
27;2;22.354183197;16.8360004425;7;43.1421976089;2;19.5;12.5;4;25.0;
28;2;21.354183197;16.8360004425;7;44.1013126373;2;19.5;12.5;5;25.0;
29;2;20.5016002655;16.8360004425;7;45.0214157104;2;19.5;12.5;5;25.0;
30;2;19.5016002655;16.8360004425;7;45.8868026733;2;19.5;12.5;6;25.0;
31;3;20.5016002655;16.8360004425;6;47.6852760315;2;19.5;12.5;6;25.0;
32;3;22.5016002655;18.3360004425;6;48.460084796;2;19.5;12.5;6;25.0;
33;3;21.8170089722;16.8360004425;6;49.1580042839;2;19.5;12.5;6;25.0;
34;3;21.8330459595;17.8360004425;6;49.7788743973;2;19.5;12.5;6;25.0;
35;3;20.5016002655;17.4162025452;7;50.3256078959;2;19.5;12.5;6;25.0;
36;3;21.5016002655;18.4450702667;7;50.8033610582;2;19.5;12.5;6;25.0;
37;3;20.8850135803;16.8360004425;7;51.2187099457;2;19.5;12.5;6;25.0;
38;3;22.5016002655;19.8360004425;8;51.578915596;2;19.5;12.5;6;25.0;
39;3;24.5016002655;22.8360004425;8;51.8913551569;2;19.5;12.5;6;25.0;
40;3;26.5016002655;25.8360004425;8;52.043474555;2;19.5;12.5;6;25.0;
41;3;25.9634418488;28.8360004425;9;52.1142368317;2;19.5;12.5;6;25.0;
42;4;25.984670639;30.8360004425;8;52.1871123314;3;20.5;12.5;6;26.0;
43;4;25.5016002655;31.8360004425;8;52.2568888664;3;21.5;12.5;6;26.0700000525;
