Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.3999996185;16.0;4;32.0;1;9.0;10.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;9.0;10.0;5;20.0;
3;1;11.3999996185;16.0;6;32.0;1;9.0;10.0;5;20.0;
4;1;11.3999996185;16.0;6;32.0;1;9.0;10.0;5;20.0;
5;1;12.3999996185;16.0;6;32.0;1;10.0;10.0;5;20.0;
6;2;13.6999998093;16.0;5;33.0;1;11.0;10.0;5;20.0;
7;2;14.6999998093;16.0;5;33.6599993706;1;11.0;10.0;5;20.3999996185;
8;2;15.0979995728;16.3199996948;5;34.0401959419;1;11.1199998856;10.1999998093;5;20.7264003754;
9;2;15.2120580673;16.5;5;35.7313871384;2;12.2179203033;10.3632001877;4;21.9903717041;
10;2;17.1164150238;17.3250007629;5;36.9345366955;2;13.2971115112;10.4951858521;4;23.0819120407;
11;2;19.1164150238;17.9053878784;5;37.7620738745;2;14.6125736237;11.0209560394;4;23.99553442;
12;2;21.1164150238;18.2973766327;5;38.2120602131;2;16.6125736237;11.4571752548;4;24.7449600697;
13;2;22.1556186676;18.5;6;38.2579723597;2;18.6125736237;11.8107032776;5;25.3503712416;
14;2;23.1693916321;18.5;6;38.3050460815;2;19.9627056122;12.0916318893;5;25.8344515562;
15;2;24.1835136414;18.5;6;38.3532669544;2;20.9761257172;12.3113050461;5;26.2195074558;
16;2;25.1979789734;18.5;7;38.4026169777;2;21.9898986816;12.4808797836;5;26.3048160076;
17;3;25.5207862854;18.5;6;38.4530744553;2;23.0040187836;12.5;5;26.3530313969;
18;3;25.5359230042;18.5;6;38.5046138763;2;24.0184822083;12.5;5;26.4023760557;
19;3;25.5513839722;18.5;6;38.5572059155;2;24.5;12.920712471;6;26.4528282881;
20;3;25.5671615601;18.5;6;38.6108173132;2;24.5;12.9358482361;6;26.5043625832;
21;3;25.5832462311;18.5;6;38.6654108763;2;24.5;12.9513092041;6;26.5569496155;
22;3;25.5996246338;18.5;5;38.7209454775;2;24.9670848846;12.5;6;26.6105561256;
23;3;25.6162834167;18.5;5;38.7773761749;2;24.5;12.9831666946;6;26.6651450396;
24;3;25.6332130432;18.5;5;38.8346543312;2;24.5;12.99954319;7;26.72067523;
25;3;25.650396347;18.5;5;38.8927274942;3;24.5;13.3603372574;6;26.7771017551;
26;3;25.1000003815;19.4463634491;5;39.9515397549;3;25.0331306458;12.5;6;26.8343759775;
27;3;26.1000003815;19.975769043;5;40.0710315704;3;25.0503120422;12.5;6;26.8924454451;
28;3;27.7033100128;18.5;5;40.1941046715;3;25.0677337646;12.5;6;26.9512542486;
29;3;27.4368896484;19.5;6;40.3207625151;3;24.5;13.4756269455;6;27.0107431412;
30;3;27.1000003815;20.1603813171;5;40.4509978294;3;24.5;13.5053710938;6;27.0708494186;
31;3;27.4774169922;19.5964736938;5;40.5847917795;3;23.1212539673;13.5;6;27.1315076351;
32;3;27.7763519287;19.1651439667;5;40.7221125364;3;23.5;13.5;6;27.1926498413;
33;3;27.1000003815;20.2028560638;5;40.8629150391;3;24.5;13.5963249207;6;27.2542052269;
34;3;28.2588748932;18.5;4;41.0071390867;3;24.5;13.6271028519;6;27.3161010742;
35;3;27.1000003815;20.2831115723;5;41.1547093391;3;23.1948299408;13.5;6;27.3782629967;
36;3;27.5953979492;23.2831115723;5;41.3055335283;3;22.2134780884;14.5;6;27.4406147003;
37;3;28.3916606903;26.2831115723;5;41.4595018625;3;22.5;13.5;6;27.5030794144;
38;3;27.6493492126;29.2831115723;5;41.6164870262;3;21.2509231567;13.5;7;27.5655794144;
39;3;27.6777439117;32.2831115723;6;41.7763428688;3;21.5;15.5;7;27.628036499;
40;3;27.9258422852;34.2831115723;6;41.938904047;3;23.2884101868;17.5;7;27.690372467;
41;3;27.9444007874;34.5621185303;6;42.1039865017;4;23.5;19.5;6;27.7525100708;
42;3;28.6311969757;33.5;7;42.2713866234;4;26.3257522583;22.5;5;28.8143725395;
43;3;27.8002376556;34.5;8;42.4408817291;4;27.3443107605;24.5;5;28.9258842468;
44;3;27.9993553162;34.5;8;42.6122312546;4;27.6777648926;25.5;5;29.0389463902;
45;3;27.8663082123;34.5;8;42.7851765156;4;27.7116851807;26.5;5;29.1535118818;
46;3;27.9003753662;35.058631897;8;42.9594426155;4;27.7460536957;27.5;5;29.2695308924;
47;3;28.0527858734;34.5;9;43.1347396374;4;27.4172763824;28.10597229;5;29.3869504929;
48;3;27.9702568054;34.5;10;43.3107640743;4;27.435092926;28.1349868774;6;29.5057139397;
49;3;28.0872993469;34.5;10;43.4872009754;4;27.4527015686;28.1650218964;6;29.6257611513;
50;3;28.0419883728;34.5;11;43.6637265682;4;27.8877277374;27.5;6;29.7470277548;
51;4;28.0783500671;35.2012825012;10;43.8400099277;4;27.9241085052;27.5;6;30.8694452047;
52;4;28.1149291992;35.2284584045;10;44.0157163143;5;29.9608325958;29.5;6;32.0329407454;
53;4;28.1000003815;34.5;10;44.1905097961;6;31.9978809357;31.5;5;32.2386202812;
54;4;28.1000003815;34.5;11;44.3640561104;6;32.671585083;33.5;5;32.4475867748;
55;4;29.2250881195;33.5;12;44.5360250473;6;32.4099197388;35.5;5;32.6597524881;
56;4;28.1991577148;34.5;13;44.706094265;6;31.3791027069;38.5;5;32.8750181198;
57;4;28.1000003815;34.5;13;44.8739516735;6;31.8635520935;39.0248298645;5;33.0932724476;
58;4;29.3340053558;33.5;13;46.7179105282;6;32.3399620056;38.4800338745;5;33.3143923283;
59;4;30.01537323;34.2399978638;14;48.0544905663;6;32.6028709412;38.1524085999;5;34.5382418633;
60;5;29.2153072357;35.7248458862;15;48.9731707573;6;31.9059104919;41.1524085999;5;34.7946728468;
61;5;29.0;36.0;15;49.3415584564;6;34.5665931702;40.2011871338;5;36.2617311478;
62;5;29.0;36.0;16;49.7084531784;6;33.934425354;42.7404403687;7;37.5221908092;
63;5;30.6048259735;35.0;16;50.0723528862;6;33.502784729;46.14453125;7;38.6101123095;
64;5;29.3422470093;36.0;17;50.4317851067;6;34.013710022;47.3913574219;6;39.5608826876;
65;5;29.3761482239;37.0;16;50.7853317261;6;35.7013206482;45.4623031616;6;40.2589559555;
66;5;29.0;36.0;16;51.1316571236;6;34.3045539856;47.5047225952;7;40.7875295877;
67;5;30.8976974487;35.0;16;51.4695272446;6;35.5344352722;45.6465377808;7;41.3262838125;
68;5;28.0;37.0;16;51.7978291512;6;35.0057678223;46.6482009888;8;41.874289155;
69;5;28.0;39.0;16;52.1155867577;6;35.0359420776;46.7220573425;8;42.4305260181;
70;5;28.0;41.0;17;52.4219703674;6;35.0466918945;46.7201271057;10;42.9938902855;
71;5;28.0;43.0;18;52.716301918;6;36.965473175;44.7457618713;10;43.5632022619;
72;7;30.0;47.0;16;54.9980573654;6;36.3573036194;45.7719268799;11;44.1372157335;
73;7;32.0;51.0;17;55.3868638277;6;35.1648445129;46.7986030579;12;44.7146285772;
74;7;33.3089981079;55.0;18;55.7702028751;6;34.5684890747;47.1202201843;12;45.294098258;
75;7;34.3181762695;59.0;20;56.1483556032;6;33.4317131042;49.2049713135;13;45.8742538691;
76;7;35.3275299072;63.0;21;56.5217139721;7;33.7595977783;47.2911491394;12;46.453712821;
77;8;35.7583236694;65.0;20;56.8907579184;7;32.4000015259;48.910068512;13;47.0310964584;
78;8;35.0;69.0;20;57.2422798872;7;35.3404159546;48.7360229492;13;47.6050443649;
79;8;35.0;73.0;21;57.5889177322;7;35.3530883789;47.7653388977;13;48.1742287874;
80;8;35.0;76.9647827148;22;57.931183815;7;35.4000015259;47.7950019836;13;48.73737216;
81;8;35.0;79.9965209961;22;58.2162125111;7;35.1822509766;50.5352363586;13;49.2932550907;
82;8;35.0;82.4478149414;22;58.4939725399;7;35.4000015259;48.6665725708;13;50.8407328129;
83;8;35.0;84.4142608643;23;58.6874499321;7;35.1862182617;49.9612426758;13;51.4223959446;
84;8;35.0;84.6122436523;22;58.8825256824;7;37.1406669617;51.0133056641;14;51.9537394047;
