Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.3999996185;16.0;4;32.0;1;9.0;10.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;9.0;10.0;5;20.0;
3;1;11.3999996185;16.0;6;32.0;1;9.0;10.0;5;20.0;
4;1;11.3999996185;16.0;6;32.0;1;9.0;10.0;5;20.0;
5;1;12.3999996185;16.0;6;32.0;1;10.0;10.0;5;20.0;
6;2;13.6999998093;16.0;5;32.7439994812;1;11.0;10.0;5;20.0;
7;2;14.6999998093;15.8719997406;5;32.6240003109;1;11.0;10.0;5;20.3999996185;
8;2;14.7871999741;15.8028001785;5;32.5179921389;1;11.1199998856;10.1999998093;5;20.7264003754;
9;2;14.7553977966;15.7405204773;5;33.6735136509;1;11.2179203033;10.3632001877;5;20.9903717041;
10;2;16.8033027649;16.3007202148;5;34.5044546127;1;11.2971115112;10.4951858521;5;22.0419120789;
11;2;18.8033027649;16.698223114;5;35.090085268;1;11.6125736237;11.0209560394;5;22.9143505096;
12;2;20.8033027649;16.9726676941;5;35.2222900391;1;11.8743057251;11.4571752548;5;23.6214065552;
13;2;21.8363666534;17.0200004578;5;35.2606164217;1;13.6125736237;11.8107032776;6;24.1832637787;
14;2;22.847864151;17.0200004578;6;35.2997174263;1;14.6125736237;12.0916318893;6;24.6226100922;
15;2;23.8595943451;17.0200004578;7;35.3395783901;1;15.6125736237;12.3113050461;6;24.9617595673;
16;2;24.6018733978;17.0200004578;7;35.3801826239;1;16.6125736237;12.4808797836;6;25.0;
17;2;24.6140537262;17.0200004578;8;35.4215114117;1;17.6125736237;12.5;6;25.0;
18;2;24.6264533997;17.0200004578;8;35.4607143402;1;18.6125736237;12.5;6;25.0;
19;2;24.6382141113;17.0200004578;8;35.4981451035;1;19.5;12.5;7;25.0;
20;3;24.6494426727;17.0200004578;7;35.5360162258;1;19.5;12.5;7;25.0;
21;3;24.2119998932;17.0200004578;7;35.5743044615;1;19.5;12.5;7;25.0;
22;3;24.672290802;17.0200004578;9;35.6129851341;1;19.5;12.5;8;25.0;
23;3;24.2119998932;17.8064918518;9;35.6520324945;1;19.5;12.5;8;25.0;
24;3;24.2119998932;17.8260154724;9;35.6914197206;1;19.5;12.5;8;25.0;
25;3;24.7074260712;17.0200004578;9;35.7311189175;1;19.5;12.5;8;25.0;
26;3;24.719335556;17.0200004578;9;35.7711009979;1;19.5;12.5;9;25.0;
27;3;24.7313308716;17.0200004578;10;35.8113362789;1;19.5;12.5;9;25.0;
28;3;24.7434005737;17.0200004578;10;36.8517940044;1;19.5;12.5;9;25.0;
29;3;25.2119998932;18.4258975983;10;37.060487628;1;19.5;12.5;9;25.0;
30;4;24.7121582031;18.0200004578;7;66.0456163883;1;17.5;13.5;9;25.0;
31;4;24.2119998932;20.517583847;7;68.3230531216;1;16.5;14.5;9;25.0;
32;4;24.2119998932;21.6394538879;7;70.1556383371;1;15.5;15.5;9;25.0;
33;4;24.2119998932;22.776676178;7;71.6062672138;1;14.5;16.5;8;25.0;
34;4;24.2119998932;23.9309368134;8;72.7634723186;1;13.5;17.5;8;25.0;
35;4;24.2119998932;25.1039180756;8;73.7160201073;1;12.5;18.5;8;25.0;
36;4;24.2119998932;26.2972259521;8;74.2079975605;1;12.0;19.5;8;25.0;
37;4;24.2119998932;30.2972259521;8;74.7252118587;1;12.0;20.5;8;25.0;
38;4;24.2119998932;33.8222236633;9;75.2936139107;1;12.0;21.5;9;25.0;
39;4;25.0;36.8222236633;9;75.9134004116;1;12.0;22.5;10;25.0;
40;4;26.0;39.8222236633;11;76.5831644535;1;12.0;23.5;10;25.0;
41;4;27.0;42.8222236633;11;77.2996151447;1;12.0;24.5;11;25.0;
42;4;28.0;44.9347381592;11;78.0573911667;1;13.0;22.5;12;25.0;
43;4;28.4249992371;46.8079986572;13;78.8490138054;1;12.0;23.5;12;25.0;
44;4;28.4249992371;48.1721458435;13;79.6650288105;1;12.0;24.5;13;25.0;
45;4;28.4249992371;49.5475158691;14;80.4943509102;1;13.0;22.5;14;25.0;
46;4;28.4249992371;50.9290008545;15;81.324814558;1;12.0;23.5;14;25.0;
47;4;28.4249992371;52.3110160828;15;82.1438748837;1;12.0;24.5;14;25.0;
48;4;28.4249992371;53.6877822876;15;82.9393866062;1;13.0;22.5;13;25.0;
49;4;29.1316661835;53.8497695923;14;83.7003624439;1;12.0;23.5;13;25.0;
50;4;30.4249992371;50.8497695923;16;84.4176023006;1;12.0;24.5;13;25.0;
51;4;29.1518669128;51.8497695923;16;85.0841290951;1;13.0;22.5;13;25.0;
52;5;29.161775589;53.8497695923;15;105.69538331;1;12.0;23.5;15;25.0;
53;5;30.4249992371;54.8497695923;15;107.449180365;1;12.0;24.5;16;25.0;
54;5;31.4249992371;55.1380844116;16;108.963073015;1;13.0;22.5;16;25.0;
55;5;31.4249992371;57.9324874878;18;110.243952036;1;14.0;21.5;16;25.0;
56;5;33.4249992371;56.8643569946;18;111.310151577;1;15.0;20.5;17;25.0;
57;5;34.4249992371;55.8121681213;18;112.186582088;1;16.0;19.5;18;25.0;
58;5;34.4249992371;57.773815155;17;112.900561571;1;17.0;18.5;19;25.0;
59;5;36.4249992371;56.747013092;19;114.219609261;1;18.0;17.5;19;25.0;
60;5;36.2201652527;58.6554718018;19;119.028049231;1;19.0;17.5;20;25.0;
61;5;38.0597076416;57.3903770447;19;122.506824493;1;19.5;17.5;21;25.0;
62;6;37.6555099487;59.2112312317;19;142.205586433;1;19.5;17.5;20;25.0;
63;6;40.9335823059;57.6117973328;17;144.782475233;2;19.5;17.5;20;25.0;
64;6;41.2999992371;58.5247688293;17;146.275164366;2;19.5;17.5;19;25.0;
65;6;43.2140197754;58.5247688293;17;147.403377056;2;19.5;17.5;18;25.0;
66;6;43.2999992371;60.5247688293;17;148.348520041;2;19.5;17.5;18;25.0;
67;6;44.2999992371;62.1500053406;18;149.140127182;2;19.5;17.5;15;25.0;
68;6;47.9365005493;64.3113479614;19;149.79334712;2;19.5;17.5;14;25.0;
69;7;48.9429168701;65.3441467285;19;150.326722145;2;19.5;17.5;14;25.0;
70;7;48.0438804626;67.6527938843;19;150.759514332;2;19.5;17.5;14;26.0;
71;7;48.0864677429;69.6527938843;19;151.015329361;2;20.5;18.5;14;26.0399999619;
72;8;47.1113777161;75.4390487671;19;152.081338167;2;21.5;19.5;15;26.0811839104;
73;8;47.1173210144;80.4694137573;20;152.371416569;2;22.5;20.5;15;26.1235535145;
74;8;47.2334251404;82.4990997314;21;152.708070278;2;23.5;21.5;14;26.1671074629;
75;8;45.2637252808;87.5280685425;21;153.100150466;2;24.5;22.5;14;26.211841464;
76;8;44.2990150452;92.5563201904;21;153.557497263;2;24.5;22.5;15;26.2577478886;
77;9;45.3401756287;93.5838241577;20;154.090713501;2;24.5;22.5;15;26.3048160076;
78;11;44.3881645203;97.6105728149;18;170.710744381;2;24.5;23.1524085999;15;26.3530313969;
79;11;45.4439659119;102.636550903;19;172.22819972;2;24.5;23.1765155792;15;26.4023760557;
80;11;47.5085372925;104.661758423;20;173.757976055;2;24.5;23.2011871338;16;26.4528282881;
81;12;47.5827102661;109.686180115;20;176.760092139;1;19.5;17.5;16;25.0;
82;12;49.4788284302;115.709823608;21;178.416412354;1;19.5;17.5;16;25.0;
83;12;52.6258621216;115.732681274;22;181.10620594;1;19.5;17.5;16;25.0;
84;12;54.7748031616;121.577262878;22;182.858163595;1;19.5;17.5;8;26.0;
85;12;57.9225997925;126.5859375;22;184.623411775;1;19.7999992371;18.0;1;26.7800006866;
86;12;60.1720733643;132.5859375;23;186.397623539;1;20.0340003967;18.3899993896;1;27.3745174408;
87;12;61.5146179199;138.585952759;23;187.959333897;1;20.2123565674;18.6872596741;2;27.8194847107;
88;12;63.6561813354;139.585952759;26;189.508764148;1;20.3458442688;18.9097423553;1;28.0;
89;12;63.7966308594;145.450927734;26;191.012768388;1;20.3999996185;19.0;1;28.0;
90;12;64.933013916;150.033279419;29;192.437673211;1;20.3999996185;19.0;2;28.0;
