Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.3999996185;16.0;4;32.0;1;9.0;10.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;9.0;10.0;5;20.0;
3;1;11.3999996185;16.0;6;31.5391998291;1;9.0;10.0;5;20.0;
4;1;11.3078403473;15.7695999146;6;31.1244792938;1;9.0;10.0;5;20.0;
5;1;12.3078403473;15.5622396469;6;30.5873908997;1;10.0;10.0;5;20.0;
6;1;13.3078403473;15.2936954498;6;30.1040115356;1;11.0;10.0;5;20.0;
7;1;14.03120327;15.0520057678;6;29.7494506836;1;11.0;10.0;5;20.3999996185;
8;1;13.9248352051;14.8747253418;6;29.4303455353;1;11.1199998856;10.1999998093;5;20.7264003754;
9;1;13.8291034698;14.7151727676;6;29.7775993347;2;11.5179204941;10.3632001877;4;21.9903717041;
10;1;15.9248352051;14.8887996674;6;29.7775993347;2;11.597111702;10.4951858521;4;23.0719120502;
11;1;16.9248352051;14.8887996674;6;29.7775993347;2;11.9215736389;11.0209560394;4;23.9749414921;
12;1;17.9248352051;14.8887996674;6;29.7775993347;2;13.9215736389;11.4571752548;4;24.7131726742;
13;1;18.9248352051;14.8887996674;6;29.7775993347;2;15.9215736389;11.8107032776;5;25.3067810535;
14;1;19.9248352051;14.8887996674;7;29.7775993347;2;16.94962883;12.0916318893;5;25.7784451246;
15;1;20.9248352051;14.8887996674;7;29.7775993347;2;17.9593238831;12.3113050461;5;26.1504684687;
16;1;20.9332809448;14.8887996674;7;29.7775993347;2;18.9691867828;12.4808797836;5;26.2221269608;
17;1;20.9332809448;14.8887996674;8;29.7775993347;2;19.9792118073;12.5;5;26.2560760975;
18;1;20.9332809448;14.8887996674;8;29.7775993347;2;20.989397049;12.5;5;26.2905418873;
19;1;20.9332809448;14.8887996674;8;29.7775993347;2;21.8871631622;12.5;5;26.3255085945;
20;1;20.9332809448;14.8887996674;9;29.7775993347;2;21.8976516724;12.5;5;26.3609591722;
21;1;20.9332809448;14.8887996674;9;29.7775993347;2;21.9082870483;12.5;7;26.3968753815;
22;1;20.9332809448;14.8887996674;9;29.7775993347;2;21.9190635681;12.5;7;26.4332377911;
23;1;20.9332809448;14.8887996674;9;29.7775993347;2;21.9299716949;12.5;6;26.4700255394;
24;1;20.9332809448;14.8887996674;9;29.7775993347;2;21.9410076141;12.5;6;26.5072168112;
25;1;20.9332809448;14.8887996674;9;29.6260471344;2;21.9521656036;12.5;6;26.5447884798;
26;1;20.8878135681;14.8130235672;9;29.4896507263;2;21.9634361267;12.5;7;26.5827163458;
27;1;20.8468952179;14.7448253632;9;29.3668937683;3;21.9748153687;12.5;7;32.1676245928;
28;1;20.8100681305;14.6834468842;8;29.2564125061;3;22.9862918854;12.5;7;32.591865778;
29;1;20.7769241333;14.6282062531;8;29.1569786072;3;23.9978618622;12.5;8;33.0203226805;
30;1;20.7470932007;14.5784893036;8;29.067489624;3;23.009513855;13.5;8;33.449985981;
31;1;20.7202472687;14.533744812;8;28.9869480133;3;23.0212402344;14.5;8;33.8777827024;
32;1;20.6960830688;14.4934740067;8;28.9144611359;4;23.033033371;15.5;8;34.3006672859;
33;1;18.6960830688;15.4934740067;9;28.8492221832;4;22.4128570557;16.5;8;34.7157179117;
34;1;17.6960830688;16.493473053;9;28.7905082703;4;21.5936813354;17.5;8;35.120221734;
35;1;16.6960830688;17.493473053;11;28.7376651764;4;20.769739151;18.5;8;35.511751771;
36;1;15.6960830688;18.493473053;12;28.6901073456;4;20.4399433136;19.5;8;35.8882267475;
37;1;14.6960830688;19.493473053;12;28.6473045349;4;20.6033630371;20.5;9;36.2479496002;
38;1;13.6960830688;20.493473053;13;28.6087818146;5;20.7592391968;21.5;7;51.5896267891;
39;1;12.6960830688;21.493473053;13;28.5741119385;5;21.2903213501;23.5;7;52.6623709202;
40;1;12.0;22.493473053;14;28.5429077148;5;22.4175701141;24.5477733612;8;53.6350569725;
41;1;12.0;23.493473053;14;28.5148239136;5;23.5361022949;25.5677280426;9;54.5067074299;
42;1;12.0;24.493473053;15;28.4895496368;5;26.2984466553;26.5677280426;8;55.2800190449;
43;1;12.0;25.493473053;16;28.466802597;5;27.7469520569;28.5677280426;9;55.9604432583;
44;1;12.0;26.493473053;16;28.4463310242;5;29.8395767212;30.5677280426;9;56.5552687645;
45;1;13.0;24.493473053;17;28.4279060364;5;31.733997345;32.5;10;57.0727796555;
46;1;14.0;23.493473053;17;28.4113235474;5;32.1918258667;34.5;9;57.5215752125;
47;1;15.0;22.493473053;18;28.3963985443;5;33.3187408447;33.6859436035;9;57.8163588047;
48;1;16.0;21.493473053;18;28.3829669952;5;35.1307868958;32.5;10;57.9488155842;
49;1;17.0;20.493473053;19;28.3708782196;5;35.6846427917;32.5;11;57.9868011475;
50;2;18.0;19.493473053;17;43.359998703;5;34.9500007629;33.5;12;58.0244314671;
51;2;20.0;20.1800003052;17;44.1002063751;5;35.7073287964;32.5;12;58.0616812706;
52;2;21.6545562744;21.1751022339;18;44.7607688904;5;34.9500007629;33.5;13;59.0985264778;
53;2;21.6521759033;22.1706962585;18;45.3407535553;5;36.7295570374;33.5;13;59.1649441719;
54;2;22.6500358582;22.466003418;18;45.8425941467;5;37.7404823303;34.5;13;59.2315037251;
55;2;23.6481075287;22.4115352631;18;46.2712268829;5;34.9500007629;37.5;13;59.2981777191;
56;2;24.6463737488;22.364818573;18;46.6332073212;6;33.9500007629;39.8532066345;10;59.364938736;
57;2;25.6448116302;22.3251495361;18;46.9359321594;6;32.9500007629;41.8707122803;11;59.4317594767;
58;2;26.6434059143;22.2917556763;19;47.1869926453;6;31.9500007629;43.4658813477;10;59.4986127615;
59;2;25.3082351685;23.2661800385;20;47.3000144958;6;30.9500007629;44.4993057251;11;59.5654714108;
60;3;24.3434066772;24.2544574738;20;47.2962207794;6;29.9500007629;45.5327339172;11;59.6445294619;
61;3;23.3434066772;25.2544574738;21;47.2928066254;6;29.4500007629;46.572265625;12;61.4954423904;
62;3;22.3434066772;26.2544574738;23;47.2897338867;7;29.6558742523;47.6264724731;11;64.015007019;
63;4;21.3434066772;27.2544574738;21;61.7869682312;7;30.8326034546;49.6809997559;11;65.3096051216;
64;4;21.3434066772;29.2544574738;22;62.3644790649;7;31.9831600189;51.7358093262;12;66.2808573246;
65;4;21.7000007629;31.2544574738;22;62.8779754639;7;32.0702590942;53.790851593;13;66.8811336756;
66;4;22.7000007629;33.2544555664;21;63.3289012909;7;32.125;55.8460884094;14;67.0609756708;
67;5;24.7000007629;35.6495895386;20;64.7204914093;8;32.125;57.9014625549;13;67.2441580296;
68;5;26.7000007629;37.6102485657;20;65.0718457699;8;32.125;59.6220817566;14;68.430629611;
69;5;27.7000007629;39.5764122009;21;65.3736114502;8;33.125;61.7153167725;13;68.6403272152;
70;5;28.7000007629;41.5475578308;21;65.6312949657;8;33.125;61.8101654053;15;68.8533705473;
71;5;29.8939781189;40.5231323242;23;65.8316551447;9;31.125;64.9065856934;14;69.0696626902;
72;5;28.9500007629;41.9915313721;23;65.8454420567;9;30.125;68.0045471191;14;69.2890905142;
73;5;28.9500007629;42.9983673096;23;67.6285430193;9;30.125;68.1039733887;14;70.5115247965;
74;5;29.1997509003;43.9255867004;22;69.03426373;9;31.125;68.7557678223;17;70.7768183947;
75;5;29.4083595276;44.8666267395;23;69.9650638103;9;30.7250003815;71.8684082031;18;71.045989275;
76;5;29.5311985016;45.8363571167;23;70.4764156342;9;31.7250003815;71.9824066162;19;71.3188548088;
77;5;30.6270103455;43.8152008057;23;70.7433534861;9;31.7250003815;72.09765625;19;71.5952094793;
78;5;29.6999988556;44.8017425537;25;70.7671897411;9;30.7250003815;75.214050293;20;71.8748254776;
79;6;29.6999988556;45.8127059937;24;70.7912142277;9;31.7250003815;74.9374084473;21;72.1574522257;
80;6;30.6999988556;43.8237609863;25;70.8154170513;9;31.7250003815;74.0787353516;21;72.4428167343;
81;6;27.6999988556;45.8348922729;24;70.8397877216;9;30.7250003815;76.2214050293;23;72.7306243181;
