Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.3999996185;16.0;4;32.0;1;9.0;10.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;9.0;10.0;5;20.0;
3;2;11.5999994278;16.0;5;33.0;1;9.0;10.0;5;20.0;
4;2;11.5999994278;16.0;5;33.1799999475;1;9.0;10.0;5;20.0;
5;2;12.7539997101;16.0;5;33.3902759552;1;10.0;10.0;5;20.0;
6;2;13.8170824051;16.0;5;33.6350997686;1;11.0;10.0;5;20.0;
7;2;14.8905296326;16.0;5;33.7465311289;1;11.0;10.0;5;20.3999996185;
8;2;15.1239595413;15.9180002213;5;33.9154956341;1;11.1199998856;10.1999998093;5;20.7264003754;
9;2;15.1746492386;15.8442001343;5;34.3372907639;2;11.5179204941;10.3632001877;4;21.9903717041;
10;2;17.3459587097;15.8433799744;5;34.8285341263;2;11.597111702;10.4951858521;4;23.0819120407;
11;2;19.3459587097;15.8426418304;5;35.3960328102;2;11.9245738983;11.0209560394;4;23.99553442;
12;2;21.3459587097;15.8419780731;5;36.045486927;2;13.9245738983;11.4571752548;4;24.7449600697;
13;2;22.8596191406;15.8413801193;5;36.7807207108;2;15.9245738983;11.8107032776;5;25.3503712416;
14;2;24.0805110931;15.840842247;6;37.6027855873;2;16.9627056122;12.0916318893;4;25.8344515562;
15;2;25.2808361053;15.8403577805;7;38.5090522766;2;17.9761257172;12.3113050461;4;26.2195074558;
16;2;25.5527153015;15.8399219513;7;39.4924111366;2;18.9898986816;12.4808797836;4;26.3048160076;
17;2;25.8477249146;15.8395299911;8;40.5407762527;2;20.0040187836;12.5;4;26.3530313969;
18;2;26.1622314453;15.8391771317;8;41.6370944977;2;21.0184822083;12.5;4;26.4023760557;
19;2;26.4911270142;15.8388595581;8;42.7600021362;2;21.9207134247;12.5;5;26.4528282881;
20;2;26.827999115;15.8385734558;8;43.8851890564;2;21.9358482361;12.5;6;26.5043625832;
21;2;27.1655578613;15.8383159637;8;44.9873342514;2;21.9513092041;12.5;7;26.5569496155;
22;2;27.4962005615;15.8380842209;8;46.0423364639;2;21.9670848846;12.5;7;26.6105561256;
23;2;25.4960746765;16.8378753662;9;47.0294361115;2;21.9831676483;12.5;7;26.6651450396;
24;2;24.4959640503;17.837688446;10;47.9328289032;2;21.9995441437;12.5;7;26.72067523;
25;3;23.4959640503;16.837688446;9;48.7425231934;2;22.0162029266;12.5;7;26.7771017551;
26;3;22.5026130676;16.8373680115;10;49.4543552399;2;22.0331306458;12.5;7;26.8343759775;
27;3;23.5023384094;17.8372306824;10;50.0693130493;3;21.5;13.4171876907;6;26.8924454451;
28;3;23.5022659302;18.8371086121;10;50.592414856;3;22.0677337646;12.5;6;26.9512542486;
29;3;22.5022659302;17.8371086121;10;51.031419754;3;21.5;13.4756269455;6;27.0107431412;
30;3;22.5022659302;17.8368968964;10;51.3956241608;3;19.5;14.5053710938;6;27.0708494186;
31;3;23.5020847321;18.836807251;10;51.6948394775;3;18.5;15.5354251862;6;27.1315076351;
32;3;23.5020370483;19.8367271423;10;51.9133071899;3;17.5;16.5657539368;6;27.1926498413;
33;3;22.5020370483;18.8367271423;10;51.9131755829;3;16.5;17.5963249207;6;27.2542052269;
34;3;22.5020370483;18.8367271423;10;51.9130573273;3;15.5;18.6271018982;6;27.3161010742;
35;3;22.5020370483;18.8367271423;11;51.9129524231;3;14.5;19.6580505371;6;27.3782629967;
36;3;22.5020370483;20.8367271423;11;51.9128570557;3;14.0;20.6891307831;7;27.4406147003;
37;3;22.5020370483;22.8367271423;11;51.912771225;3;14.0;21.7203063965;9;27.5030794144;
38;3;22.5020370483;24.8367271423;13;51.912694931;3;14.0;22.7515392303;8;27.5655794144;
39;3;21.5740375519;26.8367271423;13;51.9126262665;3;14.0;23.7827892303;8;27.628036499;
40;3;20.5740375519;25.8367271423;12;51.912563324;3;14.0;24.8140182495;8;27.690372467;
41;3;20.5740375519;26.8362808228;13;51.9125080109;3;14.0;25.8451862335;8;27.7525100708;
42;3;19.5740375519;26.8362808228;14;51.9124565125;3;15.0;23.8762550354;9;27.8143725395;
43;3;19.5740375519;27.8362808228;14;51.9124107361;3;14.0;24.9071865082;9;27.8758842945;
44;3;18.5740375519;26.8362808228;14;51.9123706818;4;14.0;25.9379425049;10;27.936971426;
45;4;18.0720005035;26.8362808228;10;66.9123344421;4;15.0;22.5;11;27.9975619316;
46;4;21.0720005035;26.8361663818;10;67.6623020172;5;15.0;24.5;10;29.0575861931;
47;4;22.0720005035;28.8361663818;10;68.3316459656;5;17.0;24.5;12;29.24697721;
48;4;22.0720005035;30.8361663818;12;68.9195346832;5;18.0;25.5;12;29.4511016607;
49;4;22.0720005035;32.1354370117;12;69.4284896851;5;19.0;26.5;11;29.6713294983;
50;4;22.0720005035;33.0845413208;13;69.8635253906;5;20.0;27.5;11;29.9090585709;
51;4;22.0720005035;34.0410346985;13;70.2312698364;5;21.0;28.5;12;30.1656829119;
52;4;22.0720005035;35.0042572021;13;70.5391807556;6;22.0;29.1734848022;11;31.4425518513;
53;4;22.0720005035;35.9734649658;15;70.7949085236;6;24.0;30.2011489868;11;31.7809195518;
54;4;22.0720005035;36.9478912354;15;70.9121303558;6;27.1852798462;29.5;12;32.1430699825;
55;5;23.0720005035;38.936164856;14;71.9121170044;6;26.2655639648;31.5;13;32.5298810005;
56;5;25.0720005035;37.936164856;15;71.9426591396;6;25.8370666504;33.2811508179;13;32.9419287443;
57;5;26.0720005035;37.936164856;17;71.9738218784;7;26.5;32.5;9;44.8794075251;
58;5;27.0720005035;37.936164856;17;72.0055965185;7;27.962638855;33.5;9;45.8020501137;
59;5;28.0720005035;37.936164856;18;72.0379750729;7;28.9910984039;34.5;9;46.7124373913;
60;5;29.0720005035;37.936164856;18;72.0709501505;7;28.628112793;36.1524085999;9;48.6083452702;
61;5;30.0720005035;37.936164856;19;72.1045092344;7;30.0480079651;37.5;8;49.5079263449;
62;5;31.0720005035;37.936164856;18;72.1386421919;7;30.6557216644;40.2011871338;9;50.3897265196;
63;5;32.0719985962;37.936164856;18;72.1733337641;8;30.6689853668;41.2264137268;8;51.2521263361;
64;5;32.6234512329;38.9360275269;18;74.5027018785;8;31.1331939697;41.5;6;52.0934208632;
65;5;33.1010055542;37.5010452271;19;76.3055827618;8;29.9670848846;43.5;6;52.889806509;
66;6;33.4583740234;36.9008903503;15;84.695022583;7;28.9831676483;38.5;6;46.1462016106;
67;7;32.5729141235;37.9008865356;13;86.0975997448;6;28.7000007629;40.332572937;6;46.3645641804;
68;7;32.6646957397;38.9008865356;13;87.1465009451;6;28.7000007629;41.3603363037;6;46.4422225952;
69;7;32.6964797974;40.7008895874;12;87.8482500315;6;29.2331314087;41.5;6;46.5208753347;
70;7;30.6964797974;42.7008895874;13;88.5438923836;6;28.7000007629;43.4171905518;7;47.6004619598;
71;8;30.6964797974;43.7461624146;12;90.2254470587;6;30.2677345276;44.5;7;49.2812671661;
72;8;31.6964797974;45.6845550537;13;90.9055587053;6;31.632730484;47.0;8;50.7045871019;
73;9;32.6964797974;47.6252365112;12;91.5580416918;6;30.6606330872;50.3899993896;10;51.9081786871;
74;9;29.6964797974;49.5688323975;11;92.1777334213;6;31.2123565674;52.6872596741;10;52.9315837622;
75;9;28.6240005493;51.5158576965;11;92.7608453035;6;32.3761291504;53.9097442627;10;53.6636306047;
76;9;28.6240005493;53.4666824341;11;93.304993391;6;31.7751846313;56.7288513184;11;54.1171619892;
77;9;27.6240005493;52.4215354919;12;93.8091291189;6;32.5629882812;56.7838249207;12;54.476947546;
78;9;27.6240005493;53.3805160522;12;94.2733867168;7;31.840877533;58.8420829773;11;54.8428879976;
79;9;27.6240005493;52.3435935974;11;94.6988863945;7;30.3999996185;61.2751655579;11;55.2146828175;
80;9;27.6240005493;52.3106536865;12;95.0875058174;7;30.2579193115;60.3686904907;10;55.5919905901;
81;9;27.6240005493;52.2814865112;13;96.441657424;7;30.2934379578;60.4371032715;11;55.9744253159;
