Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.3999996185;16.0;4;32.0;1;9.0;10.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;9.0;10.0;5;20.0;
3;1;11.3999996185;16.0;6;32.0;1;9.0;10.0;6;20.0;
4;1;11.3999996185;16.0;5;32.0;1;9.0;10.0;6;20.0;
5;1;12.3999996185;16.0;5;32.0;1;10.0;10.0;6;20.0;
6;1;13.3999996185;16.0;5;32.0;1;11.0;10.0;6;20.0;
7;1;14.3999996185;16.0;5;32.6399993896;2;11.3000001907;10.0;5;21.3999996185;
8;1;14.7919998169;16.3199996948;5;32.4119987488;2;11.1199998856;10.1999998093;5;21.8564003706;
9;1;14.7235994339;16.2059993744;4;33.2637863159;2;11.2179203033;10.3632001877;5;23.0948585272;
10;1;16.7919998169;16.631893158;4;33.8546218872;2;11.5458278656;10.9097137451;5;25.080368638;
11;1;17.7919998169;16.9273109436;4;34.0400009155;2;12.0813140869;11.8021907806;5;26.8191465139;
12;1;18.7919998169;17.0200004578;4;34.0400009155;2;14.0813140869;12.5570135117;5;28.3070065975;
13;1;19.7919998169;17.0200004578;5;34.0400009155;2;16.0813140869;13.170545578;5;29.5663607121;
14;1;20.7919998169;17.0200004578;5;34.0400009155;2;17.0813140869;13.6524438858;4;30.6355655193;
15;1;21.7919998169;17.0200004578;6;34.0400009155;2;17.41223526;14.0203924179;4;31.5587286949;
16;1;22.2119998932;17.0200004578;6;34.0400009155;2;17.5770492554;14.2950820923;3;32.3783352375;
17;1;22.2119998932;17.0200004578;6;34.0400009155;2;19.41223526;14.4966192245;3;32.8459744453;
18;1;22.2119998932;17.0200004578;6;34.0400009155;2;21.41223526;14.5;3;33.3518748283;
19;1;22.2119998932;17.0200004578;6;34.0400009155;2;22.717798233;14.5;3;33.5023059845;
20;1;22.2119998932;17.0200004578;6;34.0400009155;2;23.8829269409;14.3000001907;3;33.7353711128;
21;1;22.2119998932;17.0200004578;6;34.0400009155;2;24.1206111908;14.1199998856;3;34.0435938835;
22;1;22.2119998932;17.0200004578;6;34.0400009155;3;24.2130775452;13.9580001831;2;34.4182114601;
23;1;22.2119998932;17.0200004578;6;34.0400009155;3;24.3254623413;13.8122005463;2;34.8491606712;
24;1;22.2119998932;17.0200004578;6;34.0400009155;3;24.4547462463;13.6809806824;4;35.3252067566;
25;1;22.2119998932;17.0200004578;6;34.0400009155;3;24.5975627899;13.5628824234;4;35.834227562;
26;1;22.2119998932;17.0200004578;6;34.0400009155;3;24.7502670288;13.4565944672;4;36.3636360168;
27;2;23.2119998932;17.0200004578;5;35.0400009155;3;24.9090919495;13.3609352112;4;36.9009122849;
28;2;24.2119998932;17.5200004578;5;35.1000008583;3;25.070274353;13.2748413086;4;37.434173584;
29;2;24.5300006866;17.0200004578;5;35.1629648209;3;25.2302532196;13.1973571777;4;37.9527139664;
30;2;24.5488891602;17.0200004578;5;35.2289618254;3;25.3858146667;13.1276216507;4;39.4474515915;
31;2;24.568687439;17.0200004578;5;35.2980527878;4;26.5342350006;13.5648593903;4;39.9412281513;
32;2;24.5894165039;17.0200004578;6;35.3702894449;4;27.6733665466;13.0083732605;4;40.3995296955;
33;2;24.2119998932;17.6851444244;6;35.445712924;4;27.8016815186;13.4878311157;4;40.8192527294;
34;2;24.6337127686;17.0200004578;6;35.5243525505;4;28.2457771301;12.9117822647;4;41.1991226673;
35;2;24.6573047638;17.0200004578;6;35.6062241793;4;28.3597373962;12.8706035614;4;41.5394171476;
36;2;24.6818675995;17.0200004578;7;35.6913292408;4;28.1150760651;13.4114599228;4;41.8416334391;
37;3;24.7073974609;17.0200004578;7;35.77965343;4;28.5524902344;12.8001880646;4;42.1081552505;
38;3;24.7338962555;17.0200004578;8;35.8711651564;4;28.6324462891;12.7701692581;4;42.3419363499;
39;3;24.7613487244;19.0200004578;8;35.9658150673;4;28.7025814056;12.7431526184;4;42.546235323;
40;3;24.7897434235;21.0200004578;9;36.0635344982;5;28.7638702393;15.7431526184;3;42.7194161415;
41;3;24.8190593719;23.0200004578;9;36.1642348766;5;28.8158226013;18.7431526184;3;42.7154761553;
42;3;24.8492698669;25.0200004578;9;36.2678074837;5;28.8146438599;21.7431526184;4;42.7159404755;
43;3;24.8803424835;27.0200004578;11;36.3741226196;5;28.814781189;24.7431526184;3;42.7203967571;
44;3;24.9122371674;27.0200004578;11;36.4830298424;5;28.8161201477;27.643579483;3;42.7284693718;
45;3;24.9449081421;27.0200004578;11;36.5943579674;5;28.377532959;28.3642349243;5;43.7398160696;
46;3;24.978307724;27.0200004578;13;36.7079155445;5;29.8219451904;28.6162986755;5;43.7941275835;
47;3;25.0123748779;27.0200004578;13;36.8234918118;6;30.8262367249;29.6046695709;2;51.8523062468;
48;3;25.0470466614;27.0200004578;14;36.9408578873;6;31.3565216064;31.594203949;2;52.2340935469;
49;3;25.0822563171;27.0200004578;14;37.0597681999;6;32.6879348755;34.3952713013;3;52.6054307222;
50;3;25.1179294586;27.0200004578;16;37.1799619198;6;34.193775177;35.5763053894;3;53.9647767544;
51;3;25.1539878845;27.0200004578;16;37.3011655807;6;35.7047576904;38.4178619385;3;54.3309371471;
52;3;25.1903495789;27.0200004578;16;37.4230952263;6;37.9932823181;39.5618057251;4;54.683254838;
53;3;25.2269287109;27.0200004578;18;37.5454585552;6;37.7014732361;41.2080345154;4;55.0211924314;
54;3;25.2636375427;27.0200004578;20;37.6679582596;6;38.1881828308;41.5500640869;5;55.3445099592;
55;3;25.3003864288;27.0200004578;20;37.7902946472;6;37.8582954407;43.2462463379;5;55.6532218456;
56;3;25.3370876312;27.0200004578;20;37.9121682644;6;37.3608283997;44.7657814026;5;55.9475722313;
57;3;24.2119998932;28.0200004578;20;38.0332832336;6;37.8667411804;44.0657157898;6;56.227981329;
58;3;25.2119998932;27.0200004578;20;38.1533498764;6;38.0581436157;43.883266449;6;58.1234992743;
59;3;25.4460048676;27.0200004578;21;38.2720880508;6;38.4769096375;44.6084899902;6;59.7184481621;
60;3;25.4816265106;27.0200004578;21;38.389228344;6;38.9308815002;45.0510406494;7;61.0530583858;
61;3;24.2119998932;28.0200004578;21;38.5045166016;6;39.9535102844;44.3063087463;8;62.1697323322;
62;3;25.2119998932;27.0200004578;22;38.6177139282;6;40.2820205688;44.535736084;11;62.9439842701;
63;3;25.585313797;27.0200004578;23;40.1458339691;6;39.9040107727;45.6257171631;11;63.4846061468;
64;3;26.0437488556;27.6599521637;23;41.2715001106;6;39.3270492554;46.6930999756;13;63.8182575703;
65;3;26.3814487457;28.0979366302;23;42.1020703316;6;40.0357398987;45.8495674133;13;64.1057766676;
66;3;26.6306228638;28.388250351;24;42.3745088577;6;39.4000015259;46.8918113708;14;64.2990585566;
67;3;25.0400009155;29.3999996185;25;42.6212081909;6;39.4000015259;47.1495285034;16;64.4948605299;
68;3;25.0400009155;30.3999996185;25;42.864464283;7;40.9399223328;44.680896759;14;64.6929056644;
69;3;25.0400009155;31.3999996185;25;43.1031332016;7;40.1965522766;45.6920509338;14;64.8928979635;
70;3;25.0400009155;31.5515670776;25;43.3361515999;7;41.0459289551;44.7032318115;15;65.0945230722;
71;3;25.0400009155;32.5515670776;25;43.5625538826;7;40.2663154602;45.7144393921;15;65.2974510193;
72;3;25.0400009155;33.5515670776;26;43.7814879417;7;40.301940918;46.1454925537;15;65.5013378859;
73;3;25.0400009155;34.5515670776;26;43.9922251701;7;40.3379592896;46.1874084473;14;65.7058280706;
74;3;25.0400009155;35.5515670776;26;44.1941666603;7;40.3742904663;46.2290992737;15;65.9105575085;
75;3;25.0400009155;36.5515670776;27;44.3868460655;7;40.306678772;45.7593994141;15;66.1151561737;
76;3;25.0400009155;37.1934242249;27;44.5699281693;7;41.3246154785;44.7706451416;15;67.3192507029;
77;3;25.0400009155;37.2849655151;26;44.7432031631;7;39.3423461914;47.7818870544;14;67.5624684095;
78;3;25.0400009155;37.3716011047;25;44.8493871689;7;38.4000015259;51.6614646912;16;67.8056241274;
