Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.3999996185;16.0;4;32.0;1;9.0;10.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;9.0;10.0;5;20.0;
3;1;11.3999996185;16.0;6;32.0;1;9.0;10.0;6;20.0;
4;1;11.3999996185;16.0;6;32.0;1;9.0;10.0;6;20.0;
5;1;12.3999996185;16.0;6;31.5391998291;1;10.0;10.0;6;20.0;
6;2;13.6999998093;15.7695999146;5;32.1244792938;1;11.0;10.0;6;20.0;
7;2;14.6373443604;15.5622396469;5;31.6320025921;1;11.0;10.0;6;20.3999996185;
8;2;14.4896011353;15.2663516998;5;31.207472086;1;11.1199998856;10.1999998093;6;20.7264003754;
9;2;14.362241745;15.0000524521;5;31.169500351;1;11.2179203033;10.3632001877;6;20.9903717041;
10;2;16.5627708435;14.9131507874;5;31.1623672247;1;11.2971115112;10.4951858521;6;22.0419120789;
11;2;18.5627708435;14.8349399567;5;31.1852406263;1;11.6125736237;11.0209560394;6;22.9143505096;
12;2;20.5627708435;14.764550209;5;31.2374266386;2;12.1743059158;11.4571752548;5;24.6214065552;
13;2;21.710319519;14.7011995316;5;31.3183209896;2;14.1743059158;11.8107032776;5;25.233263731;
14;2;22.7687969208;14.6441831589;4;31.4273686409;2;16.1743049622;12.0916318893;5;25.7245850563;
15;2;23.4282112122;14.5928688049;4;31.5640077591;2;16.717376709;12.3113050461;5;26.1177095175;
16;2;23.4692020416;14.5466861725;6;31.7276194096;2;16.8353118896;12.4808797836;5;26.2119446993;
17;2;23.518283844;14.5051212311;6;31.9174821377;2;18.7503662109;12.5;5;26.269973278;
18;2;23.5752449036;14.467713356;7;32.1327130795;2;19.7677764893;12.5;5;26.3300433159;
19;2;22.6604270935;15.4134321213;7;32.3722286224;2;20.7857971191;12.5;6;26.3921557665;
20;2;23.6422462463;14.4037456512;7;32.6346950531;2;21.3867835999;12.9176464081;6;26.4563041925;
21;2;23.7904090881;14.3764753342;7;32.9185004234;2;21.9368915558;12.5;6;26.5224741697;
22;2;23.8755512238;14.351931572;7;33.2217335701;2;21.956741333;12.5;6;26.5906432867;
23;2;23.9665184021;14.3298425674;6;33.5421719551;2;21.5;12.9771928787;6;26.6607804298;
24;3;22.5859775543;15.3099622726;5;33.8772969246;2;21.5;12.9982337952;6;26.7328453064;
25;3;23.5752410889;14.2920703888;5;34.224316597;2;22.0198535919;12.5;6;26.8067884445;
26;3;24.2672958374;14.275967598;7;34.5802140236;2;22.0420360565;12.5;8;26.8825509548;
27;3;22.5568847656;15.2614746094;8;34.9418125153;4;21.5;13.4412755966;6;26.9600640535;
28;3;22.5490589142;16.2484321594;8;35.305847168;4;21.5;13.4800319672;6;27.0392494202;
29;3;23.5420150757;14.2366924286;7;35.6690530777;4;22.1117744446;12.5;6;27.120018959;
30;3;22.5420150757;15.2366924286;7;36.0282530785;4;21.5;13.5;7;27.2022752762;
31;3;21.820520401;16.2366924286;9;36.3804507256;4;22.1606826782;12.5;7;27.2859115601;
32;3;20.820520401;15.2366924286;9;36.7229061127;4;21.5;13.5;7;27.3708124161;
33;3;19.820520401;15.2366924286;8;37.0531978607;4;21.5;13.6854057312;7;27.4568536282;
34;3;19.5420150757;15.1934261322;6;37.3692827225;4;21.5;13.7284269333;7;27.5439035892;
35;3;18.5420150757;15.1934261322;6;37.6695184708;4;22.2631721497;12.5;6;27.6318233013;
36;3;18.5420150757;16.1934261322;7;37.9526758194;4;21.5;13.5;6;27.7204678059;
37;3;18.4219055176;17.1934261322;8;38.2179336548;4;22.3161411285;12.5;7;27.8096864223;
38;3;17.5042133331;18.1934261322;9;38.4648523331;4;22.3429069519;12.5;7;27.8993241787;
39;3;17.0387306213;19.1934261322;9;38.6933403015;4;21.5;13.5;6;28.989222765;
40;3;17.1094856262;21.1934261322;9;38.9036121368;4;23.3967666626;13.0;6;29.2492214441;
41;3;16.1094856262;21.1608772278;10;39.0441207886;4;23.5;13.5;7;29.5360696316;
42;3;16.1094856262;23.1608772278;10;39.1715393066;4;23.9100723267;14.0845794678;7;29.8531429768;
43;4;16.9325027466;25.1608772278;9;49.2716636658;4;24.9559421539;17.0845794678;7;30.2040246725;
44;4;18.9608421326;25.1608772278;10;49.6673126221;4;25.061208725;20.0845794678;7;30.5924193859;
45;4;18.9608421326;27.1506156921;11;50.0377969742;4;24.5310974121;23.0845794678;8;31.0220284462;
46;4;19.0;29.1486587524;11;50.381811142;4;25.3066082001;25.5;8;31.4963743687;
47;4;20.0;31.034702301;11;50.6987352371;4;23.5;28.5;8;32.018576622;
48;4;20.0;30.0026931763;11;50.9885654449;4;24.4960002899;29.3492870331;7;32.5910727978;
49;4;21.0;29.9734249115;11;51.2518205643;4;25.6422138214;27.5;8;33.2152979374;
50;4;21.9608421326;30.9468421936;10;51.4894542694;4;23.5;29.5;10;33.8913369179;
51;4;22.6329879761;31.9228477478;10;51.7027463913;4;24.5;29.4750137329;10;34.6175818443;
52;4;21.6976013184;30.901309967;11;51.8932094574;4;24.5;28.5;10;35.3904380798;
53;4;21.7944602966;30.8820762634;10;52.0625019073;4;24.5;28.5;10;36.2041282654;
54;4;22.8457527161;30.8649787903;9;52.2123575211;4;26.5;27.5;10;37.0506548882;
55;4;23.8911647797;31.8408107758;9;52.2404441833;4;25.8360176086;28.5;10;37.9199590683;
56;4;24.8999996185;32.8371810913;9;52.2392158508;4;23.8360176086;30.5;11;38.8003110886;
57;4;25.8999996185;32.8809661865;10;52.2381095886;4;24.5;29.5;11;39.6789059639;
58;4;26.8999996185;32.8804130554;10;52.2371139526;4;25.8440513611;27.5;12;40.5426273346;
59;4;25.8999996185;31.8804130554;11;52.2362174988;4;24.8644771576;28.5;13;41.3788809776;
60;4;25.8999996185;31.8804130554;12;52.2354125977;4;22.5;29.5;13;42.1763916016;
61;4;24.8999996185;30.8804130554;13;52.2346878052;4;23.5;28.5;13;42.9258556366;
62;4;25.8999996185;31.8787002563;14;52.2340354919;4;21.5;29.5;16;43.6203689575;
63;4;24.8999996185;30.8787002563;14;52.2334480286;4;22.5;28.5;16;44.2555961609;
64;4;24.8999996185;30.8780822754;16;52.232919693;4;20.5;29.5;15;44.8296909332;
65;4;23.8999996185;29.8780822754;16;52.2324428558;4;21.5;28.5;16;45.3430142403;
66;4;23.8999996185;29.8775787354;16;52.2320137024;4;21.5;30.5;16;45.780087471;
67;4;22.8999996185;28.8775787354;16;53.6111335754;4;20.5;30.5;16;46.1303920746;
68;4;22.9780006409;29.807182312;17;54.702331543;5;21.5;28.5;12;52.9158782959;
69;4;22.0472183228;29.5928077698;16;55.5600681305;5;22.0;29.5;13;54.5367436409;
70;4;21.1083011627;29.5724449158;16;56.0491266251;5;21.5;32.3899993896;12;55.8754777908;
71;4;21.1619415283;28.8894863129;17;56.250752449;5;22.5;35.6872596741;12;56.9725837708;
72;5;22.2000007629;28.8768005371;16;56.250752449;5;21.5;36.1872596741;12;57.7203083038;
73;5;23.2000007629;28.8768005371;15;56.250752449;5;22.5;36.1872596741;12;58.2111845016;
74;5;19.2000007629;30.8768005371;15;56.250752449;5;23.0;36.6872596741;13;58.6348552704;
75;5;17.2000007629;32.8768005371;15;56.250752449;5;22.0;38.6872596741;12;58.9708600044;
76;5;16.0;31.8768005371;16;56.250752449;5;23.0;40.6872596741;10;59.0920171738;
77;5;16.0;32.8768005371;16;56.250752449;5;25.0;39.6872596741;11;59.2082519531;
78;5;16.0;33.8768005371;16;56.250752449;5;26.0;39.6872596741;9;59.3194880486;
79;5;16.0;34.8768005371;15;56.250752449;5;27.0;39.6872596741;10;59.4256877899;
80;5;16.0;35.8768005371;15;56.250752449;5;28.0;40.0;9;59.5268483162;
81;5;16.0;36.8768005371;16;56.250752449;5;29.0;41.0;11;59.6229987144;
82;5;16.0;37.8768005371;16;56.250752449;5;30.0;41.5;12;59.7141976357;
83;5;16.0;38.8768005371;17;56.250752449;5;31.0;41.5;11;59.8005290031;
84;5;16.0;39.8768005371;18;56.250752449;5;32.0;41.5;11;59.8820991516;
