Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.3999996185;16.0;4;32.0;1;9.0;10.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;9.0;10.0;5;20.0;
3;2;11.5999994278;16.0;5;33.0;1;9.0;10.0;5;20.0;
4;2;11.5999994278;16.0;5;32.762399435;1;9.0;10.0;5;20.0;
5;2;12.7055196762;15.8719997406;5;32.55055058;1;10.0;10.0;4;20.0;
6;2;13.7110853195;15.7567996979;4;32.361888051;1;11.0;10.0;4;20.0;
7;2;14.7085666656;15.6531200409;4;32.0735490322;1;11.0;10.0;4;20.3999996185;
8;2;14.6220655441;15.500207901;4;31.8158943653;1;11.1199998856;10.1999998093;4;20.7264003754;
9;2;14.5447683334;15.3625869751;4;32.4504166842;1;11.2179203033;10.3632001877;4;20.9903717041;
10;2;16.6382484436;15.6616697311;4;32.8339287043;1;11.2971115112;10.4951858521;4;22.0419120789;
11;2;18.6382484436;15.8360004425;4;32.8694519997;1;11.6125736237;11.0209560394;4;22.9143505096;
12;2;20.6382484436;15.8360004425;4;32.9056359529;2;12.1743059158;11.4571752548;3;24.6214065552;
13;2;21.6702156067;15.8360004425;4;32.9424669743;2;14.9125738144;11.8107032776;4;25.3132637739;
14;2;22.6812648773;15.8360004425;5;32.9799296856;2;16.9125728607;12.0916318893;4;25.8980411291;
15;2;23.6925029755;15.8360004425;6;33.01800704;2;17.9952030182;12.3113050461;4;26.3994836807;
16;2;23.9054031372;15.8360004425;6;33.0566804409;2;19.0438919067;12.4808797836;4;26.6183350086;
17;2;23.5016002655;16.2514038086;7;33.0959295034;2;20.0980739594;12.5;4;26.8187118769;
18;2;23.9287796021;15.8360004425;7;33.1357321739;2;21.1581878662;12.5;4;27.0402543545;
19;2;23.5016002655;16.2751197815;7;33.1760648489;2;22.1120758057;12.5;4;27.2842636108;
20;3;23.5016002655;16.2872200012;6;33.216902256;2;22.1852798462;12.5;5;27.5518820286;
21;3;23.5016002655;15.8360004425;7;33.2582175732;2;22.2655639648;12.5;5;27.8440244198;
22;4;23.5016002655;16.3118648529;5;33.2999824286;2;22.3532066345;12.5;5;28.1613030434;
23;4;23.9899940491;15.8360004425;5;33.3421670198;2;22.4483909607;12.5;5;28.5039470196;
24;4;23.5016002655;16.6710834503;5;33.3847401142;2;22.5511837006;12.5;5;28.871723175;
25;4;22.015422821;16.8360004425;5;33.4276692867;2;22.6615161896;12.5;5;29.263862133;
26;4;21.028301239;17.8360004425;5;33.470920682;2;22.7791595459;12.5;5;29.6789975166;
27;4;20.0412769318;18.8360004425;5;34.51445961;2;22.9036998749;12.5;5;30.1151270866;
28;4;20.0543384552;20.3360004425;5;34.6266386509;3;23.034538269;12.5;4;30.5695996284;
29;4;20.0674743652;21.3701953888;5;34.7429789305;3;21.5;13.5;5;31.0391392708;
30;4;19.0806770325;22.4063625336;5;34.8635685444;3;20.5;13.5;4;31.5199065208;
31;4;18.4590702057;22.8360004425;5;34.9884850979;3;20.4559726715;14.5;4;32.007601738;
32;4;17.1072273254;24.4848632812;5;35.1177927256;3;19.6022796631;15.5;4;32.4976010323;
33;4;16.6189537048;25.527305603;6;35.2515400648;3;18.6022796631;14.5;4;32.9851250648;
34;4;17.0738620758;25.8360004425;7;35.3897583485;3;19.5;14.5;4;33.465420723;
35;4;17.1153259277;26.8360004425;8;35.5324581861;3;20.5;15.5;5;33.9339466095;
36;4;17.1581382751;27.8360004425;9;35.6796274185;3;21.5;16.5;5;35.3865451813;
37;4;16.6723251343;28.8360004425;10;35.8312289715;3;21.5;15.5;6;35.8495895863;
38;4;16.6856231689;29.8360004425;11;35.9840540886;3;22.5;15.5;6;36.2906801701;
39;4;16.6988830566;30.8360004425;12;36.1408486366;3;22.5;16.0302963257;6;36.7075202465;
40;4;17.0;29.8360004425;12;36.301482439;3;22.0122566223;16.5;5;37.0985348225;
41;4;16.7252311707;29.8360004425;14;36.465795517;3;21.1295604706;17.5;5;37.4628447294;
42;5;17.0;29.8360004425;9;40.6018004417;3;21.8921031952;19.5;5;37.8002153635;
43;5;19.6761512756;31.8360004425;9;40.9626178741;3;20.8921031952;21.5;6;38.1109733582;
44;5;21.0;33.8359985352;10;41.3276288509;3;23.2587413788;23.5;8;38.3959143162;
45;5;23.4328193665;35.8359985352;12;41.695827961;3;21.8921031952;25.5;8;38.6562006474;
46;5;23.7106380463;37.8359985352;14;42.066167593;3;23.8921031952;27.5;7;38.8932642937;
47;5;24.7219181061;38.8359985352;14;42.4375720024;3;23.5;28.5;10;39.1087161303;
48;5;25.0;40.2753067017;15;42.8089497089;3;24.5;27.5;9;39.3042650223;
49;6;27.0;41.6084060669;14;44.1792078018;3;25.5;27.5;9;39.4332377911;
50;6;28.5514411926;43.6931648254;15;44.5987024307;4;23.5;28.5;10;39.4700255394;
51;6;28.5514411926;45.7783279419;17;45.0163245201;5;23.5;29.5;9;39.5072168112;
52;7;29.5514411926;45.6851272583;16;45.4317444563;5;23.5;30.5;12;39.5447884798;
53;8;28.5514411926;47.8428573608;14;60.8440169096;6;23.5;31.5;8;54.5827163458;
54;8;29.5514411926;49.836807251;15;62.0022505522;6;24.5;33.5;8;55.3709751368;
55;8;30.5514411926;51.0534744263;15;63.0749894381;6;25.5;35.5;8;56.0789129734;
56;8;33.3684921265;48.8978919983;16;64.0606380701;6;26.5;34.5;9;56.7056692839;
57;9;33.7498970032;50.3197937012;15;64.9610309601;6;25.5;36.5;9;57.253739357;
58;9;33.5514411926;51.8114700317;15;66.780567646;6;25.5;38.5;9;57.7281068563;
59;9;35.5514411926;53.8964767456;15;67.5639187098;7;26.5;36.5;9;58.1353721619;
60;10;38.5514411926;52.9826583862;15;68.2805930376;7;25.5;37.5;9;58.4829627275;
61;10;39.4894180298;54.0692138672;15;68.9246662855;7;25.5;38.5;9;59.7785001993;
62;12;38.2162704468;56.149307251;12;84.4039903879;7;27.5;37.5;9;59.9756284952;
63;12;39.2514419556;59.2290649414;12;86.5090194941;7;27.5;39.5;10;60.05677104;
64;12;41.2514419556;61.7947998047;12;89.998937726;7;27.5;41.5;11;60.1391346455;
65;12;43.7275543213;62.4374389648;12;92.9790517092;7;28.5;40.5;11;60.2226861715;
66;12;44.4033546448;62.7197380066;12;96.5361385345;7;27.5;42.5;11;60.3073893785;
67;11;40.9877548218;63.2020187378;13;79.5716770887;8;27.5;43.5;9;78.78109622;
68;12;44.042388916;65.2934341431;12;81.8736605644;8;29.5;42.5;10;81.5386806726;
69;12;44.9040756226;69.3433761597;15;83.0353314877;8;29.5;43.5;11;83.8423409462;
70;12;43.5447998047;73.4170379639;16;84.1777012348;8;31.5;43.3899993896;11;85.7478022575;
71;12;42.5447998047;76.587097168;18;85.3724048138;8;30.5;45.6872596741;12;87.3153555393;
72;13;41.5447998047;79.6729125977;17;86.631670475;8;30.5;45.6872596741;13;88.4404541254;
73;13;43.1681747437;78.8965148926;20;87.9579936266;8;31.5;45.6872596741;14;89.0196197033;
74;13;41.5447998047;79.9307174683;21;89.3529806137;8;29.5;47.6872596741;15;89.3548517227;
75;13;39.5447998047;83.343421936;21;90.8169863224;9;28.9863376617;49.6872596741;13;89.5574816465;
76;13;38.5447998047;86.5613937378;22;92.3487452269;9;28.0;51.6872596741;14;89.7175135612;
77;14;37.5447998047;89.2079620361;21;93.9450249672;9;27.0;53.6872596741;14;89.8803236485;
78;14;36.5447998047;90.5492706299;22;95.600343585;9;26.5;55.6872596741;14;90.0457262993;
79;15;36.2999992371;91.9020843506;20;97.3067958355;9;26.5;57.6872596741;15;90.2135164738;
80;15;36.2999992371;93.265586853;22;99.0540331602;10;26.5;59.6872596741;14;90.3834700584;
81;16;36.2999992371;94.6383895874;21;100.829420209;10;26.5;61.6872596741;16;90.5553441048;
82;16;36.2999992371;96.0185241699;22;102.618401766;10;26.5;63.6872596741;16;90.7288777828;
83;16;36.2999992371;99.3489761353;22;104.405050039;10;26.5;65.6872558594;17;90.9037935734;
84;16;36.2999992371;101.70955658;22;106.146673203;10;27.5;64.6872558594;18;91.07979846;
