Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.3999996185;16.0;4;32.0;1;9.0;10.0;4;20.0;
2;2;11.5999994278;16.0;5;33.0;1;9.0;10.0;5;20.0;
3;2;11.5999994278;16.0;5;33.0299999714;1;9.0;10.0;5;20.0;
4;2;11.6059999466;16.0;5;33.0605909824;1;9.0;10.0;5;20.0;
5;2;12.7181768417;16.0;5;33.091766119;1;10.0;10.0;5;20.0;
6;2;13.7275295258;16.0;5;33.1235172749;1;11.0;10.0;5;20.0;
7;2;14.7370548248;16.0;5;33.7958344221;1;11.0;10.0;5;20.3999996185;
8;2;15.1387500763;16.3199996948;5;34.1859349012;1;11.1199998856;10.1999998093;4;20.7264003754;
9;2;15.25578022;16.5;5;35.8991949558;1;11.2179203033;10.3632001877;4;20.9903717041;
10;2;17.1667575836;17.3250007629;5;37.1258118153;1;11.2971115112;10.4951858521;4;22.0419120789;
11;2;19.1667575836;17.9053878784;5;37.9782364368;1;11.6125736237;11.0209560394;3;22.9143505096;
12;2;21.1667575836;18.2973766327;5;38.4545459747;1;11.8743057251;11.4571752548;3;23.6214065552;
13;2;22.2283630371;18.5;6;38.5282253027;1;13.6125736237;11.8107032776;4;24.1832637787;
14;2;23.2504673004;18.5;6;38.6045109034;1;14.6125736237;12.0916318893;4;24.6226100922;
15;2;24.2733535767;18.5;7;38.6833804846;1;15.6125736237;12.3113050461;4;24.9617595673;
16;3;25.2970142365;18.5;6;38.7647992373;1;16.6125736237;12.4808797836;4;25.0;
17;3;25.1000003815;18.5;6;38.8487190008;1;17.6125736237;12.5;4;25.0;
18;3;25.6546154022;18.5;6;38.9350779057;1;18.6125736237;12.5;4;25.0;
19;3;25.6805229187;18.5;7;39.0237996578;1;19.5;12.5;4;25.0;
20;3;25.7071399689;18.5;7;39.1147937775;1;19.5;12.5;4;25.0;
21;3;25.1000003815;19.134437561;7;39.2079548836;1;19.5;12.5;6;25.0;
22;4;25.1000003815;19.1623859406;6;39.3031628132;1;19.5;12.5;5;25.0;
23;4;25.1000003815;18.5;6;39.4002833366;1;19.5;12.5;6;25.0;
24;4;25.8200855255;18.5;6;39.4991681576;1;19.5;12.5;6;25.0;
25;4;23.8497505188;19.5;6;40.5996553898;1;19.5;12.5;6;25.0;
26;4;23.8798980713;20.5;6;40.7337627411;1;19.5;12.5;6;25.0;
27;4;23.9104709625;21.5;7;40.8698163033;2;19.5;12.5;5;33.6741895676;
28;4;23.2609462738;22.5;7;41.0076135397;2;20.5;13.5;5;34.1361608505;
29;4;22.3022842407;23.5;7;41.1469415426;2;21.5;14.5;5;34.580529213;
30;4;21.3440818787;24.5;7;41.2875782251;2;21.5;15.5;5;35.0039377213;
31;4;20.3862743378;25.5;7;41.4292941093;2;21.5;16.5;5;35.4037008286;
32;4;19.4287891388;26.5;7;41.5718536377;2;21.5;17.5;5;35.7778491974;
33;4;18.4715576172;27.5;7;42.7150174379;2;21.5;18.5;5;36.1251277924;
34;4;18.5145053864;28.5;7;42.8907365799;2;21.5;19.5;5;36.4449605942;
35;4;19.4575634003;29.5;7;43.0672813654;2;21.5;20.5;6;36.7373838425;
36;4;19.8201847076;30.5;7;43.2444061041;2;21.5;20.71616745;6;37.0029554367;
37;4;19.8733234406;31.5;7;43.4218673706;2;21.5;20.9020690918;7;37.2426595688;
38;4;19.4292011261;32.5;8;43.5994251966;2;21.5;21.0698623657;7;37.4578046799;
39;4;21.0;34.5;8;43.7768454552;2;21.5;21.2204627991;7;37.649928093;
40;4;21.8143672943;36.5;9;43.9539005756;2;21.5;21.3549499512;8;37.8207111359;
41;4;23.8375320435;38.5;9;44.1303720474;2;21.5;21.4744987488;10;37.9719047546;
42;4;23.861032486;40.5;11;44.3060498238;2;21.5;21.5803337097;10;38.0;
43;4;24.4905414581;41.1571884155;12;44.4807351828;2;21.5;21.5999984741;10;38.0;
44;4;25.0;42.0149726868;12;44.654240489;3;21.5;23.5999984741;9;43.0;
45;4;26.4173984528;41.6314582825;14;44.8263899088;3;22.5;26.5999984741;9;43.1500000954;
46;5;28.4292011261;42.6978607178;14;45.9970203638;3;23.5;29.5999984741;10;43.2967748642;
47;5;30.0;44.4985122681;14;46.3543014526;3;23.5;32.5999984741;10;43.4399585724;
48;5;32.3647651672;43.902545929;17;46.7430012226;3;23.5;35.5999984741;11;43.5792236328;
49;5;31.98853302;45.8906135559;18;47.1679494381;3;23.5;36.5999984741;13;43.7142839432;
50;5;32.6602020264;45.9836425781;18;47.6343632936;3;23.5;37.5999984741;16;43.8448963165;
51;5;31.5905418396;47.9996109009;20;48.1477236748;5;23.5;38.5999984741;13;58.9708600044;
52;5;31.7975502014;47.9112815857;21;48.7135802507;5;24.5;40.5854263306;14;59.8420171738;
53;5;31.7212276459;47.9552993774;21;49.3372654915;5;25.5;41.6460075378;16;60.6276264191;
54;5;31.7345733643;48.6110115051;24;50.0235129595;5;25.5;42.7041244507;16;61.326777935;
55;5;32.0999984741;48.0660934448;24;50.7759736776;5;25.5;43.7597427368;16;61.9419574738;
56;6;34.3643569946;44.1629333496;22;64.596649766;5;26.5;44.8128433228;17;62.4781746864;
57;6;32.0999984741;49.0340499878;22;66.0052783489;7;28.5;45.8634223938;15;63.942088604;
