Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.3999996185;16.0;4;32.0;1;9.0;10.0;4;20.0;
2;2;11.5999994278;16.0;5;33.0;1;9.0;10.0;5;20.0;
3;2;11.5999994278;16.0;5;33.0199999809;1;9.0;10.0;5;20.0;
4;2;11.6040000916;16.0;5;33.0401959419;1;9.0;10.0;5;20.0;
5;2;12.7120580673;16.0;5;33.0605818033;1;10.0;10.0;4;20.0;
6;2;13.7181739807;16.0;4;33.0811508894;1;11.0;10.0;4;20.0;
7;2;14.7243452072;16.0;4;33.7418959141;1;11.0;10.0;4;20.3999996185;
8;2;15.1225690842;16.3199996948;4;34.1228116751;1;11.1199998856;10.1999998093;4;20.7264003754;
9;2;15.2368431091;16.5;3;35.8163467646;1;11.2179203033;10.3632001877;4;20.9903717041;
10;2;17.1419029236;17.3250007629;3;37.0218346119;2;11.597111702;10.4951858521;3;23.0419120789;
11;2;19.1419029236;17.9053878784;3;37.8478230238;2;11.9125738144;11.0209560394;3;23.944350481;
12;2;21.1419029236;18.2973766327;3;38.2960115671;2;12.1833057404;11.4571752548;2;24.6819975376;
13;2;22.180803299;18.5;4;38.3398684263;2;14.9215736389;11.8107032776;3;25.2750298977;
14;2;23.1939601898;18.5;5;38.3846217394;2;16.9215736389;12.0916318893;3;25.746127367;
15;2;24.2073860168;18.5;5;38.4302502871;2;17.94962883;12.3113050461;3;26.1175945997;
16;3;25.221075058;18.5;4;38.4767298698;2;18.9593238831;12.4808797836;3;26.1887089014;
17;3;25.1000003815;18.5;3;38.5240335464;2;19.9691867828;12.5;3;26.2221269608;
18;3;25.5572109222;18.5;4;38.5721315145;2;20.9792118073;12.5;3;26.2560760975;
19;3;25.5716400146;18.5;4;38.6209913492;2;21.8768234253;12.5;4;26.2905418873;
20;3;25.5862979889;18.5;4;38.6705776453;2;21.8871631622;12.5;4;26.3255085945;
21;3;25.1000003815;19.0011730194;4;38.720852375;2;21.8976516724;12.5;4;26.3609591722;
22;3;25.6162567139;18.5;4;38.771774888;2;21.9082870483;12.5;4;26.3968753815;
23;3;25.6315326691;18.5;4;38.8233021498;2;21.9190635681;12.5;3;26.4332377911;
24;3;25.1000003815;19.4116516113;4;39.8753883839;2;21.5;12.9299716949;4;26.4700255394;
25;3;26.6626167297;19.0;4;39.9479857683;3;21.5;12.9410076141;3;26.5072168112;
26;3;27.678396225;19.0100002289;4;40.0212401152;3;21.9521656036;12.5;3;26.5447884798;
27;3;27.1000003815;20.0106201172;5;40.0950933695;4;21.9634361267;12.5;1;26.5827163458;
28;3;27.4181747437;19.5172557831;6;40.1694852114;4;21.5;12.5;1;26.6209751368;
29;3;28.0508460999;18.5;6;40.2443535328;4;21.9862918854;12.5;1;26.6595385075;
30;3;26.07330513;19.5;7;40.3196345568;4;19.5;14.3297691345;1;26.6983793974;
31;3;25.0958900452;20.5;7;40.3952627182;4;18.5;15.3491897583;1;26.7374696732;
32;3;24.1185798645;21.5;7;40.4711720943;4;17.5;16.3687343597;1;26.7767804861;
33;3;23.1413536072;22.5;7;40.5472950935;4;17.033033371;16.5;2;26.8162822723;
34;3;22.164188385;23.5;7;40.6235638857;4;16.044883728;17.5;2;26.8559447527;
35;3;21.1870689392;24.5;8;40.6999102831;4;15.0567836761;18.5;2;26.8957372904;
36;3;21.1000003815;25.5;9;40.7762658596;4;14.5687217712;19.5;3;26.9356285334;
37;3;22.8574504852;27.5;9;40.8525623083;4;14.0;21.4678134918;3;26.9755871296;
38;3;23.8737754822;29.5;9;40.9287321568;4;14.0;22.4877929688;3;27.015581131;
39;3;24.8900299072;31.5;8;41.0047081709;4;14.0;23.5077896118;3;28.0555787086;
40;3;25.1000003815;33.5;9;41.080424428;4;15.0;25.0277900696;5;28.3055479527;
41;3;27.3241291046;33.5;10;41.1487993002;4;16.0;26.1527729034;5;28.5970156193;
42;3;27.1000003815;35.180896759;12;41.2167313099;4;17.0;24.2985076904;5;28.9370136261;
43;3;27.5152301788;34.9163131714;12;41.2841745615;4;16.0;25.4685077667;5;29.3332521915;
44;3;27.1000003815;35.6420860291;13;41.3510848284;4;16.0;26.6666259766;5;29.7939417362;
45;3;27.1000003815;35.6755447388;14;41.417419672;4;17.0;24.8969707489;5;30.3274827003;
46;3;27.9898281097;34.2256622314;15;41.4831389189;4;16.0;26.1637420654;5;30.9419879913;
47;3;27.1000003815;35.2369003296;15;41.5482040644;4;17.6998977661;26.1637420654;6;31.6446096897;
48;4;27.1000003815;35.7741012573;14;41.6125791073;4;19.7115650177;27.1637420654;5;32.4406645298;
49;4;27.555639267;33.5;15;41.6762297153;4;19.7231502533;28.1637401581;6;33.3325898647;
50;5;28.0404815674;34.2706451416;14;41.7391239405;5;22.7346439362;29.5;5;35.3188176155;
51;5;27.5691337585;34.5;13;41.8012322187;5;23.0;29.5;5;36.3927271366;
52;5;27.5758705139;35.1074981689;14;41.8625272512;5;24.0;30.5;6;37.5419011116;
53;5;27.5825996399;35.1269302368;14;41.9229836464;5;25.0;31.5;6;38.7479510307;
54;5;28.5768947601;33.5;14;41.9825786352;5;25.5;32.5;8;39.9871342182;
55;5;28.0987625122;34.3266868591;14;42.0412913561;5;25.5;33.2000007629;8;41.2318620682;
