Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;10.8880004883;14.720000267;4;29.4400005341;1;9.0;10.0;4;20.0;
2;1;10.8880004883;14.720000267;6;29.4400005341;1;9.0;10.0;5;20.0;
3;2;11.0880002975;14.720000267;5;30.4400005341;1;9.0;10.0;6;20.0;
4;2;11.0880002975;14.720000267;5;30.6608005762;1;9.0;10.0;6;20.0;
5;2;12.254240036;14.720000267;5;30.9276577234;2;11.0;10.0;5;21.0;
6;2;13.3342971802;14.720000267;5;31.2488777637;2;13.0;10.0;5;21.0900000334;
7;2;14.374663353;14.720000267;5;32.215536356;2;14.0;10.0;5;21.5980186462;
8;2;14.6646604538;15.0026245117;5;33.0519032478;2;14.4794054031;10.1999998093;5;22.0418490171;
9;2;14.9155702591;15.1800003052;5;35.1454074383;2;14.6125545502;10.3632001877;5;23.3017349243;
10;2;17.0109424591;15.8904247284;5;36.9993004799;2;14.9905204773;10.9097137451;5;24.3994617462;
11;2;19.0109424591;16.4083175659;5;38.7117486;2;15.3198385239;11.3658018112;5;25.3481024504;
12;2;21.0109424591;16.7731342316;5;40.3684639931;2;17.3198394775;11.7372808456;5;26.1681330204;
13;2;22.9001140594;17.0200004578;5;41.7196879387;2;19.3198394775;12.0336990356;5;26.8832330704;
14;2;24.305480957;17.0200004578;6;43.2556495667;2;20.0649700165;12.2662630081;5;27.5170819759;
15;2;25.7662696838;17.0200004578;6;44.9572591782;2;20.2551231384;12.446267128;5;27.923101902;
16;2;27.2767524719;17.0200004578;6;46.7872905731;2;20.3769302368;12.5;5;28.2468910217;
17;2;28.0361862183;17.0200004578;7;48.6908063889;2;22.441827774;12.5;5;28.5960328579;
18;3;28.6072425842;17.0200004578;6;50.5996875763;2;22.4677600861;13.5;5;28.9701628685;
19;4;29.1799049377;17.0200004578;5;52.4411773682;2;23.4677600861;13.6910486221;5;29.3683638573;
20;4;29.7323532104;17.0200004578;5;54.1485900879;2;25.4677600861;12.5;5;29.7891087532;
21;4;30.2445774078;17.0200004578;5;55.6710948944;2;25.9367332458;12.5;5;30.2302284241;
22;4;30.7013282776;17.0200004578;6;56.9795398712;2;24.5;13.5;5;30.6889076233;
23;4;31.0938606262;17.0200004578;6;58.0669803619;2;24.5;14.2066726685;6;31.1617178917;
24;4;31.4200935364;17.0200004578;6;58.9446907043;4;25.5;12.5;4;31.6446905136;
25;4;31.6834068298;17.0200004578;6;59.6358737946;4;26.4934082031;12.5;5;32.1334280968;
26;4;31.8907623291;17.0200004578;6;60.1693248749;4;26.6400279999;12.5;5;32.6232500076;
27;4;32.0507965088;17.0200004578;6;60.5745067596;4;26.7869758606;12.5;5;33.1093654633;
28;4;32.1723518372;17.0200004578;6;61.7200012207;4;26.9328098297;12.5;5;33.587059021;
29;4;33.2159996033;17.5200004578;6;61.9224011898;4;27.0761184692;12.5;4;34.0518712997;
30;4;32.2159996033;18.6212005615;6;62.1633332968;4;27.2155609131;12.5;4;34.4997692108;
31;4;31.6489982605;19.0200004578;6;62.44906497;4;27.3499298096;12.5;4;34.927280426;
32;4;30.7347183228;20.0200004578;6;62.7864215374;4;27.4781837463;12.5;4;35.3315906525;
33;4;31.2159996033;23.0200004578;7;63.1826283932;4;27.5994758606;12.5;4;36.7105960846;
34;4;32.2159996033;26.0200004578;7;63.645045042;4;28.7131786346;13.0;4;37.092911005;
