Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.3999996185;16.0;4;32.0;1;9.0;10.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;9.0;10.0;5;20.0;
3;1;11.3999996185;16.0;6;32.0;1;9.0;10.0;6;20.0;
4;1;11.3999996185;16.0;6;32.0;1;9.0;10.0;6;20.0;
5;1;12.3999996185;16.0;6;32.0;1;10.0;10.0;6;20.0;
6;1;13.3999996185;16.0;6;32.0;1;11.0;10.0;5;20.0;
7;1;14.3999996185;16.0;6;31.8360004425;1;11.0;10.0;5;20.3999996185;
8;1;14.5508003235;15.9180002213;6;31.6884002686;1;11.1199998856;10.1999998093;5;20.7264003754;
9;1;14.5065202713;15.8442001343;6;32.7504692078;1;11.2179203033;10.3632001877;5;20.9903717041;
10;1;16.5508003235;16.3752346039;6;33.5003013611;1;11.2971115112;10.4951858521;5;22.0419120789;
11;1;17.5508003235;16.7501506805;6;34.0161056519;1;11.6125736237;11.0209560394;5;22.9143505096;
12;1;18.5508003235;17.0080528259;5;34.0400009155;1;11.8743057251;11.4571752548;5;23.6214065552;
13;1;19.5508003235;17.0200004578;6;34.0400009155;2;13.8743057251;11.8107032776;4;25.1832637787;
14;1;20.5508003235;17.0200004578;7;34.0400009155;2;15.8743057251;12.0916318893;4;25.662610054;
15;1;21.5508003235;17.0200004578;7;34.0400009155;2;16.6987838745;12.3113050461;4;26.0429434776;
16;1;22.2119998932;17.0200004578;8;34.0400009155;2;16.8128814697;12.4808797836;4;26.1235535145;
17;1;22.2119998932;17.0200004578;8;34.0400009155;2;16.8370666504;12.5;4;26.1671074629;
18;1;22.2119998932;17.0200004578;7;34.0400009155;2;16.8501319885;12.5;4;26.211841464;
19;1;22.2119998932;17.0200004578;8;34.0400009155;2;16.8635520935;12.5;7;26.2577478886;
20;2;22.2119998932;17.0200004578;7;34.0400009155;3;16.877325058;12.5;4;41.3048160076;
21;2;22.2119998932;17.0200004578;7;34.0400009155;3;19.5;12.8914451599;4;42.1030313969;
22;2;22.2119998932;17.0200004578;7;34.0400009155;3;21.5;12.9059095383;5;42.8217505217;
23;2;22.2119998932;17.0200004578;7;34.0400009155;3;23.5;12.920712471;5;43.4601181746;
24;2;22.2119998932;17.0200004578;7;34.0400009155;3;25.5;12.9358482361;5;44.020632267;
25;2;20.2119998932;18.0200004578;7;34.0400009155;3;26.5;12.9513092041;5;44.5082759857;
26;3;20.2119998932;19.0200004578;6;35.0400009155;3;27.5;12.9670848846;5;44.9296460152;
27;3;20.2119998932;20.0200004578;6;35.1084809303;3;27.6217956543;12.9831666946;5;45.2921630144;
28;3;19.5325431824;21.0200004578;7;35.1809186935;3;27.691078186;13.332572937;5;45.603438139;
29;3;18.5542755127;22.0200004578;7;35.2574410439;3;27.7486209869;13.3603372574;5;45.7771017551;
30;3;17.5772323608;23.0200004578;7;35.3381640911;3;26.3081302643;13.5;6;45.8343759775;
31;3;16.6014480591;24.0200004578;7;35.4231916666;3;26.7749996185;13.4171876907;7;45.8924454451;
32;3;15.6269569397;25.0200004578;7;35.5126123428;4;25.3427333832;13.5;6;45.9512542486;
33;3;14.6537837982;26.0200004578;8;35.6064970493;4;25.7749996185;13.4756269455;6;46.0107431412;
34;4;14.4699487686;27.0200004578;10;35.7048965693;4;26.7749996185;13.5053710938;6;46.0708494186;
35;4;14.4994688034;28.0200004578;10;35.8078387976;4;25.3962554932;13.5;6;46.1315076351;
36;4;14.5303516388;29.0200004578;10;35.9153262377;4;25.7749996185;13.5;7;46.1926498413;
37;4;14.5625972748;30.0200004578;12;36.0273333788;4;24.4327945709;13.5;8;46.2542052269;
38;4;14.5961999893;31.0200004578;12;36.1438043118;4;24.7749996185;13.5;7;46.3161010742;
39;4;14.6311407089;32.0200004578;13;36.2646508217;4;23.4698295593;13.5;7;46.3782629967;
40;4;14.6673946381;33.0200004578;14;36.3897507191;4;22.4884796143;14.5;8;46.4406147003;
41;4;14.7049255371;34.0200004578;14;36.5189459324;4;23.507183075;17.5;9;46.5030794144;
42;4;15.743683815;32.0200004578;15;36.6520419121;5;24.5259227753;20.5;8;56.4708929062;
43;4;14.7836122513;33.0200004578;16;36.7888073921;5;25.7749996185;24.5;8;56.9389419556;
44;4;15.0;32.0200004578;17;36.92897439;5;28.5634098053;27.5;8;57.3816566467;
45;4;16.0;32.0200004578;17;37.072239399;5;26.7749996185;31.5;9;57.7975387573;
46;4;17.0;32.0200004578;18;37.2182648182;5;26.7749996185;34.5;9;58.1857790947;
47;4;18.0;32.0200004578;18;37.3666813374;5;26.7749996185;36.9071884155;9;58.5461990833;
48;4;19.0;32.0200004578;18;37.5170912743;5;26.7749996185;37.9379425049;10;58.879168272;
49;4;20.0;32.0200004578;18;37.6690716743;5;27.2749996185;38.9684867859;10;59.1855053902;
50;4;21.0;32.0200004578;19;37.8221795559;5;28.0172863007;39.9987792969;11;59.4663825035;
51;4;22.0;31.6675262451;19;37.9759562016;5;28.0669784546;41.028793335;11;59.7232232094;
52;4;23.0;30.7751693726;19;38.1299324036;5;28.1114063263;42.0584869385;12;59.957616806;
53;4;24.0;29.8829536438;20;38.2836346626;5;28.1509380341;43.0878372192;12;60.1712427139;
54;4;24.2119998932;29.9905433655;21;38.4365906715;5;28.185968399;44.1168022156;13;60.2907235622;
55;4;24.2119998932;30.0976142883;22;38.5883350372;5;28.1999988556;45.145362854;13;60.346971035;
56;4;24.2119998932;30.2038345337;22;38.7384147644;5;28.1999988556;46.1734848022;14;60.4022974968;
57;4;24.2119998932;30.3088912964;22;38.8863954544;6;29.1999988556;44.2011489868;13;60.4566559792;
58;4;24.2119998932;30.4124755859;23;39.0318651199;6;28.1999988556;43.5;13;60.5100040436;
59;4;24.2119998932;30.5143051147;23;39.1744394302;6;28.1999988556;45.5;13;60.5623030663;
60;4;24.2119998932;30.614107132;24;39.3137655258;6;29.1999988556;44.2811508179;13;60.6135182381;
61;4;24.2119998932;30.7116355896;24;39.4495248795;6;28.1999988556;43.5;14;60.6636190414;
62;4;24.2119998932;30.8066673279;25;39.5814347267;7;28.1999988556;44.5;15;61.355850935;
63;4;24.2119998932;30.8990039825;25;39.7092514038;7;28.3282489777;45.0;15;63.2130856514;
64;4;24.2119998932;30.9884757996;24;39.8327703476;7;28.4937477112;46.0;15;64.736430645;
65;4;24.2119998932;31.0749397278;24;39.9518251419;7;29.6338119507;45.0;16;66.9736361504;
66;4;24.2119998932;31.1582775116;24;40.0662884712;7;29.7514839172;48.0;16;67.999004364;
67;4;24.2119998932;31.238401413;25;40.1760702133;7;30.8464565277;50.133190155;16;68.4641919136;
68;4;24.2119998932;31.3152484894;26;40.2811155319;7;31.875;52.1915054321;16;68.6212646961;
69;4;24.2119998932;31.3887805939;26;40.3814029694;7;33.875;51.2488555908;16;68.7773641348;
70;4;24.2119998932;31.4589824677;27;40.4769425392;7;33.875;53.3051300049;17;68.9322713614;
71;4;24.2119998932;31.5258598328;27;42.0680756569;7;33.875;55.9110488892;16;69.0857832432;
72;4;24.5959701538;32.3836746216;27;43.249320507;7;34.875;54.9340057373;17;69.237714529;
73;4;24.8587608337;33.0353507996;28;44.1275014877;9;33.875;56.95753479;18;69.3878977299;
74;4;25.032951355;33.5339508057;27;44.4392328262;9;33.875;58.9816436768;18;69.5361841917;
75;4;25.0400009155;33.7474632263;27;44.7167482376;9;34.875;58.0063171387;18;69.6824430227;
76;4;25.0400009155;33.9417228699;27;44.982375145;9;33.875;59.3412208557;18;69.826561451;
77;4;25.0400009155;34.1276626587;28;45.2351799011;9;33.875;60.4132804871;20;69.9684443474;
78;4;25.0400009155;34.3046264648;28;45.4744710922;9;34.875;58.4842224121;18;70.1080126762;
79;4;25.0400009155;34.4721298218;28;45.6997928619;9;33.875;59.5540084839;18;71.2452031374;
80;4;24.0400009155;33.4721298218;28;45.9109144211;9;34.875;61.6226043701;18;72.4199669361;
81;4;24.0400009155;33.4721298218;28;46.1078090668;9;37.875;61.6899833679;18;72.653452158;
