Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.3999996185;16.0;4;32.0;1;9.0;10.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;9.0;10.0;5;20.0;
3;1;11.3999996185;16.0;6;32.0;1;9.0;10.0;4;20.0;
4;2;11.5999994278;16.0;5;32.7439994812;1;9.0;10.0;4;20.0;
5;2;12.6999998093;15.8719997406;5;32.5319993496;1;10.0;10.0;4;20.0;
6;2;13.7055196762;15.7567996979;5;32.3431912661;1;11.0;10.0;3;20.0;
7;2;14.702958107;15.6531200409;5;31.8847140074;2;11.3000001907;10.0;2;21.3999996185;
8;2;14.5654144287;15.4157276154;4;31.473801136;2;11.4200000763;10.1999998093;2;21.7264003754;
9;2;14.4421405792;15.2020750046;4;31.4430832863;2;11.5179204941;10.3632001877;2;21.9903717041;
10;2;16.5799121857;15.170747757;3;31.4192328453;2;11.597111702;10.4951858521;2;23.0719120502;
11;2;18.5799121857;15.1425533295;3;31.4016126394;2;11.9215736389;11.0209560394;2;23.9749414921;
12;2;20.5799121857;15.1171779633;3;31.3896489143;2;13.9215736389;11.4571752548;2;24.7131726742;
13;2;21.6097259521;15.0943403244;3;31.3828201294;2;15.9215736389;11.8107032776;3;25.3067810535;
14;2;22.620010376;15.0737857819;4;31.3806586266;2;16.94962883;12.0916318893;3;25.7784451246;
15;2;23.4141979218;15.0552873611;5;31.3827373981;2;17.9593238831;12.3113050461;3;26.1504684687;
16;2;23.4148216248;15.0386390686;5;31.3886679411;2;18.9691867828;12.4808797836;3;26.2221269608;
17;2;23.0141925812;15.4260625839;6;31.3981006145;2;19.9792118073;12.5;3;26.2560760975;
18;2;23.0061016083;15.4234981537;6;31.4107167721;2;20.989397049;12.5;3;26.2905418873;
19;2;22.9988193512;15.4224281311;6;31.4262268543;2;21.8871631622;12.5;4;26.3255085945;
20;2;23.4278678894;14.9871082306;6;31.4443668127;2;21.8976516724;12.5;5;26.3609591722;
21;2;22.986366272;15.4242210388;6;31.4648922682;2;21.9082870483;12.5;5;26.3968753815;
22;2;23.4394683838;14.9684295654;6;31.4875843525;2;21.9190635681;12.5;5;26.4332377911;
23;3;23.4462757111;14.9604663849;5;31.5122400522;2;21.5;12.9299716949;6;26.4700255394;
24;3;22.9719810486;15.7561197281;5;31.5386743546;2;21.5;12.9410076141;6;26.5072168112;
25;3;22.9681091309;15.7693367004;5;31.5667145252;2;21.9521656036;12.5;7;26.5447884798;
26;3;23.4700145721;14.9410448074;5;31.5962040424;2;21.9634361267;12.5;7;26.5827163458;
27;3;22.9614925385;15.7981023788;5;31.6269949675;2;21.5;13.2913579941;7;26.6209751368;
28;3;23.4881000519;14.9311180115;5;31.6589556932;2;21.9862918854;12.5;7;26.6595385075;
29;3;22.9561309814;15.8294782639;5;31.691957593;2;21.9978618622;12.5;6;26.6983793974;
30;3;21.5098724365;15.9268865585;6;31.7258867025;2;20.009513855;13.5;5;26.7374696732;
31;3;20.5221061707;16.9268875122;6;31.7606322765;2;19.0212402344;14.5;5;26.7767804861;
32;3;19.5343818665;17.9268875122;6;31.7960945368;2;18.033033371;15.5;5;26.8162822723;
33;3;18.5466861725;18.9268875122;6;31.8321771622;2;17.044883728;16.5;5;26.8559447527;
34;3;17.559009552;19.9268875122;6;31.8687913418;2;16.0567836761;17.5;6;26.8957372904;
35;3;16.5713424683;20.9268875122;6;31.9058516026;2;15.0687217712;18.5;6;26.9356285334;
36;3;15.5836763382;21.9268875122;6;31.9432823658;2;14.5806884766;19.5;6;26.9755871296;
37;3;14.6398677826;22.9268875122;7;32.9810078144;2;14.5926761627;20.5;7;27.015581131;
38;3;15.0;24.9268875122;9;33.0330554247;2;14.6046743393;21.5;7;27.0555787086;
39;3;16.0;26.034286499;10;33.0853161812;2;14.6166734695;22.5;8;27.0955479145;
40;4;17.0;27.0546684265;9;34.1377266645;2;14.6286640167;23.5;9;27.135456562;
41;4;19.0;28.0546684265;9;34.2194651365;2;14.6406364441;24.5;9;27.17527318;
42;4;20.0;30.0546684265;10;34.3017845154;2;15.6525821686;22.5;10;27.2149660587;
43;5;21.0;32.0546684265;7;54.3846197128;2;14.6644897461;23.5;10;27.2545039654;
44;5;23.0;34.9268875122;9;55.6679118872;2;14.6763515472;24.5;11;27.293856144;
45;5;25.6631774902;36.9268875122;11;56.7691968679;2;15.6881570816;22.5;12;27.3329925537;
46;5;26.6737823486;38.4335021973;11;57.6935776472;2;16.0;22.5;12;27.3718836308;
47;5;27.0;39.3699035645;11;58.4562550783;2;17.0;22.5;12;27.4105007648;
48;6;28.6947002411;38.3229064941;10;59.0780901909;2;18.7231502533;22.5;12;27.4488155842;
49;7;28.7474498749;37.4660644531;8;74.5818309784;2;19.7346439362;22.5;12;27.4868011475;
50;7;29.7573814392;38.4236984253;8;75.7239459753;2;20.0;22.5;12;27.5244314671;
51;7;30.0419769287;41.2612953186;8;76.4781931639;2;21.7573299408;22.5;12;27.5616812706;
52;7;30.7769451141;41.2835731506;8;77.1509927511;2;21.5;23.5;12;27.5985264778;
53;7;30.7865581512;42.3061790466;9;77.744817853;2;22.2795581818;22.5;13;27.6349442005;
54;8;30.0414276123;44.3290901184;8;78.2646328211;2;22.2904834747;22.5;14;27.6709127426;
55;8;30.0412807465;45.6541481018;7;78.7170202732;2;21.5;23.5;14;27.7064116001;
56;8;30.8146438599;45.3757629395;7;79.1093907356;3;22.3119239807;22.5;13;27.7414214611;
57;9;30.8237323761;46.3994941711;5;99.4493494034;3;21.5;23.5;13;27.7759244442;
58;9;31.0409202576;48.3905944824;5;100.850527763;3;21.5;23.8879623413;13;27.8099038601;
59;9;32.0408248901;50.7544822693;6;102.799752116;3;21.5;23.9049530029;13;27.84334445;
60;9;33.850112915;51.083694458;6;104.482476115;3;21.5;23.921672821;13;27.8762321472;
61;9;34.8585929871;51.9235992432;6;105.876090169;3;22.3628692627;22.5;13;27.9085543156;
62;9;35.8655357361;52.791885376;10;106.972251058;3;21.5;23.5;14;27.940299511;
63;9;36.8654708862;53.6873474121;9;108.648679614;4;21.5;23.9701499939;11;48.9714579582;
64;9;37.8654136658;54.5257720947;9;112.649205565;4;24.3914375305;24.5;11;50.2700008154;
65;9;37.0404663086;57.3008995056;8;116.738956451;4;26.3999996185;26.5;12;51.3617509604;
66;9;38.9746398926;60.6062011719;9;120.17730701;5;27.3999996185;29.5;11;53.2805509567;
67;9;42.1259040833;61.5145606995;11;121.956075788;5;28.3999996185;32.5;12;54.0717862844;
68;10;42.2328338623;65.4542922974;9;122.837204099;5;28.3999996185;35.5;12;54.7270829678;
69;10;42.2404670715;69.4617767334;10;123.291196108;5;28.7181777954;36.5;13;55.2693339586;
70;10;43.2404670715;71.191368103;14;123.778403401;5;28.3999996185;38.5;14;55.7051328421;
71;10;42.2404670715;74.1073303223;15;124.30145359;5;28.5;37.5;13;55.8389648199;
72;11;43.2000007629;76.1747055054;13;124.862897635;5;28.3999996185;38.5;12;55.9781597853;
73;11;44.5999984741;75.9750900269;14;125.465104222;5;27.5;37.5;12;56.1227126122;
74;11;41.5999984741;79.0543441772;15;126.110126615;5;28.3999996185;37.5;13;58.3828192949;
75;11;44.8127326965;81.3813858032;15;126.799549222;5;27.7999992371;38.0;14;60.2127554417;
76;11;46.8802604675;84.0513534546;16;127.534312963;6;28.0340003967;40.3899993896;14;61.6815171242;
77;12;47.3495979309;89.3513336182;15;128.314532042;6;28.2123565674;40.2762756348;14;62.8608493805;
78;13;46.8262252808;93.3297576904;16;130.13930881;6;30.3166236877;38.9097442627;17;63.5207240582;
79;14;47.9073257446;98.3038711548;16;131.066610336;6;31.3879051208;39.0;17;63.8286828995;
80;14;48.9926872253;103.27381134;16;132.035991192;6;32.4047698975;39.0;17;64.1453098059;
81;14;50.183052063;105.239860535;16;133.042779922;6;29.3999996185;41.0;17;64.4700375795;
82;14;49.2817459106;110.202445984;19;134.080951095;6;26.3999996185;41.7294158936;17;64.8021764755;
83;15;49.3835678101;116.223342896;21;135.143241525;6;25.3999996185;42.7560691833;18;65.140914917;
